Waiting for operation to complete...
Transcript: Bolesław Leśmian dokoła klombu
Confidence: 0.8954907655715942
Word: Bolesław, start_time: 0.0, end_time: 0.9
Word: Słońcu, start_time: 18.6, end_time: 19.2
Word: bezrozumnie, start_time: 19.2, end_time: 19.9
Word: w, start_time: 19.9, end_time: 20.1
Word: zbita, start_time: 20.1, end_time: 20.5
Word: wciąż, start_time: 20.5, end_time: 22.1
Word: do, start_time: 22.1, end_time: 22.3
Word: koła, start_time: 22.3, end_time: 22.6
Word: dokoła, start_time: 22.6, end_time: 22.8
Word: wciąż, start_time: 22.8, end_time: 23.8
Word: tą, start_time: 23.8, end_time: 24.0
Word: samą, start_time: 24.0, end_time: 24.1
Word: drogą, start_time: 24.1, end_time: 24.4
Word: słychać, start_time: 24.4, end_time: 25.7
Word: wszystko, start_time: 25.7, end_time: 26.0
Word: i, start_time: 26.0, end_time: 26.2
Word: wszystkich, start_time: 26.2, end_time: 26.7
Word: nie, start_time: 26.7, end_time: 27.4
Word: widać, start_time: 27.4, end_time: 27.7
Word: nikogo, start_time: 27.7, end_time: 28.2
Word: Pędzą, start_time: 28.2, end_time: 29.4
Word: zmm1008s, start_time: 29.4, end_time: 30.8
Word: Borów, start_time: 30.8, end_time: 31.4
Word: wykrzykując, start_time: 31.4, end_time: 32.5
Word: gwiazd, start_time: 32.5, end_time: 32.9
Word: nazwy, start_time: 32.9, end_time: 33.2
Word: i, start_time: 33.2, end_time: 33.5
Word: nazwy, start_time: 33.5, end_time: 34.0
Word: przestworów, start_time: 34.0, end_time: 34.7
Word: brak, start_time: 34.7, end_time: 35.9
Word: miejsca, start_time: 35.9, end_time: 36.6
Word: ścisk, start_time: 36.6, end_time: 37.5
Word: weź, start_time: 37.5, end_time: 37.7
Word: nie, start_time: 37.7, end_time: 37.9
Word: wypróżnia, start_time: 37.9, end_time: 38.8
Word: się, start_time: 38.8, end_time: 38.8
Word: Mroczy, start_time: 38.8, end_time: 39.3
Word: czy, start_time: 39.3, end_time: 40.3
Word: to, start_time: 40.3, end_time: 40.4
Word: byt, start_time: 40.4, end_time: 40.7
Word: czy, start_time: 40.7, end_time: 41.5
Word: to, start_time: 41.5, end_time: 41.6
Word: nie, start_time: 41.6, end_time: 41.8
Word: być, start_time: 41.8, end_time: 42.0
Word: tak, start_time: 42.0, end_time: 43.0
Word: w, start_time: 43.0, end_time: 43.0
Word: żalnie, start_time: 43.0, end_time: 43.3
Word: się, start_time: 43.3, end_time: 43.6
Word: tłoczy, start_time: 43.6, end_time: 44.0
Word: nic, start_time: 44.0, end_time: 45.5
Word: nie, start_time: 45.5, end_time: 45.7
Word: ma, start_time: 45.7, end_time: 45.8
Word: prócz, start_time: 45.8, end_time: 46.0
Word: pośpiechu, start_time: 46.0, end_time: 46.5
Word: gdzie, start_time: 46.5, end_time: 47.6
Word: teraz, start_time: 47.6, end_time: 47.8
Word: ich, start_time: 47.8, end_time: 48.1
Word: ciało, start_time: 48.1, end_time: 48.6
Word: i, start_time: 48.6, end_time: 48.7
Word: czy, start_time: 48.7, end_time: 49.4
Word: ciągle, start_time: 49.4, end_time: 49.7
Word: się, start_time: 49.7, end_time: 49.9
Word: staje, start_time: 49.9, end_time: 50.4
Word: to, start_time: 50.4, end_time: 51.1
Word: coraz, start_time: 51.1, end_time: 51.4
Word: się, start_time: 51.4, end_time: 51.7
Word: stało, start_time: 51.7, end_time: 52.0
Transcript:  Zdaje mi się że ten ich mam w uszach i skroni i że lecę wraz z nimi jeżeli to oni
Confidence: 0.9168281555175781
Word: Zdaje, start_time: 52.7, end_time: 54.0
Word: mi, start_time: 54.0, end_time: 54.0
Word: się, start_time: 54.0, end_time: 54.1
Word: że, start_time: 54.1, end_time: 54.3
Word: ten, start_time: 54.3, end_time: 54.6
Word: ich, start_time: 54.6, end_time: 55.0
Word: mam, start_time: 55.0, end_time: 55.3
Word: w, start_time: 55.3, end_time: 55.4
Word: uszach, start_time: 55.4, end_time: 55.8
Word: i, start_time: 55.8, end_time: 56.0
Word: skroni, start_time: 56.0, end_time: 56.5
Word: i, start_time: 56.5, end_time: 56.6
Word: że, start_time: 56.6, end_time: 57.3
Word: lecę, start_time: 57.3, end_time: 57.6
Word: wraz, start_time: 57.6, end_time: 57.8
Word: z, start_time: 57.8, end_time: 57.9
Word: nimi, start_time: 57.9, end_time: 58.3
Word: jeżeli, start_time: 58.3, end_time: 58.8
Word: to, start_time: 58.8, end_time: 59.1
Word: oni, start_time: 59.1, end_time: 59.5
Transcript:  Dawid Zawada Milka i cisza się dłuży Zdaje mi się że mi stanął w celu podróży
Confidence: 0.7720131874084473
Word: Dawid, start_time: 60.8, end_time: 61.4
Word: Zawada, start_time: 61.4, end_time: 61.8
Word: Milka, start_time: 61.8, end_time: 62.2
Word: i, start_time: 62.2, end_time: 62.4
Word: cisza, start_time: 62.4, end_time: 62.8
Word: się, start_time: 62.8, end_time: 62.9
Word: dłuży, start_time: 62.9, end_time: 63.3
Word: Zdaje, start_time: 63.3, end_time: 64.4
Word: mi, start_time: 64.4, end_time: 64.5
Word: się, start_time: 64.5, end_time: 64.6
Word: że, start_time: 64.6, end_time: 64.7
Word: mi, start_time: 64.7, end_time: 64.9
Word: stanął, start_time: 64.9, end_time: 65.4
Word: w, start_time: 65.4, end_time: 65.5
Word: celu, start_time: 65.5, end_time: 65.9
Word: podróży, start_time: 65.9, end_time: 66.2
