Waiting for operation to complete...
Transcript: Jakub i Wilhelm Grimm ukradziony Grosik tłumaczenie Bolesław londyński Pewnego razu siedział przy stole Pewien pan z żoną i z dziećmi a z nimi jadł tak że jeden z Przyjaciół który przyjechał w odwiedziny nigdy tak siedział przy stole wybiła północ jakość spostrzegł że Drzwi się otwierają i że do pokoju wchodzi cały w bieli bladzich na dziecko nie rozglądał się ono wcale dokoła i nic nie mówił o lecz udało się wprost do sąsiedniej Izdebki wkrótce potem wróciło i również cicho wyszło przez drzwi
Confidence: 0.9757238030433655
Word: Jakub, start_time: 0.30000000000000004, end_time: 0.9
Word: które, start_time: 48.1, end_time: 48.6
Word: podczas, start_time: 48.6, end_time: 48.8
Word: wieczerzy, start_time: 48.8, end_time: 49.3
Word: codziennie, start_time: 49.3, end_time: 50.2
Word: chodzi, start_time: 50.2, end_time: 50.6
Word: do, start_time: 50.6, end_time: 50.7
Word: sąsiedniej, start_time: 50.7, end_time: 51.3
Word: Izdebki, start_time: 51.3, end_time: 51.8
Word: Ależ, start_time: 51.8, end_time: 52.8
Word: ja, start_time: 52.8, end_time: 52.9
Word: nie, start_time: 52.9, end_time: 53.0
Word: widziałem, start_time: 53.0, end_time: 53.4
Word: żadnego, start_time: 53.4, end_time: 53.7
Word: dziecka, start_time: 53.7, end_time: 53.8
Word: od, start_time: 53.8, end_time: 54.7
Word: paru, start_time: 54.7, end_time: 55.0
Word: zagadnień, start_time: 55.0, end_time: 55.5
Word: Ty, start_time: 55.5, end_time: 55.7
Word: to, start_time: 55.7, end_time: 56.4
Word: też, start_time: 56.4, end_time: 56.5
Word: nie, start_time: 56.5, end_time: 56.7
Word: domyślam, start_time: 56.7, end_time: 57.1
Word: się, start_time: 57.1, end_time: 57.2
Word: nawet, start_time: 57.2, end_time: 57.4
Word: do, start_time: 57.4, end_time: 58.0
Word: kogo, start_time: 58.0, end_time: 58.3
Word: mogłoby, start_time: 58.3, end_time: 58.6
Word: należeć, start_time: 58.6, end_time: 59.2
Word: Nazajutrz, start_time: 59.2, end_time: 60.3
Word: gdy, start_time: 60.3, end_time: 61.0
Word: się, start_time: 61.0, end_time: 61.1
Word: zdarzyło, start_time: 61.1, end_time: 61.5
Word: tożsamość, start_time: 61.5, end_time: 63.0
Word: pokazał, start_time: 63.0, end_time: 63.4
Word: dziecko, start_time: 63.4, end_time: 63.8
Word: przyjacielowi, start_time: 63.8, end_time: 64.4
Word: ten, start_time: 64.4, end_time: 65.1
Word: jednak, start_time: 65.1, end_time: 65.3
Word: odrzekł, start_time: 65.3, end_time: 65.8
Word: że, start_time: 65.8, end_time: 66.3
Word: dziecka, start_time: 66.3, end_time: 66.6
Word: nie, start_time: 66.6, end_time: 66.7
Word: widzi, start_time: 66.7, end_time: 67.1
Word: ani, start_time: 67.1, end_time: 68.0
Word: matka, start_time: 68.0, end_time: 68.3
Word: ani, start_time: 68.3, end_time: 68.7
Word: dzieci, start_time: 68.7, end_time: 69.1
Word: również, start_time: 69.1, end_time: 69.3
Word: nic, start_time: 69.3, end_time: 69.9
Word: nie, start_time: 69.9, end_time: 70.1
Word: widziały, start_time: 70.1, end_time: 70.5
Word: wstaje, start_time: 70.5, end_time: 71.7
Word: ten, start_time: 71.7, end_time: 71.8
Word: gość, start_time: 71.8, end_time: 72.2
Word: idzie, start_time: 72.2, end_time: 72.9
Word: do, start_time: 72.9, end_time: 73.1
Word: drzwi, start_time: 73.1, end_time: 73.4
Word: Izdebki, start_time: 73.4, end_time: 74.1
Word: Uchyla, start_time: 74.1, end_time: 74.9
Word: się, start_time: 74.9, end_time: 75.0
Word: trochę, start_time: 75.0, end_time: 75.5
Word: i, start_time: 75.5, end_time: 75.6
Word: zagląda, start_time: 75.6, end_time: 76.4
Word: co, start_time: 76.4, end_time: 76.8
Word: się, start_time: 76.8, end_time: 76.9
Word: tam, start_time: 76.9, end_time: 77.1
Word: dzieje, start_time: 77.1, end_time: 77.3
Word: Przekonał, start_time: 77.3, end_time: 78.9
Word: się, start_time: 78.9, end_time: 78.9
Word: tedy, start_time: 78.9, end_time: 79.3
Word: że, start_time: 79.3, end_time: 79.7
Word: dziecko, start_time: 79.7, end_time: 80.1
Word: siedzi, start_time: 80.1, end_time: 80.4
Word: na, start_time: 80.4, end_time: 80.5
Word: ziemi, start_time: 80.5, end_time: 80.8
Word: i, start_time: 80.8, end_time: 81.0
Word: palcami, start_time: 81.0, end_time: 81.8
Word: szuka, start_time: 81.8, end_time: 82.2
Word: i, start_time: 82.2, end_time: 82.4
Word: grzebię, start_time: 82.4, end_time: 82.9
Word: w, start_time: 82.9, end_time: 83.0
Word: szparach, start_time: 83.0, end_time: 83.3
Word: podłogi, start_time: 83.3, end_time: 83.9
Word: Gdy, start_time: 83.9, end_time: 84.8
Word: jednak, start_time: 84.8, end_time: 85.1
Word: spostrzegł, start_time: 85.1, end_time: 85.7
Word: ciekawe, start_time: 85.7, end_time: 86.2
Word: oczy, start_time: 86.2, end_time: 86.5
Word: gościa, start_time: 86.5, end_time: 86.8
Word: znikło, start_time: 86.8, end_time: 87.7
Word: natychmiast, start_time: 87.7, end_time: 88.3
Word: powiedział, start_time: 88.3, end_time: 89.3
Word: przyjaciołom, start_time: 89.3, end_time: 89.8
Word: co, start_time: 89.8, end_time: 90.0
Word: widział, start_time: 90.0, end_time: 90.3
Word: i, start_time: 90.3, end_time: 90.4
Word: opisał, start_time: 90.4, end_time: 91.1
Word: dziecko, start_time: 91.1, end_time: 91.5
Word: jak, start_time: 91.5, end_time: 91.6
Word: najdokładniej, start_time: 91.6, end_time: 92.4
Word: Wtedy, start_time: 92.4, end_time: 93.1
Word: matka, start_time: 93.1, end_time: 93.4
Word: poznawszy, start_time: 93.4, end_time: 93.9
Word: je, start_time: 93.9, end_time: 94.1
Word: rzekła, start_time: 94.1, end_time: 94.6
Word: ach, start_time: 94.6, end_time: 95.4
Word: to, start_time: 95.4, end_time: 95.6
Word: moje, start_time: 95.6, end_time: 95.7
Word: drogie, start_time: 95.7, end_time: 96.0
Word: dzieciątko, start_time: 96.0, end_time: 96.5
Word: którymi, start_time: 96.5, end_time: 96.9
Word: umarło, start_time: 96.9, end_time: 97.3
Word: 4, start_time: 97.3, end_time: 97.7
Word: tygodnie, start_time: 97.7, end_time: 98.1
Word: temu, start_time: 98.1, end_time: 98.3
Word: oderwali, start_time: 98.3, end_time: 99.3
Word: deski, start_time: 99.3, end_time: 99.6
Word: w, start_time: 99.6, end_time: 99.6
Word: podłodze, start_time: 99.6, end_time: 100.0
Transcript: i znaleźli Grosik który matka dała kiedyś dziecku dla ubogiego dziecko myślało że lepiej będzie sobie kupić za to cukierek zatrzymało więc Grosik i ukryło go w szparze podłogi a że w grobie nie miało spokoju więc przychodziło co noc szukać swego grosika rodzice oddali znalezionych Grosik ubogiemu i odtąd dziecko już się nigdy nie pokazało czytał Wiktor Korzeniewski
Confidence: 0.907254695892334
Word: i, start_time: 100.5, end_time: 100.5
Word: znaleźli, start_time: 100.5, end_time: 101.1
Word: Grosik, start_time: 101.1, end_time: 101.6
Word: który, start_time: 101.6, end_time: 102.2
Word: matka, start_time: 102.2, end_time: 102.5
Word: dała, start_time: 102.5, end_time: 102.8
Word: kiedyś, start_time: 102.8, end_time: 103.1
Word: dziecku, start_time: 103.1, end_time: 103.6
Word: dla, start_time: 103.6, end_time: 103.8
Word: ubogiego, start_time: 103.8, end_time: 104.4
Word: dziecko, start_time: 104.4, end_time: 105.4
Word: myślało, start_time: 105.4, end_time: 105.8
Word: że, start_time: 105.8, end_time: 105.9
Word: lepiej, start_time: 105.9, end_time: 106.2
Word: będzie, start_time: 106.2, end_time: 106.3
Word: sobie, start_time: 106.3, end_time: 106.8
Word: kupić, start_time: 106.8, end_time: 107.2
Word: za, start_time: 107.2, end_time: 107.3
Word: to, start_time: 107.3, end_time: 107.5
Word: cukierek, start_time: 107.5, end_time: 107.9
Word: zatrzymało, start_time: 107.9, end_time: 108.9
Word: więc, start_time: 108.9, end_time: 109.1
Word: Grosik, start_time: 109.1, end_time: 109.5
Word: i, start_time: 109.5, end_time: 109.6
Word: ukryło, start_time: 109.6, end_time: 110.4
Word: go, start_time: 110.4, end_time: 110.5
Word: w, start_time: 110.5, end_time: 110.6
Word: szparze, start_time: 110.6, end_time: 110.9
Word: podłogi, start_time: 110.9, end_time: 111.5
Word: a, start_time: 111.5, end_time: 111.6
Word: że, start_time: 111.6, end_time: 112.0
Word: w, start_time: 112.0, end_time: 112.1
Word: grobie, start_time: 112.1, end_time: 112.5
Word: nie, start_time: 112.5, end_time: 112.7
Word: miało, start_time: 112.7, end_time: 112.9
Word: spokoju, start_time: 112.9, end_time: 113.4
Word: więc, start_time: 113.4, end_time: 114.0
Word: przychodziło, start_time: 114.0, end_time: 114.7
Word: co, start_time: 114.7, end_time: 114.8
Word: noc, start_time: 114.8, end_time: 115.1
Word: szukać, start_time: 115.1, end_time: 115.8
Word: swego, start_time: 115.8, end_time: 116.0
Word: grosika, start_time: 116.0, end_time: 116.7
Word: rodzice, start_time: 116.7, end_time: 117.8
Word: oddali, start_time: 117.8, end_time: 118.2
Word: znalezionych, start_time: 118.2, end_time: 118.8
Word: Grosik, start_time: 118.8, end_time: 119.2
Word: ubogiemu, start_time: 119.2, end_time: 119.7
Word: i, start_time: 119.7, end_time: 119.8
Word: odtąd, start_time: 119.8, end_time: 120.6
Word: dziecko, start_time: 120.6, end_time: 121.2
Word: już, start_time: 121.2, end_time: 121.7
Word: się, start_time: 121.7, end_time: 121.9
Word: nigdy, start_time: 121.9, end_time: 122.1
Word: nie, start_time: 122.1, end_time: 122.3
Word: pokazało, start_time: 122.3, end_time: 122.9
Word: czytał, start_time: 122.9, end_time: 124.8
Word: Wiktor, start_time: 124.8, end_time: 125.5
Word: Korzeniewski, start_time: 125.5, end_time: 125.6
