Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce na Bis czytałem Nie białe panienki z podkrążonymi oczyma i podkreślały ołówkiem pornograficzny stroński Ja jestem małym luboniem którego nikt nie trzyma Ja jestem małym liczbom w domu bonusowej księżniczki na 125 rozwożą jej bladych kochanków może naiwnych kochanków do zamku chryzolit d a potem czekam za drzwiami Czekam cierpliwie poranku a potem wtrącam każdego z zieloną przepaść windy ja jeżdżę tam i na powrót ja jeżdżę tam i na powrót ja nie śpię nigdy nie ja nie śpię nigdy w nocy w Szeregi nowych kochanków pukają ciągle do wrót i nikt nie pyta dlaczego nikt nie krzyczy pomocy bez sumie chodzi winda ciągle i ciągle głodna bez sumie wchodzą ludzie bez sumie trzaskając drzwiczki dopiero tego wieczoru kiedy nie dojdzie do mnie będzie wolno nareszcie
Confidence: 0.9460804462432861
Word: Bruno, start_time: 0.1, end_time: 0.7000000000000001
Word: potem, start_time: 31.2, end_time: 31.5
Word: wtrącam, start_time: 31.5, end_time: 32.1
Word: każdego, start_time: 32.1, end_time: 32.6
Word: z, start_time: 32.6, end_time: 32.7
Word: zieloną, start_time: 32.7, end_time: 33.3
Word: przepaść, start_time: 33.3, end_time: 33.8
Word: windy, start_time: 33.8, end_time: 34.3
Word: ja, start_time: 34.3, end_time: 35.1
Word: jeżdżę, start_time: 35.1, end_time: 35.8
Word: tam, start_time: 35.8, end_time: 36.2
Word: i, start_time: 36.2, end_time: 36.3
Word: na, start_time: 36.3, end_time: 36.4
Word: powrót, start_time: 36.4, end_time: 36.5
Word: ja, start_time: 36.5, end_time: 37.3
Word: jeżdżę, start_time: 37.3, end_time: 37.9
Word: tam, start_time: 37.9, end_time: 38.3
Word: i, start_time: 38.3, end_time: 38.4
Word: na, start_time: 38.4, end_time: 38.7
Word: powrót, start_time: 38.7, end_time: 38.8
Word: ja, start_time: 38.8, end_time: 39.7
Word: nie, start_time: 39.7, end_time: 40.1
Word: śpię, start_time: 40.1, end_time: 40.4
Word: nigdy, start_time: 40.4, end_time: 40.7
Word: nie, start_time: 40.7, end_time: 41.1
Word: ja, start_time: 41.1, end_time: 41.6
Word: nie, start_time: 41.6, end_time: 41.7
Word: śpię, start_time: 41.7, end_time: 42.0
Word: nigdy, start_time: 42.0, end_time: 42.3
Word: w, start_time: 42.3, end_time: 42.3
Word: nocy, start_time: 42.3, end_time: 42.7
Word: w, start_time: 42.7, end_time: 42.8
Word: Szeregi, start_time: 42.8, end_time: 43.4
Word: nowych, start_time: 43.4, end_time: 43.7
Word: kochanków, start_time: 43.7, end_time: 44.3
Word: pukają, start_time: 44.3, end_time: 44.6
Word: ciągle, start_time: 44.6, end_time: 45.0
Word: do, start_time: 45.0, end_time: 45.1
Word: wrót, start_time: 45.1, end_time: 45.4
Word: i, start_time: 45.4, end_time: 45.5
Word: nikt, start_time: 45.5, end_time: 46.1
Word: nie, start_time: 46.1, end_time: 46.2
Word: pyta, start_time: 46.2, end_time: 46.4
Word: dlaczego, start_time: 46.4, end_time: 46.5
Word: nikt, start_time: 46.5, end_time: 47.7
Word: nie, start_time: 47.7, end_time: 47.8
Word: krzyczy, start_time: 47.8, end_time: 47.9
Word: pomocy, start_time: 47.9, end_time: 48.9
Word: bez, start_time: 48.9, end_time: 49.6
Word: sumie, start_time: 49.6, end_time: 49.9
Word: chodzi, start_time: 49.9, end_time: 50.1
Word: winda, start_time: 50.1, end_time: 50.6
Word: ciągle, start_time: 50.6, end_time: 51.1
Word: i, start_time: 51.1, end_time: 51.2
Word: ciągle, start_time: 51.2, end_time: 51.2
Word: głodna, start_time: 51.2, end_time: 52.1
Word: bez, start_time: 52.1, end_time: 52.4
Word: sumie, start_time: 52.4, end_time: 52.7
Word: wchodzą, start_time: 52.7, end_time: 53.0
Word: ludzie, start_time: 53.0, end_time: 53.4
Word: bez, start_time: 53.4, end_time: 54.0
Word: sumie, start_time: 54.0, end_time: 54.4
Word: trzaskając, start_time: 54.4, end_time: 55.0
Word: drzwiczki, start_time: 55.0, end_time: 55.6
Word: dopiero, start_time: 55.6, end_time: 56.4
Word: tego, start_time: 56.4, end_time: 56.6
Word: wieczoru, start_time: 56.6, end_time: 57.0
Word: kiedy, start_time: 57.0, end_time: 57.1
Word: nie, start_time: 57.1, end_time: 57.4
Word: dojdzie, start_time: 57.4, end_time: 57.7
Word: do, start_time: 57.7, end_time: 57.9
Word: mnie, start_time: 57.9, end_time: 58.7
Word: będzie, start_time: 58.7, end_time: 59.1
Word: wolno, start_time: 59.1, end_time: 59.5
Word: nareszcie, start_time: 59.5, end_time: 60.0
Transcript: przekroczyć próg księżniczki czytałem Nie chore dziewczynki jak bajkę z Różowej serii czytali mnie starsi panowie wspierali się sobą czasem Ja jestem małym Lift Boję się tej złocistej liberii Ja jestem małym Lift wojen z szerokim czerwonym lampasem czy talii czy tali czytali kiwanie głowa mi do taktu wspierali się sobą czasem Miarowo rytmicznie na głos jak to nie tańczyć na głowie kiedy świat jest cudowny i jak to panowie panowie Pozwólcie Ja chcę pocałować w nos
Confidence: 0.9445747137069702
Word: przekroczyć, start_time: 60.0, end_time: 60.7
Word: próg, start_time: 60.7, end_time: 60.8
Word: księżniczki, start_time: 60.8, end_time: 61.8
Word: czytałem, start_time: 61.8, end_time: 62.9
Word: Nie, start_time: 62.9, end_time: 63.0
Word: chore, start_time: 63.0, end_time: 63.3
Word: dziewczynki, start_time: 63.3, end_time: 63.9
Word: jak, start_time: 63.9, end_time: 64.1
Word: bajkę, start_time: 64.1, end_time: 64.6
Word: z, start_time: 64.6, end_time: 64.7
Word: Różowej, start_time: 64.7, end_time: 65.2
Word: serii, start_time: 65.2, end_time: 65.3
Word: czytali, start_time: 65.3, end_time: 66.5
Word: mnie, start_time: 66.5, end_time: 66.6
Word: starsi, start_time: 66.6, end_time: 66.9
Word: panowie, start_time: 66.9, end_time: 67.2
Word: wspierali, start_time: 67.2, end_time: 68.1
Word: się, start_time: 68.1, end_time: 68.2
Word: sobą, start_time: 68.2, end_time: 68.7
Word: czasem, start_time: 68.7, end_time: 69.3
Word: Ja, start_time: 69.3, end_time: 69.8
Word: jestem, start_time: 69.8, end_time: 70.7
Word: małym, start_time: 70.7, end_time: 70.9
Word: Lift, start_time: 70.9, end_time: 71.2
Word: Boję, start_time: 71.2, end_time: 71.6
Word: się, start_time: 71.6, end_time: 71.9
Word: tej, start_time: 71.9, end_time: 72.1
Word: złocistej, start_time: 72.1, end_time: 72.7
Word: liberii, start_time: 72.7, end_time: 73.3
Word: Ja, start_time: 73.3, end_time: 73.8
Word: jestem, start_time: 73.8, end_time: 74.5
Word: małym, start_time: 74.5, end_time: 74.8
Word: Lift, start_time: 74.8, end_time: 75.0
Word: wojen, start_time: 75.0, end_time: 75.5
Word: z, start_time: 75.5, end_time: 75.5
Word: szerokim, start_time: 75.5, end_time: 76.1
Word: czerwonym, start_time: 76.1, end_time: 76.6
Word: lampasem, start_time: 76.6, end_time: 77.2
Word: czy, start_time: 77.2, end_time: 78.3
Word: talii, start_time: 78.3, end_time: 78.7
Word: czy, start_time: 78.7, end_time: 78.9
Word: tali, start_time: 78.9, end_time: 79.0
Word: czytali, start_time: 79.0, end_time: 80.0
Word: kiwanie, start_time: 80.0, end_time: 80.8
Word: głowa, start_time: 80.8, end_time: 81.1
Word: mi, start_time: 81.1, end_time: 81.3
Word: do, start_time: 81.3, end_time: 81.4
Word: taktu, start_time: 81.4, end_time: 81.9
Word: wspierali, start_time: 81.9, end_time: 82.6
Word: się, start_time: 82.6, end_time: 82.7
Word: sobą, start_time: 82.7, end_time: 83.1
Word: czasem, start_time: 83.1, end_time: 83.6
Word: Miarowo, start_time: 83.6, end_time: 84.4
Word: rytmicznie, start_time: 84.4, end_time: 85.2
Word: na, start_time: 85.2, end_time: 85.7
Word: głos, start_time: 85.7, end_time: 86.1
Word: jak, start_time: 86.1, end_time: 86.9
Word: to, start_time: 86.9, end_time: 87.0
Word: nie, start_time: 87.0, end_time: 87.1
Word: tańczyć, start_time: 87.1, end_time: 87.5
Word: na, start_time: 87.5, end_time: 87.6
Word: głowie, start_time: 87.6, end_time: 88.0
Word: kiedy, start_time: 88.0, end_time: 88.1
Word: świat, start_time: 88.1, end_time: 88.5
Word: jest, start_time: 88.5, end_time: 88.6
Word: cudowny, start_time: 88.6, end_time: 89.2
Word: i, start_time: 89.2, end_time: 89.2
Word: jak, start_time: 89.2, end_time: 89.7
Word: to, start_time: 89.7, end_time: 89.9
Word: panowie, start_time: 89.9, end_time: 90.6
Word: panowie, start_time: 90.6, end_time: 91.0
Word: Pozwólcie, start_time: 91.0, end_time: 91.8
Word: Ja, start_time: 91.8, end_time: 92.3
Word: chcę, start_time: 92.3, end_time: 92.5
Word: pocałować, start_time: 92.5, end_time: 92.8
Word: w, start_time: 92.8, end_time: 93.1
Word: nos, start_time: 93.1, end_time: 93.4
