Waiting for operation to complete...
Transcript: Anton Czechów żarcik
Confidence: 0.8504632115364075
Word: Anton, start_time: 0.0, end_time: 1.2
Word: słońce, start_time: 26.6, end_time: 26.9
Word: przegląda, start_time: 26.9, end_time: 27.7
Word: się, start_time: 27.7, end_time: 27.7
Word: jak, start_time: 27.7, end_time: 28.0
Word: w, start_time: 28.0, end_time: 28.0
Word: lustrze, start_time: 28.0, end_time: 28.2
Transcript:  obok nas mały saneczki obitej jasno czerwonym suknem
Confidence: 0.8530092835426331
Word: obok, start_time: 29.5, end_time: 30.0
Word: nas, start_time: 30.0, end_time: 30.2
Word: mały, start_time: 30.2, end_time: 31.2
Word: saneczki, start_time: 31.2, end_time: 31.7
Word: obitej, start_time: 31.7, end_time: 32.6
Word: jasno, start_time: 32.6, end_time: 32.9
Word: czerwonym, start_time: 32.9, end_time: 33.4
Word: suknem, start_time: 33.4, end_time: 33.6
Transcript:  powiedzmy na dół Nadjeżdża pietrowna Błagam tylko raz 1 Zapewniam panią że nic nam się nie stanie ale na dzień koboey się cała przestrzeń od jej malutkich kaloszy do końca Ludowej góry wydaje się straszną niezmiernie głęboką przepaścią
Confidence: 0.9204655885696411
Word: powiedzmy, start_time: 35.2, end_time: 36.6
Word: na, start_time: 36.6, end_time: 36.7
Word: dół, start_time: 36.7, end_time: 36.9
Word: Nadjeżdża, start_time: 36.9, end_time: 38.3
Word: pietrowna, start_time: 38.3, end_time: 38.7
Word: Błagam, start_time: 38.7, end_time: 39.3
Word: tylko, start_time: 39.3, end_time: 40.5
Word: raz, start_time: 40.5, end_time: 40.7
Word: 1, start_time: 40.7, end_time: 41.2
Word: Zapewniam, start_time: 41.2, end_time: 42.9
Word: panią, start_time: 42.9, end_time: 43.3
Word: że, start_time: 43.3, end_time: 44.0
Word: nic, start_time: 44.0, end_time: 44.4
Word: nam, start_time: 44.4, end_time: 44.6
Word: się, start_time: 44.6, end_time: 44.8
Word: nie, start_time: 44.8, end_time: 44.9
Word: stanie, start_time: 44.9, end_time: 45.1
Word: ale, start_time: 45.1, end_time: 47.1
Word: na, start_time: 47.1, end_time: 47.2
Word: dzień, start_time: 47.2, end_time: 47.5
Word: koboey, start_time: 47.5, end_time: 47.8
Word: się, start_time: 47.8, end_time: 48.1
Word: cała, start_time: 48.1, end_time: 49.5
Word: przestrzeń, start_time: 49.5, end_time: 49.9
Word: od, start_time: 49.9, end_time: 50.4
Word: jej, start_time: 50.4, end_time: 50.6
Word: malutkich, start_time: 50.6, end_time: 51.0
Word: kaloszy, start_time: 51.0, end_time: 51.6
Word: do, start_time: 51.6, end_time: 51.8
Word: końca, start_time: 51.8, end_time: 52.3
Word: Ludowej, start_time: 52.3, end_time: 52.9
Word: góry, start_time: 52.9, end_time: 53.2
Word: wydaje, start_time: 53.2, end_time: 54.1
Word: się, start_time: 54.1, end_time: 54.2
Word: straszną, start_time: 54.2, end_time: 54.9
Word: niezmiernie, start_time: 54.9, end_time: 55.6
Word: głęboką, start_time: 55.6, end_time: 56.1
Word: przepaścią, start_time: 56.1, end_time: 56.7
Transcript:  Skoro tylko proponują jej by wsiadła do saneczek serce zamiera i oddech się zapiera już wówczas kiedy Spogląda na dół a cóż dopiero byłoby gdyby zaryzykowała polecieć w przepaść Umarłabym zwariowała
Confidence: 0.9227221608161926
Word: Skoro, start_time: 58.1, end_time: 58.7
Word: tylko, start_time: 58.7, end_time: 58.9
Word: proponują, start_time: 58.9, end_time: 59.6
Word: jej, start_time: 59.6, end_time: 59.8
Word: by, start_time: 59.8, end_time: 60.2
Word: wsiadła, start_time: 60.2, end_time: 60.6
Word: do, start_time: 60.6, end_time: 60.7
Word: saneczek, start_time: 60.7, end_time: 61.1
Word: serce, start_time: 61.1, end_time: 62.1
Word: zamiera, start_time: 62.1, end_time: 62.4
Word: i, start_time: 62.4, end_time: 62.6
Word: oddech, start_time: 62.6, end_time: 63.6
Word: się, start_time: 63.6, end_time: 63.8
Word: zapiera, start_time: 63.8, end_time: 64.1
Word: już, start_time: 64.1, end_time: 64.3
Word: wówczas, start_time: 64.3, end_time: 64.5
Word: kiedy, start_time: 64.5, end_time: 64.9
Word: Spogląda, start_time: 64.9, end_time: 65.5
Word: na, start_time: 65.5, end_time: 65.5
Word: dół, start_time: 65.5, end_time: 65.8
Word: a, start_time: 65.8, end_time: 65.9
Word: cóż, start_time: 65.9, end_time: 66.9
Word: dopiero, start_time: 66.9, end_time: 67.0
Word: byłoby, start_time: 67.0, end_time: 67.7
Word: gdyby, start_time: 67.7, end_time: 68.0
Word: zaryzykowała, start_time: 68.0, end_time: 68.7
Word: polecieć, start_time: 68.7, end_time: 69.3
Word: w, start_time: 69.3, end_time: 69.3
Word: przepaść, start_time: 69.3, end_time: 69.9
Word: Umarłabym, start_time: 69.9, end_time: 71.1
Word: zwariowała, start_time: 71.1, end_time: 72.5
Transcript:  błagam panią mówię nie trzeba się bać zrozum pani że to jest tchórzostwo brak charakteru
Confidence: 0.965114176273346
Word: błagam, start_time: 74.1, end_time: 74.9
Word: panią, start_time: 74.9, end_time: 75.2
Word: mówię, start_time: 75.2, end_time: 76.3
Word: nie, start_time: 76.3, end_time: 77.4
Word: trzeba, start_time: 77.4, end_time: 77.7
Word: się, start_time: 77.7, end_time: 77.8
Word: bać, start_time: 77.8, end_time: 77.9
Word: zrozum, start_time: 77.9, end_time: 79.7
Word: pani, start_time: 79.7, end_time: 80.0
Word: że, start_time: 80.0, end_time: 80.2
Word: to, start_time: 80.2, end_time: 80.3
Word: jest, start_time: 80.3, end_time: 80.5
Word: tchórzostwo, start_time: 80.5, end_time: 81.2
Word: brak, start_time: 81.2, end_time: 82.1
Word: charakteru, start_time: 82.1, end_time: 82.6
Transcript:  Męcinka nareszcie ustępuje twojej twarzy Widzę że ustępuje z narażeniem życia wsadzam ją bladą drżącą do sanek obejmuje ręką i razem z nią staczam się w przepaść sanki Pędzą jak strzała rozcinane powietrze bije po twarzy wyje szumi w uszach szarpie szczypie boleśnie chce zerwać nam głowy pęd powietrza zabiera nam oddech zdarza się że szatan porwał na swe objęcia i z wyciem ciągnie do piekła otaczające przedmioty zlewają się w jedną długą niepowstrzymani biegnącą linie jeszcze jedna chwila i zdaje się zginiemy
Confidence: 0.9227237105369568
Word: Męcinka, start_time: 83.7, end_time: 84.4
Word: nareszcie, start_time: 84.4, end_time: 84.9
Word: ustępuje, start_time: 84.9, end_time: 85.5
Word: twojej, start_time: 85.5, end_time: 86.6
Word: twarzy, start_time: 86.6, end_time: 86.9
Word: Widzę, start_time: 86.9, end_time: 87.3
Word: że, start_time: 87.3, end_time: 88.1
Word: ustępuje, start_time: 88.1, end_time: 88.7
Word: z, start_time: 88.7, end_time: 88.8
Word: narażeniem, start_time: 88.8, end_time: 89.3
Word: życia, start_time: 89.3, end_time: 89.5
Word: wsadzam, start_time: 89.5, end_time: 91.4
Word: ją, start_time: 91.4, end_time: 91.5
Word: bladą, start_time: 91.5, end_time: 91.9
Word: drżącą, start_time: 91.9, end_time: 92.7
Word: do, start_time: 92.7, end_time: 92.8
Word: sanek, start_time: 92.8, end_time: 93.2
Word: obejmuje, start_time: 93.2, end_time: 94.3
Word: ręką, start_time: 94.3, end_time: 94.7
Word: i, start_time: 94.7, end_time: 94.8
Word: razem, start_time: 94.8, end_time: 95.8
Word: z, start_time: 95.8, end_time: 95.9
Word: nią, start_time: 95.9, end_time: 96.1
Word: staczam, start_time: 96.1, end_time: 96.8
Word: się, start_time: 96.8, end_time: 96.9
Word: w, start_time: 96.9, end_time: 97.0
Word: przepaść, start_time: 97.0, end_time: 97.5
Word: sanki, start_time: 97.5, end_time: 98.5
Word: Pędzą, start_time: 98.5, end_time: 98.9
Word: jak, start_time: 98.9, end_time: 99.1
Word: strzała, start_time: 99.1, end_time: 99.5
Word: rozcinane, start_time: 99.5, end_time: 100.8
Word: powietrze, start_time: 100.8, end_time: 101.2
Word: bije, start_time: 101.2, end_time: 101.5
Word: po, start_time: 101.5, end_time: 101.6
Word: twarzy, start_time: 101.6, end_time: 101.6
Word: wyje, start_time: 101.6, end_time: 102.7
Word: szumi, start_time: 102.7, end_time: 103.2
Word: w, start_time: 103.2, end_time: 103.3
Word: uszach, start_time: 103.3, end_time: 103.5
Word: szarpie, start_time: 103.5, end_time: 104.6
Word: szczypie, start_time: 104.6, end_time: 105.4
Word: boleśnie, start_time: 105.4, end_time: 105.9
Word: chce, start_time: 105.9, end_time: 106.4
Word: zerwać, start_time: 106.4, end_time: 106.7
Word: nam, start_time: 106.7, end_time: 107.0
Word: głowy, start_time: 107.0, end_time: 107.3
Word: pęd, start_time: 107.3, end_time: 108.2
Word: powietrza, start_time: 108.2, end_time: 108.5
Word: zabiera, start_time: 108.5, end_time: 109.3
Word: nam, start_time: 109.3, end_time: 109.5
Word: oddech, start_time: 109.5, end_time: 109.9
Word: zdarza, start_time: 109.9, end_time: 110.7
Word: się, start_time: 110.7, end_time: 110.8
Word: że, start_time: 110.8, end_time: 111.0
Word: szatan, start_time: 111.0, end_time: 111.3
Word: porwał, start_time: 111.3, end_time: 111.9
Word: na, start_time: 111.9, end_time: 112.0
Word: swe, start_time: 112.0, end_time: 112.4
Word: objęcia, start_time: 112.4, end_time: 112.6
Word: i, start_time: 112.6, end_time: 113.0
Word: z, start_time: 113.0, end_time: 113.5
Word: wyciem, start_time: 113.5, end_time: 114.0
Word: ciągnie, start_time: 114.0, end_time: 114.4
Word: do, start_time: 114.4, end_time: 114.5
Word: piekła, start_time: 114.5, end_time: 114.8
Word: otaczające, start_time: 114.8, end_time: 115.9
Word: przedmioty, start_time: 115.9, end_time: 116.4
Word: zlewają, start_time: 116.4, end_time: 116.9
Word: się, start_time: 116.9, end_time: 117.1
Word: w, start_time: 117.1, end_time: 117.2
Word: jedną, start_time: 117.2, end_time: 117.6
Word: długą, start_time: 117.6, end_time: 118.1
Word: niepowstrzymani, start_time: 118.1, end_time: 119.3
Word: biegnącą, start_time: 119.3, end_time: 119.9
Word: linie, start_time: 119.9, end_time: 120.2
Word: jeszcze, start_time: 120.2, end_time: 121.2
Word: jedna, start_time: 121.2, end_time: 121.4
Word: chwila, start_time: 121.4, end_time: 121.7
Word: i, start_time: 121.7, end_time: 121.8
Word: zdaje, start_time: 121.8, end_time: 122.5
Word: się, start_time: 122.5, end_time: 122.6
Word: zginiemy, start_time: 122.6, end_time: 123.1
Transcript:  Kocham cię Madziu mówię półgłosem zamki zaczynają zwalniać biegu wycie wiatru i skrzypienie płazów nie są już tak straszny oddech przestaje zawierać jesteśmy nareszcie na dole pomaga mi wstać Za nic w świecie więcej nie pojadę mówi patrząc na mnie szerokimi pełnymi przerażenia o czym Za nic w świecie o mało nie Umarłam po pewnym czasie przychodzi do siebie i już zagląda mi w oczy pytające czy powiedziałem o trzy słowa czy też przewidział się jej w sumie wiatru
Confidence: 0.9351909756660461
Word: Kocham, start_time: 124.4, end_time: 125.0
Word: cię, start_time: 125.0, end_time: 125.2
Word: Madziu, start_time: 125.2, end_time: 125.5
Word: mówię, start_time: 125.5, end_time: 127.2
Word: półgłosem, start_time: 127.2, end_time: 127.5
Word: zamki, start_time: 127.5, end_time: 129.4
Word: zaczynają, start_time: 129.4, end_time: 129.8
Word: zwalniać, start_time: 129.8, end_time: 130.2
Word: biegu, start_time: 130.2, end_time: 130.6
Word: wycie, start_time: 130.6, end_time: 131.7
Word: wiatru, start_time: 131.7, end_time: 131.8
Word: i, start_time: 131.8, end_time: 132.2
Word: skrzypienie, start_time: 132.2, end_time: 132.7
Word: płazów, start_time: 132.7, end_time: 133.2
Word: nie, start_time: 133.2, end_time: 133.4
Word: są, start_time: 133.4, end_time: 133.5
Word: już, start_time: 133.5, end_time: 133.7
Word: tak, start_time: 133.7, end_time: 133.9
Word: straszny, start_time: 133.9, end_time: 134.4
Word: oddech, start_time: 134.4, end_time: 135.3
Word: przestaje, start_time: 135.3, end_time: 135.8
Word: zawierać, start_time: 135.8, end_time: 136.2
Word: jesteśmy, start_time: 136.2, end_time: 137.2
Word: nareszcie, start_time: 137.2, end_time: 137.6
Word: na, start_time: 137.6, end_time: 137.8
Word: dole, start_time: 137.8, end_time: 138.1
Word: pomaga, start_time: 138.1, end_time: 139.6
Word: mi, start_time: 139.6, end_time: 139.6
Word: wstać, start_time: 139.6, end_time: 140.1
Word: Za, start_time: 140.1, end_time: 142.1
Word: nic, start_time: 142.1, end_time: 142.3
Word: w, start_time: 142.3, end_time: 142.5
Word: świecie, start_time: 142.5, end_time: 142.6
Word: więcej, start_time: 142.6, end_time: 143.3
Word: nie, start_time: 143.3, end_time: 143.4
Word: pojadę, start_time: 143.4, end_time: 143.8
Word: mówi, start_time: 143.8, end_time: 144.5
Word: patrząc, start_time: 144.5, end_time: 144.9
Word: na, start_time: 144.9, end_time: 145.0
Word: mnie, start_time: 145.0, end_time: 145.2
Word: szerokimi, start_time: 145.2, end_time: 145.9
Word: pełnymi, start_time: 145.9, end_time: 146.3
Word: przerażenia, start_time: 146.3, end_time: 146.8
Word: o, start_time: 146.8, end_time: 146.9
Word: czym, start_time: 146.9, end_time: 147.2
Word: Za, start_time: 147.2, end_time: 148.0
Word: nic, start_time: 148.0, end_time: 148.3
Word: w, start_time: 148.3, end_time: 148.4
Word: świecie, start_time: 148.4, end_time: 148.5
Word: o, start_time: 148.5, end_time: 148.9
Word: mało, start_time: 148.9, end_time: 149.6
Word: nie, start_time: 149.6, end_time: 149.7
Word: Umarłam, start_time: 149.7, end_time: 150.2
Word: po, start_time: 150.2, end_time: 152.0
Word: pewnym, start_time: 152.0, end_time: 152.2
Word: czasie, start_time: 152.2, end_time: 152.3
Word: przychodzi, start_time: 152.3, end_time: 153.2
Word: do, start_time: 153.2, end_time: 153.3
Word: siebie, start_time: 153.3, end_time: 153.6
Word: i, start_time: 153.6, end_time: 153.8
Word: już, start_time: 153.8, end_time: 154.5
Word: zagląda, start_time: 154.5, end_time: 154.9
Word: mi, start_time: 154.9, end_time: 155.0
Word: w, start_time: 155.0, end_time: 155.1
Word: oczy, start_time: 155.1, end_time: 155.4
Word: pytające, start_time: 155.4, end_time: 156.1
Word: czy, start_time: 156.1, end_time: 156.2
Word: powiedziałem, start_time: 156.2, end_time: 157.8
Word: o, start_time: 157.8, end_time: 157.9
Word: trzy, start_time: 157.9, end_time: 158.3
Word: słowa, start_time: 158.3, end_time: 158.6
Word: czy, start_time: 158.6, end_time: 159.5
Word: też, start_time: 159.5, end_time: 159.7
Word: przewidział, start_time: 159.7, end_time: 160.5
Word: się, start_time: 160.5, end_time: 160.8
Word: jej, start_time: 160.8, end_time: 161.0
Word: w, start_time: 161.0, end_time: 161.0
Word: sumie, start_time: 161.0, end_time: 161.3
Word: wiatru, start_time: 161.3, end_time: 161.7
Transcript:  A ja stoję obok palę papierosa i uważnie przyglądał się mojej rękawiczce Bierze mnie pod rękę i długo przechadzam się koło góry zagadka Widocznie nie daje jej spokoju czy te słowa zostały powiedziane czy nie tak czy nie tak czy nie jest to kwestia ambicji honor życia szczęścia kwestia niezwykle ważna najważniejsza w świecie żałośnie przenikliwie zagląda mi w oczy odpowiadanie w pięć ni w dziesięć czekać czy nie zacznie mówić co zagra uczuć na jej twarzy co zagra Widzę że walczy ze sobą że chce jej się coś powiedzieć o coś zapytać ale nie znajduje słów jest jej nieswojo strasznie przeszkadza jej radość
Confidence: 0.9474387764930725
Word: A, start_time: 162.9, end_time: 163.0
Word: ja, start_time: 163.0, end_time: 163.4
Word: stoję, start_time: 163.4, end_time: 163.6
Word: obok, start_time: 163.6, end_time: 164.0
Word: palę, start_time: 164.0, end_time: 164.7
Word: papierosa, start_time: 164.7, end_time: 165.3
Word: i, start_time: 165.3, end_time: 165.4
Word: uważnie, start_time: 165.4, end_time: 165.9
Word: przyglądał, start_time: 165.9, end_time: 166.6
Word: się, start_time: 166.6, end_time: 166.7
Word: mojej, start_time: 166.7, end_time: 167.0
Word: rękawiczce, start_time: 167.0, end_time: 167.6
Word: Bierze, start_time: 167.6, end_time: 169.5
Word: mnie, start_time: 169.5, end_time: 169.7
Word: pod, start_time: 169.7, end_time: 169.8
Word: rękę, start_time: 169.8, end_time: 170.0
Word: i, start_time: 170.0, end_time: 170.2
Word: długo, start_time: 170.2, end_time: 171.2
Word: przechadzam, start_time: 171.2, end_time: 171.7
Word: się, start_time: 171.7, end_time: 171.8
Word: koło, start_time: 171.8, end_time: 172.1
Word: góry, start_time: 172.1, end_time: 172.4
Word: zagadka, start_time: 172.4, end_time: 173.8
Word: Widocznie, start_time: 173.8, end_time: 174.3
Word: nie, start_time: 174.3, end_time: 174.4
Word: daje, start_time: 174.4, end_time: 174.8
Word: jej, start_time: 174.8, end_time: 174.9
Word: spokoju, start_time: 174.9, end_time: 175.3
Word: czy, start_time: 175.3, end_time: 176.5
Word: te, start_time: 176.5, end_time: 176.6
Word: słowa, start_time: 176.6, end_time: 176.9
Word: zostały, start_time: 176.9, end_time: 177.4
Word: powiedziane, start_time: 177.4, end_time: 178.0
Word: czy, start_time: 178.0, end_time: 178.2
Word: nie, start_time: 178.2, end_time: 178.4
Word: tak, start_time: 178.4, end_time: 179.7
Word: czy, start_time: 179.7, end_time: 179.8
Word: nie, start_time: 179.8, end_time: 180.2
Word: tak, start_time: 180.2, end_time: 181.5
Word: czy, start_time: 181.5, end_time: 181.6
Word: nie, start_time: 181.6, end_time: 181.8
Word: jest, start_time: 181.8, end_time: 183.2
Word: to, start_time: 183.2, end_time: 183.5
Word: kwestia, start_time: 183.5, end_time: 183.7
Word: ambicji, start_time: 183.7, end_time: 184.4
Word: honor, start_time: 184.4, end_time: 185.0
Word: życia, start_time: 185.0, end_time: 186.1
Word: szczęścia, start_time: 186.1, end_time: 186.8
Word: kwestia, start_time: 186.8, end_time: 187.9
Word: niezwykle, start_time: 187.9, end_time: 188.1
Word: ważna, start_time: 188.1, end_time: 188.8
Word: najważniejsza, start_time: 188.8, end_time: 190.1
Word: w, start_time: 190.1, end_time: 190.2
Word: świecie, start_time: 190.2, end_time: 190.6
Word: żałośnie, start_time: 190.6, end_time: 192.7
Word: przenikliwie, start_time: 192.7, end_time: 193.6
Word: zagląda, start_time: 193.6, end_time: 194.0
Word: mi, start_time: 194.0, end_time: 194.1
Word: w, start_time: 194.1, end_time: 194.2
Word: oczy, start_time: 194.2, end_time: 194.5
Word: odpowiadanie, start_time: 194.5, end_time: 196.1
Word: w, start_time: 196.1, end_time: 196.2
Word: pięć, start_time: 196.2, end_time: 196.6
Word: ni, start_time: 196.6, end_time: 197.0
Word: w, start_time: 197.0, end_time: 197.0
Word: dziesięć, start_time: 197.0, end_time: 197.5
Word: czekać, start_time: 197.5, end_time: 198.4
Word: czy, start_time: 198.4, end_time: 198.6
Word: nie, start_time: 198.6, end_time: 198.7
Word: zacznie, start_time: 198.7, end_time: 199.1
Word: mówić, start_time: 199.1, end_time: 199.2
Word: co, start_time: 199.2, end_time: 201.7
Word: zagra, start_time: 201.7, end_time: 202.0
Word: uczuć, start_time: 202.0, end_time: 202.6
Word: na, start_time: 202.6, end_time: 202.8
Word: jej, start_time: 202.8, end_time: 203.0
Word: twarzy, start_time: 203.0, end_time: 203.1
Word: co, start_time: 203.1, end_time: 203.6
Word: zagra, start_time: 203.6, end_time: 204.1
Word: Widzę, start_time: 204.1, end_time: 205.5
Word: że, start_time: 205.5, end_time: 205.7
Word: walczy, start_time: 205.7, end_time: 206.2
Word: ze, start_time: 206.2, end_time: 206.3
Word: sobą, start_time: 206.3, end_time: 206.6
Word: że, start_time: 206.6, end_time: 206.8
Word: chce, start_time: 206.8, end_time: 207.8
Word: jej, start_time: 207.8, end_time: 208.0
Word: się, start_time: 208.0, end_time: 208.1
Word: coś, start_time: 208.1, end_time: 208.4
Word: powiedzieć, start_time: 208.4, end_time: 208.8
Word: o, start_time: 208.8, end_time: 209.2
Word: coś, start_time: 209.2, end_time: 209.8
Word: zapytać, start_time: 209.8, end_time: 210.3
Word: ale, start_time: 210.3, end_time: 210.8
Word: nie, start_time: 210.8, end_time: 211.0
Word: znajduje, start_time: 211.0, end_time: 211.4
Word: słów, start_time: 211.4, end_time: 211.7
Word: jest, start_time: 211.7, end_time: 212.5
Word: jej, start_time: 212.5, end_time: 212.8
Word: nieswojo, start_time: 212.8, end_time: 213.3
Word: strasznie, start_time: 213.3, end_time: 214.8
Word: przeszkadza, start_time: 214.8, end_time: 215.7
Word: jej, start_time: 215.7, end_time: 216.2
Word: radość, start_time: 216.2, end_time: 216.5
Transcript:  Wie pan co mówi nie patrząc na mnie co Zapytuję Przejedziemy się jeszcze raz wchodzimy na górę po schodach znowu sadzone rządzą bladą na linkę do sanek znowu będziemy w straszną przepaść znowu wiatr gdy jej skrzypią włosy i znowu przy najsilniejszym najechała śliczny brat będzie sanek mówię półgłosem Kocham Cię na dzień kobiety same się zatrzymują Nadia ogarnia wzrokiem górę Po której dopiero co powiedzieliśmy potem długo przygląda się mojej twarzy wsłuchuje się w mój obojętny spokojny głos i cała Cała ona nawet jej mufka baszłyk cała jej postać wyrażają niezwykłe zdumienie
Confidence: 0.9431884288787842
Word: Wie, start_time: 217.7, end_time: 218.2
Word: pan, start_time: 218.2, end_time: 218.3
Word: co, start_time: 218.3, end_time: 218.5
Word: mówi, start_time: 218.5, end_time: 219.7
Word: nie, start_time: 219.7, end_time: 219.9
Word: patrząc, start_time: 219.9, end_time: 220.3
Word: na, start_time: 220.3, end_time: 220.4
Word: mnie, start_time: 220.4, end_time: 220.5
Word: co, start_time: 220.5, end_time: 221.7
Word: Zapytuję, start_time: 221.7, end_time: 222.8
Word: Przejedziemy, start_time: 222.8, end_time: 224.5
Word: się, start_time: 224.5, end_time: 224.6
Word: jeszcze, start_time: 224.6, end_time: 225.1
Word: raz, start_time: 225.1, end_time: 225.2
Word: wchodzimy, start_time: 225.2, end_time: 226.8
Word: na, start_time: 226.8, end_time: 227.0
Word: górę, start_time: 227.0, end_time: 227.2
Word: po, start_time: 227.2, end_time: 227.3
Word: schodach, start_time: 227.3, end_time: 227.6
Word: znowu, start_time: 227.6, end_time: 229.1
Word: sadzone, start_time: 229.1, end_time: 229.6
Word: rządzą, start_time: 229.6, end_time: 230.3
Word: bladą, start_time: 230.3, end_time: 231.2
Word: na, start_time: 231.2, end_time: 231.4
Word: linkę, start_time: 231.4, end_time: 231.8
Word: do, start_time: 231.8, end_time: 231.9
Word: sanek, start_time: 231.9, end_time: 232.3
Word: znowu, start_time: 232.3, end_time: 233.2
Word: będziemy, start_time: 233.2, end_time: 233.6
Word: w, start_time: 233.6, end_time: 233.6
Word: straszną, start_time: 233.6, end_time: 234.2
Word: przepaść, start_time: 234.2, end_time: 234.6
Word: znowu, start_time: 234.6, end_time: 235.4
Word: wiatr, start_time: 235.4, end_time: 235.6
Word: gdy, start_time: 235.6, end_time: 235.9
Word: jej, start_time: 235.9, end_time: 236.1
Word: skrzypią, start_time: 236.1, end_time: 236.6
Word: włosy, start_time: 236.6, end_time: 237.0
Word: i, start_time: 237.0, end_time: 237.1
Word: znowu, start_time: 237.1, end_time: 237.9
Word: przy, start_time: 237.9, end_time: 238.1
Word: najsilniejszym, start_time: 238.1, end_time: 238.9
Word: najechała, start_time: 238.9, end_time: 239.3
Word: śliczny, start_time: 239.3, end_time: 239.8
Word: brat, start_time: 239.8, end_time: 240.0
Word: będzie, start_time: 240.0, end_time: 240.2
Word: sanek, start_time: 240.2, end_time: 240.6
Word: mówię, start_time: 240.6, end_time: 241.2
Word: półgłosem, start_time: 241.2, end_time: 241.6
Word: Kocham, start_time: 241.6, end_time: 243.3
Word: Cię, start_time: 243.3, end_time: 243.5
Word: na, start_time: 243.5, end_time: 243.7
Word: dzień, start_time: 243.7, end_time: 244.0
Word: kobiety, start_time: 244.0, end_time: 245.4
Word: same, start_time: 245.4, end_time: 245.7
Word: się, start_time: 245.7, end_time: 245.8
Word: zatrzymują, start_time: 245.8, end_time: 245.9
Word: Nadia, start_time: 245.9, end_time: 247.4
Word: ogarnia, start_time: 247.4, end_time: 248.0
Word: wzrokiem, start_time: 248.0, end_time: 248.3
Word: górę, start_time: 248.3, end_time: 248.7
Word: Po, start_time: 248.7, end_time: 249.3
Word: której, start_time: 249.3, end_time: 249.6
Word: dopiero, start_time: 249.6, end_time: 250.0
Word: co, start_time: 250.0, end_time: 250.2
Word: powiedzieliśmy, start_time: 250.2, end_time: 250.8
Word: potem, start_time: 250.8, end_time: 251.5
Word: długo, start_time: 251.5, end_time: 251.6
Word: przygląda, start_time: 251.6, end_time: 252.2
Word: się, start_time: 252.2, end_time: 252.3
Word: mojej, start_time: 252.3, end_time: 252.6
Word: twarzy, start_time: 252.6, end_time: 252.8
Word: wsłuchuje, start_time: 252.8, end_time: 254.2
Word: się, start_time: 254.2, end_time: 254.4
Word: w, start_time: 254.4, end_time: 254.4
Word: mój, start_time: 254.4, end_time: 254.6
Word: obojętny, start_time: 254.6, end_time: 255.3
Word: spokojny, start_time: 255.3, end_time: 255.8
Word: głos, start_time: 255.8, end_time: 256.0
Word: i, start_time: 256.0, end_time: 256.2
Word: cała, start_time: 256.2, end_time: 257.2
Word: Cała, start_time: 257.2, end_time: 257.9
Word: ona, start_time: 257.9, end_time: 258.1
