Waiting for operation to complete...
Transcript: Bolesław Leśmian wieczór
Confidence: 0.9785358309745789
Word: Bolesław, start_time: 0.0, end_time: 0.7000000000000001
Word: się, start_time: 49.8, end_time: 50.0
Word: kończy, start_time: 50.0, end_time: 50.6
Word: trawa, start_time: 50.6, end_time: 51.7
Word: się, start_time: 51.7, end_time: 51.9
Word: zaczyna, start_time: 51.9, end_time: 52.3
Transcript:  kurz oświetlając dogasa nad drogą i jest wszystko choć nie ma nikogo
Confidence: 0.8969400525093079
Word: kurz, start_time: 53.7, end_time: 54.1
Word: oświetlając, start_time: 54.1, end_time: 55.0
Word: dogasa, start_time: 55.0, end_time: 55.6
Word: nad, start_time: 55.6, end_time: 55.8
Word: drogą, start_time: 55.8, end_time: 56.2
Word: i, start_time: 56.2, end_time: 56.4
Word: jest, start_time: 56.4, end_time: 57.5
Word: wszystko, start_time: 57.5, end_time: 57.7
Word: choć, start_time: 57.7, end_time: 58.5
Word: nie, start_time: 58.5, end_time: 58.7
Word: ma, start_time: 58.7, end_time: 58.8
Word: nikogo, start_time: 58.8, end_time: 59.1
Transcript:  tylko brzoza kwitnący światów mnóstwo całej swojej hotmilk ubóstwo z nagłym szeptem studnia do strumienia i teraz jeszcze brzoza się zamienia
Confidence: 0.8417994379997253
Word: tylko, start_time: 61.3, end_time: 61.8
Word: brzoza, start_time: 61.8, end_time: 62.3
Word: kwitnący, start_time: 62.3, end_time: 63.3
Word: światów, start_time: 63.3, end_time: 63.8
Word: mnóstwo, start_time: 63.8, end_time: 64.4
Word: całej, start_time: 64.4, end_time: 65.3
Word: swojej, start_time: 65.3, end_time: 65.5
Word: hotmilk, start_time: 65.5, end_time: 66.4
Word: ubóstwo, start_time: 66.4, end_time: 67.3
Word: z, start_time: 67.3, end_time: 67.5
Word: nagłym, start_time: 67.5, end_time: 68.8
Word: szeptem, start_time: 68.8, end_time: 69.3
Word: studnia, start_time: 69.3, end_time: 70.0
Word: do, start_time: 70.0, end_time: 70.1
Word: strumienia, start_time: 70.1, end_time: 70.8
Word: i, start_time: 70.8, end_time: 70.9
Word: teraz, start_time: 70.9, end_time: 72.1
Word: jeszcze, start_time: 72.1, end_time: 72.4
Word: brzoza, start_time: 72.4, end_time: 73.2
Word: się, start_time: 73.2, end_time: 73.4
Word: zamienia, start_time: 73.4, end_time: 73.9
