Waiting for operation to complete...
Transcript: rozdział siódmy po tych słowach pani Pearson zamilkła jakby czekając odpowiedzi ponieważ trwałym tak przygnieciony smutkiem wysunęła łagodnie rękę odeszła kilka kroków zatrzymała się jeszcze następnie wróciła z wolna do domu zostałem tak na trawniku spodziewałem się tego co mi rzekła natychmiast powziąłem postanowienie zamyśliłem wyjechać podniosłem się z sercem zbolały ale mężnym i obszedłem ogród dokoła patrzałem na dom na jej okno wychodząc zamknąłem furtkę i przyłożyłem wargi do zamku wróciwszy do domu Kazałem służące mu aby na rządził co trzeba jako że mam zamiar wyjechać o świcie nie porozumiał się ale dałem znak aby słuchał i nie pytał o nic przyniósł walizy I zaczęliśmy czynić przygotowania była piąta rano zaczynał Odyniec kiedy zapytałem sam się
Confidence: 0.9487444162368774
Word: rozdział, start_time: 0.0, end_time: 1.0
Word: po, start_time: 71.6, end_time: 71.8
Word: czym, start_time: 71.8, end_time: 72.1
Word: a, start_time: 72.1, end_time: 72.1
Word: powinno, start_time: 72.1, end_time: 72.5
Word: kręgu, start_time: 72.5, end_time: 73.0
Word: ogarnęła, start_time: 73.0, end_time: 74.0
Word: mnie, start_time: 74.0, end_time: 74.0
Word: Wielka, start_time: 74.0, end_time: 74.2
Word: niemoc, start_time: 74.2, end_time: 75.0
Word: czułem, start_time: 75.0, end_time: 75.8
Word: się, start_time: 75.8, end_time: 75.9
Word: bezgranicznie, start_time: 75.9, end_time: 76.5
Word: znużony, start_time: 76.5, end_time: 77.5
Word: usiadłem, start_time: 77.5, end_time: 78.3
Word: w, start_time: 78.3, end_time: 78.4
Word: fotelu, start_time: 78.4, end_time: 78.5
Word: stopniowo, start_time: 78.5, end_time: 80.0
Word: ogarniał, start_time: 80.0, end_time: 80.5
Word: mnie, start_time: 80.5, end_time: 80.6
Word: jakiś, start_time: 80.6, end_time: 81.0
Word: zamęt, start_time: 81.0, end_time: 81.5
Word: krzyknąłem, start_time: 81.5, end_time: 82.4
Word: rękę, start_time: 82.4, end_time: 82.8
Word: do, start_time: 82.8, end_time: 82.9
Word: czoła, start_time: 82.9, end_time: 83.3
Word: było, start_time: 83.3, end_time: 84.0
Word: zlany, start_time: 84.0, end_time: 84.3
Word: potem, start_time: 84.3, end_time: 84.4
Word: gwałtowna, start_time: 84.4, end_time: 85.8
Word: febra, start_time: 85.8, end_time: 86.3
Word: wstrząsowa, start_time: 86.3, end_time: 87.0
Word: wszystkie, start_time: 87.0, end_time: 87.5
Word: moje, start_time: 87.5, end_time: 87.6
Word: członki, start_time: 87.6, end_time: 88.1
Word: zaledwie, start_time: 88.1, end_time: 89.3
Word: miałem, start_time: 89.3, end_time: 89.6
Word: siłę, start_time: 89.6, end_time: 90.1
Word: zawilec, start_time: 90.1, end_time: 90.7
Word: się, start_time: 90.7, end_time: 91.0
Word: do, start_time: 91.0, end_time: 91.1
Word: łóżka, start_time: 91.1, end_time: 91.3
Word: przy, start_time: 91.3, end_time: 91.7
Word: pomocy, start_time: 91.7, end_time: 92.0
Word: służącego, start_time: 92.0, end_time: 92.8
Word: myśli, start_time: 92.8, end_time: 93.9
Word: Moje, start_time: 93.9, end_time: 94.1
Word: były, start_time: 94.1, end_time: 94.4
Word: tak, start_time: 94.4, end_time: 94.6
Word: mętne, start_time: 94.6, end_time: 95.2
Word: z, start_time: 95.2, end_time: 95.3
Word: trudnością, start_time: 95.3, end_time: 96.7
Word: Przypomniałem, start_time: 96.7, end_time: 97.6
Word: sobie, start_time: 97.6, end_time: 97.7
Word: to, start_time: 97.7, end_time: 98.1
Word: co, start_time: 98.1, end_time: 98.6
Word: zaszło, start_time: 98.6, end_time: 98.8
Word: tak, start_time: 98.8, end_time: 99.9
Word: upłynął, start_time: 99.9, end_time: 100.3
Word: dzień, start_time: 100.3, end_time: 100.7
Word: nad, start_time: 100.7, end_time: 101.5
Word: wieczorem, start_time: 101.5, end_time: 102.0
Word: usłyszałem, start_time: 102.0, end_time: 102.7
Word: dźwięki, start_time: 102.7, end_time: 103.1
Word: orkiestry, start_time: 103.1, end_time: 103.7
Word: była, start_time: 103.7, end_time: 104.6
Word: to, start_time: 104.6, end_time: 104.8
Word: niedzielna, start_time: 104.8, end_time: 105.4
Word: zabawa, start_time: 105.4, end_time: 105.9
Word: posłałem, start_time: 105.9, end_time: 107.0
Word: la, start_time: 107.0, end_time: 107.1
Word: Riva, start_time: 107.1, end_time: 107.5
Word: abyś, start_time: 107.5, end_time: 108.1
Word: zajrzał, start_time: 108.1, end_time: 108.3
Word: i, start_time: 108.3, end_time: 108.7
Word: dowiedział, start_time: 108.7, end_time: 109.3
Word: się, start_time: 109.3, end_time: 109.5
Word: czy, start_time: 109.5, end_time: 110.0
Word: pani, start_time: 110.0, end_time: 110.3
Word: Pearson, start_time: 110.3, end_time: 110.9
Word: tam, start_time: 110.9, end_time: 111.1
Word: jest, start_time: 111.1, end_time: 111.5
Word: nie, start_time: 111.5, end_time: 112.3
Word: zastał, start_time: 112.3, end_time: 112.7
Word: jej, start_time: 112.7, end_time: 112.9
Word: Wysłałem, start_time: 112.9, end_time: 114.0
Word: go, start_time: 114.0, end_time: 114.2
Word: do, start_time: 114.2, end_time: 114.3
Word: domu, start_time: 114.3, end_time: 114.6
Word: okiennice, start_time: 114.6, end_time: 115.9
Word: były, start_time: 115.9, end_time: 116.1
Word: zamknięte, start_time: 116.1, end_time: 116.3
Word: służąca, start_time: 116.3, end_time: 118.0
Word: oznajmiła, start_time: 118.0, end_time: 118.6
Word: Hiszpanii, start_time: 118.6, end_time: 119.6
Transcript: How a wraz z ciotką I że mają spędzić kilka dni u krewnego W małym miasteczku dość odległym zarazem Przyniósł mi list skreślony w tych słowach od trzech miesięcy znam pana od miesiąca zaś spostrzegłem iż budzi się w Panu to co w twoim wieku nazywa się miłością miałam wrażenie że pan postanowił ukryć przede mną to uczucie i przezwyciężyć je ceniłem pana już w przód to pomnożył o jeszcze Mój szacunek nie czy nie żadnych wymówek za to co się stało pani za to że Wola nie dopisała panu to co pan bierze za miłość jest tylko pragnieniem wiem że wiele kobiet sily się nie obudzić byłoby z ich strony lepiej Zrozumiano ambicją sprawić aby nie było im potrzeba tego środka dla pozyskania czyjejś Sympatii ale nawet i ta próżność jest znać niebezpieczna
Confidence: 0.9006407856941223
Word: How, start_time: 119.9, end_time: 120.1
Word: a, start_time: 120.1, end_time: 120.2
Word: wraz, start_time: 120.2, end_time: 120.5
Word: z, start_time: 120.5, end_time: 120.5
Word: ciotką, start_time: 120.5, end_time: 121.1
Word: I, start_time: 121.1, end_time: 121.3
Word: że, start_time: 121.3, end_time: 121.8
Word: mają, start_time: 121.8, end_time: 122.0
Word: spędzić, start_time: 122.0, end_time: 122.6
Word: kilka, start_time: 122.6, end_time: 122.7
Word: dni, start_time: 122.7, end_time: 123.1
Word: u, start_time: 123.1, end_time: 123.3
Word: krewnego, start_time: 123.3, end_time: 123.9
Word: W, start_time: 123.9, end_time: 124.3
Word: małym, start_time: 124.3, end_time: 125.5
Word: miasteczku, start_time: 125.5, end_time: 125.7
Word: dość, start_time: 125.7, end_time: 126.8
Word: odległym, start_time: 126.8, end_time: 127.4
Word: zarazem, start_time: 127.4, end_time: 128.2
Word: Przyniósł, start_time: 128.2, end_time: 128.6
Word: mi, start_time: 128.6, end_time: 128.9
Word: list, start_time: 128.9, end_time: 129.4
Word: skreślony, start_time: 129.4, end_time: 130.4
Word: w, start_time: 130.4, end_time: 130.5
Word: tych, start_time: 130.5, end_time: 130.7
Word: słowach, start_time: 130.7, end_time: 130.9
Word: od, start_time: 130.9, end_time: 132.3
Word: trzech, start_time: 132.3, end_time: 132.6
Word: miesięcy, start_time: 132.6, end_time: 132.7
Word: znam, start_time: 132.7, end_time: 133.5
Word: pana, start_time: 133.5, end_time: 133.8
Word: od, start_time: 133.8, end_time: 134.5
Word: miesiąca, start_time: 134.5, end_time: 135.0
Word: zaś, start_time: 135.0, end_time: 135.2
Word: spostrzegłem, start_time: 135.2, end_time: 136.1
Word: iż, start_time: 136.1, end_time: 136.4
Word: budzi, start_time: 136.4, end_time: 137.3
Word: się, start_time: 137.3, end_time: 137.5
Word: w, start_time: 137.5, end_time: 137.5
Word: Panu, start_time: 137.5, end_time: 137.8
Word: to, start_time: 137.8, end_time: 138.1
Word: co, start_time: 138.1, end_time: 138.8
Word: w, start_time: 138.8, end_time: 138.8
Word: twoim, start_time: 138.8, end_time: 139.1
Word: wieku, start_time: 139.1, end_time: 139.5
Word: nazywa, start_time: 139.5, end_time: 140.1
Word: się, start_time: 140.1, end_time: 140.2
Word: miłością, start_time: 140.2, end_time: 140.8
Word: miałam, start_time: 140.8, end_time: 141.9
Word: wrażenie, start_time: 141.9, end_time: 142.5
Word: że, start_time: 142.5, end_time: 142.6
Word: pan, start_time: 142.6, end_time: 143.3
Word: postanowił, start_time: 143.3, end_time: 143.7
Word: ukryć, start_time: 143.7, end_time: 144.5
Word: przede, start_time: 144.5, end_time: 144.8
Word: mną, start_time: 144.8, end_time: 145.0
Word: to, start_time: 145.0, end_time: 145.2
Word: uczucie, start_time: 145.2, end_time: 145.8
Word: i, start_time: 145.8, end_time: 145.9
Word: przezwyciężyć, start_time: 145.9, end_time: 147.2
Word: je, start_time: 147.2, end_time: 147.4
Word: ceniłem, start_time: 147.4, end_time: 148.8
Word: pana, start_time: 148.8, end_time: 149.1
Word: już, start_time: 149.1, end_time: 149.3
Word: w, start_time: 149.3, end_time: 149.4
Word: przód, start_time: 149.4, end_time: 149.8
Word: to, start_time: 149.8, end_time: 150.6
Word: pomnożył, start_time: 150.6, end_time: 151.3
Word: o, start_time: 151.3, end_time: 151.4
Word: jeszcze, start_time: 151.4, end_time: 151.7
Word: Mój, start_time: 151.7, end_time: 151.9
Word: szacunek, start_time: 151.9, end_time: 152.1
Word: nie, start_time: 152.1, end_time: 153.2
Word: czy, start_time: 153.2, end_time: 153.4
Word: nie, start_time: 153.4, end_time: 153.5
Word: żadnych, start_time: 153.5, end_time: 153.8
Word: wymówek, start_time: 153.8, end_time: 154.1
Word: za, start_time: 154.1, end_time: 154.5
Word: to, start_time: 154.5, end_time: 154.7
Word: co, start_time: 154.7, end_time: 154.9
Word: się, start_time: 154.9, end_time: 155.0
Word: stało, start_time: 155.0, end_time: 155.1
Word: pani, start_time: 155.1, end_time: 156.0
Word: za, start_time: 156.0, end_time: 156.3
Word: to, start_time: 156.3, end_time: 156.4
Word: że, start_time: 156.4, end_time: 157.0
Word: Wola, start_time: 157.0, end_time: 157.3
Word: nie, start_time: 157.3, end_time: 157.5
Word: dopisała, start_time: 157.5, end_time: 158.0
Word: panu, start_time: 158.0, end_time: 158.3
Word: to, start_time: 158.3, end_time: 159.0
Word: co, start_time: 159.0, end_time: 159.1
Word: pan, start_time: 159.1, end_time: 159.3
Word: bierze, start_time: 159.3, end_time: 159.6
Word: za, start_time: 159.6, end_time: 159.8
Word: miłość, start_time: 159.8, end_time: 160.4
Word: jest, start_time: 160.4, end_time: 161.4
Word: tylko, start_time: 161.4, end_time: 161.7
Word: pragnieniem, start_time: 161.7, end_time: 162.5
Word: wiem, start_time: 162.5, end_time: 163.4
Word: że, start_time: 163.4, end_time: 164.0
Word: wiele, start_time: 164.0, end_time: 164.2
Word: kobiet, start_time: 164.2, end_time: 164.4
Word: sily, start_time: 164.4, end_time: 165.0
Word: się, start_time: 165.0, end_time: 165.2
Word: nie, start_time: 165.2, end_time: 165.4
Word: obudzić, start_time: 165.4, end_time: 166.0
Word: byłoby, start_time: 166.0, end_time: 167.0
Word: z, start_time: 167.0, end_time: 167.1
Word: ich, start_time: 167.1, end_time: 167.3
Word: strony, start_time: 167.3, end_time: 167.7
Word: lepiej, start_time: 167.7, end_time: 168.1
Word: Zrozumiano, start_time: 168.1, end_time: 168.9
Word: ambicją, start_time: 168.9, end_time: 169.6
Word: sprawić, start_time: 169.6, end_time: 170.3
Word: aby, start_time: 170.3, end_time: 171.0
Word: nie, start_time: 171.0, end_time: 171.1
Word: było, start_time: 171.1, end_time: 171.3
Word: im, start_time: 171.3, end_time: 171.6
Word: potrzeba, start_time: 171.6, end_time: 172.1
Word: tego, start_time: 172.1, end_time: 172.3
Word: środka, start_time: 172.3, end_time: 172.7
Word: dla, start_time: 172.7, end_time: 173.4
Word: pozyskania, start_time: 173.4, end_time: 173.8
Word: czyjejś, start_time: 173.8, end_time: 174.5
Word: Sympatii, start_time: 174.5, end_time: 175.1
Word: ale, start_time: 175.1, end_time: 175.8
Word: nawet, start_time: 175.8, end_time: 176.0
Word: i, start_time: 176.0, end_time: 176.2
Word: ta, start_time: 176.2, end_time: 176.4
Word: próżność, start_time: 176.4, end_time: 177.2
Word: jest, start_time: 177.2, end_time: 177.8
Word: znać, start_time: 177.8, end_time: 178.5
Word: niebezpieczna, start_time: 178.5, end_time: 179.4
Transcript: skoro przychodzi mi żałować iż dopuściła miej w stosunku do pana jestem starsza od pana o kilka lat i proszę aby się nie starał się już mnie widzieć na próżno Sił by się pan zapomnieć chwile słabości to co zaszło między nami nie może się ani powtórzyć ani też nie da się zupełnie zapomnieć Opuszczam pana nie bez smutku Oddałam się na kilka dni Jeżeli za powrotem nie zastanę już pana zachowamy wdzięczność za tę ostatnią odznakę przyjaźni i szacunku Brygida Pearson
Confidence: 0.9284636378288269
Word: skoro, start_time: 179.9, end_time: 180.2
Word: przychodzi, start_time: 180.2, end_time: 180.7
Word: mi, start_time: 180.7, end_time: 180.8
Word: żałować, start_time: 180.8, end_time: 181.3
Word: iż, start_time: 181.3, end_time: 181.9
Word: dopuściła, start_time: 181.9, end_time: 182.6
Word: miej, start_time: 182.6, end_time: 182.9
Word: w, start_time: 182.9, end_time: 183.0
Word: stosunku, start_time: 183.0, end_time: 183.6
Word: do, start_time: 183.6, end_time: 183.7
Word: pana, start_time: 183.7, end_time: 184.0
Word: jestem, start_time: 184.0, end_time: 184.9
Word: starsza, start_time: 184.9, end_time: 185.4
Word: od, start_time: 185.4, end_time: 185.5
Word: pana, start_time: 185.5, end_time: 185.8
Word: o, start_time: 185.8, end_time: 185.9
Word: kilka, start_time: 185.9, end_time: 186.3
Word: lat, start_time: 186.3, end_time: 186.5
Word: i, start_time: 186.5, end_time: 186.7
Word: proszę, start_time: 186.7, end_time: 187.5
Word: aby, start_time: 187.5, end_time: 188.0
Word: się, start_time: 188.0, end_time: 188.2
Word: nie, start_time: 188.2, end_time: 188.3
Word: starał, start_time: 188.3, end_time: 188.7
Word: się, start_time: 188.7, end_time: 188.7
Word: już, start_time: 188.7, end_time: 189.0
Word: mnie, start_time: 189.0, end_time: 189.2
Word: widzieć, start_time: 189.2, end_time: 189.6
Word: na, start_time: 189.6, end_time: 190.4
Word: próżno, start_time: 190.4, end_time: 190.9
Word: Sił, start_time: 190.9, end_time: 191.3
Word: by, start_time: 191.3, end_time: 191.4
Word: się, start_time: 191.4, end_time: 191.5
Word: pan, start_time: 191.5, end_time: 191.8
Word: zapomnieć, start_time: 191.8, end_time: 192.4
Word: chwile, start_time: 192.4, end_time: 192.7
Word: słabości, start_time: 192.7, end_time: 193.0
Word: to, start_time: 193.0, end_time: 194.1
Word: co, start_time: 194.1, end_time: 194.3
Word: zaszło, start_time: 194.3, end_time: 194.6
Word: między, start_time: 194.6, end_time: 194.9
Word: nami, start_time: 194.9, end_time: 195.5
Word: nie, start_time: 195.5, end_time: 196.1
Word: może, start_time: 196.1, end_time: 196.3
Word: się, start_time: 196.3, end_time: 196.4
Word: ani, start_time: 196.4, end_time: 196.7
Word: powtórzyć, start_time: 196.7, end_time: 197.3
Word: ani, start_time: 197.3, end_time: 198.0
Word: też, start_time: 198.0, end_time: 198.2
Word: nie, start_time: 198.2, end_time: 198.5
Word: da, start_time: 198.5, end_time: 198.6
Word: się, start_time: 198.6, end_time: 198.8
Word: zupełnie, start_time: 198.8, end_time: 199.1
Word: zapomnieć, start_time: 199.1, end_time: 199.8
Word: Opuszczam, start_time: 199.8, end_time: 200.9
Word: pana, start_time: 200.9, end_time: 201.3
Word: nie, start_time: 201.3, end_time: 201.5
Word: bez, start_time: 201.5, end_time: 201.6
Word: smutku, start_time: 201.6, end_time: 202.2
Word: Oddałam, start_time: 202.2, end_time: 203.3
Word: się, start_time: 203.3, end_time: 203.4
Word: na, start_time: 203.4, end_time: 203.6
Word: kilka, start_time: 203.6, end_time: 203.9
Word: dni, start_time: 203.9, end_time: 204.0
Word: Jeżeli, start_time: 204.0, end_time: 204.8
Word: za, start_time: 204.8, end_time: 205.0
Word: powrotem, start_time: 205.0, end_time: 205.3
Word: nie, start_time: 205.3, end_time: 205.6
Word: zastanę, start_time: 205.6, end_time: 206.1
Word: już, start_time: 206.1, end_time: 206.3
Word: pana, start_time: 206.3, end_time: 206.7
Word: zachowamy, start_time: 206.7, end_time: 207.6
Word: wdzięczność, start_time: 207.6, end_time: 208.4
Word: za, start_time: 208.4, end_time: 208.7
Word: tę, start_time: 208.7, end_time: 208.8
Word: ostatnią, start_time: 208.8, end_time: 209.0
Word: odznakę, start_time: 209.0, end_time: 209.7
Word: przyjaźni, start_time: 209.7, end_time: 210.7
Word: i, start_time: 210.7, end_time: 210.8
Word: szacunku, start_time: 210.8, end_time: 211.6
Word: Brygida, start_time: 211.6, end_time: 212.8
Word: Pearson, start_time: 212.8, end_time: 213.6
