Waiting for operation to complete...
Transcript: Bolesław Leśmian Jadwiga
Confidence: 0.9785358309745789
Word: Bolesław, start_time: 0.0, end_time: 0.8
Word: krwi, start_time: 76.5, end_time: 77.0
Word: z, start_time: 77.0, end_time: 77.2
Word: Chorzowa, start_time: 77.2, end_time: 77.6
Word: i, start_time: 77.6, end_time: 77.6
Word: szaleni, start_time: 77.6, end_time: 78.1
Word: sny, start_time: 78.1, end_time: 78.3
Word: a, start_time: 78.3, end_time: 78.4
Word: ja, start_time: 78.4, end_time: 78.9
Word: nawet, start_time: 78.9, end_time: 79.1
Word: Potrafię, start_time: 79.1, end_time: 79.7
Word: kochać, start_time: 79.7, end_time: 80.2
Word: ciała, start_time: 80.2, end_time: 80.6
Word: zgniliznę, start_time: 80.6, end_time: 81.3
Word: i, start_time: 81.3, end_time: 81.4
Word: przeniknął, start_time: 81.4, end_time: 83.2
Word: pieszczotami, start_time: 83.2, end_time: 83.9
Word: bezpowrotnie, start_time: 83.9, end_time: 84.8
Word: aż, start_time: 84.8, end_time: 85.1
Word: do, start_time: 85.1, end_time: 85.2
Word: kości, start_time: 85.2, end_time: 85.4
Word: nie, start_time: 85.4, end_time: 86.1
Word: nie, start_time: 86.1, end_time: 86.4
Word: było, start_time: 86.4, end_time: 86.8
Word: na, start_time: 86.8, end_time: 87.0
Word: świecie, start_time: 87.0, end_time: 87.0
Word: tak, start_time: 87.0, end_time: 87.6
Word: nie, start_time: 87.6, end_time: 87.8
Word: z, start_time: 87.8, end_time: 87.9
Word: tej, start_time: 87.9, end_time: 88.2
Word: miłości, start_time: 88.2, end_time: 88.4
Word: nie, start_time: 88.4, end_time: 89.7
Word: wiadomo, start_time: 89.7, end_time: 90.0
Word: co, start_time: 90.0, end_time: 90.3
Word: za, start_time: 90.3, end_time: 90.5
Word: szumy, start_time: 90.5, end_time: 90.8
Word: z, start_time: 90.8, end_time: 91.0
Word: czasów, start_time: 91.0, end_time: 91.6
Word: bezczas, start_time: 91.6, end_time: 92.2
Word: zaszumiały, start_time: 92.2, end_time: 93.0
Word: gdy, start_time: 93.0, end_time: 93.6
Word: Obraził, start_time: 93.6, end_time: 94.1
Word: się, start_time: 94.1, end_time: 94.2
Word: w, start_time: 94.2, end_time: 94.4
Word: słońcu, start_time: 94.4, end_time: 94.8
Word: z, start_time: 94.8, end_time: 94.9
Word: Kielc, start_time: 94.9, end_time: 95.4
Word: biały, start_time: 95.4, end_time: 96.1
Word: bo, start_time: 96.1, end_time: 96.4
Word: Biały, start_time: 96.4, end_time: 96.9
Word: był, start_time: 96.9, end_time: 98.6
Word: w, start_time: 98.6, end_time: 98.7
Word: lesie, start_time: 98.7, end_time: 99.0
Word: i, start_time: 99.0, end_time: 99.1
Word: na, start_time: 99.1, end_time: 99.4
Word: polu, start_time: 99.4, end_time: 99.7
Word: i, start_time: 99.7, end_time: 99.7
Word: opodal, start_time: 99.7, end_time: 100.3
Word: na, start_time: 100.3, end_time: 100.5
Word: rozstaju, start_time: 100.5, end_time: 101.0
Word: w, start_time: 101.0, end_time: 101.2
Word: maju, start_time: 101.2, end_time: 102.1
Word: działo, start_time: 102.1, end_time: 102.4
Word: się, start_time: 102.4, end_time: 102.5
Word: właśnie, start_time: 102.5, end_time: 102.9
Word: tyle, start_time: 102.9, end_time: 103.5
Word: jedno, start_time: 103.5, end_time: 103.9
Word: że, start_time: 103.9, end_time: 104.3
Word: w, start_time: 104.3, end_time: 104.4
Word: maju, start_time: 104.4, end_time: 104.8
Word: słychać, start_time: 104.8, end_time: 106.8
Word: było, start_time: 106.8, end_time: 107.1
Word: jak, start_time: 107.1, end_time: 107.2
Word: w, start_time: 107.2, end_time: 107.2
Word: gęstwinie, start_time: 107.2, end_time: 107.8
Word: wiatr, start_time: 107.8, end_time: 108.2
Word: się, start_time: 108.2, end_time: 108.4
Word: krząta, start_time: 108.4, end_time: 108.9
Word: Ich, start_time: 108.9, end_time: 109.0
Word: habe, start_time: 109.0, end_time: 109.2
Word: iść, start_time: 109.2, end_time: 109.6
Word: i, start_time: 109.6, end_time: 109.6
Word: wtedy, start_time: 109.6, end_time: 110.2
Word: szkielety, start_time: 110.2, end_time: 110.8
Word: podskoczył, start_time: 110.8, end_time: 111.4
Word: i, start_time: 111.4, end_time: 111.4
Word: zacisnął, start_time: 111.4, end_time: 111.9
Word: C5, start_time: 111.9, end_time: 112.6
Word: Powiedz, start_time: 112.6, end_time: 113.9
Word: czerwiu, start_time: 113.9, end_time: 114.4
Word: Gdzie, start_time: 114.4, end_time: 114.6
Word: jest, start_time: 114.6, end_time: 114.8
Word: 1000, start_time: 114.8, end_time: 115.3
Word: obiecanych, start_time: 115.3, end_time: 115.9
Word: w, start_time: 115.9, end_time: 115.9
Word: niebo, start_time: 115.9, end_time: 116.2
Word: ścieżek, start_time: 116.2, end_time: 116.6
Word: a, start_time: 116.6, end_time: 116.8
Word: on, start_time: 116.8, end_time: 117.5
Word: tylko, start_time: 117.5, end_time: 117.6
Word: popatrzył, start_time: 117.6, end_time: 118.5
Word: i, start_time: 118.5, end_time: 118.6
Word: nic, start_time: 118.6, end_time: 119.0
Word: nie, start_time: 119.0, end_time: 119.2
Word: rzekł, start_time: 119.2, end_time: 119.6
Word: nic, start_time: 119.6, end_time: 119.9
Word: nie, start_time: 119.9, end_time: 120.1
Word: rzekł, start_time: 120.1, end_time: 120.4
Transcript:  Powiedz czerwiu Czy Bóg widział moje młynki moje żale i czy jest on w niebiosach czy też nie ma go wcale a on zadał pyskuje i mackami wzruszył dwiema i pokazał na migi że go nie ma bo nie ma więc kuzynowi wieczystemu uchyliła nieco czoła i spojrzała w zaświaty a tam nicość dokoła a tam nicość rozstawione odpadów aż do wyżyn i tańcował I śmiał się biały szkielet Jadwiżyn
Confidence: 0.9336137771606445
Word: Powiedz, start_time: 121.2, end_time: 121.8
Word: czerwiu, start_time: 121.8, end_time: 122.2
Word: Czy, start_time: 122.2, end_time: 122.4
Word: Bóg, start_time: 122.4, end_time: 122.6
Word: widział, start_time: 122.6, end_time: 123.0
Word: moje, start_time: 123.0, end_time: 123.4
Word: młynki, start_time: 123.4, end_time: 123.6
Word: moje, start_time: 123.6, end_time: 124.2
Word: żale, start_time: 124.2, end_time: 124.5
Word: i, start_time: 124.5, end_time: 124.7
Word: czy, start_time: 124.7, end_time: 125.4
Word: jest, start_time: 125.4, end_time: 125.5
Word: on, start_time: 125.5, end_time: 125.6
Word: w, start_time: 125.6, end_time: 125.8
Word: niebiosach, start_time: 125.8, end_time: 126.4
Word: czy, start_time: 126.4, end_time: 126.6
Word: też, start_time: 126.6, end_time: 126.7
Word: nie, start_time: 126.7, end_time: 126.9
Word: ma, start_time: 126.9, end_time: 127.0
Word: go, start_time: 127.0, end_time: 127.1
Word: wcale, start_time: 127.1, end_time: 127.3
Word: a, start_time: 127.3, end_time: 127.7
Word: on, start_time: 127.7, end_time: 129.1
Word: zadał, start_time: 129.1, end_time: 129.3
Word: pyskuje, start_time: 129.3, end_time: 130.1
Word: i, start_time: 130.1, end_time: 130.2
Word: mackami, start_time: 130.2, end_time: 130.9
Word: wzruszył, start_time: 130.9, end_time: 131.3
Word: dwiema, start_time: 131.3, end_time: 131.7
Word: i, start_time: 131.7, end_time: 131.8
Word: pokazał, start_time: 131.8, end_time: 132.6
Word: na, start_time: 132.6, end_time: 132.7
Word: migi, start_time: 132.7, end_time: 133.1
Word: że, start_time: 133.1, end_time: 133.4
Word: go, start_time: 133.4, end_time: 133.5
Word: nie, start_time: 133.5, end_time: 133.7
Word: ma, start_time: 133.7, end_time: 133.9
Word: bo, start_time: 133.9, end_time: 134.1
Word: nie, start_time: 134.1, end_time: 134.5
Word: ma, start_time: 134.5, end_time: 134.8
Word: więc, start_time: 134.8, end_time: 136.5
Word: kuzynowi, start_time: 136.5, end_time: 137.1
Word: wieczystemu, start_time: 137.1, end_time: 137.7
Word: uchyliła, start_time: 137.7, end_time: 138.4
Word: nieco, start_time: 138.4, end_time: 138.6
Word: czoła, start_time: 138.6, end_time: 139.0
Word: i, start_time: 139.0, end_time: 139.1
Word: spojrzała, start_time: 139.1, end_time: 140.0
Word: w, start_time: 140.0, end_time: 140.0
Word: zaświaty, start_time: 140.0, end_time: 140.6
Word: a, start_time: 140.6, end_time: 140.8
Word: tam, start_time: 140.8, end_time: 141.7
Word: nicość, start_time: 141.7, end_time: 142.4
Word: dokoła, start_time: 142.4, end_time: 143.0
Word: a, start_time: 143.0, end_time: 143.0
Word: tam, start_time: 143.0, end_time: 144.2
Word: nicość, start_time: 144.2, end_time: 144.8
Word: rozstawione, start_time: 144.8, end_time: 146.1
Word: odpadów, start_time: 146.1, end_time: 147.0
Word: aż, start_time: 147.0, end_time: 147.2
Word: do, start_time: 147.2, end_time: 147.4
Word: wyżyn, start_time: 147.4, end_time: 147.8
Word: i, start_time: 147.8, end_time: 147.9
Word: tańcował, start_time: 147.9, end_time: 149.4
Word: I, start_time: 149.4, end_time: 149.5
Word: śmiał, start_time: 149.5, end_time: 150.0
Word: się, start_time: 150.0, end_time: 150.1
Word: biały, start_time: 150.1, end_time: 150.6
Word: szkielet, start_time: 150.6, end_time: 151.2
Word: Jadwiżyn, start_time: 151.2, end_time: 152.0
