Waiting for operation to complete...
Transcript: Bolesław Leśmian anioł
Confidence: 0.9734355807304382
Word: Bolesław, start_time: 0.0, end_time: 0.8
Word: dolotu, start_time: 45.5, end_time: 45.9
Word: pierś, start_time: 45.9, end_time: 46.4
Word: ten, start_time: 46.4, end_time: 46.8
Word: żył, start_time: 46.8, end_time: 47.1
Word: i, start_time: 47.1, end_time: 47.2
Word: pracował, start_time: 47.2, end_time: 47.5
Word: nogi, start_time: 47.5, end_time: 48.3
Transcript:  Rosa jeszcze mózgiem była na wargach Upon już piętrami z twych skrzydeł Ku niebu się wybielił i ogrom ciała oddał bezmiaru astrofon I am się do niebiosów wówczas onieśmielić
Confidence: 0.8692344427108765
Word: Rosa, start_time: 50.2, end_time: 50.9
Word: jeszcze, start_time: 50.9, end_time: 51.2
Word: mózgiem, start_time: 51.2, end_time: 51.5
Word: była, start_time: 51.5, end_time: 51.8
Word: na, start_time: 51.8, end_time: 51.9
Word: wargach, start_time: 51.9, end_time: 52.2
Word: Upon, start_time: 52.2, end_time: 52.8
Word: już, start_time: 52.8, end_time: 53.6
Word: piętrami, start_time: 53.6, end_time: 54.1
Word: z, start_time: 54.1, end_time: 54.2
Word: twych, start_time: 54.2, end_time: 54.4
Word: skrzydeł, start_time: 54.4, end_time: 54.6
Word: Ku, start_time: 54.6, end_time: 55.1
Word: niebu, start_time: 55.1, end_time: 55.3
Word: się, start_time: 55.3, end_time: 55.4
Word: wybielił, start_time: 55.4, end_time: 56.0
Word: i, start_time: 56.0, end_time: 56.1
Word: ogrom, start_time: 56.1, end_time: 57.2
Word: ciała, start_time: 57.2, end_time: 57.6
Word: oddał, start_time: 57.6, end_time: 58.1
Word: bezmiaru, start_time: 58.1, end_time: 58.8
Word: astrofon, start_time: 58.8, end_time: 59.7
Word: I, start_time: 59.7, end_time: 60.8
Word: am, start_time: 60.8, end_time: 61.0
Word: się, start_time: 61.0, end_time: 61.1
Word: do, start_time: 61.1, end_time: 61.2
Word: niebiosów, start_time: 61.2, end_time: 61.6
Word: wówczas, start_time: 61.6, end_time: 62.1
Word: onieśmielić, start_time: 62.1, end_time: 63.3
Transcript:  odkąd gdy wchodzę z tobą umówiony park gdzie światła księżycowe do stóp nam się waszą w twych wargach Szukam jego przeliczonych warg i nie wiem co się dzieje z tą miłością marzą
Confidence: 0.917212724685669
Word: odkąd, start_time: 64.6, end_time: 65.2
Word: gdy, start_time: 65.2, end_time: 65.5
Word: wchodzę, start_time: 65.5, end_time: 65.7
Word: z, start_time: 65.7, end_time: 65.9
Word: tobą, start_time: 65.9, end_time: 66.2
Word: umówiony, start_time: 66.2, end_time: 66.9
Word: park, start_time: 66.9, end_time: 67.2
Word: gdzie, start_time: 67.2, end_time: 67.9
Word: światła, start_time: 67.9, end_time: 68.4
Word: księżycowe, start_time: 68.4, end_time: 69.0
Word: do, start_time: 69.0, end_time: 69.1
Word: stóp, start_time: 69.1, end_time: 69.5
Word: nam, start_time: 69.5, end_time: 69.7
Word: się, start_time: 69.7, end_time: 69.8
Word: waszą, start_time: 69.8, end_time: 70.2
Word: w, start_time: 70.2, end_time: 70.3
Word: twych, start_time: 70.3, end_time: 71.6
Word: wargach, start_time: 71.6, end_time: 72.1
Word: Szukam, start_time: 72.1, end_time: 72.5
Word: jego, start_time: 72.5, end_time: 72.9
Word: przeliczonych, start_time: 72.9, end_time: 73.6
Word: warg, start_time: 73.6, end_time: 73.9
Word: i, start_time: 73.9, end_time: 74.0
Word: nie, start_time: 74.0, end_time: 75.1
Word: wiem, start_time: 75.1, end_time: 75.3
Word: co, start_time: 75.3, end_time: 75.5
Word: się, start_time: 75.5, end_time: 75.6
Word: dzieje, start_time: 75.6, end_time: 75.8
Word: z, start_time: 75.8, end_time: 76.0
Word: tą, start_time: 76.0, end_time: 76.2
Word: miłością, start_time: 76.2, end_time: 76.6
Word: marzą, start_time: 76.6, end_time: 77.4
