Waiting for operation to complete...
Transcript: Jakub i Wilhelm Grimm śmierć córki tłumaczenie Bolesław londyński Pewnego razu kogucik skórką poszły do lasu na orzechy i umówimy się z tobą że które z nich znajdzie ziarnko orzecha to się z drugim podzieli i od Ogórka znalazła duży duży orzech ale nic o tym nie powiedziała i chciała zjeść go sama ale orzech był tak twardy tego przełknąć nie mogła orzech utkwił jej w gardle i znikła się że się dusi woła tedy kurka kogutku proszę cię Biegnij co sił i przynieś mi wody bo się za dusze kogucik pobiegł co sił do studni i życzę studzienko masz mi dać wody kurka leży w orzechowym lesie a że połknęła za duże orzecha jądro grozi jej przed uduszeniem studnia odparła lecz Naprzód do panny młodej i cash sobie dać czerwonego jedwabiu kogucik leci do panny młodej panna młoda masz mi dać czerwonego jedwabiu
Confidence: 0.8824673295021057
Word: Jakub, start_time: 0.0, end_time: 1.0
Word: i, start_time: 52.2, end_time: 52.3
Word: cash, start_time: 52.3, end_time: 52.8
Word: sobie, start_time: 52.8, end_time: 53.1
Word: dać, start_time: 53.1, end_time: 53.3
Word: czerwonego, start_time: 53.3, end_time: 53.9
Word: jedwabiu, start_time: 53.9, end_time: 54.5
Word: kogucik, start_time: 54.5, end_time: 55.6
Word: leci, start_time: 55.6, end_time: 55.9
Word: do, start_time: 55.9, end_time: 56.0
Word: panny, start_time: 56.0, end_time: 56.3
Word: młodej, start_time: 56.3, end_time: 56.7
Word: panna, start_time: 56.7, end_time: 57.6
Word: młoda, start_time: 57.6, end_time: 57.8
Word: masz, start_time: 57.8, end_time: 58.4
Word: mi, start_time: 58.4, end_time: 58.5
Word: dać, start_time: 58.5, end_time: 58.6
Word: czerwonego, start_time: 58.6, end_time: 59.2
Word: jedwabiu, start_time: 59.2, end_time: 59.7
Transcript: czerwony jedwab oddam studni studnia ma mi dać wody a wodę chcę zanieść kurce która leży w orzechowym lesie i dusi się bo połknęła za duży orzech który jej utkwił w gardle panna młoda na to leć do wierzby wykręcić pręta fujarkę i przynieś mi ją leci kogucik do wierzby wykręca fujarkę z WiFi i nie sieją pannie młodej za to panna młoda dała mu czerwonego jedwabiu jedwab odniósł do studni a studnia dała mu wody nie się teraz wodę do kurki lecz zaledwie przybył na miejsce patrzy a kurka już się za dusiła i leży martwa kogucik strasznie się tym zgryzu i zaczął głośno płakać na ten Lament zbiegły się wszystkie zwierzęta i bardzo żałowały kurki 6 myszek zbudowało wózek a żeby na nim odwieźć nieboszczyka do grobu A gdy wózek był gotów sprzęgło się doń i kogucik przyjechał a idzie drogą liczyć Dokąd jedziesz kogutku jadę pochować swoją kurtkę
Confidence: 0.8598308563232422
Word: czerwony, start_time: 59.9, end_time: 60.4
Word: jedwab, start_time: 60.4, end_time: 60.6
Word: oddam, start_time: 60.6, end_time: 61.2
Word: studni, start_time: 61.2, end_time: 61.7
Word: studnia, start_time: 61.7, end_time: 62.3
Word: ma, start_time: 62.3, end_time: 62.5
Word: mi, start_time: 62.5, end_time: 62.6
Word: dać, start_time: 62.6, end_time: 62.7
Word: wody, start_time: 62.7, end_time: 63.1
Word: a, start_time: 63.1, end_time: 63.2
Word: wodę, start_time: 63.2, end_time: 63.8
Word: chcę, start_time: 63.8, end_time: 64.0
Word: zanieść, start_time: 64.0, end_time: 64.4
Word: kurce, start_time: 64.4, end_time: 64.8
Word: która, start_time: 64.8, end_time: 65.3
Word: leży, start_time: 65.3, end_time: 65.6
Word: w, start_time: 65.6, end_time: 65.6
Word: orzechowym, start_time: 65.6, end_time: 66.1
Word: lesie, start_time: 66.1, end_time: 66.5
Word: i, start_time: 66.5, end_time: 66.5
Word: dusi, start_time: 66.5, end_time: 66.9
Word: się, start_time: 66.9, end_time: 67.1
Word: bo, start_time: 67.1, end_time: 67.4
Word: połknęła, start_time: 67.4, end_time: 67.7
Word: za, start_time: 67.7, end_time: 68.0
Word: duży, start_time: 68.0, end_time: 68.2
Word: orzech, start_time: 68.2, end_time: 68.5
Word: który, start_time: 68.5, end_time: 69.0
Word: jej, start_time: 69.0, end_time: 69.1
Word: utkwił, start_time: 69.1, end_time: 69.6
Word: w, start_time: 69.6, end_time: 69.7
Word: gardle, start_time: 69.7, end_time: 70.2
Word: panna, start_time: 70.2, end_time: 71.1
Word: młoda, start_time: 71.1, end_time: 71.3
Word: na, start_time: 71.3, end_time: 71.6
Word: to, start_time: 71.6, end_time: 71.9
Word: leć, start_time: 71.9, end_time: 72.9
Word: do, start_time: 72.9, end_time: 73.0
Word: wierzby, start_time: 73.0, end_time: 73.5
Word: wykręcić, start_time: 73.5, end_time: 74.4
Word: pręta, start_time: 74.4, end_time: 74.8
Word: fujarkę, start_time: 74.8, end_time: 75.3
Word: i, start_time: 75.3, end_time: 75.4
Word: przynieś, start_time: 75.4, end_time: 76.1
Word: mi, start_time: 76.1, end_time: 76.2
Word: ją, start_time: 76.2, end_time: 76.4
Word: leci, start_time: 76.4, end_time: 77.5
Word: kogucik, start_time: 77.5, end_time: 77.9
Word: do, start_time: 77.9, end_time: 78.0
Word: wierzby, start_time: 78.0, end_time: 78.3
Word: wykręca, start_time: 78.3, end_time: 79.1
Word: fujarkę, start_time: 79.1, end_time: 79.5
Word: z, start_time: 79.5, end_time: 79.6
Word: WiFi, start_time: 79.6, end_time: 79.9
Word: i, start_time: 79.9, end_time: 80.0
Word: nie, start_time: 80.0, end_time: 80.5
Word: sieją, start_time: 80.5, end_time: 80.8
Word: pannie, start_time: 80.8, end_time: 81.2
Word: młodej, start_time: 81.2, end_time: 81.3
Word: za, start_time: 81.3, end_time: 82.3
Word: to, start_time: 82.3, end_time: 82.4
Word: panna, start_time: 82.4, end_time: 82.6
Word: młoda, start_time: 82.6, end_time: 82.8
Word: dała, start_time: 82.8, end_time: 83.3
Word: mu, start_time: 83.3, end_time: 83.4
Word: czerwonego, start_time: 83.4, end_time: 83.9
Word: jedwabiu, start_time: 83.9, end_time: 84.5
Word: jedwab, start_time: 84.5, end_time: 85.2
Word: odniósł, start_time: 85.2, end_time: 85.7
Word: do, start_time: 85.7, end_time: 85.9
Word: studni, start_time: 85.9, end_time: 86.3
Word: a, start_time: 86.3, end_time: 86.4
Word: studnia, start_time: 86.4, end_time: 87.0
Word: dała, start_time: 87.0, end_time: 87.4
Word: mu, start_time: 87.4, end_time: 87.5
Word: wody, start_time: 87.5, end_time: 87.8
Word: nie, start_time: 87.8, end_time: 88.6
Word: się, start_time: 88.6, end_time: 88.7
Word: teraz, start_time: 88.7, end_time: 89.0
Word: wodę, start_time: 89.0, end_time: 89.2
Word: do, start_time: 89.2, end_time: 89.3
Word: kurki, start_time: 89.3, end_time: 89.7
Word: lecz, start_time: 89.7, end_time: 90.3
Word: zaledwie, start_time: 90.3, end_time: 90.6
Word: przybył, start_time: 90.6, end_time: 91.1
Word: na, start_time: 91.1, end_time: 91.2
Word: miejsce, start_time: 91.2, end_time: 91.2
Word: patrzy, start_time: 91.2, end_time: 92.3
Word: a, start_time: 92.3, end_time: 92.5
Word: kurka, start_time: 92.5, end_time: 93.4
Word: już, start_time: 93.4, end_time: 93.6
Word: się, start_time: 93.6, end_time: 93.8
Word: za, start_time: 93.8, end_time: 93.9
Word: dusiła, start_time: 93.9, end_time: 94.4
Word: i, start_time: 94.4, end_time: 94.5
Word: leży, start_time: 94.5, end_time: 95.1
Word: martwa, start_time: 95.1, end_time: 95.6
Word: kogucik, start_time: 95.6, end_time: 96.8
Word: strasznie, start_time: 96.8, end_time: 97.4
Word: się, start_time: 97.4, end_time: 97.5
Word: tym, start_time: 97.5, end_time: 97.7
Word: zgryzu, start_time: 97.7, end_time: 98.2
Word: i, start_time: 98.2, end_time: 98.3
Word: zaczął, start_time: 98.3, end_time: 98.9
Word: głośno, start_time: 98.9, end_time: 99.2
Word: płakać, start_time: 99.2, end_time: 99.6
Word: na, start_time: 99.6, end_time: 100.5
Word: ten, start_time: 100.5, end_time: 100.7
Word: Lament, start_time: 100.7, end_time: 101.1
Word: zbiegły, start_time: 101.1, end_time: 101.8
Word: się, start_time: 101.8, end_time: 101.8
Word: wszystkie, start_time: 101.8, end_time: 102.3
Word: zwierzęta, start_time: 102.3, end_time: 102.6
Word: i, start_time: 102.6, end_time: 102.9
Word: bardzo, start_time: 102.9, end_time: 103.6
Word: żałowały, start_time: 103.6, end_time: 104.3
Word: kurki, start_time: 104.3, end_time: 104.7
Word: 6, start_time: 104.7, end_time: 105.7
Word: myszek, start_time: 105.7, end_time: 106.0
Word: zbudowało, start_time: 106.0, end_time: 106.6
Word: wózek, start_time: 106.6, end_time: 106.9
Word: a, start_time: 106.9, end_time: 107.0
Word: żeby, start_time: 107.0, end_time: 107.5
Word: na, start_time: 107.5, end_time: 107.6
Word: nim, start_time: 107.6, end_time: 107.7
Word: odwieźć, start_time: 107.7, end_time: 108.3
Word: nieboszczyka, start_time: 108.3, end_time: 108.8
Word: do, start_time: 108.8, end_time: 108.9
Word: grobu, start_time: 108.9, end_time: 109.3
Word: A, start_time: 109.3, end_time: 109.4
Word: gdy, start_time: 109.4, end_time: 110.0
Word: wózek, start_time: 110.0, end_time: 110.3
Word: był, start_time: 110.3, end_time: 110.4
Word: gotów, start_time: 110.4, end_time: 110.7
Word: sprzęgło, start_time: 110.7, end_time: 111.7
Word: się, start_time: 111.7, end_time: 111.8
Word: doń, start_time: 111.8, end_time: 112.0
Word: i, start_time: 112.0, end_time: 112.1
Word: kogucik, start_time: 112.1, end_time: 112.9
Word: przyjechał, start_time: 112.9, end_time: 113.4
Word: a, start_time: 113.4, end_time: 113.5
Word: idzie, start_time: 113.5, end_time: 114.4
Word: drogą, start_time: 114.4, end_time: 114.7
Word: liczyć, start_time: 114.7, end_time: 115.0
Word: Dokąd, start_time: 115.0, end_time: 116.3
Word: jedziesz, start_time: 116.3, end_time: 116.6
Word: kogutku, start_time: 116.6, end_time: 117.1
Word: jadę, start_time: 117.1, end_time: 118.1
Word: pochować, start_time: 118.1, end_time: 118.5
Word: swoją, start_time: 118.5, end_time: 118.9
Word: kurtkę, start_time: 118.9, end_time: 119.3
Transcript: czy mogę zabrać się z tobą owszem lecz tylko z tyłu Odczep się Mój miły bo z przodu byłby ciężar dla mężczyzn siły Ibis uczepił się z tyłu to samo zrobiło wilk niedźwiedź jeleń lew i wszystkie zwierzęta leśne orszak jechał w ten sposób dalej O to przyjeżdża nad strumień jakże się teraz Przepraszamy rzeką kogucik ale Nad Strumykiem leżała słonka i życzę ja się położę w poprzek wody to możecie po mnie przyjechać Gdy jednak 6 myszy weszło na ten most Słomka nie wytrzymała ciężaru wpadła do wody a za nią spadły myszy i potoczyły się więc teraz znowu ambaras ale w tym zjawia się węgiel i mówi jestem dość duży położę się tam przeto A wy przyjdziecie po mnie węgiel ułożyły się w wodzie ale na nieszczęście zmusił ją nieco woda go obrys Gała zaraziła i już po węglu ujrzał to kamień zlitował się i chciał pomóc komuś dzikowi więc po
Confidence: 0.8802100419998169
Word: czy, start_time: 119.9, end_time: 120.3
Word: mogę, start_time: 120.3, end_time: 120.5
Word: zabrać, start_time: 120.5, end_time: 120.6
Word: się, start_time: 120.6, end_time: 120.9
Word: z, start_time: 120.9, end_time: 121.0
Word: tobą, start_time: 121.0, end_time: 121.2
Word: owszem, start_time: 121.2, end_time: 122.5
Word: lecz, start_time: 122.5, end_time: 123.0
Word: tylko, start_time: 123.0, end_time: 123.2
Word: z, start_time: 123.2, end_time: 123.4
Word: tyłu, start_time: 123.4, end_time: 123.7
Word: Odczep, start_time: 123.7, end_time: 124.1
Word: się, start_time: 124.1, end_time: 124.3
Word: Mój, start_time: 124.3, end_time: 124.4
Word: miły, start_time: 124.4, end_time: 124.7
Word: bo, start_time: 124.7, end_time: 125.0
Word: z, start_time: 125.0, end_time: 125.0
Word: przodu, start_time: 125.0, end_time: 125.4
Word: byłby, start_time: 125.4, end_time: 125.8
Word: ciężar, start_time: 125.8, end_time: 126.3
Word: dla, start_time: 126.3, end_time: 126.5
Word: mężczyzn, start_time: 126.5, end_time: 126.6
Word: siły, start_time: 126.6, end_time: 127.4
Word: Ibis, start_time: 127.4, end_time: 128.3
Word: uczepił, start_time: 128.3, end_time: 128.8
Word: się, start_time: 128.8, end_time: 128.8
Word: z, start_time: 128.8, end_time: 129.0
Word: tyłu, start_time: 129.0, end_time: 129.2
Word: to, start_time: 129.2, end_time: 129.8
Word: samo, start_time: 129.8, end_time: 130.1
Word: zrobiło, start_time: 130.1, end_time: 130.5
Word: wilk, start_time: 130.5, end_time: 130.9
Word: niedźwiedź, start_time: 130.9, end_time: 131.5
Word: jeleń, start_time: 131.5, end_time: 132.4
Word: lew, start_time: 132.4, end_time: 133.0
Word: i, start_time: 133.0, end_time: 133.1
Word: wszystkie, start_time: 133.1, end_time: 133.9
Word: zwierzęta, start_time: 133.9, end_time: 134.1
Word: leśne, start_time: 134.1, end_time: 134.5
Word: orszak, start_time: 134.5, end_time: 135.6
Word: jechał, start_time: 135.6, end_time: 135.9
Word: w, start_time: 135.9, end_time: 136.0
Word: ten, start_time: 136.0, end_time: 136.1
Word: sposób, start_time: 136.1, end_time: 136.5
Word: dalej, start_time: 136.5, end_time: 136.9
Word: O, start_time: 136.9, end_time: 137.0
Word: to, start_time: 137.0, end_time: 137.6
Word: przyjeżdża, start_time: 137.6, end_time: 138.3
Word: nad, start_time: 138.3, end_time: 138.5
Word: strumień, start_time: 138.5, end_time: 139.0
Word: jakże, start_time: 139.0, end_time: 139.9
Word: się, start_time: 139.9, end_time: 140.0
Word: teraz, start_time: 140.0, end_time: 140.3
Word: Przepraszamy, start_time: 140.3, end_time: 140.9
Word: rzeką, start_time: 140.9, end_time: 141.6
Word: kogucik, start_time: 141.6, end_time: 142.2
Word: ale, start_time: 142.2, end_time: 143.1
Word: Nad, start_time: 143.1, end_time: 143.2
Word: Strumykiem, start_time: 143.2, end_time: 143.7
Word: leżała, start_time: 143.7, end_time: 144.2
Word: słonka, start_time: 144.2, end_time: 144.7
Word: i, start_time: 144.7, end_time: 144.8
Word: życzę, start_time: 144.8, end_time: 145.3
Word: ja, start_time: 145.3, end_time: 146.0
Word: się, start_time: 146.0, end_time: 146.0
Word: położę, start_time: 146.0, end_time: 146.5
Word: w, start_time: 146.5, end_time: 146.5
Word: poprzek, start_time: 146.5, end_time: 146.9
Word: wody, start_time: 146.9, end_time: 147.2
Word: to, start_time: 147.2, end_time: 147.8
Word: możecie, start_time: 147.8, end_time: 148.1
Word: po, start_time: 148.1, end_time: 148.3
Word: mnie, start_time: 148.3, end_time: 148.4
Word: przyjechać, start_time: 148.4, end_time: 148.9
Word: Gdy, start_time: 148.9, end_time: 150.1
Word: jednak, start_time: 150.1, end_time: 150.4
Word: 6, start_time: 150.4, end_time: 150.7
Word: myszy, start_time: 150.7, end_time: 151.0
Word: weszło, start_time: 151.0, end_time: 151.4
Word: na, start_time: 151.4, end_time: 151.4
Word: ten, start_time: 151.4, end_time: 151.6
Word: most, start_time: 151.6, end_time: 151.9
Word: Słomka, start_time: 151.9, end_time: 152.7
Word: nie, start_time: 152.7, end_time: 152.8
Word: wytrzymała, start_time: 152.8, end_time: 153.4
Word: ciężaru, start_time: 153.4, end_time: 153.9
Word: wpadła, start_time: 153.9, end_time: 154.6
Word: do, start_time: 154.6, end_time: 154.7
Word: wody, start_time: 154.7, end_time: 154.9
Word: a, start_time: 154.9, end_time: 155.1
Word: za, start_time: 155.1, end_time: 155.4
Word: nią, start_time: 155.4, end_time: 155.5
Word: spadły, start_time: 155.5, end_time: 155.8
Word: myszy, start_time: 155.8, end_time: 156.3
Word: i, start_time: 156.3, end_time: 156.4
Word: potoczyły, start_time: 156.4, end_time: 157.2
Word: się, start_time: 157.2, end_time: 157.3
Word: więc, start_time: 157.3, end_time: 158.3
Word: teraz, start_time: 158.3, end_time: 158.6
Word: znowu, start_time: 158.6, end_time: 159.0
Word: ambaras, start_time: 159.0, end_time: 159.5
Word: ale, start_time: 159.5, end_time: 160.2
Word: w, start_time: 160.2, end_time: 160.2
Word: tym, start_time: 160.2, end_time: 160.4
Word: zjawia, start_time: 160.4, end_time: 160.8
Word: się, start_time: 160.8, end_time: 160.8
Word: węgiel, start_time: 160.8, end_time: 161.6
Word: i, start_time: 161.6, end_time: 161.8
Word: mówi, start_time: 161.8, end_time: 162.3
Word: jestem, start_time: 162.3, end_time: 163.1
Word: dość, start_time: 163.1, end_time: 163.4
Word: duży, start_time: 163.4, end_time: 163.7
Word: położę, start_time: 163.7, end_time: 164.6
Word: się, start_time: 164.6, end_time: 164.7
Word: tam, start_time: 164.7, end_time: 164.9
Word: przeto, start_time: 164.9, end_time: 165.2
Word: A, start_time: 165.2, end_time: 165.2
Word: wy, start_time: 165.2, end_time: 165.8
Word: przyjdziecie, start_time: 165.8, end_time: 166.3
Word: po, start_time: 166.3, end_time: 166.8
Word: mnie, start_time: 166.8, end_time: 167.1
Word: węgiel, start_time: 167.1, end_time: 168.1
Word: ułożyły, start_time: 168.1, end_time: 168.5
Word: się, start_time: 168.5, end_time: 168.6
Word: w, start_time: 168.6, end_time: 168.6
Word: wodzie, start_time: 168.6, end_time: 168.9
Word: ale, start_time: 168.9, end_time: 169.4
Word: na, start_time: 169.4, end_time: 169.5
Word: nieszczęście, start_time: 169.5, end_time: 170.0
Word: zmusił, start_time: 170.0, end_time: 170.6
Word: ją, start_time: 170.6, end_time: 170.7
Word: nieco, start_time: 170.7, end_time: 171.0
Word: woda, start_time: 171.0, end_time: 171.6
Word: go, start_time: 171.6, end_time: 171.7
Word: obrys, start_time: 171.7, end_time: 172.1
Word: Gała, start_time: 172.1, end_time: 172.4
Word: zaraziła, start_time: 172.4, end_time: 173.3
Word: i, start_time: 173.3, end_time: 173.4
Word: już, start_time: 173.4, end_time: 174.0
Word: po, start_time: 174.0, end_time: 174.2
Word: węglu, start_time: 174.2, end_time: 174.6
Word: ujrzał, start_time: 174.6, end_time: 176.1
Word: to, start_time: 176.1, end_time: 176.2
Word: kamień, start_time: 176.2, end_time: 176.6
Word: zlitował, start_time: 176.6, end_time: 177.5
Word: się, start_time: 177.5, end_time: 177.5
Word: i, start_time: 177.5, end_time: 177.7
Word: chciał, start_time: 177.7, end_time: 178.1
Word: pomóc, start_time: 178.1, end_time: 178.4
Word: komuś, start_time: 178.4, end_time: 178.6
Word: dzikowi, start_time: 178.6, end_time: 179.1
Word: więc, start_time: 179.1, end_time: 179.6
Word: po, start_time: 179.6, end_time: 179.8
Transcript: może się w wodzie wtedy kogucik sam pociągnął wózek ale gdy już wydostał się na drugą stronę i był już skórką swoją na lądzie chciał także wciągnąć i siedzących z tyłu ale nie dał rady wózek się cofnął i wszystko co było na wozie Wpadło do wody i potoczyło się teraz kogucik Został sam z córką wykopał jej grób ułożyły się w nim potem sypał mogiłka siadł na niej i martwił się tak długo aż sam umarł i tak wszystko powiem nie dało czytał Wiktor Korzeniewski
Confidence: 0.9485529661178589
Word: może, start_time: 179.9, end_time: 180.1
Word: się, start_time: 180.1, end_time: 180.2
Word: w, start_time: 180.2, end_time: 180.3
Word: wodzie, start_time: 180.3, end_time: 180.6
Word: wtedy, start_time: 180.6, end_time: 181.7
Word: kogucik, start_time: 181.7, end_time: 182.2
Word: sam, start_time: 182.2, end_time: 182.4
Word: pociągnął, start_time: 182.4, end_time: 183.0
Word: wózek, start_time: 183.0, end_time: 183.4
Word: ale, start_time: 183.4, end_time: 184.1
Word: gdy, start_time: 184.1, end_time: 184.3
Word: już, start_time: 184.3, end_time: 184.4
Word: wydostał, start_time: 184.4, end_time: 184.9
Word: się, start_time: 184.9, end_time: 185.0
Word: na, start_time: 185.0, end_time: 185.1
Word: drugą, start_time: 185.1, end_time: 185.4
Word: stronę, start_time: 185.4, end_time: 185.6
Word: i, start_time: 185.6, end_time: 185.9
Word: był, start_time: 185.9, end_time: 186.5
Word: już, start_time: 186.5, end_time: 186.6
Word: skórką, start_time: 186.6, end_time: 187.1
Word: swoją, start_time: 187.1, end_time: 187.5
Word: na, start_time: 187.5, end_time: 187.6
Word: lądzie, start_time: 187.6, end_time: 187.9
Word: chciał, start_time: 187.9, end_time: 188.5
Word: także, start_time: 188.5, end_time: 188.8
Word: wciągnąć, start_time: 188.8, end_time: 189.4
Word: i, start_time: 189.4, end_time: 189.5
Word: siedzących, start_time: 189.5, end_time: 190.0
Word: z, start_time: 190.0, end_time: 190.1
Word: tyłu, start_time: 190.1, end_time: 190.3
Word: ale, start_time: 190.3, end_time: 190.9
Word: nie, start_time: 190.9, end_time: 191.1
Word: dał, start_time: 191.1, end_time: 191.3
Word: rady, start_time: 191.3, end_time: 191.4
Word: wózek, start_time: 191.4, end_time: 192.5
Word: się, start_time: 192.5, end_time: 192.5
Word: cofnął, start_time: 192.5, end_time: 192.9
Word: i, start_time: 192.9, end_time: 193.1
Word: wszystko, start_time: 193.1, end_time: 193.9
