Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce Marsz dedykacja siostrą od świętej Anki tratatata tratatata tutaj i tu i tu i tam 17 404 panie na głowach mają rajery damy damy tyle tych dam tam ta to tu to tu to tam nad morzem płacze skriabin obcas karabin obcas karabin ludzie ludzie ludzie do bram tratatata tratatata tam tam tam dalej zakrętem pani Biała spędził Chryzantem pani Biała czekała w oknie kwiat spadł kapnie na stopnie szli Szli że będzie tam i tam i dalej i wszędzie młodzi zdrowi silni jakby kifozy wiodły w kozły koszyki w tłumie dziewczyna unika stała szybko podbiegła pocałowała ach krzyk tylko to jedno kwiaty w pęku na rynku w jedną wolno cicho padają płatki w dół nadruk na
Confidence: 0.8212622404098511
Word: Bruno, start_time: 0.0, end_time: 0.5
Word: obcas, start_time: 23.4, end_time: 24.0
Word: karabin, start_time: 24.0, end_time: 24.5
Word: obcas, start_time: 24.5, end_time: 25.1
Word: karabin, start_time: 25.1, end_time: 25.6
Word: ludzie, start_time: 25.6, end_time: 26.1
Word: ludzie, start_time: 26.1, end_time: 26.6
Word: ludzie, start_time: 26.6, end_time: 26.7
Word: do, start_time: 26.7, end_time: 27.4
Word: bram, start_time: 27.4, end_time: 27.7
Word: tratatata, start_time: 27.7, end_time: 28.5
Word: tratatata, start_time: 28.5, end_time: 29.1
Word: tam, start_time: 29.1, end_time: 29.6
Word: tam, start_time: 29.6, end_time: 30.5
Word: tam, start_time: 30.5, end_time: 31.0
Word: dalej, start_time: 31.0, end_time: 31.6
Word: zakrętem, start_time: 31.6, end_time: 32.2
Word: pani, start_time: 32.2, end_time: 32.7
Word: Biała, start_time: 32.7, end_time: 33.2
Word: spędził, start_time: 33.2, end_time: 33.8
Word: Chryzantem, start_time: 33.8, end_time: 34.5
Word: pani, start_time: 34.5, end_time: 34.9
Word: Biała, start_time: 34.9, end_time: 35.4
Word: czekała, start_time: 35.4, end_time: 36.0
Word: w, start_time: 36.0, end_time: 36.1
Word: oknie, start_time: 36.1, end_time: 36.6
Word: kwiat, start_time: 36.6, end_time: 37.1
Word: spadł, start_time: 37.1, end_time: 37.6
Word: kapnie, start_time: 37.6, end_time: 38.2
Word: na, start_time: 38.2, end_time: 38.4
Word: stopnie, start_time: 38.4, end_time: 38.8
Word: szli, start_time: 38.8, end_time: 39.2
Word: Szli, start_time: 39.2, end_time: 39.5
Word: że, start_time: 39.5, end_time: 40.1
Word: będzie, start_time: 40.1, end_time: 40.9
Word: tam, start_time: 40.9, end_time: 41.3
Word: i, start_time: 41.3, end_time: 41.4
Word: tam, start_time: 41.4, end_time: 41.8
Word: i, start_time: 41.8, end_time: 41.9
Word: dalej, start_time: 41.9, end_time: 42.5
Word: i, start_time: 42.5, end_time: 42.5
Word: wszędzie, start_time: 42.5, end_time: 42.8
Word: młodzi, start_time: 42.8, end_time: 43.6
Word: zdrowi, start_time: 43.6, end_time: 43.9
Word: silni, start_time: 43.9, end_time: 44.5
Word: jakby, start_time: 44.5, end_time: 45.0
Word: kifozy, start_time: 45.0, end_time: 45.8
Word: wiodły, start_time: 45.8, end_time: 46.4
Word: w, start_time: 46.4, end_time: 46.5
Word: kozły, start_time: 46.5, end_time: 46.9
Word: koszyki, start_time: 46.9, end_time: 47.4
Word: w, start_time: 47.4, end_time: 47.5
Word: tłumie, start_time: 47.5, end_time: 48.0
Word: dziewczyna, start_time: 48.0, end_time: 48.5
Word: unika, start_time: 48.5, end_time: 48.9
Word: stała, start_time: 48.9, end_time: 49.5
Word: szybko, start_time: 49.5, end_time: 50.1
Word: podbiegła, start_time: 50.1, end_time: 50.7
Word: pocałowała, start_time: 50.7, end_time: 51.6
Word: ach, start_time: 51.6, end_time: 52.1
Word: krzyk, start_time: 52.1, end_time: 52.5
Word: tylko, start_time: 52.5, end_time: 53.0
Word: to, start_time: 53.0, end_time: 53.3
Word: jedno, start_time: 53.3, end_time: 53.6
Word: kwiaty, start_time: 53.6, end_time: 54.3
Word: w, start_time: 54.3, end_time: 54.4
Word: pęku, start_time: 54.4, end_time: 54.9
Word: na, start_time: 54.9, end_time: 55.1
Word: rynku, start_time: 55.1, end_time: 55.5
Word: w, start_time: 55.5, end_time: 55.6
Word: jedną, start_time: 55.6, end_time: 56.1
Word: wolno, start_time: 56.1, end_time: 56.7
Word: cicho, start_time: 56.7, end_time: 57.2
Word: padają, start_time: 57.2, end_time: 57.8
Word: płatki, start_time: 57.8, end_time: 58.4
Word: w, start_time: 58.4, end_time: 58.5
Word: dół, start_time: 58.5, end_time: 58.9
Word: nadruk, start_time: 58.9, end_time: 59.4
Word: na, start_time: 59.4, end_time: 59.8
Transcript: federacji jak pani Pani Pani Biała kurwa prosta pszenicy to dała nam Nam dajcie i nam tratatata tratatata panie Panny panowie konie jedzie dzwoni auto w melonie praczki szwaczki okrzyki kwiatki chodźmy panna do separacji panna płacze idą na wojnę takie takie przystojny rzędem zarządem z rzędem rząd wszyscy wszyscy wszyscy na frontach by było młodych mam tratatata tratatata tam ktoś się rozpłakał ktoś bez czapki liście kafiru jak gęsie łapki w parku wrzutnik gliniany heros chłopak z redakcji pali papierosy ktoś ktoś upadł nagły krwotok ludzie ludzie skupienie potop co co leży krew łapią kupię liście z drzew Puść Puść Puść Ja nie chcę kurz błędem w zębach
Confidence: 0.8518772125244141
Word: federacji, start_time: 59.9, end_time: 60.6
Word: jak, start_time: 60.6, end_time: 61.0
Word: pani, start_time: 61.0, end_time: 61.3
Word: Pani, start_time: 61.3, end_time: 61.8
Word: Pani, start_time: 61.8, end_time: 62.3
Word: Biała, start_time: 62.3, end_time: 63.0
Word: kurwa, start_time: 63.0, end_time: 63.6
Word: prosta, start_time: 63.6, end_time: 64.3
Word: pszenicy, start_time: 64.3, end_time: 64.9
Word: to, start_time: 64.9, end_time: 65.0
Word: dała, start_time: 65.0, end_time: 65.3
Word: nam, start_time: 65.3, end_time: 65.8
Word: Nam, start_time: 65.8, end_time: 66.4
Word: dajcie, start_time: 66.4, end_time: 67.0
Word: i, start_time: 67.0, end_time: 67.1
Word: nam, start_time: 67.1, end_time: 67.5
Word: tratatata, start_time: 67.5, end_time: 68.4
Word: tratatata, start_time: 68.4, end_time: 69.0
Word: panie, start_time: 69.0, end_time: 70.9
Word: Panny, start_time: 70.9, end_time: 71.6
Word: panowie, start_time: 71.6, end_time: 72.2
Word: konie, start_time: 72.2, end_time: 72.8
Word: jedzie, start_time: 72.8, end_time: 73.4
Word: dzwoni, start_time: 73.4, end_time: 74.0
Word: auto, start_time: 74.0, end_time: 74.6
Word: w, start_time: 74.6, end_time: 74.6
Word: melonie, start_time: 74.6, end_time: 75.2
Word: praczki, start_time: 75.2, end_time: 76.0
Word: szwaczki, start_time: 76.0, end_time: 76.6
Word: okrzyki, start_time: 76.6, end_time: 77.2
Word: kwiatki, start_time: 77.2, end_time: 77.8
Word: chodźmy, start_time: 77.8, end_time: 78.4
Word: panna, start_time: 78.4, end_time: 79.1
Word: do, start_time: 79.1, end_time: 79.5
Word: separacji, start_time: 79.5, end_time: 80.1
Word: panna, start_time: 80.1, end_time: 81.0
Word: płacze, start_time: 81.0, end_time: 81.6
Word: idą, start_time: 81.6, end_time: 82.2
Word: na, start_time: 82.2, end_time: 82.5
Word: wojnę, start_time: 82.5, end_time: 82.9
Word: takie, start_time: 82.9, end_time: 83.5
Word: takie, start_time: 83.5, end_time: 84.7
Word: przystojny, start_time: 84.7, end_time: 85.4
Word: rzędem, start_time: 85.4, end_time: 86.1
Word: zarządem, start_time: 86.1, end_time: 86.6
Word: z, start_time: 86.6, end_time: 86.8
Word: rzędem, start_time: 86.8, end_time: 87.2
Word: rząd, start_time: 87.2, end_time: 87.6
Word: wszyscy, start_time: 87.6, end_time: 88.3
Word: wszyscy, start_time: 88.3, end_time: 88.8
Word: wszyscy, start_time: 88.8, end_time: 89.0
Word: na, start_time: 89.0, end_time: 89.7
Word: frontach, start_time: 89.7, end_time: 90.1
Word: by, start_time: 90.1, end_time: 90.6
Word: było, start_time: 90.6, end_time: 91.1
Word: młodych, start_time: 91.1, end_time: 91.7
Word: mam, start_time: 91.7, end_time: 92.2
Word: tratatata, start_time: 92.2, end_time: 93.1
Word: tratatata, start_time: 93.1, end_time: 93.7
Word: tam, start_time: 93.7, end_time: 94.3
Word: ktoś, start_time: 94.3, end_time: 95.2
Word: się, start_time: 95.2, end_time: 95.3
Word: rozpłakał, start_time: 95.3, end_time: 96.0
Word: ktoś, start_time: 96.0, end_time: 96.4
Word: bez, start_time: 96.4, end_time: 96.8
Word: czapki, start_time: 96.8, end_time: 97.2
Word: liście, start_time: 97.2, end_time: 97.8
Word: kafiru, start_time: 97.8, end_time: 98.3
Word: jak, start_time: 98.3, end_time: 98.6
Word: gęsie, start_time: 98.6, end_time: 99.1
Word: łapki, start_time: 99.1, end_time: 99.2
Word: w, start_time: 99.2, end_time: 99.8
Word: parku, start_time: 99.8, end_time: 100.4
Word: wrzutnik, start_time: 100.4, end_time: 101.3
Word: gliniany, start_time: 101.3, end_time: 101.8
Word: heros, start_time: 101.8, end_time: 102.4
Word: chłopak, start_time: 102.4, end_time: 103.0
Word: z, start_time: 103.0, end_time: 103.1
Word: redakcji, start_time: 103.1, end_time: 103.8
Word: pali, start_time: 103.8, end_time: 104.3
Word: papierosy, start_time: 104.3, end_time: 105.0
Word: ktoś, start_time: 105.0, end_time: 105.5
Word: ktoś, start_time: 105.5, end_time: 106.1
Word: upadł, start_time: 106.1, end_time: 106.8
Word: nagły, start_time: 106.8, end_time: 107.4
Word: krwotok, start_time: 107.4, end_time: 107.6
Word: ludzie, start_time: 107.6, end_time: 108.4
Word: ludzie, start_time: 108.4, end_time: 108.9
Word: skupienie, start_time: 108.9, end_time: 109.6
Word: potop, start_time: 109.6, end_time: 110.2
Word: co, start_time: 110.2, end_time: 110.6
Word: co, start_time: 110.6, end_time: 110.7
Word: leży, start_time: 110.7, end_time: 111.9
Word: krew, start_time: 111.9, end_time: 112.5
Word: łapią, start_time: 112.5, end_time: 113.2
Word: kupię, start_time: 113.2, end_time: 113.8
Word: liście, start_time: 113.8, end_time: 114.2
Word: z, start_time: 114.2, end_time: 114.5
Word: drzew, start_time: 114.5, end_time: 114.9
Word: Puść, start_time: 114.9, end_time: 115.5
Word: Puść, start_time: 115.5, end_time: 116.2
Word: Puść, start_time: 116.2, end_time: 116.8
Word: Ja, start_time: 116.8, end_time: 117.3
Word: nie, start_time: 117.3, end_time: 117.4
Word: chcę, start_time: 117.4, end_time: 117.7
Word: kurz, start_time: 117.7, end_time: 118.1
Word: błędem, start_time: 118.1, end_time: 118.9
Word: w, start_time: 118.9, end_time: 119.0
Word: zębach, start_time: 119.0, end_time: 119.6
Transcript: krzyk popłoch włosy drżą Krew z krwi pachnie krwią tam tam poszli pobiegły duszno pusto Ustaw o cegłę to i to i na rękach krew bydło dranie ścierny psiakrew jak tam gdzie już nam tratatata tratatata poszli przeszli ile to kobiet panie idą gotować obiad ktoś w żałobie nie wie gdzie iść Stanął Stanął stoi oglądaliście podniósł z drogi pomięty kwiatek tyle Panien tyle mężatek tyle Przeszło tyle ich szło słońce świeci żółto mydło zaraz zaraz zaraz wam zagram panie w kawiarni piję mazagran wieczorem w domach o świętej sanki przed Matką Boską paliły się lampki
Confidence: 0.9595629572868347
Word: krzyk, start_time: 119.9, end_time: 120.7
Word: popłoch, start_time: 120.7, end_time: 121.4
Word: włosy, start_time: 121.4, end_time: 121.9
Word: drżą, start_time: 121.9, end_time: 122.4
Word: Krew, start_time: 122.4, end_time: 123.0
Word: z, start_time: 123.0, end_time: 123.2
Word: krwi, start_time: 123.2, end_time: 123.5
Word: pachnie, start_time: 123.5, end_time: 124.2
Word: krwią, start_time: 124.2, end_time: 124.8
Word: tam, start_time: 124.8, end_time: 125.4
Word: tam, start_time: 125.4, end_time: 126.0
Word: poszli, start_time: 126.0, end_time: 126.6
Word: pobiegły, start_time: 126.6, end_time: 127.4
Word: duszno, start_time: 127.4, end_time: 128.0
Word: pusto, start_time: 128.0, end_time: 128.6
Word: Ustaw, start_time: 128.6, end_time: 129.2
Word: o, start_time: 129.2, end_time: 129.3
Word: cegłę, start_time: 129.3, end_time: 129.9
Word: to, start_time: 129.9, end_time: 130.3
Word: i, start_time: 130.3, end_time: 130.4
Word: to, start_time: 130.4, end_time: 130.9
Word: i, start_time: 130.9, end_time: 131.0
Word: na, start_time: 131.0, end_time: 131.4
Word: rękach, start_time: 131.4, end_time: 131.7
Word: krew, start_time: 131.7, end_time: 132.1
Word: bydło, start_time: 132.1, end_time: 132.9
Word: dranie, start_time: 132.9, end_time: 133.4
Word: ścierny, start_time: 133.4, end_time: 134.1
Word: psiakrew, start_time: 134.1, end_time: 134.4
Word: jak, start_time: 134.4, end_time: 135.1
Word: tam, start_time: 135.1, end_time: 135.3
Word: gdzie, start_time: 135.3, end_time: 135.7
Word: już, start_time: 135.7, end_time: 135.9
Word: nam, start_time: 135.9, end_time: 136.4
Word: tratatata, start_time: 136.4, end_time: 137.3
Word: tratatata, start_time: 137.3, end_time: 138.0
Word: poszli, start_time: 138.0, end_time: 139.5
Word: przeszli, start_time: 139.5, end_time: 140.1
Word: ile, start_time: 140.1, end_time: 140.6
Word: to, start_time: 140.6, end_time: 140.7
Word: kobiet, start_time: 140.7, end_time: 141.4
Word: panie, start_time: 141.4, end_time: 142.0
Word: idą, start_time: 142.0, end_time: 142.5
Word: gotować, start_time: 142.5, end_time: 143.2
Word: obiad, start_time: 143.2, end_time: 143.9
Word: ktoś, start_time: 143.9, end_time: 144.4
Word: w, start_time: 144.4, end_time: 144.5
Word: żałobie, start_time: 144.5, end_time: 144.9
Word: nie, start_time: 144.9, end_time: 145.5
Word: wie, start_time: 145.5, end_time: 145.8
Word: gdzie, start_time: 145.8, end_time: 146.0
Word: iść, start_time: 146.0, end_time: 146.3
Word: Stanął, start_time: 146.3, end_time: 147.1
Word: Stanął, start_time: 147.1, end_time: 147.2
Word: stoi, start_time: 147.2, end_time: 148.3
Word: oglądaliście, start_time: 148.3, end_time: 149.6
Word: podniósł, start_time: 149.6, end_time: 150.3
Word: z, start_time: 150.3, end_time: 150.4
Word: drogi, start_time: 150.4, end_time: 150.9
Word: pomięty, start_time: 150.9, end_time: 151.6
Word: kwiatek, start_time: 151.6, end_time: 152.3
Word: tyle, start_time: 152.3, end_time: 152.9
Word: Panien, start_time: 152.9, end_time: 153.6
Word: tyle, start_time: 153.6, end_time: 154.1
Word: mężatek, start_time: 154.1, end_time: 154.9
Word: tyle, start_time: 154.9, end_time: 155.4
Word: Przeszło, start_time: 155.4, end_time: 156.2
Word: tyle, start_time: 156.2, end_time: 156.7
Word: ich, start_time: 156.7, end_time: 156.9
Word: szło, start_time: 156.9, end_time: 157.3
Word: słońce, start_time: 157.3, end_time: 158.2
Word: świeci, start_time: 158.2, end_time: 158.8
Word: żółto, start_time: 158.8, end_time: 159.3
Word: mydło, start_time: 159.3, end_time: 159.9
Word: zaraz, start_time: 159.9, end_time: 160.7
Word: zaraz, start_time: 160.7, end_time: 161.2
Word: zaraz, start_time: 161.2, end_time: 161.6
Word: wam, start_time: 161.6, end_time: 161.9
Word: zagram, start_time: 161.9, end_time: 162.5
Word: panie, start_time: 162.5, end_time: 163.1
Word: w, start_time: 163.1, end_time: 163.3
Word: kawiarni, start_time: 163.3, end_time: 163.9
Word: piję, start_time: 163.9, end_time: 164.4
Word: mazagran, start_time: 164.4, end_time: 165.0
Word: wieczorem, start_time: 165.0, end_time: 165.9
Word: w, start_time: 165.9, end_time: 166.0
Word: domach, start_time: 166.0, end_time: 166.5
Word: o, start_time: 166.5, end_time: 166.6
Word: świętej, start_time: 166.6, end_time: 167.2
Word: sanki, start_time: 167.2, end_time: 167.7
Word: przed, start_time: 167.7, end_time: 168.2
Word: Matką, start_time: 168.2, end_time: 168.4
Word: Boską, start_time: 168.4, end_time: 168.8
Word: paliły, start_time: 168.8, end_time: 169.5
Word: się, start_time: 169.5, end_time: 169.5
Word: lampki, start_time: 169.5, end_time: 170.2
