Waiting for operation to complete...
Transcript: Adam Mickiewicz Sonety Krymskie żegluga Szum większy gęściej morskie snują się straszydła majtek w biegu na drabinę gotujcie się dzieci w biegu rozciągnął się zawilców niewidzialny sieci jak pająk matujący na skinienie sidła wiatr wiatr dąsa się okręt zrywa się z wędzidła przewala się nurkuje w pienistej zamieci wznosi Targ zdeptał fale i skróć Niebios leci obłoki Czołem sieka wiatr Chwytam pod skrzydła i Mój duch masz to Lotem Bujać to dokumentu wzdyma się wyobraźnia jak warkocz tych żagli mimowolny krzyk łączę z Wesołym orszakiem
Confidence: 0.9659883379936218
Word: Adam, start_time: 0.0, end_time: 0.9
Word: skinienie, start_time: 26.8, end_time: 27.2
Word: sidła, start_time: 27.2, end_time: 27.6
Word: wiatr, start_time: 27.6, end_time: 29.5
Word: wiatr, start_time: 29.5, end_time: 30.5
Word: dąsa, start_time: 30.5, end_time: 32.1
Word: się, start_time: 32.1, end_time: 32.2
Word: okręt, start_time: 32.2, end_time: 32.8
Word: zrywa, start_time: 32.8, end_time: 33.9
Word: się, start_time: 33.9, end_time: 34.0
Word: z, start_time: 34.0, end_time: 34.1
Word: wędzidła, start_time: 34.1, end_time: 34.7
Word: przewala, start_time: 34.7, end_time: 36.0
Word: się, start_time: 36.0, end_time: 36.1
Word: nurkuje, start_time: 36.1, end_time: 37.2
Word: w, start_time: 37.2, end_time: 37.4
Word: pienistej, start_time: 37.4, end_time: 38.0
Word: zamieci, start_time: 38.0, end_time: 38.5
Word: wznosi, start_time: 38.5, end_time: 39.6
Word: Targ, start_time: 39.6, end_time: 40.0
Word: zdeptał, start_time: 40.0, end_time: 41.2
Word: fale, start_time: 41.2, end_time: 41.6
Word: i, start_time: 41.6, end_time: 41.7
Word: skróć, start_time: 41.7, end_time: 42.7
Word: Niebios, start_time: 42.7, end_time: 43.2
Word: leci, start_time: 43.2, end_time: 43.6
Word: obłoki, start_time: 43.6, end_time: 44.6
Word: Czołem, start_time: 44.6, end_time: 44.9
Word: sieka, start_time: 44.9, end_time: 45.4
Word: wiatr, start_time: 45.4, end_time: 46.3
Word: Chwytam, start_time: 46.3, end_time: 46.6
Word: pod, start_time: 46.6, end_time: 46.8
Word: skrzydła, start_time: 46.8, end_time: 47.3
Word: i, start_time: 47.3, end_time: 47.4
Word: Mój, start_time: 47.4, end_time: 49.3
Word: duch, start_time: 49.3, end_time: 49.6
Word: masz, start_time: 49.6, end_time: 50.0
Word: to, start_time: 50.0, end_time: 50.3
Word: Lotem, start_time: 50.3, end_time: 50.7
Word: Bujać, start_time: 50.7, end_time: 51.1
Word: to, start_time: 51.1, end_time: 51.3
Word: dokumentu, start_time: 51.3, end_time: 52.0
Word: wzdyma, start_time: 52.0, end_time: 53.2
Word: się, start_time: 53.2, end_time: 53.3
Word: wyobraźnia, start_time: 53.3, end_time: 54.1
Word: jak, start_time: 54.1, end_time: 54.6
Word: warkocz, start_time: 54.6, end_time: 55.1
Word: tych, start_time: 55.1, end_time: 55.3
Word: żagli, start_time: 55.3, end_time: 55.8
Word: mimowolny, start_time: 55.8, end_time: 57.1
Word: krzyk, start_time: 57.1, end_time: 57.5
Word: łączę, start_time: 57.5, end_time: 57.9
Word: z, start_time: 57.9, end_time: 58.0
Word: Wesołym, start_time: 58.0, end_time: 58.5
Word: orszakiem, start_time: 58.5, end_time: 59.0
Transcript: wyciągam ręce padam na piersi okrętu zdaje się że pierś moja dupę długo nagle lekko mi rzeźba lub wiem co to być ptakiem
Confidence: 0.8847432136535645
Word: wyciągam, start_time: 59.9, end_time: 61.2
Word: ręce, start_time: 61.2, end_time: 61.5
Word: padam, start_time: 61.5, end_time: 63.1
Word: na, start_time: 63.1, end_time: 63.2
Word: piersi, start_time: 63.2, end_time: 63.6
Word: okrętu, start_time: 63.6, end_time: 64.2
Word: zdaje, start_time: 64.2, end_time: 65.3
Word: się, start_time: 65.3, end_time: 65.6
Word: że, start_time: 65.6, end_time: 65.7
Word: pierś, start_time: 65.7, end_time: 67.6
Word: moja, start_time: 67.6, end_time: 68.0
Word: dupę, start_time: 68.0, end_time: 68.4
Word: długo, start_time: 68.4, end_time: 68.7
Word: nagle, start_time: 68.7, end_time: 69.3
Word: lekko, start_time: 69.3, end_time: 71.6
Word: mi, start_time: 71.6, end_time: 71.8
Word: rzeźba, start_time: 71.8, end_time: 73.2
Word: lub, start_time: 73.2, end_time: 74.5
Word: wiem, start_time: 74.5, end_time: 76.4
Word: co, start_time: 76.4, end_time: 76.6
Word: to, start_time: 76.6, end_time: 76.8
Word: być, start_time: 76.8, end_time: 77.0
Word: ptakiem, start_time: 77.0, end_time: 77.2
