Waiting for operation to complete...
Transcript: Bolesław Leśmian kocmołuch
Confidence: 0.9785358309745789
Word: Bolesław, start_time: 0.0, end_time: 0.7000000000000001
Word: wzbogacił, start_time: 58.6, end_time: 59.1
Word: weselem, start_time: 59.1, end_time: 59.6
Word: nowego, start_time: 59.6, end_time: 59.9
Word: żywota, start_time: 59.9, end_time: 60.4
Word: a, start_time: 60.4, end_time: 60.5
Word: gdym, start_time: 60.5, end_time: 61.3
Word: nieśmiertelność, start_time: 61.3, end_time: 62.3
Word: zbyt, start_time: 62.3, end_time: 62.7
Word: modro, start_time: 62.7, end_time: 63.1
Word: się, start_time: 63.1, end_time: 63.3
Word: dłuży, start_time: 63.3, end_time: 63.7
Word: taka, start_time: 63.7, end_time: 64.9
Word: synowi, start_time: 64.9, end_time: 65.4
Word: wieczystemu, start_time: 65.4, end_time: 66.0
Word: wezgłowie, start_time: 66.0, end_time: 66.9
Word: ze, start_time: 66.9, end_time: 67.0
Word: złota, start_time: 67.0, end_time: 67.4
Transcript:  Zazdroszczę mu bo dłuższe do trosk ma niezdolną nie wie co to jest nędza i żal i pustkowie poznał przepych tajemnic niech wszystko opowie bo już czas bo już dłużej przemilczeć nie wolno
Confidence: 0.9119133353233337
Word: Zazdroszczę, start_time: 69.6, end_time: 70.6
Word: mu, start_time: 70.6, end_time: 70.7
Word: bo, start_time: 70.7, end_time: 70.9
Word: dłuższe, start_time: 70.9, end_time: 71.3
Word: do, start_time: 71.3, end_time: 71.5
Word: trosk, start_time: 71.5, end_time: 71.9
Word: ma, start_time: 71.9, end_time: 72.1
Word: niezdolną, start_time: 72.1, end_time: 72.7
Word: nie, start_time: 72.7, end_time: 73.6
Word: wie, start_time: 73.6, end_time: 73.8
Word: co, start_time: 73.8, end_time: 73.9
Word: to, start_time: 73.9, end_time: 74.0
Word: jest, start_time: 74.0, end_time: 74.3
Word: nędza, start_time: 74.3, end_time: 74.9
Word: i, start_time: 74.9, end_time: 75.0
Word: żal, start_time: 75.0, end_time: 75.5
Word: i, start_time: 75.5, end_time: 75.6
Word: pustkowie, start_time: 75.6, end_time: 76.0
Word: poznał, start_time: 76.0, end_time: 77.2
Word: przepych, start_time: 77.2, end_time: 77.6
Word: tajemnic, start_time: 77.6, end_time: 78.2
Word: niech, start_time: 78.2, end_time: 79.3
Word: wszystko, start_time: 79.3, end_time: 79.6
Word: opowie, start_time: 79.6, end_time: 80.1
Word: bo, start_time: 80.1, end_time: 80.6
Word: już, start_time: 80.6, end_time: 80.8
Word: czas, start_time: 80.8, end_time: 80.9
Word: bo, start_time: 80.9, end_time: 81.8
Word: już, start_time: 81.8, end_time: 81.8
Word: dłużej, start_time: 81.8, end_time: 82.1
Word: przemilczeć, start_time: 82.1, end_time: 82.9
Word: nie, start_time: 82.9, end_time: 83.1
Word: wolno, start_time: 83.1, end_time: 83.4
Transcript:  lecz w chwili gdy chcesz zwiewne Zadać mu pytania o słonecznych o trudach o Gwiezdnych mozoła widzę nagle jak blednąć męczeńską zesłania ten zagrobny pleśnią pokryty pierdołach
Confidence: 0.9003115892410278
Word: lecz, start_time: 85.1, end_time: 85.6
Word: w, start_time: 85.6, end_time: 85.7
Word: chwili, start_time: 85.7, end_time: 86.1
Word: gdy, start_time: 86.1, end_time: 86.2
Word: chcesz, start_time: 86.2, end_time: 86.6
Word: zwiewne, start_time: 86.6, end_time: 87.3
Word: Zadać, start_time: 87.3, end_time: 87.7
Word: mu, start_time: 87.7, end_time: 87.9
Word: pytania, start_time: 87.9, end_time: 88.0
Word: o, start_time: 88.0, end_time: 88.6
Word: słonecznych, start_time: 88.6, end_time: 89.4
Word: o, start_time: 89.4, end_time: 89.5
Word: trudach, start_time: 89.5, end_time: 89.9
Word: o, start_time: 89.9, end_time: 90.1
Word: Gwiezdnych, start_time: 90.1, end_time: 90.8
Word: mozoła, start_time: 90.8, end_time: 91.4
Word: widzę, start_time: 91.4, end_time: 92.4
Word: nagle, start_time: 92.4, end_time: 92.7
Word: jak, start_time: 92.7, end_time: 92.8
Word: blednąć, start_time: 92.8, end_time: 93.5
Word: męczeńską, start_time: 93.5, end_time: 94.4
Word: zesłania, start_time: 94.4, end_time: 95.0
Word: ten, start_time: 95.0, end_time: 96.0
Word: zagrobny, start_time: 96.0, end_time: 96.5
Word: pleśnią, start_time: 96.5, end_time: 97.4
Word: pokryty, start_time: 97.4, end_time: 98.1
Word: pierdołach, start_time: 98.1, end_time: 98.8
Transcript:  Bestwinie częściej bezludzie i lśni tam zejście nieba na ziemię do drzew na uboczu a ja patrzę w mrok jego spustoszyły oczu i nie pytam już o nic już koniec nie pytam
Confidence: 0.8851929306983948
Word: Bestwinie, start_time: 100.2, end_time: 101.2
Word: częściej, start_time: 101.2, end_time: 101.9
Word: bezludzie, start_time: 101.9, end_time: 102.6
Word: i, start_time: 102.6, end_time: 102.7
Word: lśni, start_time: 102.7, end_time: 103.2
Word: tam, start_time: 103.2, end_time: 103.4
Word: zejście, start_time: 103.4, end_time: 104.8
Word: nieba, start_time: 104.8, end_time: 105.0
Word: na, start_time: 105.0, end_time: 105.1
Word: ziemię, start_time: 105.1, end_time: 105.5
Word: do, start_time: 105.5, end_time: 105.6
Word: drzew, start_time: 105.6, end_time: 106.0
Word: na, start_time: 106.0, end_time: 106.1
Word: uboczu, start_time: 106.1, end_time: 106.6
Word: a, start_time: 106.6, end_time: 106.7
Word: ja, start_time: 106.7, end_time: 107.8
Word: patrzę, start_time: 107.8, end_time: 108.2
Word: w, start_time: 108.2, end_time: 108.2
Word: mrok, start_time: 108.2, end_time: 108.6
Word: jego, start_time: 108.6, end_time: 108.9
Word: spustoszyły, start_time: 108.9, end_time: 109.7
Word: oczu, start_time: 109.7, end_time: 110.1
Word: i, start_time: 110.1, end_time: 110.3
Word: nie, start_time: 110.3, end_time: 111.1
Word: pytam, start_time: 111.1, end_time: 111.4
Word: już, start_time: 111.4, end_time: 111.5
Word: o, start_time: 111.5, end_time: 111.6
Word: nic, start_time: 111.6, end_time: 111.9
Word: już, start_time: 111.9, end_time: 113.3
Word: koniec, start_time: 113.3, end_time: 113.7
Word: nie, start_time: 113.7, end_time: 113.9
Word: pytam, start_time: 113.9, end_time: 114.2
