Waiting for operation to complete...
Transcript: rozdział 11 w którym opisany jest dalszy ciąg rat udzielonych Sancho V przez Don Kichota każdy zapewne osądzi z tej rozmowy że Don Kichot był nie tylko człowiekiem uczciwym ale i przy najzdrowszych zmysłach sąd jego we wszystkich rzeczach powszednich był nader sprawiedliwy jedna tylko kwestia błędnego rycerstwa tak dziwacznie oddziaływała na jego umysł że opuszczał granicę rozsądku dzikie Mary biorąc za rzeczywistość zobacz nie słuchał wszystkich trać swojego pana zgromadzony w pamięci aby je później na dobre obrócić pożytek Don Kichot tak mówił dalej Staraj się urządzić swój dom przede wszystkim Badaj troskliwie ile prawych dochodów dostarczyć ci może twoja posada jeżeli będziesz w stanie ubrać swój dwór w zbytkowie
Confidence: 0.9444423317909241
Word: rozdział, start_time: 0.0, end_time: 1.2
Word: panie, start_time: 79.6, end_time: 80.0
Word: jest, start_time: 80.0, end_time: 80.6
Word: bardzo, start_time: 80.6, end_time: 81.2
Word: piękne, start_time: 81.2, end_time: 81.8
Word: Odpowiedź, start_time: 81.8, end_time: 82.5
Word: jedna, start_time: 82.5, end_time: 84.3
Word: jest, start_time: 84.3, end_time: 84.5
Word: tylko, start_time: 84.5, end_time: 84.9
Word: przeszkoda, start_time: 84.9, end_time: 85.6
Word: w, start_time: 85.6, end_time: 85.8
Word: wypełnianiu, start_time: 85.8, end_time: 86.8
Word: rat, start_time: 86.8, end_time: 87.2
Word: waszych, start_time: 87.2, end_time: 87.8
Word: że, start_time: 87.8, end_time: 88.4
Word: oprócz, start_time: 88.4, end_time: 88.8
Word: tego, start_time: 88.8, end_time: 89.1
Word: co, start_time: 89.1, end_time: 89.4
Word: mówiliście, start_time: 89.4, end_time: 89.9
Word: o, start_time: 89.9, end_time: 90.1
Word: zbieraniu, start_time: 90.1, end_time: 90.7
Word: pieniędzy, start_time: 90.7, end_time: 90.9
Word: i, start_time: 90.9, end_time: 91.5
Word: powtórnym, start_time: 91.5, end_time: 92.4
Word: ożenił, start_time: 92.4, end_time: 93.2
Word: się, start_time: 93.2, end_time: 93.4
Word: nic, start_time: 93.4, end_time: 94.2
Word: a, start_time: 94.2, end_time: 94.4
Word: nic, start_time: 94.4, end_time: 94.7
Word: więcej, start_time: 94.7, end_time: 95.0
Word: nie, start_time: 95.0, end_time: 95.4
Word: pamiętam, start_time: 95.4, end_time: 95.6
Word: Napiszcie, start_time: 95.6, end_time: 97.1
Word: mi, start_time: 97.1, end_time: 97.4
Word: to, start_time: 97.4, end_time: 97.5
Word: lepiej, start_time: 97.5, end_time: 97.8
Word: aka, start_time: 97.8, end_time: 98.5
Word: że, start_time: 98.5, end_time: 98.6
Word: mojemu, start_time: 98.6, end_time: 98.9
Word: spowiednikowi, start_time: 98.9, end_time: 99.8
Word: odczytywać, start_time: 99.8, end_time: 101.1
Word: codzień, start_time: 101.1, end_time: 101.6
Word: abym, start_time: 101.6, end_time: 102.3
Word: się, start_time: 102.3, end_time: 102.4
Word: tych, start_time: 102.4, end_time: 102.6
Word: wszystkich, start_time: 102.6, end_time: 102.8
Word: Maksym, start_time: 102.8, end_time: 104.0
Word: na, start_time: 104.0, end_time: 104.5
Word: pamięć, start_time: 104.5, end_time: 104.9
Word: nauczył, start_time: 104.9, end_time: 105.5
Word: wreszcie, start_time: 105.5, end_time: 106.0
Word: przekleństwo, start_time: 106.0, end_time: 107.7
Word: boskie, start_time: 107.7, end_time: 108.2
Word: zawołał, start_time: 108.2, end_time: 109.4
Word: Don, start_time: 109.4, end_time: 109.6
Word: Kichot, start_time: 109.6, end_time: 110.0
Word: jakaś, start_time: 110.0, end_time: 110.8
Word: doszedł, start_time: 110.8, end_time: 111.3
Word: obmierzła, start_time: 111.3, end_time: 112.2
Word: patrzeć, start_time: 112.2, end_time: 112.7
Word: na, start_time: 112.7, end_time: 112.9
Word: gubernatora, start_time: 112.9, end_time: 113.4
Word: nie, start_time: 113.4, end_time: 114.0
Word: umiejącego, start_time: 114.0, end_time: 114.7
Word: ani, start_time: 114.7, end_time: 115.1
Word: czytać, start_time: 115.1, end_time: 115.4
Word: ani, start_time: 115.4, end_time: 115.9
Word: pisać, start_time: 115.9, end_time: 116.0
Word: Słyszałeś, start_time: 116.0, end_time: 117.5
Word: co, start_time: 117.5, end_time: 117.6
Word: mówią, start_time: 117.6, end_time: 117.9
Word: o, start_time: 117.9, end_time: 118.1
Word: mańkuta, start_time: 118.1, end_time: 118.8
Word: Minionkach, start_time: 118.8, end_time: 119.6
Transcript: że są ludźmi z najgorszej klasy i najtańszego pojęcia to wielki błąd mój przyjacielu i pragnąłbym abyś choć podpisać się umiał nauczono mnie podpisywać moje imię Gdy byłem jeszcze stróżem przy bractwie w naszej parafii a potem mogę dawać kalekę i kto inny za mnie podpisywać się będzie oprócz śmierci wszystkiego uniknąć można a panu wolno i diabła zjeść pójdzie to jakoś co to to nie prawda zawołał Don Kichot głupi zawsze jest głupi Ale zostawmy to na potem Dałem ci rady Jakie sa najlepsze uważam teraz urządzić swoją wyspę i niech cię Bóg prowadzi panie odpoczął jeżeli sądzisz że nie mam zdolności do tego porzucę natychmiast moje gubernatorstwo będzie mi równie dobrze żyć w domu o chlebie i wodzie a z czystym sumieniem
Confidence: 0.8971464037895203
Word: że, start_time: 119.9, end_time: 120.4
Word: są, start_time: 120.4, end_time: 120.5
Word: ludźmi, start_time: 120.5, end_time: 120.9
Word: z, start_time: 120.9, end_time: 121.1
Word: najgorszej, start_time: 121.1, end_time: 121.8
Word: klasy, start_time: 121.8, end_time: 122.2
Word: i, start_time: 122.2, end_time: 122.3
Word: najtańszego, start_time: 122.3, end_time: 123.5
Word: pojęcia, start_time: 123.5, end_time: 124.1
Word: to, start_time: 124.1, end_time: 124.8
Word: wielki, start_time: 124.8, end_time: 125.1
Word: błąd, start_time: 125.1, end_time: 125.4
Word: mój, start_time: 125.4, end_time: 125.8
Word: przyjacielu, start_time: 125.8, end_time: 126.4
Word: i, start_time: 126.4, end_time: 126.5
Word: pragnąłbym, start_time: 126.5, end_time: 127.7
Word: abyś, start_time: 127.7, end_time: 127.8
Word: choć, start_time: 127.8, end_time: 128.5
Word: podpisać, start_time: 128.5, end_time: 129.5
Word: się, start_time: 129.5, end_time: 129.7
Word: umiał, start_time: 129.7, end_time: 130.1
Word: nauczono, start_time: 130.1, end_time: 131.4
Word: mnie, start_time: 131.4, end_time: 131.5
Word: podpisywać, start_time: 131.5, end_time: 132.4
Word: moje, start_time: 132.4, end_time: 132.7
Word: imię, start_time: 132.7, end_time: 133.2
Word: Gdy, start_time: 133.2, end_time: 133.8
Word: byłem, start_time: 133.8, end_time: 134.1
Word: jeszcze, start_time: 134.1, end_time: 134.2
Word: stróżem, start_time: 134.2, end_time: 135.1
Word: przy, start_time: 135.1, end_time: 135.5
Word: bractwie, start_time: 135.5, end_time: 136.1
Word: w, start_time: 136.1, end_time: 136.2
Word: naszej, start_time: 136.2, end_time: 136.5
Word: parafii, start_time: 136.5, end_time: 137.1
Word: a, start_time: 137.1, end_time: 137.2
Word: potem, start_time: 137.2, end_time: 138.0
Word: mogę, start_time: 138.0, end_time: 138.6
Word: dawać, start_time: 138.6, end_time: 139.0
Word: kalekę, start_time: 139.0, end_time: 139.5
Word: i, start_time: 139.5, end_time: 139.7
Word: kto, start_time: 139.7, end_time: 140.1
Word: inny, start_time: 140.1, end_time: 140.5
Word: za, start_time: 140.5, end_time: 140.8
Word: mnie, start_time: 140.8, end_time: 141.0
Word: podpisywać, start_time: 141.0, end_time: 141.7
Word: się, start_time: 141.7, end_time: 141.8
Word: będzie, start_time: 141.8, end_time: 142.2
Word: oprócz, start_time: 142.2, end_time: 143.4
Word: śmierci, start_time: 143.4, end_time: 143.7
Word: wszystkiego, start_time: 143.7, end_time: 144.8
Word: uniknąć, start_time: 144.8, end_time: 145.1
Word: można, start_time: 145.1, end_time: 145.9
Word: a, start_time: 145.9, end_time: 146.0
Word: panu, start_time: 146.0, end_time: 146.8
Word: wolno, start_time: 146.8, end_time: 147.2
Word: i, start_time: 147.2, end_time: 147.4
Word: diabła, start_time: 147.4, end_time: 148.0
Word: zjeść, start_time: 148.0, end_time: 148.4
Word: pójdzie, start_time: 148.4, end_time: 149.1
Word: to, start_time: 149.1, end_time: 149.3
Word: jakoś, start_time: 149.3, end_time: 149.7
Word: co, start_time: 149.7, end_time: 150.5
Word: to, start_time: 150.5, end_time: 150.7
Word: to, start_time: 150.7, end_time: 151.4
Word: nie, start_time: 151.4, end_time: 151.5
Word: prawda, start_time: 151.5, end_time: 151.9
Word: zawołał, start_time: 151.9, end_time: 152.8
Word: Don, start_time: 152.8, end_time: 153.0
Word: Kichot, start_time: 153.0, end_time: 153.4
Word: głupi, start_time: 153.4, end_time: 154.7
Word: zawsze, start_time: 154.7, end_time: 155.0
Word: jest, start_time: 155.0, end_time: 155.3
Word: głupi, start_time: 155.3, end_time: 155.8
Word: Ale, start_time: 155.8, end_time: 156.7
Word: zostawmy, start_time: 156.7, end_time: 157.2
Word: to, start_time: 157.2, end_time: 157.4
Word: na, start_time: 157.4, end_time: 157.5
Word: potem, start_time: 157.5, end_time: 157.9
Word: Dałem, start_time: 157.9, end_time: 158.8
Word: ci, start_time: 158.8, end_time: 159.0
Word: rady, start_time: 159.0, end_time: 159.5
Word: Jakie, start_time: 159.5, end_time: 160.3
Word: sa, start_time: 160.3, end_time: 160.5
Word: najlepsze, start_time: 160.5, end_time: 161.0
Word: uważam, start_time: 161.0, end_time: 161.7
Word: teraz, start_time: 161.7, end_time: 162.7
Word: urządzić, start_time: 162.7, end_time: 163.4
Word: swoją, start_time: 163.4, end_time: 163.7
Word: wyspę, start_time: 163.7, end_time: 164.2
Word: i, start_time: 164.2, end_time: 164.5
Word: niech, start_time: 164.5, end_time: 165.0
Word: cię, start_time: 165.0, end_time: 165.2
Word: Bóg, start_time: 165.2, end_time: 165.4
Word: prowadzi, start_time: 165.4, end_time: 165.7
Word: panie, start_time: 165.7, end_time: 167.2
Word: odpoczął, start_time: 167.2, end_time: 168.6
Word: jeżeli, start_time: 168.6, end_time: 169.4
Word: sądzisz, start_time: 169.4, end_time: 169.8
Word: że, start_time: 169.8, end_time: 170.4
Word: nie, start_time: 170.4, end_time: 170.5
Word: mam, start_time: 170.5, end_time: 170.7
Word: zdolności, start_time: 170.7, end_time: 170.9
Word: do, start_time: 170.9, end_time: 171.5
Word: tego, start_time: 171.5, end_time: 171.8
Word: porzucę, start_time: 171.8, end_time: 172.7
Word: natychmiast, start_time: 172.7, end_time: 173.3
Word: moje, start_time: 173.3, end_time: 173.6
Word: gubernatorstwo, start_time: 173.6, end_time: 174.6
Word: będzie, start_time: 174.6, end_time: 175.4
Word: mi, start_time: 175.4, end_time: 175.5
Word: równie, start_time: 175.5, end_time: 175.9
Word: dobrze, start_time: 175.9, end_time: 176.3
Word: żyć, start_time: 176.3, end_time: 176.6
Word: w, start_time: 176.6, end_time: 176.8
Word: domu, start_time: 176.8, end_time: 177.2
Word: o, start_time: 177.2, end_time: 177.3
Word: chlebie, start_time: 177.3, end_time: 177.8
Word: i, start_time: 177.8, end_time: 177.9
Word: wodzie, start_time: 177.9, end_time: 178.1
Word: a, start_time: 178.1, end_time: 178.5
Word: z, start_time: 178.5, end_time: 178.9
Word: czystym, start_time: 178.9, end_time: 179.4
Word: sumieniem, start_time: 179.4, end_time: 179.6
Transcript: niż gdybym gubernatorem będąc jadał kapłony i kury indyjskie bo na koniec jeśli sądzicie że diabli mogą mnie porwać na tym urzędzie wolę żebyś poszedł do nieba niż gubernator do piekła Zaprawdę przyjacielu Sancho ostatnie słowa które powiedziałeś czyniąc się godnym zarządu 100 m a wyspami z natury masz dobre serce a bez tego nauka nie przyda się na nic Pamiętaj tylko że nie bo wspiera zawsze dobre cele a teraz dosyć tego pójdźmy do ich wysokości gdyż Czekają na nas z obiadem
Confidence: 0.9344621896743774
Word: niż, start_time: 179.9, end_time: 180.5
Word: gdybym, start_time: 180.5, end_time: 180.9
Word: gubernatorem, start_time: 180.9, end_time: 181.7
Word: będąc, start_time: 181.7, end_time: 182.3
Word: jadał, start_time: 182.3, end_time: 183.0
Word: kapłony, start_time: 183.0, end_time: 183.7
Word: i, start_time: 183.7, end_time: 183.8
Word: kury, start_time: 183.8, end_time: 184.3
Word: indyjskie, start_time: 184.3, end_time: 185.1
Word: bo, start_time: 185.1, end_time: 185.9
Word: na, start_time: 185.9, end_time: 186.0
Word: koniec, start_time: 186.0, end_time: 186.5
Word: jeśli, start_time: 186.5, end_time: 187.0
Word: sądzicie, start_time: 187.0, end_time: 187.7
Word: że, start_time: 187.7, end_time: 187.9
Word: diabli, start_time: 187.9, end_time: 188.6
Word: mogą, start_time: 188.6, end_time: 188.9
Word: mnie, start_time: 188.9, end_time: 189.1
Word: porwać, start_time: 189.1, end_time: 189.6
Word: na, start_time: 189.6, end_time: 189.8
Word: tym, start_time: 189.8, end_time: 190.0
Word: urzędzie, start_time: 190.0, end_time: 190.4
Word: wolę, start_time: 190.4, end_time: 191.2
Word: żebyś, start_time: 191.2, end_time: 191.8
Word: poszedł, start_time: 191.8, end_time: 192.5
Word: do, start_time: 192.5, end_time: 192.8
Word: nieba, start_time: 192.8, end_time: 193.1
Word: niż, start_time: 193.1, end_time: 193.7
Word: gubernator, start_time: 193.7, end_time: 194.4
Word: do, start_time: 194.4, end_time: 194.5
Word: piekła, start_time: 194.5, end_time: 195.0
Word: Zaprawdę, start_time: 195.0, end_time: 196.4
Word: przyjacielu, start_time: 196.4, end_time: 197.0
Word: Sancho, start_time: 197.0, end_time: 197.5
Word: ostatnie, start_time: 197.5, end_time: 198.7
Word: słowa, start_time: 198.7, end_time: 199.1
Word: które, start_time: 199.1, end_time: 199.5
Word: powiedziałeś, start_time: 199.5, end_time: 200.1
Word: czyniąc, start_time: 200.1, end_time: 201.1
Word: się, start_time: 201.1, end_time: 201.2
Word: godnym, start_time: 201.2, end_time: 201.8
Word: zarządu, start_time: 201.8, end_time: 202.5
Word: 100, start_time: 202.5, end_time: 202.9
Word: m, start_time: 202.9, end_time: 203.0
Word: a, start_time: 203.0, end_time: 203.0
Word: wyspami, start_time: 203.0, end_time: 203.6
Word: z, start_time: 203.6, end_time: 203.8
Word: natury, start_time: 203.8, end_time: 204.7
Word: masz, start_time: 204.7, end_time: 204.9
Word: dobre, start_time: 204.9, end_time: 205.4
Word: serce, start_time: 205.4, end_time: 205.8
Word: a, start_time: 205.8, end_time: 206.1
Word: bez, start_time: 206.1, end_time: 206.8
Word: tego, start_time: 206.8, end_time: 206.9
Word: nauka, start_time: 206.9, end_time: 207.6
Word: nie, start_time: 207.6, end_time: 207.9
Word: przyda, start_time: 207.9, end_time: 208.3
Word: się, start_time: 208.3, end_time: 208.4
Word: na, start_time: 208.4, end_time: 208.7
Word: nic, start_time: 208.7, end_time: 208.9
Word: Pamiętaj, start_time: 208.9, end_time: 210.4
Word: tylko, start_time: 210.4, end_time: 210.8
Word: że, start_time: 210.8, end_time: 211.5
Word: nie, start_time: 211.5, end_time: 211.6
Word: bo, start_time: 211.6, end_time: 211.8
Word: wspiera, start_time: 211.8, end_time: 212.3
Word: zawsze, start_time: 212.3, end_time: 212.9
Word: dobre, start_time: 212.9, end_time: 213.3
Word: cele, start_time: 213.3, end_time: 213.8
Word: a, start_time: 213.8, end_time: 213.9
Word: teraz, start_time: 213.9, end_time: 214.8
Word: dosyć, start_time: 214.8, end_time: 215.6
Word: tego, start_time: 215.6, end_time: 215.9
Word: pójdźmy, start_time: 215.9, end_time: 217.1
Word: do, start_time: 217.1, end_time: 217.2
Word: ich, start_time: 217.2, end_time: 217.3
Word: wysokości, start_time: 217.3, end_time: 218.0
Word: gdyż, start_time: 218.0, end_time: 218.7
Word: Czekają, start_time: 218.7, end_time: 219.3
Word: na, start_time: 219.3, end_time: 219.5
Word: nas, start_time: 219.5, end_time: 219.7
Word: z, start_time: 219.7, end_time: 220.0
Word: obiadem, start_time: 220.0, end_time: 220.8
