Waiting for operation to complete...
Transcript: Jakub i Wilhelm Grimm krasnoludki tłumaczenie Bolesław londyński była biedna służąca bardzo pracowita i czysta codzień wymiata Ładą A śmiecie zsypywania wielki stos za drzwiami pewnego ranka gdy znowu chciała się zabrać do pracy znalazła list na twoim stole a że nie umiała czytać postawiła więc w kącie i poszła z listem do swoich państwa w liście było zaproszenie od małych ludzi którzy zwracali się do dziewczyny z prośbą a żeby im chciała po trzymać dziecko do chrztu Dziewczyna nie wiedziała co ma zrobić w końcu ulegając długim namową przy uwadze państwa że takich zaprosić się nigdy nie odrzuca zgodziła się przyszło więc trzech małych ludzi i zaprowadził ją do pustej góry Gdzie żyją karły wszystko tam było małe ale tak wdzięczne tak ładna że nie można było niczego zarzucić matka dziecka jeszcze chora leżała w łóżku z czarnego hebanu
Confidence: 0.8851253986358643
Word: Jakub, start_time: 0.0, end_time: 1.1
Word: takich, start_time: 40.5, end_time: 40.9
Word: zaprosić, start_time: 40.9, end_time: 41.5
Word: się, start_time: 41.5, end_time: 41.7
Word: nigdy, start_time: 41.7, end_time: 42.1
Word: nie, start_time: 42.1, end_time: 42.2
Word: odrzuca, start_time: 42.2, end_time: 42.7
Word: zgodziła, start_time: 42.7, end_time: 43.7
Word: się, start_time: 43.7, end_time: 43.7
Word: przyszło, start_time: 43.7, end_time: 44.8
Word: więc, start_time: 44.8, end_time: 45.0
Word: trzech, start_time: 45.0, end_time: 45.4
Word: małych, start_time: 45.4, end_time: 45.7
Word: ludzi, start_time: 45.7, end_time: 46.1
Word: i, start_time: 46.1, end_time: 46.2
Word: zaprowadził, start_time: 46.2, end_time: 47.0
Word: ją, start_time: 47.0, end_time: 47.2
Word: do, start_time: 47.2, end_time: 47.4
Word: pustej, start_time: 47.4, end_time: 47.8
Word: góry, start_time: 47.8, end_time: 48.1
Word: Gdzie, start_time: 48.1, end_time: 48.7
Word: żyją, start_time: 48.7, end_time: 48.9
Word: karły, start_time: 48.9, end_time: 49.3
Word: wszystko, start_time: 49.3, end_time: 50.4
Word: tam, start_time: 50.4, end_time: 50.6
Word: było, start_time: 50.6, end_time: 50.7
Word: małe, start_time: 50.7, end_time: 51.1
Word: ale, start_time: 51.1, end_time: 51.6
Word: tak, start_time: 51.6, end_time: 51.8
Word: wdzięczne, start_time: 51.8, end_time: 52.4
Word: tak, start_time: 52.4, end_time: 52.8
Word: ładna, start_time: 52.8, end_time: 53.2
Word: że, start_time: 53.2, end_time: 53.3
Word: nie, start_time: 53.3, end_time: 53.7
Word: można, start_time: 53.7, end_time: 54.0
Word: było, start_time: 54.0, end_time: 54.2
Word: niczego, start_time: 54.2, end_time: 54.6
Word: zarzucić, start_time: 54.6, end_time: 54.9
Word: matka, start_time: 54.9, end_time: 56.5
Word: dziecka, start_time: 56.5, end_time: 56.9
Word: jeszcze, start_time: 56.9, end_time: 57.1
Word: chora, start_time: 57.1, end_time: 57.6
Word: leżała, start_time: 57.6, end_time: 58.4
Word: w, start_time: 58.4, end_time: 58.4
Word: łóżku, start_time: 58.4, end_time: 58.6
Word: z, start_time: 58.6, end_time: 58.8
Word: czarnego, start_time: 58.8, end_time: 59.2
Word: hebanu, start_time: 59.2, end_time: 59.7
Transcript: napisanego złotem i perłami kołdra była w szafkach kołyska ze słoniowej kości a wanna Ze szczerego srebra i służąca została teraz matką chrzestną po czym zapragnęła wrócić do domu ale mali ludzie zaczęli ją prosić usilnie a żeby jeszcze 3 dni pozostały nich została tedy i żyła rozkosznie i wesoło amancy robili wszystko a Żeby ją zadowolić w końcu chciała puścić się w drogę powrotną wtedy wypali jej kieszenie złotem i wyprowadzili z góry gdy przyszła do domu chciała wziąć się do roboty bierze tedy szczotkę stojącą w kącie i zaczyna zamiatać No to przychodzą obcy ludzie i pytają co ona zajęta i co to ma do czynienia bo to nie 3 dni jak myślała lecz całe 7 lat przebywał karzełku Wzgórze i a państwo przez ten czas pomarli czytał Wiktor Korzeniewski
Confidence: 0.881001889705658
Word: napisanego, start_time: 59.9, end_time: 60.6
Word: złotem, start_time: 60.6, end_time: 61.1
Word: i, start_time: 61.1, end_time: 61.2
Word: perłami, start_time: 61.2, end_time: 61.6
Word: kołdra, start_time: 61.6, end_time: 62.8
Word: była, start_time: 62.8, end_time: 63.0
Word: w, start_time: 63.0, end_time: 63.1
Word: szafkach, start_time: 63.1, end_time: 63.5
Word: kołyska, start_time: 63.5, end_time: 64.4
Word: ze, start_time: 64.4, end_time: 64.5
Word: słoniowej, start_time: 64.5, end_time: 65.0
Word: kości, start_time: 65.0, end_time: 65.4
Word: a, start_time: 65.4, end_time: 65.5
Word: wanna, start_time: 65.5, end_time: 66.2
Word: Ze, start_time: 66.2, end_time: 66.3
Word: szczerego, start_time: 66.3, end_time: 66.7
Word: srebra, start_time: 66.7, end_time: 67.3
Word: i, start_time: 67.3, end_time: 67.3
Word: służąca, start_time: 67.3, end_time: 68.6
Word: została, start_time: 68.6, end_time: 69.1
Word: teraz, start_time: 69.1, end_time: 69.3
Word: matką, start_time: 69.3, end_time: 69.7
Word: chrzestną, start_time: 69.7, end_time: 69.9
Word: po, start_time: 69.9, end_time: 70.8
Word: czym, start_time: 70.8, end_time: 71.0
Word: zapragnęła, start_time: 71.0, end_time: 71.5
Word: wrócić, start_time: 71.5, end_time: 71.9
Word: do, start_time: 71.9, end_time: 72.0
Word: domu, start_time: 72.0, end_time: 72.3
Word: ale, start_time: 72.3, end_time: 72.8
Word: mali, start_time: 72.8, end_time: 73.0
Word: ludzie, start_time: 73.0, end_time: 73.3
Word: zaczęli, start_time: 73.3, end_time: 73.6
Word: ją, start_time: 73.6, end_time: 73.8
Word: prosić, start_time: 73.8, end_time: 74.2
Word: usilnie, start_time: 74.2, end_time: 74.7
Word: a, start_time: 74.7, end_time: 74.9
Word: żeby, start_time: 74.9, end_time: 75.4
Word: jeszcze, start_time: 75.4, end_time: 75.5
Word: 3, start_time: 75.5, end_time: 76.0
Word: dni, start_time: 76.0, end_time: 76.3
Word: pozostały, start_time: 76.3, end_time: 76.8
Word: nich, start_time: 76.8, end_time: 77.2
Word: została, start_time: 77.2, end_time: 78.3
Word: tedy, start_time: 78.3, end_time: 78.5
Word: i, start_time: 78.5, end_time: 78.6
Word: żyła, start_time: 78.6, end_time: 79.3
Word: rozkosznie, start_time: 79.3, end_time: 79.9
Word: i, start_time: 79.9, end_time: 79.9
Word: wesoło, start_time: 79.9, end_time: 80.4
Word: amancy, start_time: 80.4, end_time: 81.0
Word: robili, start_time: 81.0, end_time: 81.3
Word: wszystko, start_time: 81.3, end_time: 81.4
Word: a, start_time: 81.4, end_time: 81.8
Word: Żeby, start_time: 81.8, end_time: 82.1
Word: ją, start_time: 82.1, end_time: 82.2
Word: zadowolić, start_time: 82.2, end_time: 82.4
Word: w, start_time: 82.4, end_time: 83.0
Word: końcu, start_time: 83.0, end_time: 83.8
Word: chciała, start_time: 83.8, end_time: 84.1
Word: puścić, start_time: 84.1, end_time: 84.3
Word: się, start_time: 84.3, end_time: 84.7
Word: w, start_time: 84.7, end_time: 84.7
Word: drogę, start_time: 84.7, end_time: 84.9
Word: powrotną, start_time: 84.9, end_time: 85.1
Word: wtedy, start_time: 85.1, end_time: 86.2
Word: wypali, start_time: 86.2, end_time: 86.7
Word: jej, start_time: 86.7, end_time: 86.9
Word: kieszenie, start_time: 86.9, end_time: 87.3
Word: złotem, start_time: 87.3, end_time: 87.7
Word: i, start_time: 87.7, end_time: 87.8
Word: wyprowadzili, start_time: 87.8, end_time: 88.7
Word: z, start_time: 88.7, end_time: 88.8
Word: góry, start_time: 88.8, end_time: 89.1
Word: gdy, start_time: 89.1, end_time: 90.2
Word: przyszła, start_time: 90.2, end_time: 90.6
Word: do, start_time: 90.6, end_time: 90.7
Word: domu, start_time: 90.7, end_time: 90.9
Word: chciała, start_time: 90.9, end_time: 91.7
Word: wziąć, start_time: 91.7, end_time: 91.9
Word: się, start_time: 91.9, end_time: 92.1
Word: do, start_time: 92.1, end_time: 92.2
Word: roboty, start_time: 92.2, end_time: 92.3
Word: bierze, start_time: 92.3, end_time: 93.5
Word: tedy, start_time: 93.5, end_time: 93.7
Word: szczotkę, start_time: 93.7, end_time: 94.1
Word: stojącą, start_time: 94.1, end_time: 94.5
Word: w, start_time: 94.5, end_time: 94.6
Word: kącie, start_time: 94.6, end_time: 95.0
Word: i, start_time: 95.0, end_time: 95.1
Word: zaczyna, start_time: 95.1, end_time: 95.6
Word: zamiatać, start_time: 95.6, end_time: 96.1
Word: No, start_time: 96.1, end_time: 96.8
Word: to, start_time: 96.8, end_time: 96.9
Word: przychodzą, start_time: 96.9, end_time: 97.3
Word: obcy, start_time: 97.3, end_time: 97.8
Word: ludzie, start_time: 97.8, end_time: 98.0
Word: i, start_time: 98.0, end_time: 98.2
Word: pytają, start_time: 98.2, end_time: 98.7
Word: co, start_time: 98.7, end_time: 99.2
Word: ona, start_time: 99.2, end_time: 99.4
Word: zajęta, start_time: 99.4, end_time: 99.7
Word: i, start_time: 99.7, end_time: 99.9
Word: co, start_time: 99.9, end_time: 100.5
Word: to, start_time: 100.5, end_time: 100.6
Word: ma, start_time: 100.6, end_time: 100.7
Word: do, start_time: 100.7, end_time: 100.8
Word: czynienia, start_time: 100.8, end_time: 101.0
Word: bo, start_time: 101.0, end_time: 101.3
Word: to, start_time: 101.3, end_time: 102.4
Word: nie, start_time: 102.4, end_time: 102.6
Word: 3, start_time: 102.6, end_time: 102.9
Word: dni, start_time: 102.9, end_time: 103.0
Word: jak, start_time: 103.0, end_time: 103.4
Word: myślała, start_time: 103.4, end_time: 103.8
Word: lecz, start_time: 103.8, end_time: 104.4
Word: całe, start_time: 104.4, end_time: 104.8
Word: 7, start_time: 104.8, end_time: 105.2
Word: lat, start_time: 105.2, end_time: 105.4
Word: przebywał, start_time: 105.4, end_time: 106.0
Word: karzełku, start_time: 106.0, end_time: 106.5
Word: Wzgórze, start_time: 106.5, end_time: 107.1
Word: i, start_time: 107.1, end_time: 107.7
Word: a, start_time: 107.7, end_time: 107.9
Word: państwo, start_time: 107.9, end_time: 108.8
Word: przez, start_time: 108.8, end_time: 109.0
Word: ten, start_time: 109.0, end_time: 109.2
Word: czas, start_time: 109.2, end_time: 109.3
Word: pomarli, start_time: 109.3, end_time: 110.3
Word: czytał, start_time: 110.3, end_time: 111.6
Word: Wiktor, start_time: 111.6, end_time: 112.3
Word: Korzeniewski, start_time: 112.3, end_time: 112.4
