Waiting for operation to complete...
Transcript: Bolesław Leśmian namowa
Confidence: 0.9196465611457825
Word: Bolesław, start_time: 0.0, end_time: 0.7000000000000001
Confidence: 0.9212609529495239
Word: mam, start_time: 23.3, end_time: 23.8
Word: ja, start_time: 23.8, end_time: 23.9
Word: w, start_time: 23.9, end_time: 24.0
Word: piersi, start_time: 24.0, end_time: 24.4
Word: śpiewam, start_time: 24.4, end_time: 24.9
Word: burze, start_time: 24.9, end_time: 25.3
Word: ty, start_time: 25.3, end_time: 26.2
Word: w, start_time: 26.2, end_time: 26.3
Word: zanadrzu, start_time: 26.3, end_time: 26.6
Word: wolny, start_time: 26.6, end_time: 27.3
Word: los, start_time: 27.3, end_time: 27.5
Word: wiedz, start_time: 27.5, end_time: 28.9
Word: że, start_time: 28.9, end_time: 29.2
Word: będzie, start_time: 29.2, end_time: 29.5
Word: stara, start_time: 29.5, end_time: 29.8
Word: matka, start_time: 29.8, end_time: 30.1
Word: przeklinał, start_time: 30.1, end_time: 31.1
Word: a, start_time: 31.1, end_time: 31.1
Word: siwy, start_time: 31.1, end_time: 31.4
Word: włos, start_time: 31.4, end_time: 31.5
Transcript:  szybko palutka ukosem odbitego nieba skrót błękitnie je złociście je razem w życie razem w cud
Confidence: 0.8717376589775085
Word: szybko, start_time: 33.0, end_time: 33.8
Word: palutka, start_time: 33.8, end_time: 34.4
Word: ukosem, start_time: 34.4, end_time: 34.9
Word: odbitego, start_time: 34.9, end_time: 35.5
Word: nieba, start_time: 35.5, end_time: 35.8
Word: skrót, start_time: 35.8, end_time: 36.2
Word: błękitnie, start_time: 36.2, end_time: 37.8
Word: je, start_time: 37.8, end_time: 38.0
Word: złociście, start_time: 38.0, end_time: 38.6
Word: je, start_time: 38.6, end_time: 39.1
Word: razem, start_time: 39.1, end_time: 39.7
Word: w, start_time: 39.7, end_time: 40.0
Word: życie, start_time: 40.0, end_time: 40.3
Word: razem, start_time: 40.3, end_time: 41.0
Word: w, start_time: 41.0, end_time: 41.2
Word: cud, start_time: 41.2, end_time: 41.6
Transcript:  nierozsądni nie oględnie wędrujemy w takiej r gdzie się czai nieskończoność i gdzie czyha wieczny czas
Confidence: 0.8646013140678406
Word: nierozsądni, start_time: 43.3, end_time: 44.5
Word: nie, start_time: 44.5, end_time: 44.9
Word: oględnie, start_time: 44.9, end_time: 45.4
Word: wędrujemy, start_time: 45.4, end_time: 46.3
Word: w, start_time: 46.3, end_time: 46.4
Word: takiej, start_time: 46.4, end_time: 46.7
Word: r, start_time: 46.7, end_time: 46.9
Word: gdzie, start_time: 46.9, end_time: 47.9
Word: się, start_time: 47.9, end_time: 48.1
Word: czai, start_time: 48.1, end_time: 48.5
Word: nieskończoność, start_time: 48.5, end_time: 49.4
Word: i, start_time: 49.4, end_time: 49.5
Word: gdzie, start_time: 49.5, end_time: 50.2
Word: czyha, start_time: 50.2, end_time: 50.5
Word: wieczny, start_time: 50.5, end_time: 51.2
Word: czas, start_time: 51.2, end_time: 51.3
Transcript:  nie ociągaj się za szczęściem daj mi tylko dłonią znak dość za myśleć dość zapragnąć by się stało właśnie tak
Confidence: 0.9392250776290894
Word: nie, start_time: 52.6, end_time: 53.3
Word: ociągaj, start_time: 53.3, end_time: 53.7
Word: się, start_time: 53.7, end_time: 53.8
Word: za, start_time: 53.8, end_time: 54.0
Word: szczęściem, start_time: 54.0, end_time: 54.5
Word: daj, start_time: 54.5, end_time: 55.3
Word: mi, start_time: 55.3, end_time: 55.4
Word: tylko, start_time: 55.4, end_time: 55.6
Word: dłonią, start_time: 55.6, end_time: 56.0
Word: znak, start_time: 56.0, end_time: 56.3
Word: dość, start_time: 56.3, end_time: 57.7
Word: za, start_time: 57.7, end_time: 57.9
Word: myśleć, start_time: 57.9, end_time: 58.4
Word: dość, start_time: 58.4, end_time: 58.8
Word: zapragnąć, start_time: 58.8, end_time: 59.5
Word: by, start_time: 59.5, end_time: 59.8
Word: się, start_time: 59.8, end_time: 60.0
Word: stało, start_time: 60.0, end_time: 60.3
Word: właśnie, start_time: 60.3, end_time: 60.8
Word: tak, start_time: 60.8, end_time: 61.0
Transcript:  będę ja się w trudach pieszczot zmagał się z tobą w mrok i znój w twym objęciu i zakręcił spełnią się sen skryty twój
Confidence: 0.8981075882911682
Word: będę, start_time: 62.8, end_time: 63.4
Word: ja, start_time: 63.4, end_time: 63.5
Word: się, start_time: 63.5, end_time: 63.6
Word: w, start_time: 63.6, end_time: 63.7
Word: trudach, start_time: 63.7, end_time: 64.0
Word: pieszczot, start_time: 64.0, end_time: 64.6
Word: zmagał, start_time: 64.6, end_time: 65.2
Word: się, start_time: 65.2, end_time: 65.3
Word: z, start_time: 65.3, end_time: 65.4
Word: tobą, start_time: 65.4, end_time: 65.6
Word: w, start_time: 65.6, end_time: 65.8
Word: mrok, start_time: 65.8, end_time: 66.2
Word: i, start_time: 66.2, end_time: 66.4
Word: znój, start_time: 66.4, end_time: 66.9
Word: w, start_time: 66.9, end_time: 67.0
Word: twym, start_time: 67.0, end_time: 68.2
Word: objęciu, start_time: 68.2, end_time: 68.8
Word: i, start_time: 68.8, end_time: 69.0
Word: zakręcił, start_time: 69.0, end_time: 69.8
Word: spełnią, start_time: 69.8, end_time: 70.5
Word: się, start_time: 70.5, end_time: 70.6
Word: sen, start_time: 70.6, end_time: 71.4
Word: skryty, start_time: 71.4, end_time: 72.0
Word: twój, start_time: 72.0, end_time: 72.3
Transcript:  niespełniony i zjawiony ponoszę się wśród wzgórz A tych dłoni co się splotły nieraz sploty nigdy już
Confidence: 0.892604410648346
Word: niespełniony, start_time: 74.0, end_time: 75.0
Word: i, start_time: 75.0, end_time: 75.2
Word: zjawiony, start_time: 75.2, end_time: 76.1
Word: ponoszę, start_time: 76.1, end_time: 77.1
Word: się, start_time: 77.1, end_time: 77.3
Word: wśród, start_time: 77.3, end_time: 77.5
Word: wzgórz, start_time: 77.5, end_time: 77.8
Word: A, start_time: 77.8, end_time: 78.1
Word: tych, start_time: 78.1, end_time: 79.3
Word: dłoni, start_time: 79.3, end_time: 79.5
Word: co, start_time: 79.5, end_time: 79.8
Word: się, start_time: 79.8, end_time: 79.9
Word: splotły, start_time: 79.9, end_time: 80.2
Word: nieraz, start_time: 80.2, end_time: 81.4
Word: sploty, start_time: 81.4, end_time: 81.7
Word: nigdy, start_time: 81.7, end_time: 82.2
Word: już, start_time: 82.2, end_time: 82.4
Transcript:  przenocuje mi coś w słońcu a za taką w słońcu noc od Daj spokój Co uwięził twego ciała czar i moc
Confidence: 0.8866623640060425
Word: przenocuje, start_time: 84.2, end_time: 85.1
Word: mi, start_time: 85.1, end_time: 85.2
Word: coś, start_time: 85.2, end_time: 85.6
Word: w, start_time: 85.6, end_time: 85.7
Word: słońcu, start_time: 85.7, end_time: 86.3
Word: a, start_time: 86.3, end_time: 86.4
Word: za, start_time: 86.4, end_time: 87.1
Word: taką, start_time: 87.1, end_time: 87.4
Word: w, start_time: 87.4, end_time: 87.5
Word: słońcu, start_time: 87.5, end_time: 88.0
Word: noc, start_time: 88.0, end_time: 88.3
Word: od, start_time: 88.3, end_time: 89.4
Word: Daj, start_time: 89.4, end_time: 89.6
Word: spokój, start_time: 89.6, end_time: 90.1
Word: Co, start_time: 90.1, end_time: 90.3
Word: uwięził, start_time: 90.3, end_time: 90.9
Word: twego, start_time: 90.9, end_time: 91.3
Word: ciała, start_time: 91.3, end_time: 91.7
Word: czar, start_time: 91.7, end_time: 92.1
Word: i, start_time: 92.1, end_time: 92.3
Word: moc, start_time: 92.3, end_time: 92.7
Transcript:  słyszysz Buzzer znajomy złoty miecz przy boku mam pójdę dziewczę w nie wiadomość w bezpowrotnie tylko tam to nieprawda że cię podszedł pogrążają jeszcze w śnie i że nie ma żadnych cudów to nieprawda Nie i nie Czemu tak sądzisz czas na wróżby naszym będzie cały świat nie blednie Ty nie słuchaj starej matki tworzonych rap
Confidence: 0.9590395092964172
Word: słyszysz, start_time: 94.2, end_time: 95.0
Word: Buzzer, start_time: 95.0, end_time: 95.6
Word: znajomy, start_time: 95.6, end_time: 96.1
Word: złoty, start_time: 96.1, end_time: 97.5
Word: miecz, start_time: 97.5, end_time: 97.7
Word: przy, start_time: 97.7, end_time: 98.1
Word: boku, start_time: 98.1, end_time: 98.3
Word: mam, start_time: 98.3, end_time: 98.6
Word: pójdę, start_time: 98.6, end_time: 99.9
Word: dziewczę, start_time: 99.9, end_time: 100.4
Word: w, start_time: 100.4, end_time: 100.5
Word: nie, start_time: 100.5, end_time: 100.8
Word: wiadomość, start_time: 100.8, end_time: 101.3
Word: w, start_time: 101.3, end_time: 101.4
Word: bezpowrotnie, start_time: 101.4, end_time: 102.9
Word: tylko, start_time: 102.9, end_time: 104.0
Word: tam, start_time: 104.0, end_time: 104.3
Word: to, start_time: 104.3, end_time: 105.6
Word: nieprawda, start_time: 105.6, end_time: 106.1
Word: że, start_time: 106.1, end_time: 106.2
Word: cię, start_time: 106.2, end_time: 106.6
Word: podszedł, start_time: 106.6, end_time: 107.1
Word: pogrążają, start_time: 107.1, end_time: 108.0
Word: jeszcze, start_time: 108.0, end_time: 108.3
Word: w, start_time: 108.3, end_time: 108.4
Word: śnie, start_time: 108.4, end_time: 108.6
Word: i, start_time: 108.6, end_time: 108.7
Word: że, start_time: 108.7, end_time: 109.8
Word: nie, start_time: 109.8, end_time: 109.9
Word: ma, start_time: 109.9, end_time: 110.0
Word: żadnych, start_time: 110.0, end_time: 110.3
Word: cudów, start_time: 110.3, end_time: 110.7
Word: to, start_time: 110.7, end_time: 111.4
Word: nieprawda, start_time: 111.4, end_time: 112.0
Word: Nie, start_time: 112.0, end_time: 112.0
Word: i, start_time: 112.0, end_time: 112.6
Word: nie, start_time: 112.6, end_time: 113.1
Word: Czemu, start_time: 113.1, end_time: 114.3
Word: tak, start_time: 114.3, end_time: 114.4
Word: sądzisz, start_time: 114.4, end_time: 114.6
Word: czas, start_time: 114.6, end_time: 115.1
Word: na, start_time: 115.1, end_time: 115.2
Word: wróżby, start_time: 115.2, end_time: 115.6
Word: naszym, start_time: 115.6, end_time: 117.0
Word: będzie, start_time: 117.0, end_time: 117.4
Word: cały, start_time: 117.4, end_time: 117.7
Word: świat, start_time: 117.7, end_time: 118.1
Word: nie, start_time: 118.1, end_time: 119.4
Word: blednie, start_time: 119.4, end_time: 119.6
Word: Ty, start_time: 119.6, end_time: 120.5
Word: nie, start_time: 120.5, end_time: 120.6
Word: słuchaj, start_time: 120.6, end_time: 121.2
Word: starej, start_time: 121.2, end_time: 121.7
Word: matki, start_time: 121.7, end_time: 122.1
Word: tworzonych, start_time: 122.1, end_time: 122.9
Word: rap, start_time: 122.9, end_time: 123.2
