Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce miłość na aucie było złote letnie rano w sumie kolejnych heksametr auto szło Porównaj Szansie zostawiając w tyle kurz zbite licznik pokazuje 160 km koło nas leciały polar OSP luskanych żółtych zbóż koło nas leciały lasy i Zagaja i mokradła jakaś łąka jakaś rzeka jakaś w drzewach skryta wieś ja objąłem panią ręka żeby pani nie wypadła Wicher zdarł mi czapkę z głowy i po polach poniósł gdzieś pani Śmiała się radośnie błyskawicznym tremolando opryskami pani śmiechem śmieją się złote letni dzień i w dyskretnym cieniu London żytnich Kłosów girlandy nasze usta się spotkały jeszcze pełny świeżych dudnień może pani chciała krzyczeć świat oszalał jagodina wiatr gwałtownym w policzki wiatr zapiera w piersiach The Auto Szrot wariackim tempem 160 godzina koło nas leciały pola Kępy drzew i czuby z trzech
Confidence: 0.9455615282058716
Word: Bruno, start_time: 0.0, end_time: 0.4
Word: się, start_time: 39.5, end_time: 39.6
Word: spotkały, start_time: 39.6, end_time: 39.7
Word: jeszcze, start_time: 39.7, end_time: 40.5
Word: pełny, start_time: 40.5, end_time: 40.9
Word: świeżych, start_time: 40.9, end_time: 41.2
Word: dudnień, start_time: 41.2, end_time: 41.7
Word: może, start_time: 41.7, end_time: 42.7
Word: pani, start_time: 42.7, end_time: 42.9
Word: chciała, start_time: 42.9, end_time: 43.2
Word: krzyczeć, start_time: 43.2, end_time: 43.4
Word: świat, start_time: 43.4, end_time: 44.3
Word: oszalał, start_time: 44.3, end_time: 44.4
Word: jagodina, start_time: 44.4, end_time: 45.3
Word: wiatr, start_time: 45.3, end_time: 46.1
Word: gwałtownym, start_time: 46.1, end_time: 46.7
Word: w, start_time: 46.7, end_time: 46.9
Word: policzki, start_time: 46.9, end_time: 47.5
Word: wiatr, start_time: 47.5, end_time: 48.1
Word: zapiera, start_time: 48.1, end_time: 48.5
Word: w, start_time: 48.5, end_time: 48.6
Word: piersiach, start_time: 48.6, end_time: 49.0
Word: The, start_time: 49.0, end_time: 49.2
Word: Auto, start_time: 49.2, end_time: 50.4
Word: Szrot, start_time: 50.4, end_time: 50.7
Word: wariackim, start_time: 50.7, end_time: 51.2
Word: tempem, start_time: 51.2, end_time: 51.6
Word: 160, start_time: 51.6, end_time: 52.7
Word: godzina, start_time: 52.7, end_time: 53.5
Word: koło, start_time: 53.5, end_time: 54.3
Word: nas, start_time: 54.3, end_time: 54.4
Word: leciały, start_time: 54.4, end_time: 54.8
Word: pola, start_time: 54.8, end_time: 55.2
Word: Kępy, start_time: 55.2, end_time: 55.9
Word: drzew, start_time: 55.9, end_time: 56.0
Word: i, start_time: 56.0, end_time: 56.4
Word: czuby, start_time: 56.4, end_time: 57.0
Word: z, start_time: 57.0, end_time: 57.0
Word: trzech, start_time: 57.0, end_time: 57.4
