Waiting for operation to complete...
Transcript: rozdział czwarty szliśmy w milczeniu wiatr przycichł drzewa drżały lekko potrząsając krople Z gałęzi od czasu do czasu łyska bo się jeszcze w dali po chłodzona Atmosfera przesycona była zapachem wilgotnej zieloność i wreszcie Nie bo wyjaśniło się zupełnie i księżyc świecił góry mimo woli dymałem nad szczególnym trafem który w ciągu Tak niewielu godzin pozwolił mi o to znaleźć się samemu w nocy w szczerym polu w towarzystwie kobiety której istnienia nieświadom Byłem jeszcze poprzedniego ranka przyjęła opiekę Nad Jarem jego nazwiska i szła swobodnie wspierając się z lekka na moim ramieniu ufność ta budziła we mnie wrażenie wielkiej śmiałości albo wielkiej prostoty musiało być w niej w istocie i to i to z każdym bowiem krokiem czułem iż serce moje wzbiera dumą i niewinnością zrazu rozmawialiśmy
Confidence: 0.9517426490783691
Word: rozdział, start_time: 0.0, end_time: 0.9
Word: wyjaśniło, start_time: 18.7, end_time: 19.4
Word: się, start_time: 19.4, end_time: 19.5
Word: zupełnie, start_time: 19.5, end_time: 20.0
Word: i, start_time: 20.0, end_time: 20.2
Word: księżyc, start_time: 20.2, end_time: 21.2
Word: świecił, start_time: 21.2, end_time: 21.8
Word: góry, start_time: 21.8, end_time: 22.1
Word: mimo, start_time: 22.1, end_time: 23.2
Word: woli, start_time: 23.2, end_time: 23.3
Word: dymałem, start_time: 23.3, end_time: 24.2
Word: nad, start_time: 24.2, end_time: 24.5
Word: szczególnym, start_time: 24.5, end_time: 25.1
Word: trafem, start_time: 25.1, end_time: 25.7
Word: który, start_time: 25.7, end_time: 26.3
Word: w, start_time: 26.3, end_time: 26.4
Word: ciągu, start_time: 26.4, end_time: 26.5
Word: Tak, start_time: 26.5, end_time: 26.8
Word: niewielu, start_time: 26.8, end_time: 27.3
Word: godzin, start_time: 27.3, end_time: 27.9
Word: pozwolił, start_time: 27.9, end_time: 28.8
Word: mi, start_time: 28.8, end_time: 28.9
Word: o, start_time: 28.9, end_time: 29.0
Word: to, start_time: 29.0, end_time: 29.2
Word: znaleźć, start_time: 29.2, end_time: 29.6
Word: się, start_time: 29.6, end_time: 30.0
Word: samemu, start_time: 30.0, end_time: 30.5
Word: w, start_time: 30.5, end_time: 30.7
Word: nocy, start_time: 30.7, end_time: 31.3
Word: w, start_time: 31.3, end_time: 31.4
Word: szczerym, start_time: 31.4, end_time: 32.0
Word: polu, start_time: 32.0, end_time: 32.2
Word: w, start_time: 32.2, end_time: 32.5
Word: towarzystwie, start_time: 32.5, end_time: 33.3
Word: kobiety, start_time: 33.3, end_time: 33.9
Word: której, start_time: 33.9, end_time: 34.7
Word: istnienia, start_time: 34.7, end_time: 35.3
Word: nieświadom, start_time: 35.3, end_time: 35.9
Word: Byłem, start_time: 35.9, end_time: 36.3
Word: jeszcze, start_time: 36.3, end_time: 36.4
Word: poprzedniego, start_time: 36.4, end_time: 37.1
Word: ranka, start_time: 37.1, end_time: 37.5
Word: przyjęła, start_time: 37.5, end_time: 38.6
Word: opiekę, start_time: 38.6, end_time: 39.1
Word: Nad, start_time: 39.1, end_time: 39.4
Word: Jarem, start_time: 39.4, end_time: 39.6
Word: jego, start_time: 39.6, end_time: 39.8
Word: nazwiska, start_time: 39.8, end_time: 40.4
Word: i, start_time: 40.4, end_time: 40.5
Word: szła, start_time: 40.5, end_time: 41.0
Word: swobodnie, start_time: 41.0, end_time: 41.7
Word: wspierając, start_time: 41.7, end_time: 42.7
Word: się, start_time: 42.7, end_time: 42.8
Word: z, start_time: 42.8, end_time: 42.9
Word: lekka, start_time: 42.9, end_time: 43.4
Word: na, start_time: 43.4, end_time: 43.5
Word: moim, start_time: 43.5, end_time: 43.7
Word: ramieniu, start_time: 43.7, end_time: 43.9
Word: ufność, start_time: 43.9, end_time: 45.1
Word: ta, start_time: 45.1, end_time: 45.3
Word: budziła, start_time: 45.3, end_time: 45.7
Word: we, start_time: 45.7, end_time: 45.8
Word: mnie, start_time: 45.8, end_time: 45.9
Word: wrażenie, start_time: 45.9, end_time: 46.4
Word: wielkiej, start_time: 46.4, end_time: 46.9
Word: śmiałości, start_time: 46.9, end_time: 47.7
Word: albo, start_time: 47.7, end_time: 48.3
Word: wielkiej, start_time: 48.3, end_time: 48.8
Word: prostoty, start_time: 48.8, end_time: 49.4
Word: musiało, start_time: 49.4, end_time: 50.3
Word: być, start_time: 50.3, end_time: 50.4
Word: w, start_time: 50.4, end_time: 50.5
Word: niej, start_time: 50.5, end_time: 50.8
Word: w, start_time: 50.8, end_time: 50.8
Word: istocie, start_time: 50.8, end_time: 51.3
Word: i, start_time: 51.3, end_time: 51.6
Word: to, start_time: 51.6, end_time: 51.9
Word: i, start_time: 51.9, end_time: 52.1
Word: to, start_time: 52.1, end_time: 52.5
Word: z, start_time: 52.5, end_time: 52.7
Word: każdym, start_time: 52.7, end_time: 53.5
Word: bowiem, start_time: 53.5, end_time: 53.8
Word: krokiem, start_time: 53.8, end_time: 54.2
Word: czułem, start_time: 54.2, end_time: 54.7
Word: iż, start_time: 54.7, end_time: 55.1
Word: serce, start_time: 55.1, end_time: 55.5
Word: moje, start_time: 55.5, end_time: 55.8
Word: wzbiera, start_time: 55.8, end_time: 56.2
Word: dumą, start_time: 56.2, end_time: 56.6
Word: i, start_time: 56.6, end_time: 56.9
Word: niewinnością, start_time: 56.9, end_time: 57.8
Word: zrazu, start_time: 57.8, end_time: 58.9
Word: rozmawialiśmy, start_time: 58.9, end_time: 59.9
Transcript: o której o potocznych przedmiotach nie Przyszło nam do głowy zadawać sobie wzajem pytań jak przy świeżej znajomości wspomniała o moim ojcu zawsze tym samym tonem To kiedy go przypominały miej po raz pierwszy to znaczy prawie wesoło w miarę jak słuchałem Zdawało mi się że ją rozumiem mówiła w ten sposób nie tylko o śmierci ale o życiu o cierpieniu i o wszystkim w świecie niedole ludzkie nie nas słuchały jej nic co by mogło być oskarżeniem Boga czułem coś anielskiego wieku śmiechu bo powiedziałem jej jakie samotne życie pędzi Wham ciotka jej że kłamię B2 ojca częściej niż ona sama robili często partyjkę po obiedzie zaprosiła mnie do niej wręczając już będę Mile widziany w połowie drogi mniej więcej uczyła się zmęczona przysiadła na ławce którą gąszcz drzew ubezpieczył od deszczu wstałem na wprost niej i przyglądałem się bladym promień
Confidence: 0.8961098194122314
Word: o, start_time: 59.9, end_time: 60.0
Word: której, start_time: 60.0, end_time: 60.4
Word: o, start_time: 60.4, end_time: 60.6
Word: potocznych, start_time: 60.6, end_time: 61.6
Word: przedmiotach, start_time: 61.6, end_time: 62.2
Word: nie, start_time: 62.2, end_time: 62.9
Word: Przyszło, start_time: 62.9, end_time: 63.2
Word: nam, start_time: 63.2, end_time: 63.4
Word: do, start_time: 63.4, end_time: 63.5
Word: głowy, start_time: 63.5, end_time: 63.7
Word: zadawać, start_time: 63.7, end_time: 64.6
Word: sobie, start_time: 64.6, end_time: 64.7
Word: wzajem, start_time: 64.7, end_time: 65.3
Word: pytań, start_time: 65.3, end_time: 65.7
Word: jak, start_time: 65.7, end_time: 66.2
Word: przy, start_time: 66.2, end_time: 66.5
Word: świeżej, start_time: 66.5, end_time: 66.9
Word: znajomości, start_time: 66.9, end_time: 67.6
Word: wspomniała, start_time: 67.6, end_time: 68.6
Word: o, start_time: 68.6, end_time: 68.6
Word: moim, start_time: 68.6, end_time: 68.9
Word: ojcu, start_time: 68.9, end_time: 69.2
Word: zawsze, start_time: 69.2, end_time: 70.2
Word: tym, start_time: 70.2, end_time: 70.5
Word: samym, start_time: 70.5, end_time: 70.9
Word: tonem, start_time: 70.9, end_time: 71.4
Word: To, start_time: 71.4, end_time: 71.9
Word: kiedy, start_time: 71.9, end_time: 72.2
Word: go, start_time: 72.2, end_time: 72.3
Word: przypominały, start_time: 72.3, end_time: 73.0
Word: miej, start_time: 73.0, end_time: 73.3
Word: po, start_time: 73.3, end_time: 73.4
Word: raz, start_time: 73.4, end_time: 73.5
Word: pierwszy, start_time: 73.5, end_time: 73.8
Word: to, start_time: 73.8, end_time: 74.7
Word: znaczy, start_time: 74.7, end_time: 75.0
Word: prawie, start_time: 75.0, end_time: 75.4
Word: wesoło, start_time: 75.4, end_time: 76.0
Word: w, start_time: 76.0, end_time: 76.1
Word: miarę, start_time: 76.1, end_time: 76.9
Word: jak, start_time: 76.9, end_time: 77.0
Word: słuchałem, start_time: 77.0, end_time: 77.6
Word: Zdawało, start_time: 77.6, end_time: 78.4
Word: mi, start_time: 78.4, end_time: 78.5
Word: się, start_time: 78.5, end_time: 78.6
Word: że, start_time: 78.6, end_time: 79.2
Word: ją, start_time: 79.2, end_time: 79.3
Word: rozumiem, start_time: 79.3, end_time: 79.9
Word: mówiła, start_time: 79.9, end_time: 80.9
Word: w, start_time: 80.9, end_time: 81.0
Word: ten, start_time: 81.0, end_time: 81.2
Word: sposób, start_time: 81.2, end_time: 81.6
Word: nie, start_time: 81.6, end_time: 81.8
Word: tylko, start_time: 81.8, end_time: 82.1
Word: o, start_time: 82.1, end_time: 82.2
Word: śmierci, start_time: 82.2, end_time: 82.8
Word: ale, start_time: 82.8, end_time: 83.3
Word: o, start_time: 83.3, end_time: 83.4
Word: życiu, start_time: 83.4, end_time: 83.9
Word: o, start_time: 83.9, end_time: 83.9
Word: cierpieniu, start_time: 83.9, end_time: 85.1
Word: i, start_time: 85.1, end_time: 85.3
Word: o, start_time: 85.3, end_time: 85.5
Word: wszystkim, start_time: 85.5, end_time: 86.0
Word: w, start_time: 86.0, end_time: 86.2
Word: świecie, start_time: 86.2, end_time: 86.7
Word: niedole, start_time: 86.7, end_time: 87.5
Word: ludzkie, start_time: 87.5, end_time: 88.0
Word: nie, start_time: 88.0, end_time: 88.1
Word: nas, start_time: 88.1, end_time: 88.3
Word: słuchały, start_time: 88.3, end_time: 88.7
Word: jej, start_time: 88.7, end_time: 88.8
Word: nic, start_time: 88.8, end_time: 89.1
Word: co, start_time: 89.1, end_time: 89.9
Word: by, start_time: 89.9, end_time: 89.9
Word: mogło, start_time: 89.9, end_time: 90.2
Word: być, start_time: 90.2, end_time: 90.3
Word: oskarżeniem, start_time: 90.3, end_time: 91.1
Word: Boga, start_time: 91.1, end_time: 91.4
Word: czułem, start_time: 91.4, end_time: 92.3
Word: coś, start_time: 92.3, end_time: 92.5
Word: anielskiego, start_time: 92.5, end_time: 93.3
Word: wieku, start_time: 93.3, end_time: 93.7
Word: śmiechu, start_time: 93.7, end_time: 94.1
Word: bo, start_time: 94.1, end_time: 94.8
Word: powiedziałem, start_time: 94.8, end_time: 95.4
Word: jej, start_time: 95.4, end_time: 95.6
Word: jakie, start_time: 95.6, end_time: 96.2
Word: samotne, start_time: 96.2, end_time: 96.8
Word: życie, start_time: 96.8, end_time: 96.9
Word: pędzi, start_time: 96.9, end_time: 97.2
Word: Wham, start_time: 97.2, end_time: 97.7
Word: ciotka, start_time: 97.7, end_time: 98.5
Word: jej, start_time: 98.5, end_time: 98.7
Word: że, start_time: 98.7, end_time: 99.1
Word: kłamię, start_time: 99.1, end_time: 99.5
Word: B2, start_time: 99.5, end_time: 100.1
Word: ojca, start_time: 100.1, end_time: 100.7
Word: częściej, start_time: 100.7, end_time: 101.4
Word: niż, start_time: 101.4, end_time: 101.5
Word: ona, start_time: 101.5, end_time: 101.9
Word: sama, start_time: 101.9, end_time: 101.9
Word: robili, start_time: 101.9, end_time: 103.1
Word: często, start_time: 103.1, end_time: 103.4
Word: partyjkę, start_time: 103.4, end_time: 104.0
Word: po, start_time: 104.0, end_time: 104.1
Word: obiedzie, start_time: 104.1, end_time: 104.4
Word: zaprosiła, start_time: 104.4, end_time: 105.9
Word: mnie, start_time: 105.9, end_time: 106.0
Word: do, start_time: 106.0, end_time: 106.1
Word: niej, start_time: 106.1, end_time: 106.4
Word: wręczając, start_time: 106.4, end_time: 107.4
Word: już, start_time: 107.4, end_time: 108.0
Word: będę, start_time: 108.0, end_time: 108.3
Word: Mile, start_time: 108.3, end_time: 108.6
Word: widziany, start_time: 108.6, end_time: 109.1
Word: w, start_time: 109.1, end_time: 109.2
Word: połowie, start_time: 109.2, end_time: 110.0
Word: drogi, start_time: 110.0, end_time: 110.3
Word: mniej, start_time: 110.3, end_time: 110.6
Word: więcej, start_time: 110.6, end_time: 111.0
Word: uczyła, start_time: 111.0, end_time: 111.5
Word: się, start_time: 111.5, end_time: 111.6
Word: zmęczona, start_time: 111.6, end_time: 112.2
Word: przysiadła, start_time: 112.2, end_time: 113.1
Word: na, start_time: 113.1, end_time: 113.2
Word: ławce, start_time: 113.2, end_time: 113.6
Word: którą, start_time: 113.6, end_time: 114.0
Word: gąszcz, start_time: 114.0, end_time: 114.6
Word: drzew, start_time: 114.6, end_time: 115.0
Word: ubezpieczył, start_time: 115.0, end_time: 115.8
Word: od, start_time: 115.8, end_time: 115.9
Word: deszczu, start_time: 115.9, end_time: 116.4
Word: wstałem, start_time: 116.4, end_time: 117.2
Word: na, start_time: 117.2, end_time: 117.3
Word: wprost, start_time: 117.3, end_time: 117.6
Word: niej, start_time: 117.6, end_time: 118.0
Word: i, start_time: 118.0, end_time: 118.1
Word: przyglądałem, start_time: 118.1, end_time: 119.0
Word: się, start_time: 119.0, end_time: 119.1
Word: bladym, start_time: 119.1, end_time: 119.6
Word: promień, start_time: 119.6, end_time: 119.9
Transcript: księżyca padającym na jej czoło Po chwili milczenia wstała i widząc moją zadumę rzekła O czym Pan Myśli czas wędrować dalej zastanawiałem się odparłem dlaczego Bóg panią stworzył opowiadałem sobie że po to aby leczyć cierpiących na ustach rzekła to słowo może być jedynie prostą uprzejmością Czemu Bo mi się tak wydaje bardzo młody zdarza się niekiedy odparłem iż ktoś jest starszym od własnej twarzy tak odparła śmiejąc się i zdarza się także że jestem młodszym od swoich słów nie wierzę pani doświadczenia wiem że ludzie chętnie dają to miano swoim Szaleństwo i swoim zgryzota Co można znać pana wie pani w 20 latach mężczyzna mógł więcej przeżyć niż kobieta w 30 Swoboda jakieś zażywają mężczyźni prowadzi ich o wiele szybciej Dody na wszy
Confidence: 0.8535739183425903
Word: księżyca, start_time: 119.9, end_time: 120.6
Word: padającym, start_time: 120.6, end_time: 121.6
Word: na, start_time: 121.6, end_time: 121.7
Word: jej, start_time: 121.7, end_time: 121.9
Word: czoło, start_time: 121.9, end_time: 122.3
Word: Po, start_time: 122.3, end_time: 122.8
Word: chwili, start_time: 122.8, end_time: 123.1
Word: milczenia, start_time: 123.1, end_time: 123.3
Word: wstała, start_time: 123.3, end_time: 124.0
Word: i, start_time: 124.0, end_time: 124.1
Word: widząc, start_time: 124.1, end_time: 124.8
Word: moją, start_time: 124.8, end_time: 125.1
Word: zadumę, start_time: 125.1, end_time: 125.6
Word: rzekła, start_time: 125.6, end_time: 126.4
Word: O, start_time: 126.4, end_time: 126.5
Word: czym, start_time: 126.5, end_time: 127.5
Word: Pan, start_time: 127.5, end_time: 127.7
Word: Myśli, start_time: 127.7, end_time: 128.0
Word: czas, start_time: 128.0, end_time: 128.8
Word: wędrować, start_time: 128.8, end_time: 129.2
Word: dalej, start_time: 129.2, end_time: 129.5
Word: zastanawiałem, start_time: 129.5, end_time: 130.7
Word: się, start_time: 130.7, end_time: 130.9
Word: odparłem, start_time: 130.9, end_time: 131.6
Word: dlaczego, start_time: 131.6, end_time: 133.0
Word: Bóg, start_time: 133.0, end_time: 133.3
Word: panią, start_time: 133.3, end_time: 133.7
Word: stworzył, start_time: 133.7, end_time: 134.4
Word: opowiadałem, start_time: 134.4, end_time: 135.7
Word: sobie, start_time: 135.7, end_time: 136.0
Word: że, start_time: 136.0, end_time: 136.1
Word: po, start_time: 136.1, end_time: 136.4
Word: to, start_time: 136.4, end_time: 136.6
Word: aby, start_time: 136.6, end_time: 137.3
Word: leczyć, start_time: 137.3, end_time: 137.7
Word: cierpiących, start_time: 137.7, end_time: 138.6
Word: na, start_time: 138.6, end_time: 138.8
Word: ustach, start_time: 138.8, end_time: 140.2
Word: rzekła, start_time: 140.2, end_time: 140.9
Word: to, start_time: 140.9, end_time: 141.4
Word: słowo, start_time: 141.4, end_time: 141.8
Word: może, start_time: 141.8, end_time: 142.1
Word: być, start_time: 142.1, end_time: 142.1
Word: jedynie, start_time: 142.1, end_time: 142.6
Word: prostą, start_time: 142.6, end_time: 143.1
Word: uprzejmością, start_time: 143.1, end_time: 143.8
Word: Czemu, start_time: 143.8, end_time: 144.8
Word: Bo, start_time: 144.8, end_time: 145.6
Word: mi, start_time: 145.6, end_time: 145.7
Word: się, start_time: 145.7, end_time: 145.8
Word: tak, start_time: 145.8, end_time: 146.0
Word: wydaje, start_time: 146.0, end_time: 146.3
Word: bardzo, start_time: 146.3, end_time: 146.8
Word: młody, start_time: 146.8, end_time: 147.2
Word: zdarza, start_time: 147.2, end_time: 148.2
Word: się, start_time: 148.2, end_time: 148.4
Word: niekiedy, start_time: 148.4, end_time: 148.7
Word: odparłem, start_time: 148.7, end_time: 149.6
Word: iż, start_time: 149.6, end_time: 150.2
Word: ktoś, start_time: 150.2, end_time: 150.4
Word: jest, start_time: 150.4, end_time: 150.7
Word: starszym, start_time: 150.7, end_time: 151.6
Word: od, start_time: 151.6, end_time: 151.8
Word: własnej, start_time: 151.8, end_time: 152.2
Word: twarzy, start_time: 152.2, end_time: 152.7
Word: tak, start_time: 152.7, end_time: 153.7
Word: odparła, start_time: 153.7, end_time: 154.5
Word: śmiejąc, start_time: 154.5, end_time: 155.0
Word: się, start_time: 155.0, end_time: 155.1
Word: i, start_time: 155.1, end_time: 155.3
Word: zdarza, start_time: 155.3, end_time: 156.0
Word: się, start_time: 156.0, end_time: 156.1
Word: także, start_time: 156.1, end_time: 156.4
Word: że, start_time: 156.4, end_time: 157.1
Word: jestem, start_time: 157.1, end_time: 157.4
Word: młodszym, start_time: 157.4, end_time: 157.9
Word: od, start_time: 157.9, end_time: 158.1
Word: swoich, start_time: 158.1, end_time: 158.3
Word: słów, start_time: 158.3, end_time: 158.8
Word: nie, start_time: 158.8, end_time: 159.6
Word: wierzę, start_time: 159.6, end_time: 159.9
Word: pani, start_time: 159.9, end_time: 160.1
Word: doświadczenia, start_time: 160.1, end_time: 160.3
Word: wiem, start_time: 160.3, end_time: 161.7
Word: że, start_time: 161.7, end_time: 161.8
Word: ludzie, start_time: 161.8, end_time: 162.0
Word: chętnie, start_time: 162.0, end_time: 162.5
Word: dają, start_time: 162.5, end_time: 162.8
Word: to, start_time: 162.8, end_time: 163.0
Word: miano, start_time: 163.0, end_time: 163.3
Word: swoim, start_time: 163.3, end_time: 163.7
Word: Szaleństwo, start_time: 163.7, end_time: 164.4
Word: i, start_time: 164.4, end_time: 164.6
Word: swoim, start_time: 164.6, end_time: 165.0
Word: zgryzota, start_time: 165.0, end_time: 165.6
Word: Co, start_time: 165.6, end_time: 166.6
Word: można, start_time: 166.6, end_time: 166.9
Word: znać, start_time: 166.9, end_time: 167.2
Word: pana, start_time: 167.2, end_time: 167.6
Word: wie, start_time: 167.6, end_time: 167.7
Word: pani, start_time: 167.7, end_time: 168.9
Word: w, start_time: 168.9, end_time: 169.1
Word: 20, start_time: 169.1, end_time: 170.0
Word: latach, start_time: 170.0, end_time: 170.3
Word: mężczyzna, start_time: 170.3, end_time: 171.2
Word: mógł, start_time: 171.2, end_time: 171.4
Word: więcej, start_time: 171.4, end_time: 172.0
Word: przeżyć, start_time: 172.0, end_time: 172.5
Word: niż, start_time: 172.5, end_time: 173.0
Word: kobieta, start_time: 173.0, end_time: 173.4
Word: w, start_time: 173.4, end_time: 173.5
Word: 30, start_time: 173.5, end_time: 174.2
Word: Swoboda, start_time: 174.2, end_time: 175.4
Word: jakieś, start_time: 175.4, end_time: 175.7
Word: zażywają, start_time: 175.7, end_time: 176.2
Word: mężczyźni, start_time: 176.2, end_time: 176.9
Word: prowadzi, start_time: 176.9, end_time: 177.7
Word: ich, start_time: 177.7, end_time: 177.9
Word: o, start_time: 177.9, end_time: 178.0
Word: wiele, start_time: 178.0, end_time: 178.4
Word: szybciej, start_time: 178.4, end_time: 178.8
Word: Dody, start_time: 178.8, end_time: 179.3
Word: na, start_time: 179.3, end_time: 179.5
Word: wszy, start_time: 179.5, end_time: 179.8
Transcript: ich rzeczy będą bez przeszkód wszystkiemu co ich wabi próbują wszystkiego Z chwilą gdy żywią nadzieję puszczają się w drogę idą spieszę się przybywszy do celu oglądają się za siebie Nadzieja została gdzieś w drodze na szczęście chybiło słowo podczas gdy tak mówiłem znaleźliśmy się na szczycie pagórka który spadał Ku Dolinie pani Pearson jakby skruszona bystrym spadkiem puściła się w lekki w podskokach bezwiednie poszedłem w jej ślady zaczęliśmy biec nie przestając trzymać się pod ręce śliska sprawa ciągnęła nas wreszcie niby 2 rozegrany ptaszki śmiejąc się i skacząc znaleźliśmy się u stóp zbocza Niech pan patrzy rzekła pani Pearson byłam zmęczona przed chwilą Teraz już nie wiesz jak mi pan dodała z opisanym wdziękiem Niech pan potraktuję swoje doświadczenie tak jak ja moje
Confidence: 0.95439612865448
Word: ich, start_time: 179.9, end_time: 180.2
Word: rzeczy, start_time: 180.2, end_time: 180.5
Word: będą, start_time: 180.5, end_time: 181.5
Word: bez, start_time: 181.5, end_time: 181.8
Word: przeszkód, start_time: 181.8, end_time: 182.3
Word: wszystkiemu, start_time: 182.3, end_time: 183.2
Word: co, start_time: 183.2, end_time: 183.3
Word: ich, start_time: 183.3, end_time: 183.5
Word: wabi, start_time: 183.5, end_time: 183.9
Word: próbują, start_time: 183.9, end_time: 184.7
Word: wszystkiego, start_time: 184.7, end_time: 185.4
Word: Z, start_time: 185.4, end_time: 185.5
Word: chwilą, start_time: 185.5, end_time: 186.6
Word: gdy, start_time: 186.6, end_time: 186.8
Word: żywią, start_time: 186.8, end_time: 187.3
Word: nadzieję, start_time: 187.3, end_time: 187.5
Word: puszczają, start_time: 187.5, end_time: 188.7
Word: się, start_time: 188.7, end_time: 188.8
Word: w, start_time: 188.8, end_time: 189.0
Word: drogę, start_time: 189.0, end_time: 189.2
Word: idą, start_time: 189.2, end_time: 190.0
Word: spieszę, start_time: 190.0, end_time: 191.2
Word: się, start_time: 191.2, end_time: 191.3
Word: przybywszy, start_time: 191.3, end_time: 192.6
Word: do, start_time: 192.6, end_time: 192.8
Word: celu, start_time: 192.8, end_time: 193.2
Word: oglądają, start_time: 193.2, end_time: 194.2
Word: się, start_time: 194.2, end_time: 194.3
Word: za, start_time: 194.3, end_time: 194.4
Word: siebie, start_time: 194.4, end_time: 194.8
Word: Nadzieja, start_time: 194.8, end_time: 195.9
Word: została, start_time: 195.9, end_time: 196.4
Word: gdzieś, start_time: 196.4, end_time: 196.5
Word: w, start_time: 196.5, end_time: 196.7
Word: drodze, start_time: 196.7, end_time: 196.9
Word: na, start_time: 196.9, end_time: 197.7
Word: szczęście, start_time: 197.7, end_time: 198.3
Word: chybiło, start_time: 198.3, end_time: 198.7
Word: słowo, start_time: 198.7, end_time: 199.2
Word: podczas, start_time: 199.2, end_time: 200.5
Word: gdy, start_time: 200.5, end_time: 200.7
Word: tak, start_time: 200.7, end_time: 200.9
Word: mówiłem, start_time: 200.9, end_time: 201.4
Word: znaleźliśmy, start_time: 201.4, end_time: 202.7
Word: się, start_time: 202.7, end_time: 202.8
Word: na, start_time: 202.8, end_time: 203.0
Word: szczycie, start_time: 203.0, end_time: 203.3
Word: pagórka, start_time: 203.3, end_time: 204.0
Word: który, start_time: 204.0, end_time: 204.3
Word: spadał, start_time: 204.3, end_time: 204.8
Word: Ku, start_time: 204.8, end_time: 205.0
Word: Dolinie, start_time: 205.0, end_time: 205.3
Word: pani, start_time: 205.3, end_time: 206.2
Word: Pearson, start_time: 206.2, end_time: 206.8
Word: jakby, start_time: 206.8, end_time: 207.4
Word: skruszona, start_time: 207.4, end_time: 207.9
Word: bystrym, start_time: 207.9, end_time: 208.5
Word: spadkiem, start_time: 208.5, end_time: 209.0
Word: puściła, start_time: 209.0, end_time: 210.0
Word: się, start_time: 210.0, end_time: 210.0
Word: w, start_time: 210.0, end_time: 210.2
Word: lekki, start_time: 210.2, end_time: 210.5
Word: w, start_time: 210.5, end_time: 210.6
Word: podskokach, start_time: 210.6, end_time: 211.2
Word: bezwiednie, start_time: 211.2, end_time: 212.3
Word: poszedłem, start_time: 212.3, end_time: 212.8
Word: w, start_time: 212.8, end_time: 212.9
Word: jej, start_time: 212.9, end_time: 213.1
Word: ślady, start_time: 213.1, end_time: 213.1
Word: zaczęliśmy, start_time: 213.1, end_time: 214.5
Word: biec, start_time: 214.5, end_time: 214.9
Word: nie, start_time: 214.9, end_time: 215.1
Word: przestając, start_time: 215.1, end_time: 216.0
Word: trzymać, start_time: 216.0, end_time: 216.5
Word: się, start_time: 216.5, end_time: 216.6
Word: pod, start_time: 216.6, end_time: 216.8
Word: ręce, start_time: 216.8, end_time: 217.1
Word: śliska, start_time: 217.1, end_time: 218.1
Word: sprawa, start_time: 218.1, end_time: 218.2
Word: ciągnęła, start_time: 218.2, end_time: 219.0
Word: nas, start_time: 219.0, end_time: 219.4
Word: wreszcie, start_time: 219.4, end_time: 220.4
Word: niby, start_time: 220.4, end_time: 220.9
