Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce kamery
Confidence: 0.9553835988044739
Word: Bruno, start_time: 0.0, end_time: 0.4
Word: swojej, start_time: 106.3, end_time: 106.4
Word: kamienicy, start_time: 106.4, end_time: 107.2
Word: ul, start_time: 107.2, end_time: 108.3
Word: będzie, start_time: 108.3, end_time: 108.7
Word: pusta, start_time: 108.7, end_time: 109.1
Word: może, start_time: 109.1, end_time: 110.7
Word: wyjdziesz, start_time: 110.7, end_time: 111.1
Word: może, start_time: 111.1, end_time: 112.0
Word: staniesz, start_time: 112.0, end_time: 112.3
Word: w, start_time: 112.3, end_time: 112.4
Word: oknie, start_time: 112.4, end_time: 112.9
Word: w, start_time: 112.9, end_time: 112.9
Word: swojej, start_time: 112.9, end_time: 113.6
Word: czarnej, start_time: 113.6, end_time: 114.1
Word: to, start_time: 114.1, end_time: 114.3
Word: w, start_time: 114.3, end_time: 114.4
Word: tej, start_time: 114.4, end_time: 114.7
Word: sukience, start_time: 114.7, end_time: 115.2
Word: Zresztą, start_time: 115.2, end_time: 116.8
Word: nie, start_time: 116.8, end_time: 117.6
Word: wiem, start_time: 117.6, end_time: 117.7
Word: czy, start_time: 117.7, end_time: 117.9
Word: bym, start_time: 117.9, end_time: 118.1
Word: cię, start_time: 118.1, end_time: 118.1
Word: nawet, start_time: 118.1, end_time: 118.3
Word: poznał, start_time: 118.3, end_time: 118.9
Word: Wiem, start_time: 118.9, end_time: 120.0
Word: tylko, start_time: 120.0, end_time: 120.3
Word: że, start_time: 120.3, end_time: 121.4
Word: masz, start_time: 121.4, end_time: 121.5
Word: słodkie, start_time: 121.5, end_time: 122.0
Word: purpurowe, start_time: 122.0, end_time: 122.5
Word: usta, start_time: 122.5, end_time: 123.0
Word: i, start_time: 123.0, end_time: 123.1
Word: takie, start_time: 123.1, end_time: 123.7
Word: wąskie, start_time: 123.7, end_time: 124.5
Word: białe, start_time: 124.5, end_time: 124.7
Word: aksamitne, start_time: 124.7, end_time: 126.1
Word: ręce, start_time: 126.1, end_time: 126.5
Transcript:  Dlaczego nie przyszłaś
Confidence: 0.9766452312469482
Word: Dlaczego, start_time: 128.0, end_time: 128.6
Word: nie, start_time: 128.6, end_time: 128.8
Word: przyszłaś, start_time: 128.8, end_time: 129.2
