Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce śnieg biały kwiatek gdzieś na kursie może w niej z koło wieje cicho pada biały śnieży
Confidence: 0.8706434965133667
Word: Bruno, start_time: 0.0, end_time: 0.7000000000000001
Word: ust, start_time: 74.3, end_time: 74.8
Word: atlasów, start_time: 74.8, end_time: 75.6
Word: polecimy, start_time: 75.6, end_time: 77.2
Word: na, start_time: 77.2, end_time: 77.3
Word: serio, start_time: 77.3, end_time: 77.7
Word: cię, start_time: 77.7, end_time: 77.8
Word: do, start_time: 77.8, end_time: 77.9
Word: Chicago, start_time: 77.9, end_time: 78.2
Word: jeść, start_time: 78.2, end_time: 78.9
Word: o, start_time: 78.9, end_time: 79.0
Word: zmierzchu, start_time: 79.0, end_time: 79.5
Word: słodkich, start_time: 79.5, end_time: 80.0
Word: kompot, start_time: 80.0, end_time: 80.4
Word: z, start_time: 80.4, end_time: 80.5
Word: ananasów, start_time: 80.5, end_time: 81.1
