Waiting for operation to complete...
Transcript: Adam Mickiewicz Sonety Krymskie Widok gór ze stepów Kozłowa Pielgrzym i Mirza i Pielgrzym tam czy Allah postawił ścianą może lodu czy aniołom tron odlew zamrożony chmury 3D w ćwierci lądu dziwne litery aby gwiazd karawany nie puszczać ze wschodu na szczycie jaka łuna pożar Car ogrodu Czy Allah gdy nocy lat rozciągnęła bury dla światów żeglujących Pomorzu natury te latarnie zawiesił wśród niewiast obwodu Mirza tam byłem
Confidence: 0.9408679604530334
Word: Adam, start_time: 0.0, end_time: 0.8
Transcript: zima siedzi tam gdzie by potoków i gardła rzek widziałem pieniądze z jej gniazdach know.me ustnych śnieg leciał pomysłem Kraków gdzie orły druk nie wiedzą kończy się chmur jazda minąłem Grom drzemiący w kolebce z obłoków aż tam gdzie nad mój turban była tylko gwiazda to czatyrdah Pielgrzym
Confidence: 0.9238462448120117
Word: zima, start_time: 60.0, end_time: 61.4
Word: siedzi, start_time: 61.4, end_time: 61.7
Word: tam, start_time: 61.7, end_time: 63.8
Word: gdzie, start_time: 63.8, end_time: 64.0
Word: by, start_time: 64.0, end_time: 64.2
Word: potoków, start_time: 64.2, end_time: 64.7
Word: i, start_time: 64.7, end_time: 64.9
Word: gardła, start_time: 64.9, end_time: 65.7
Word: rzek, start_time: 65.7, end_time: 66.0
Word: widziałem, start_time: 66.0, end_time: 66.5
Word: pieniądze, start_time: 66.5, end_time: 67.5
Word: z, start_time: 67.5, end_time: 67.6
Word: jej, start_time: 67.6, end_time: 67.8
Word: gniazdach, start_time: 67.8, end_time: 68.4
Word: know.me, start_time: 68.4, end_time: 70.2
Word: ustnych, start_time: 70.2, end_time: 71.6
Word: śnieg, start_time: 71.6, end_time: 71.9
Word: leciał, start_time: 71.9, end_time: 72.3
Word: pomysłem, start_time: 72.3, end_time: 73.8
Word: Kraków, start_time: 73.8, end_time: 74.1
Word: gdzie, start_time: 74.1, end_time: 76.4
Word: orły, start_time: 76.4, end_time: 76.9
Word: druk, start_time: 76.9, end_time: 77.3
Word: nie, start_time: 77.3, end_time: 77.5
Word: wiedzą, start_time: 77.5, end_time: 77.8
Word: kończy, start_time: 77.8, end_time: 79.3
Word: się, start_time: 79.3, end_time: 79.5
Word: chmur, start_time: 79.5, end_time: 79.9
Word: jazda, start_time: 79.9, end_time: 80.4
Word: minąłem, start_time: 80.4, end_time: 81.7
Word: Grom, start_time: 81.7, end_time: 82.0
Word: drzemiący, start_time: 82.0, end_time: 83.6
Word: w, start_time: 83.6, end_time: 83.7
Word: kolebce, start_time: 83.7, end_time: 84.1
Word: z, start_time: 84.1, end_time: 84.2
Word: obłoków, start_time: 84.2, end_time: 84.8
Word: aż, start_time: 84.8, end_time: 86.2
Word: tam, start_time: 86.2, end_time: 86.5
Word: gdzie, start_time: 86.5, end_time: 87.7
Word: nad, start_time: 87.7, end_time: 87.9
Word: mój, start_time: 87.9, end_time: 88.1
Word: turban, start_time: 88.1, end_time: 88.7
Word: była, start_time: 88.7, end_time: 89.0
Word: tylko, start_time: 89.0, end_time: 89.2
Word: gwiazda, start_time: 89.2, end_time: 89.8
Word: to, start_time: 89.8, end_time: 91.3
Word: czatyrdah, start_time: 91.3, end_time: 91.8
Word: Pielgrzym, start_time: 91.8, end_time: 94.4
