Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce but w butonierce zmarnowałem podeszwy w całodziennych spieszenie teraz jestem słoneczny siebie pirat idę młody genialny trzymam ręce w kieszeniach stawiam kroki milowe zamaszyste jakich świat nie zatrzymam się nigdzie na rozstajach na wiorsta bo mnie nie się coś wiecznie motorycznie i przed nią strachy na wróble w eleganckich windhorst wszystkim Kłaniam się grzecznie i poprawia mi pled w parku cieniu krokiety jakiś meeting panieński dyskutują o sztuce objawiając swój traw ona jeszcze nie wiedzą one jeszcze nie wierzą pojemność futuryzm niewiadoma x chodźmy biegać panienki niech się główki o świeżą będzie lepiej smakować poobiedni wzór Fix
Confidence: 0.8451365828514099
Word: Bruno, start_time: 0.0, end_time: 0.6000000000000001
Word: chodźmy, start_time: 47.3, end_time: 49.3
Word: biegać, start_time: 49.3, end_time: 49.8
Word: panienki, start_time: 49.8, end_time: 50.4
Word: niech, start_time: 50.4, end_time: 50.9
Word: się, start_time: 50.9, end_time: 51.0
Word: główki, start_time: 51.0, end_time: 51.5
Word: o, start_time: 51.5, end_time: 51.5
Word: świeżą, start_time: 51.5, end_time: 52.0
Word: będzie, start_time: 52.0, end_time: 52.7
Word: lepiej, start_time: 52.7, end_time: 52.9
Word: smakować, start_time: 52.9, end_time: 53.5
Word: poobiedni, start_time: 53.5, end_time: 54.1
Word: wzór, start_time: 54.1, end_time: 54.7
Word: Fix, start_time: 54.7, end_time: 55.3
Transcript: przeleciało gdzieś auto w białych kłębach benzyny za furtką na wietrze trzepoczący się szal pojechałem i bajka poza góry doliny i nic jakoś mi nie żal a powinno być żal Tak mi dobrze tak moją masz ochotę się serce same nogi mnie niosą gdzieś i po co mi gdzie idę młody genialny niosę but w butonierce tym co za mną nie zdążą Echo powiem Adieu
Confidence: 0.9587745070457458
Word: przeleciało, start_time: 56.0, end_time: 56.8
Word: gdzieś, start_time: 56.8, end_time: 57.0
Word: auto, start_time: 57.0, end_time: 57.5
Word: w, start_time: 57.5, end_time: 57.6
Word: białych, start_time: 57.6, end_time: 57.8
Word: kłębach, start_time: 57.8, end_time: 58.3
Word: benzyny, start_time: 58.3, end_time: 58.9
Word: za, start_time: 58.9, end_time: 59.6
Word: furtką, start_time: 59.6, end_time: 59.9
Word: na, start_time: 59.9, end_time: 60.3
Word: wietrze, start_time: 60.3, end_time: 60.7
Word: trzepoczący, start_time: 60.7, end_time: 61.4
Word: się, start_time: 61.4, end_time: 61.5
Word: szal, start_time: 61.5, end_time: 62.0
Word: pojechałem, start_time: 62.0, end_time: 63.3
Word: i, start_time: 63.3, end_time: 63.4
Word: bajka, start_time: 63.4, end_time: 63.8
Word: poza, start_time: 63.8, end_time: 64.1
Word: góry, start_time: 64.1, end_time: 64.5
Word: doliny, start_time: 64.5, end_time: 65.3
Word: i, start_time: 65.3, end_time: 65.6
Word: nic, start_time: 65.6, end_time: 66.5
Word: jakoś, start_time: 66.5, end_time: 66.8
Word: mi, start_time: 66.8, end_time: 66.9
Word: nie, start_time: 66.9, end_time: 67.0
Word: żal, start_time: 67.0, end_time: 67.3
Word: a, start_time: 67.3, end_time: 67.4
Word: powinno, start_time: 67.4, end_time: 68.3
Word: być, start_time: 68.3, end_time: 68.4
Word: żal, start_time: 68.4, end_time: 68.7
Word: Tak, start_time: 68.7, end_time: 68.8
Word: mi, start_time: 68.8, end_time: 69.9
Word: dobrze, start_time: 69.9, end_time: 70.2
Word: tak, start_time: 70.2, end_time: 70.4
Word: moją, start_time: 70.4, end_time: 71.1
Word: masz, start_time: 71.1, end_time: 71.6
Word: ochotę, start_time: 71.6, end_time: 72.2
Word: się, start_time: 72.2, end_time: 72.2
Word: serce, start_time: 72.2, end_time: 72.8
Word: same, start_time: 72.8, end_time: 73.8
Word: nogi, start_time: 73.8, end_time: 74.0
Word: mnie, start_time: 74.0, end_time: 74.2
Word: niosą, start_time: 74.2, end_time: 74.3
Word: gdzieś, start_time: 74.3, end_time: 74.9
Word: i, start_time: 74.9, end_time: 75.0
Word: po, start_time: 75.0, end_time: 75.6
Word: co, start_time: 75.6, end_time: 75.8
Word: mi, start_time: 75.8, end_time: 75.9
Word: gdzie, start_time: 75.9, end_time: 76.2
Word: idę, start_time: 76.2, end_time: 77.4
Word: młody, start_time: 77.4, end_time: 77.9
Word: genialny, start_time: 77.9, end_time: 78.0
Word: niosę, start_time: 78.0, end_time: 79.5
Word: but, start_time: 79.5, end_time: 80.0
Word: w, start_time: 80.0, end_time: 80.1
Word: butonierce, start_time: 80.1, end_time: 80.4
Word: tym, start_time: 80.4, end_time: 81.8
Word: co, start_time: 81.8, end_time: 82.3
Word: za, start_time: 82.3, end_time: 82.4
Word: mną, start_time: 82.4, end_time: 82.5
Word: nie, start_time: 82.5, end_time: 82.8
Word: zdążą, start_time: 82.8, end_time: 83.2
Word: Echo, start_time: 83.2, end_time: 84.0
Word: powiem, start_time: 84.0, end_time: 84.4
Word: Adieu, start_time: 84.4, end_time: 85.2
