Waiting for operation to complete...
Transcript: Bolesław Leśmian lalka
Confidence: 0.9736003875732422
Word: Bolesław, start_time: 0.0, end_time: 0.7000000000000001
Word: porywa, start_time: 44.3, end_time: 44.8
Word: i, start_time: 44.8, end_time: 44.9
Word: mówi, start_time: 44.9, end_time: 45.8
Word: za, start_time: 45.8, end_time: 45.9
Word: mnie, start_time: 45.9, end_time: 46.1
Word: wszystko, start_time: 46.1, end_time: 46.2
Word: różowa, start_time: 46.2, end_time: 47.1
Word: natchnieniem, start_time: 47.1, end_time: 47.7
Word: i, start_time: 47.7, end_time: 47.8
Word: udaje, start_time: 47.8, end_time: 48.5
Word: że, start_time: 48.5, end_time: 48.6
Word: wierzy, start_time: 48.6, end_time: 49.2
Word: w, start_time: 49.2, end_time: 49.2
Word: to, start_time: 49.2, end_time: 49.5
Word: iż, start_time: 49.5, end_time: 49.9
Word: Jestem, start_time: 49.9, end_time: 50.3
Word: żywa, start_time: 50.3, end_time: 50.7
Transcript:  pilnie wróży mi z ręki że w najbliższym maju w świat wyrusza w drogę wezmę chleb i założę wypiekami wędrując po Znasz li ten kraj u w ustach chłopca włóczęgi całować bezdroża
Confidence: 0.9038606882095337
Word: pilnie, start_time: 53.1, end_time: 53.8
Word: wróży, start_time: 53.8, end_time: 54.1
Word: mi, start_time: 54.1, end_time: 54.2
Word: z, start_time: 54.2, end_time: 54.3
Word: ręki, start_time: 54.3, end_time: 54.5
Word: że, start_time: 54.5, end_time: 55.2
Word: w, start_time: 55.2, end_time: 55.2
Word: najbliższym, start_time: 55.2, end_time: 55.9
Word: maju, start_time: 55.9, end_time: 56.3
Word: w, start_time: 56.3, end_time: 56.4
Word: świat, start_time: 56.4, end_time: 57.4
Word: wyrusza, start_time: 57.4, end_time: 57.9
Word: w, start_time: 57.9, end_time: 58.0
Word: drogę, start_time: 58.0, end_time: 58.1
Word: wezmę, start_time: 58.1, end_time: 58.7
Word: chleb, start_time: 58.7, end_time: 59.1
Word: i, start_time: 59.1, end_time: 59.2
Word: założę, start_time: 59.2, end_time: 59.7
Word: wypiekami, start_time: 59.7, end_time: 61.2
Word: wędrując, start_time: 61.2, end_time: 61.8
Word: po, start_time: 61.8, end_time: 62.0
Word: Znasz, start_time: 62.0, end_time: 62.3
Word: li, start_time: 62.3, end_time: 62.5
Word: ten, start_time: 62.5, end_time: 62.6
Word: kraj, start_time: 62.6, end_time: 62.8
Word: u, start_time: 62.8, end_time: 63.1
Word: w, start_time: 63.1, end_time: 63.9
Word: ustach, start_time: 63.9, end_time: 64.4
Word: chłopca, start_time: 64.4, end_time: 65.0
Word: włóczęgi, start_time: 65.0, end_time: 65.6
Word: całować, start_time: 65.6, end_time: 66.2
Word: bezdroża, start_time: 66.2, end_time: 66.8
Transcript:  bezdroża ci się muszę na ziemi i niebie w chwili kiedy najmniej spodobam się losom znaleźć się niespodziewanie na przekór niebiosom w położeniu bez wyjścia bez śmierci bez siebie
Confidence: 0.9358029961585999
Word: bezdroża, start_time: 69.3, end_time: 70.4
Word: ci, start_time: 70.4, end_time: 70.5
Word: się, start_time: 70.5, end_time: 70.6
Word: muszę, start_time: 70.6, end_time: 70.8
Word: na, start_time: 70.8, end_time: 71.1
Word: ziemi, start_time: 71.1, end_time: 71.4
Word: i, start_time: 71.4, end_time: 71.5
Word: niebie, start_time: 71.5, end_time: 71.9
Word: w, start_time: 71.9, end_time: 72.0
Word: chwili, start_time: 72.0, end_time: 73.1
Word: kiedy, start_time: 73.1, end_time: 73.2
Word: najmniej, start_time: 73.2, end_time: 73.8
Word: spodobam, start_time: 73.8, end_time: 74.3
Word: się, start_time: 74.3, end_time: 74.3
Word: losom, start_time: 74.3, end_time: 74.8
Word: znaleźć, start_time: 74.8, end_time: 76.1
Word: się, start_time: 76.1, end_time: 76.3
Word: niespodziewanie, start_time: 76.3, end_time: 76.9
Word: na, start_time: 76.9, end_time: 77.1
Word: przekór, start_time: 77.1, end_time: 77.5
Word: niebiosom, start_time: 77.5, end_time: 78.0
Word: w, start_time: 78.0, end_time: 78.2
Word: położeniu, start_time: 78.2, end_time: 78.9
Word: bez, start_time: 78.9, end_time: 79.3
Word: wyjścia, start_time: 79.3, end_time: 79.9
Word: bez, start_time: 79.9, end_time: 80.5
Word: śmierci, start_time: 80.5, end_time: 81.0
Word: bez, start_time: 81.0, end_time: 81.8
Word: siebie, start_time: 81.8, end_time: 82.1
Transcript:  Mam stały wyraz twarzy niby Człowiek śmiechu znam te powieść i inne ta sama dziewczynka uczyła mnie czytania jak się uczyć grzechu jestem pełna wiedzy jak do listów skrzynka
Confidence: 0.9299324750900269
Word: Mam, start_time: 84.4, end_time: 85.0
Word: stały, start_time: 85.0, end_time: 85.4
Word: wyraz, start_time: 85.4, end_time: 85.7
Word: twarzy, start_time: 85.7, end_time: 86.1
Word: niby, start_time: 86.1, end_time: 87.1
Word: Człowiek, start_time: 87.1, end_time: 87.3
Word: śmiechu, start_time: 87.3, end_time: 87.8
Word: znam, start_time: 87.8, end_time: 89.3
Word: te, start_time: 89.3, end_time: 89.4
Word: powieść, start_time: 89.4, end_time: 89.8
Word: i, start_time: 89.8, end_time: 89.9
Word: inne, start_time: 89.9, end_time: 90.6
Word: ta, start_time: 90.6, end_time: 91.1
Word: sama, start_time: 91.1, end_time: 91.3
Word: dziewczynka, start_time: 91.3, end_time: 91.9
Word: uczyła, start_time: 91.9, end_time: 92.3
Word: mnie, start_time: 92.3, end_time: 92.6
Word: czytania, start_time: 92.6, end_time: 93.3
Word: jak, start_time: 93.3, end_time: 93.6
Word: się, start_time: 93.6, end_time: 93.8
Word: uczyć, start_time: 93.8, end_time: 94.2
Word: grzechu, start_time: 94.2, end_time: 94.6
Word: jestem, start_time: 94.6, end_time: 96.0
Word: pełna, start_time: 96.0, end_time: 96.3
Word: wiedzy, start_time: 96.3, end_time: 96.5
Word: jak, start_time: 96.5, end_time: 97.4
Word: do, start_time: 97.4, end_time: 97.5
Word: listów, start_time: 97.5, end_time: 97.8
Word: skrzynka, start_time: 97.8, end_time: 98.4
Transcript:  mam zamiar pisać powieść której bohaterką jest ścieżka wiodąca urwiskami w pralce gdzie ukryła się lalka i nikt jej nie znalazł dusza ma z Macierzanki i patrzy w lusterko
Confidence: 0.8532150387763977
Word: mam, start_time: 101.5, end_time: 102.1
Word: zamiar, start_time: 102.1, end_time: 102.3
Word: pisać, start_time: 102.3, end_time: 102.6
Word: powieść, start_time: 102.6, end_time: 103.2
Word: której, start_time: 103.2, end_time: 103.6
Word: bohaterką, start_time: 103.6, end_time: 104.2
Word: jest, start_time: 104.2, end_time: 105.1
Word: ścieżka, start_time: 105.1, end_time: 105.9
Word: wiodąca, start_time: 105.9, end_time: 106.4
Word: urwiskami, start_time: 106.4, end_time: 107.5
Word: w, start_time: 107.5, end_time: 107.6
Word: pralce, start_time: 107.6, end_time: 108.1
Word: gdzie, start_time: 108.1, end_time: 109.3
Word: ukryła, start_time: 109.3, end_time: 109.7
Word: się, start_time: 109.7, end_time: 109.8
Word: lalka, start_time: 109.8, end_time: 110.4
Word: i, start_time: 110.4, end_time: 110.5
Word: nikt, start_time: 110.5, end_time: 111.2
Word: jej, start_time: 111.2, end_time: 111.3
Word: nie, start_time: 111.3, end_time: 111.3
Word: znalazł, start_time: 111.3, end_time: 111.9
Word: dusza, start_time: 111.9, end_time: 113.0
Word: ma, start_time: 113.0, end_time: 113.1
Word: z, start_time: 113.1, end_time: 113.2
Word: Macierzanki, start_time: 113.2, end_time: 113.7
Word: i, start_time: 113.7, end_time: 114.0
Word: patrzy, start_time: 114.0, end_time: 114.4
Word: w, start_time: 114.4, end_time: 114.5
Word: lusterko, start_time: 114.5, end_time: 115.1
Transcript:  mówi tylko 2 słowa Papa albo mama mama mówi do śmierci a papa do grobu i śmieje się sensie łbem w próżni żłobu a ona śmiechu swego nasłuchuje sam
Confidence: 0.8589659333229065
Word: mówi, start_time: 116.8, end_time: 117.3
Word: tylko, start_time: 117.3, end_time: 117.4
Word: 2, start_time: 117.4, end_time: 117.7
Word: słowa, start_time: 117.7, end_time: 117.9
Word: Papa, start_time: 117.9, end_time: 118.6
Word: albo, start_time: 118.6, end_time: 119.1
Word: mama, start_time: 119.1, end_time: 119.5
Word: mama, start_time: 119.5, end_time: 120.5
Word: mówi, start_time: 120.5, end_time: 120.8
Word: do, start_time: 120.8, end_time: 120.9
Word: śmierci, start_time: 120.9, end_time: 121.4
Word: a, start_time: 121.4, end_time: 121.6
Word: papa, start_time: 121.6, end_time: 122.4
Word: do, start_time: 122.4, end_time: 122.6
Word: grobu, start_time: 122.6, end_time: 123.0
Word: i, start_time: 123.0, end_time: 123.1
Word: śmieje, start_time: 123.1, end_time: 124.2
Word: się, start_time: 124.2, end_time: 124.3
Word: sensie, start_time: 124.3, end_time: 125.4
Word: łbem, start_time: 125.4, end_time: 125.8
Word: w, start_time: 125.8, end_time: 126.1
Word: próżni, start_time: 126.1, end_time: 126.7
Word: żłobu, start_time: 126.7, end_time: 127.0
Word: a, start_time: 127.0, end_time: 127.1
Word: ona, start_time: 127.1, end_time: 128.1
Word: śmiechu, start_time: 128.1, end_time: 128.5
Word: swego, start_time: 128.5, end_time: 128.8
Word: nasłuchuje, start_time: 128.8, end_time: 129.4
Word: sam, start_time: 129.4, end_time: 129.8
Transcript:  koniec mojej powieści jest ten żebra ścieżka odbiera sobie życie w mgle o tym są wzmianki
Confidence: 0.9205068349838257
Word: koniec, start_time: 131.8, end_time: 132.6
Word: mojej, start_time: 132.6, end_time: 132.9
Word: powieści, start_time: 132.9, end_time: 133.5
Word: jest, start_time: 133.5, end_time: 133.7
Word: ten, start_time: 133.7, end_time: 134.1
Word: żebra, start_time: 134.1, end_time: 134.5
Word: ścieżka, start_time: 134.5, end_time: 135.0
Word: odbiera, start_time: 135.0, end_time: 136.3
Word: sobie, start_time: 136.3, end_time: 136.4
Word: życie, start_time: 136.4, end_time: 136.7
Word: w, start_time: 136.7, end_time: 137.1
Word: mgle, start_time: 137.1, end_time: 138.1
Word: o, start_time: 138.1, end_time: 138.2
Word: tym, start_time: 138.2, end_time: 138.5
Word: są, start_time: 138.5, end_time: 138.6
Word: wzmianki, start_time: 138.6, end_time: 139.2
Transcript:  linia świat z rodzicami znika lalka Śmieszka nic nie ma prócz lusterka i prócz Macierzanki Bartosz pisać te powieść baśni Wyszła już z mody jak krynolina skończy módl się do Korala o wiersz barwny zszarzały dusza i Ogrody A mnie wkrótce do lalek poniosą szpitala
Confidence: 0.957468569278717
Word: linia, start_time: 140.2, end_time: 140.8
Word: świat, start_time: 140.8, end_time: 141.1
Word: z, start_time: 141.1, end_time: 141.2
Word: rodzicami, start_time: 141.2, end_time: 142.5
Word: znika, start_time: 142.5, end_time: 143.0
Word: lalka, start_time: 143.0, end_time: 143.5
Word: Śmieszka, start_time: 143.5, end_time: 144.3
Word: nic, start_time: 144.3, end_time: 145.6
Word: nie, start_time: 145.6, end_time: 145.8
Word: ma, start_time: 145.8, end_time: 145.9
Word: prócz, start_time: 145.9, end_time: 146.8
Word: lusterka, start_time: 146.8, end_time: 147.6
Word: i, start_time: 147.6, end_time: 147.7
Word: prócz, start_time: 147.7, end_time: 148.9
Word: Macierzanki, start_time: 148.9, end_time: 149.6
Word: Bartosz, start_time: 149.6, end_time: 152.7
Word: pisać, start_time: 152.7, end_time: 153.1
Word: te, start_time: 153.1, end_time: 153.2
Word: powieść, start_time: 153.2, end_time: 153.7
Word: baśni, start_time: 153.7, end_time: 155.0
Word: Wyszła, start_time: 155.0, end_time: 155.4
Word: już, start_time: 155.4, end_time: 155.5
Word: z, start_time: 155.5, end_time: 155.7
Word: mody, start_time: 155.7, end_time: 155.9
Word: jak, start_time: 155.9, end_time: 156.7
Word: krynolina, start_time: 156.7, end_time: 157.3
Word: skończy, start_time: 157.3, end_time: 157.9
Word: módl, start_time: 157.9, end_time: 158.9
Word: się, start_time: 158.9, end_time: 159.1
Word: do, start_time: 159.1, end_time: 159.2
Word: Korala, start_time: 159.2, end_time: 159.6
Word: o, start_time: 159.6, end_time: 159.7
Word: wiersz, start_time: 159.7, end_time: 160.4
Word: barwny, start_time: 160.4, end_time: 161.0
Word: zszarzały, start_time: 161.0, end_time: 162.2
Word: dusza, start_time: 162.2, end_time: 162.5
Word: i, start_time: 162.5, end_time: 162.6
Word: Ogrody, start_time: 162.6, end_time: 163.0
Word: A, start_time: 163.0, end_time: 163.1
Word: mnie, start_time: 163.1, end_time: 164.2
Word: wkrótce, start_time: 164.2, end_time: 164.5
Word: do, start_time: 164.5, end_time: 165.0
Word: lalek, start_time: 165.0, end_time: 165.4
Word: poniosą, start_time: 165.4, end_time: 165.8
Word: szpitala, start_time: 165.8, end_time: 166.4
Transcript:  wyrwę w biodrach za sklepie brew wznowią nad okiem wargą uśmiech narzucam taki że aż Zbrzydnie i na pokaz wystawią abym się bezwstydnie do przechodniów łatami z żyła urokiem
Confidence: 0.8672811388969421
Word: wyrwę, start_time: 168.7, end_time: 169.5
Word: w, start_time: 169.5, end_time: 169.6
Word: biodrach, start_time: 169.6, end_time: 170.0
Word: za, start_time: 170.0, end_time: 170.2
Word: sklepie, start_time: 170.2, end_time: 170.6
Word: brew, start_time: 170.6, end_time: 171.6
Word: wznowią, start_time: 171.6, end_time: 172.1
Word: nad, start_time: 172.1, end_time: 172.3
Word: okiem, start_time: 172.3, end_time: 172.7
Word: wargą, start_time: 172.7, end_time: 174.1
Word: uśmiech, start_time: 174.1, end_time: 174.8
Word: narzucam, start_time: 174.8, end_time: 175.3
Word: taki, start_time: 175.3, end_time: 175.7
Word: że, start_time: 175.7, end_time: 175.9
Word: aż, start_time: 175.9, end_time: 176.0
Word: Zbrzydnie, start_time: 176.0, end_time: 176.8
Word: i, start_time: 176.8, end_time: 176.8
Word: na, start_time: 176.8, end_time: 177.8
Word: pokaz, start_time: 177.8, end_time: 178.1
Word: wystawią, start_time: 178.1, end_time: 178.6
Word: abym, start_time: 178.6, end_time: 179.2
Word: się, start_time: 179.2, end_time: 179.2
Word: bezwstydnie, start_time: 179.2, end_time: 179.9
Word: do, start_time: 179.9, end_time: 180.9
Word: przechodniów, start_time: 180.9, end_time: 181.3
Word: łatami, start_time: 181.3, end_time: 181.9
Word: z, start_time: 181.9, end_time: 182.4
Word: żyła, start_time: 182.4, end_time: 182.8
Word: urokiem, start_time: 182.8, end_time: 183.2
Transcript:  stacja wartość nastąpią cen Spadki i zniżki i wówczas gdy Już mrok i poczuje w pobliżu wyciągnę dłonie ścisłe i wklęsłe jak łyżki Do boga co nie za mnie umiera na krzyżu
Confidence: 0.9039095640182495
Word: stacja, start_time: 185.0, end_time: 185.8
Word: wartość, start_time: 185.8, end_time: 186.3
Word: nastąpią, start_time: 186.3, end_time: 187.4
Word: cen, start_time: 187.4, end_time: 187.7
Word: Spadki, start_time: 187.7, end_time: 188.2
Word: i, start_time: 188.2, end_time: 188.2
Word: zniżki, start_time: 188.2, end_time: 188.7
Word: i, start_time: 188.7, end_time: 188.8
Word: wówczas, start_time: 188.8, end_time: 190.0
Word: gdy, start_time: 190.0, end_time: 190.5
Word: Już, start_time: 190.5, end_time: 190.6
Word: mrok, start_time: 190.6, end_time: 191.0
Word: i, start_time: 191.0, end_time: 191.1
Word: poczuje, start_time: 191.1, end_time: 191.5
Word: w, start_time: 191.5, end_time: 191.5
Word: pobliżu, start_time: 191.5, end_time: 191.9
Word: wyciągnę, start_time: 191.9, end_time: 193.4
Word: dłonie, start_time: 193.4, end_time: 193.7
Word: ścisłe, start_time: 193.7, end_time: 194.2
Word: i, start_time: 194.2, end_time: 194.3
Word: wklęsłe, start_time: 194.3, end_time: 195.2
Word: jak, start_time: 195.2, end_time: 195.4
Word: łyżki, start_time: 195.4, end_time: 195.9
Word: Do, start_time: 195.9, end_time: 197.2
Word: boga, start_time: 197.2, end_time: 197.6
Word: co, start_time: 197.6, end_time: 198.3
Word: nie, start_time: 198.3, end_time: 198.4
Word: za, start_time: 198.4, end_time: 198.6
Word: mnie, start_time: 198.6, end_time: 198.8
Word: umiera, start_time: 198.8, end_time: 199.2
Word: na, start_time: 199.2, end_time: 199.3
Word: krzyżu, start_time: 199.3, end_time: 199.5
Transcript:  on wiedząc jak mi trudno choć sensie snem Łata grać rolę siebie samej na życie ale nie dla prób nieśmiertelności po zmierzonej cenie na będzie mnie za jedyną muzę z tamtego świata
Confidence: 0.890417754650116
Word: on, start_time: 201.5, end_time: 202.2
Word: wiedząc, start_time: 202.2, end_time: 202.7
Word: jak, start_time: 202.7, end_time: 202.9
Word: mi, start_time: 202.9, end_time: 203.0
Word: trudno, start_time: 203.0, end_time: 203.5
Word: choć, start_time: 203.5, end_time: 204.3
Word: sensie, start_time: 204.3, end_time: 204.9
Word: snem, start_time: 204.9, end_time: 205.3
Word: Łata, start_time: 205.3, end_time: 205.6
Word: grać, start_time: 205.6, end_time: 206.2
Word: rolę, start_time: 206.2, end_time: 206.5
Word: siebie, start_time: 206.5, end_time: 206.9
Word: samej, start_time: 206.9, end_time: 207.2
Word: na, start_time: 207.2, end_time: 207.4
Word: życie, start_time: 207.4, end_time: 207.6
Word: ale, start_time: 207.6, end_time: 207.9
Word: nie, start_time: 207.9, end_time: 207.9
Word: dla, start_time: 207.9, end_time: 209.3
Word: prób, start_time: 209.3, end_time: 209.5
Word: nieśmiertelności, start_time: 209.5, end_time: 210.6
Word: po, start_time: 210.6, end_time: 210.8
Word: zmierzonej, start_time: 210.8, end_time: 211.4
Word: cenie, start_time: 211.4, end_time: 211.8
Word: na, start_time: 211.8, end_time: 212.6
Word: będzie, start_time: 212.6, end_time: 213.0
Word: mnie, start_time: 213.0, end_time: 213.2
Word: za, start_time: 213.2, end_time: 214.6
Word: jedyną, start_time: 214.6, end_time: 215.0
Word: muzę, start_time: 215.0, end_time: 215.4
Word: z, start_time: 215.4, end_time: 215.6
Word: tamtego, start_time: 215.6, end_time: 216.2
Word: świata, start_time: 216.2, end_time: 216.4
