Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce morga
Confidence: 0.9785358309745789
Word: Bruno, start_time: 0.0, end_time: 0.4
Word: Śpiewał, start_time: 29.0, end_time: 29.5
Word: w, start_time: 29.5, end_time: 29.6
Word: rynnie, start_time: 29.6, end_time: 29.9
Word: koniec, start_time: 29.9, end_time: 31.5
Word: złapały, start_time: 31.5, end_time: 32.0
Word: kopytami, start_time: 32.0, end_time: 32.5
Word: coś, start_time: 32.5, end_time: 33.6
Word: się, start_time: 33.6, end_time: 33.9
Word: stało, start_time: 33.9, end_time: 34.3
Word: coś, start_time: 34.3, end_time: 34.5
Word: się, start_time: 34.5, end_time: 35.2
Word: stało, start_time: 35.2, end_time: 35.3
Word: przestanę, start_time: 35.3, end_time: 36.9
Word: o, start_time: 36.9, end_time: 36.9
Word: kilku, start_time: 36.9, end_time: 37.3
Word: ciekawych, start_time: 37.3, end_time: 37.5
Word: patrzymy, start_time: 37.5, end_time: 38.9
Word: pytali, start_time: 38.9, end_time: 40.1
Word: wylatywały, start_time: 40.1, end_time: 41.4
Word: pojedyncze, start_time: 41.4, end_time: 41.9
Word: słowa, start_time: 41.9, end_time: 42.3
Word: jakaś, start_time: 42.3, end_time: 43.2
Word: rozmowa, start_time: 43.2, end_time: 43.5
Word: używana, start_time: 43.5, end_time: 44.3
Word: krótka, start_time: 44.3, end_time: 45.3
Word: wprowadzono, start_time: 45.3, end_time: 46.3
Word: ściszonym, start_time: 46.3, end_time: 46.9
Word: z, start_time: 46.9, end_time: 47.0
Word: katem, start_time: 47.0, end_time: 47.6
Word: 25, start_time: 47.6, end_time: 49.3
Word: lat, start_time: 49.3, end_time: 49.6
Word: prostytutka, start_time: 49.6, end_time: 50.3
Word: sublimat, start_time: 50.3, end_time: 51.7
Word: m, start_time: 51.7, end_time: 51.9
Word: podnieśli, start_time: 51.9, end_time: 53.3
Word: noszę, start_time: 53.3, end_time: 53.7
Word: weszli, start_time: 53.7, end_time: 54.6
Word: do, start_time: 54.6, end_time: 54.8
Word: sieni, start_time: 54.8, end_time: 55.2
Word: deszcz, start_time: 55.2, end_time: 56.3
Word: padał, start_time: 56.3, end_time: 56.8
Word: krople, start_time: 56.8, end_time: 57.9
Word: tłukł, start_time: 57.9, end_time: 58.7
Word: lodach, start_time: 58.7, end_time: 59.2
Word: 1, start_time: 59.2, end_time: 60.2
Word: świeci, start_time: 60.2, end_time: 60.5
Word: Winx, start_time: 60.5, end_time: 60.7
Word: przodu, start_time: 60.7, end_time: 61.0
Word: latarnią, start_time: 61.0, end_time: 61.5
Word: taniec, start_time: 61.5, end_time: 63.1
Word: cieni, start_time: 63.1, end_time: 63.4
Transcript:  ponieśli i w dół po lekkich Wyślij względnych schodach do ogromnej sklepione i piwnicy noszę stały rzędem coś czarnego minęło przepadło może szczur może cień z ulicy 1 świecił latarnią przystanął postawili pod ścianą dotarli głośno nosy wyszli klucz zgrzyt w zamku jeszcze ciche oddalony głosy jeszcze kroki cisnące na górę jak myśli jak myśli potem turkot po bruku zebraną i nic cisza ciemno
Confidence: 0.9213815331459045
Word: ponieśli, start_time: 64.6, end_time: 65.3
Word: i, start_time: 65.3, end_time: 65.3
Word: w, start_time: 65.3, end_time: 65.3
Word: dół, start_time: 65.3, end_time: 65.6
Word: po, start_time: 65.6, end_time: 65.7
Word: lekkich, start_time: 65.7, end_time: 66.2
Word: Wyślij, start_time: 66.2, end_time: 66.5
Word: względnych, start_time: 66.5, end_time: 66.9
Word: schodach, start_time: 66.9, end_time: 67.5
Word: do, start_time: 67.5, end_time: 67.7
Word: ogromnej, start_time: 67.7, end_time: 68.4
Word: sklepione, start_time: 68.4, end_time: 69.3
Word: i, start_time: 69.3, end_time: 69.4
Word: piwnicy, start_time: 69.4, end_time: 69.9
Word: noszę, start_time: 69.9, end_time: 71.1
Word: stały, start_time: 71.1, end_time: 71.4
Word: rzędem, start_time: 71.4, end_time: 71.9
Word: coś, start_time: 71.9, end_time: 73.3
Word: czarnego, start_time: 73.3, end_time: 73.8
Word: minęło, start_time: 73.8, end_time: 74.5
Word: przepadło, start_time: 74.5, end_time: 75.9
Word: może, start_time: 75.9, end_time: 76.8
Word: szczur, start_time: 76.8, end_time: 77.1
Word: może, start_time: 77.1, end_time: 77.8
Word: cień, start_time: 77.8, end_time: 78.4
Word: z, start_time: 78.4, end_time: 78.5
Word: ulicy, start_time: 78.5, end_time: 79.1
Word: 1, start_time: 79.1, end_time: 79.7
Word: świecił, start_time: 79.7, end_time: 80.0
Word: latarnią, start_time: 80.0, end_time: 80.5
Word: przystanął, start_time: 80.5, end_time: 81.9
Word: postawili, start_time: 81.9, end_time: 83.3
Word: pod, start_time: 83.3, end_time: 83.4
Word: ścianą, start_time: 83.4, end_time: 83.8
Word: dotarli, start_time: 83.8, end_time: 84.9
Word: głośno, start_time: 84.9, end_time: 85.4
Word: nosy, start_time: 85.4, end_time: 85.8
Word: wyszli, start_time: 85.8, end_time: 86.9
Word: klucz, start_time: 86.9, end_time: 87.7
Word: zgrzyt, start_time: 87.7, end_time: 88.5
Word: w, start_time: 88.5, end_time: 88.5
Word: zamku, start_time: 88.5, end_time: 89.2
Word: jeszcze, start_time: 89.2, end_time: 90.0
Word: ciche, start_time: 90.0, end_time: 90.4
Word: oddalony, start_time: 90.4, end_time: 91.1
Word: głosy, start_time: 91.1, end_time: 91.6
Word: jeszcze, start_time: 91.6, end_time: 92.7
Word: kroki, start_time: 92.7, end_time: 93.1
Word: cisnące, start_time: 93.1, end_time: 94.1
Word: na, start_time: 94.1, end_time: 94.3
Word: górę, start_time: 94.3, end_time: 94.7
Word: jak, start_time: 94.7, end_time: 95.8
Word: myśli, start_time: 95.8, end_time: 96.3
Word: jak, start_time: 96.3, end_time: 97.1
Word: myśli, start_time: 97.1, end_time: 97.8
Word: potem, start_time: 97.8, end_time: 98.7
Word: turkot, start_time: 98.7, end_time: 99.2
Word: po, start_time: 99.2, end_time: 99.4
Word: bruku, start_time: 99.4, end_time: 99.7
Word: zebraną, start_time: 99.7, end_time: 100.2
Word: i, start_time: 100.2, end_time: 100.4
Word: nic, start_time: 100.4, end_time: 101.4
Word: cisza, start_time: 101.4, end_time: 103.0
Word: ciemno, start_time: 103.0, end_time: 104.5
Transcript:  zostawili samą zupełnie samą samą jedną na uboczu noszę stały szeregiem nieruchome nakryte noga przy nodze z konta błysnęła para zielonkawych oczu jedna druga Wpatrywał się długo badawcza coś przeleciało po mokrej kamiennej podłodze na górze paliły się lampy chodnikiem wlókł się Jakiś pijany robotnik wieczny po oceanach ulic argonauta ulicą ze świstem syren ścigały się auta
Confidence: 0.9315420985221863
Word: zostawili, start_time: 105.7, end_time: 106.6
Word: samą, start_time: 106.6, end_time: 107.0
Word: zupełnie, start_time: 107.0, end_time: 107.8
Word: samą, start_time: 107.8, end_time: 108.3
Word: samą, start_time: 108.3, end_time: 108.8
Word: jedną, start_time: 108.8, end_time: 109.3
Word: na, start_time: 109.3, end_time: 109.5
Word: uboczu, start_time: 109.5, end_time: 110.0
Word: noszę, start_time: 110.0, end_time: 111.5
Word: stały, start_time: 111.5, end_time: 111.8
Word: szeregiem, start_time: 111.8, end_time: 112.2
Word: nieruchome, start_time: 112.2, end_time: 112.9
Word: nakryte, start_time: 112.9, end_time: 114.1
Word: noga, start_time: 114.1, end_time: 115.3
Word: przy, start_time: 115.3, end_time: 115.6
Word: nodze, start_time: 115.6, end_time: 115.8
Word: z, start_time: 115.8, end_time: 116.1
Word: konta, start_time: 116.1, end_time: 117.3
Word: błysnęła, start_time: 117.3, end_time: 117.8
Word: para, start_time: 117.8, end_time: 118.1
Word: zielonkawych, start_time: 118.1, end_time: 118.7
Word: oczu, start_time: 118.7, end_time: 119.1
Word: jedna, start_time: 119.1, end_time: 120.2
Word: druga, start_time: 120.2, end_time: 121.3
Word: Wpatrywał, start_time: 121.3, end_time: 122.7
Word: się, start_time: 122.7, end_time: 122.8
Word: długo, start_time: 122.8, end_time: 123.4
Word: badawcza, start_time: 123.4, end_time: 124.3
Word: coś, start_time: 124.3, end_time: 125.9
Word: przeleciało, start_time: 125.9, end_time: 126.4
Word: po, start_time: 126.4, end_time: 127.0
Word: mokrej, start_time: 127.0, end_time: 127.4
Word: kamiennej, start_time: 127.4, end_time: 128.0
Word: podłodze, start_time: 128.0, end_time: 128.3
Word: na, start_time: 128.3, end_time: 128.7
Word: górze, start_time: 128.7, end_time: 130.3
Word: paliły, start_time: 130.3, end_time: 130.6
Word: się, start_time: 130.6, end_time: 130.7
Word: lampy, start_time: 130.7, end_time: 131.2
Word: chodnikiem, start_time: 131.2, end_time: 132.8
Word: wlókł, start_time: 132.8, end_time: 133.2
Word: się, start_time: 133.2, end_time: 133.4
Word: Jakiś, start_time: 133.4, end_time: 133.7
Word: pijany, start_time: 133.7, end_time: 134.1
Word: robotnik, start_time: 134.1, end_time: 134.4
Word: wieczny, start_time: 134.4, end_time: 136.0
Word: po, start_time: 136.0, end_time: 136.1
Word: oceanach, start_time: 136.1, end_time: 136.7
Word: ulic, start_time: 136.7, end_time: 137.3
Word: argonauta, start_time: 137.3, end_time: 138.4
Word: ulicą, start_time: 138.4, end_time: 139.8
Word: ze, start_time: 139.8, end_time: 140.2
Word: świstem, start_time: 140.2, end_time: 140.6
Word: syren, start_time: 140.6, end_time: 141.2
Word: ścigały, start_time: 141.2, end_time: 142.0
Word: się, start_time: 142.0, end_time: 142.0
Word: auta, start_time: 142.0, end_time: 142.6
Transcript:  jeżeli jeżeli chce
Confidence: 0.9359509348869324
Word: jeżeli, start_time: 143.9, end_time: 144.6
Word: jeżeli, start_time: 144.6, end_time: 145.5
Word: chce, start_time: 145.5, end_time: 145.9
