Waiting for operation to complete...
Transcript: Bolesław Leśmian poeta zaroiło się w sadach od tęczy zawieruch z drogi Idzie poeta niebieski wycieruch zbój obłoczny co z światem jest wspak i na noże baczność nic się przed takim uchronić nie może słońce w cebrze dal przywieź feat w studni a zwłaszcza wszelkie dziś za jarów prawem ślub przywłaszcza od Boga między żyłki w modlić do zielnika gdzie się z listem miłosnym sam jelonek styka świetnie ją złamana mi tym słabszym gorszy nie bez wróżb się uśmiecha do grobu el3e widziano w dzień Biały tego obłąkaniec a jak wiesz bez ponad rzeki porwał do tańca atak zgubię porywać mi Modern i zniewag zdoła tylko z otchłanią sprzężony śpiewak żona jego żegnając swój los znakiem krzyża na palcach p
Confidence: 0.8299506306648254
Word: Bolesław, start_time: 0.0, end_time: 1.4
Word: słowa, start_time: 114.1, end_time: 114.6
Word: a, start_time: 114.6, end_time: 114.7
Word: słowa, start_time: 114.7, end_time: 115.9
Word: się, start_time: 115.9, end_time: 116.0
Word: po, start_time: 116.0, end_time: 116.2
Word: niebie, start_time: 116.2, end_time: 116.6
Word: włóczą, start_time: 116.6, end_time: 117.0
Word: i, start_time: 117.0, end_time: 117.3
Word: y, start_time: 117.3, end_time: 117.5
Word: nacho, start_time: 117.5, end_time: 117.8
Word: i, start_time: 117.8, end_time: 118.1
Word: udają, start_time: 118.1, end_time: 119.2
Word: że, start_time: 119.2, end_time: 119.3
Word: znaczą, start_time: 119.3, end_time: 119.8
Transcript: coś więcej niż znaczą i po tym samym niebie z tamtej strony znawca słowa Bóg płynie w poeta wpatrzony widzi jego niezdolność do zarobkowania i to że się za nami tak pilnie ugania stwierdzasz zgrozą że w chacie nędza i zagłada a on w szale występny wiersz śpiewany układa ebook wsparty wędrowny srebrzystą krawędź obłoku co się wzburzył skrzydłami jak łabędź z łabędzia do poety zbłąkanego weź nie uśmiecha się i pięścią grozi jednocześnie
Confidence: 0.8346127271652222
Word: coś, start_time: 119.9, end_time: 120.1
Word: więcej, start_time: 120.1, end_time: 120.2
Word: niż, start_time: 120.2, end_time: 120.6
Word: znaczą, start_time: 120.6, end_time: 121.2
Word: i, start_time: 121.2, end_time: 121.3
Word: po, start_time: 121.3, end_time: 123.2
Word: tym, start_time: 123.2, end_time: 123.5
Word: samym, start_time: 123.5, end_time: 123.7
Word: niebie, start_time: 123.7, end_time: 124.3
Word: z, start_time: 124.3, end_time: 124.5
Word: tamtej, start_time: 124.5, end_time: 125.5
Word: strony, start_time: 125.5, end_time: 125.5
Word: znawca, start_time: 125.5, end_time: 127.2
Word: słowa, start_time: 127.2, end_time: 127.7
Word: Bóg, start_time: 127.7, end_time: 128.3
Word: płynie, start_time: 128.3, end_time: 128.8
Word: w, start_time: 128.8, end_time: 128.9
Word: poeta, start_time: 128.9, end_time: 129.8
Word: wpatrzony, start_time: 129.8, end_time: 130.5
Word: widzi, start_time: 130.5, end_time: 131.8
Word: jego, start_time: 131.8, end_time: 132.0
Word: niezdolność, start_time: 132.0, end_time: 132.7
Word: do, start_time: 132.7, end_time: 132.8
Word: zarobkowania, start_time: 132.8, end_time: 133.7
Word: i, start_time: 133.7, end_time: 133.8
Word: to, start_time: 133.8, end_time: 134.7
Word: że, start_time: 134.7, end_time: 134.9
Word: się, start_time: 134.9, end_time: 135.0
Word: za, start_time: 135.0, end_time: 135.2
Word: nami, start_time: 135.2, end_time: 135.6
Word: tak, start_time: 135.6, end_time: 135.8
Word: pilnie, start_time: 135.8, end_time: 136.1
Word: ugania, start_time: 136.1, end_time: 136.7
Word: stwierdzasz, start_time: 136.7, end_time: 138.3
Word: zgrozą, start_time: 138.3, end_time: 138.8
Word: że, start_time: 138.8, end_time: 139.4
Word: w, start_time: 139.4, end_time: 139.5
Word: chacie, start_time: 139.5, end_time: 139.8
Word: nędza, start_time: 139.8, end_time: 140.2
Word: i, start_time: 140.2, end_time: 140.3
Word: zagłada, start_time: 140.3, end_time: 140.9
Word: a, start_time: 140.9, end_time: 141.0
Word: on, start_time: 141.0, end_time: 141.9
Word: w, start_time: 141.9, end_time: 142.0
Word: szale, start_time: 142.0, end_time: 142.4
Word: występny, start_time: 142.4, end_time: 142.9
Word: wiersz, start_time: 142.9, end_time: 143.4
Word: śpiewany, start_time: 143.4, end_time: 143.8
Word: układa, start_time: 143.8, end_time: 144.4
Word: ebook, start_time: 144.4, end_time: 145.8
Word: wsparty, start_time: 145.8, end_time: 147.6
Word: wędrowny, start_time: 147.6, end_time: 148.3
Word: srebrzystą, start_time: 148.3, end_time: 149.0
Word: krawędź, start_time: 149.0, end_time: 149.5
Word: obłoku, start_time: 149.5, end_time: 150.2
Word: co, start_time: 150.2, end_time: 150.9
Word: się, start_time: 150.9, end_time: 151.1
Word: wzburzył, start_time: 151.1, end_time: 151.6
Word: skrzydłami, start_time: 151.6, end_time: 152.1
Word: jak, start_time: 152.1, end_time: 152.4
Word: łabędź, start_time: 152.4, end_time: 152.9
Word: z, start_time: 152.9, end_time: 153.1
Word: łabędzia, start_time: 153.1, end_time: 154.4
Word: do, start_time: 154.4, end_time: 155.3
Word: poety, start_time: 155.3, end_time: 155.7
Word: zbłąkanego, start_time: 155.7, end_time: 156.6
Word: weź, start_time: 156.6, end_time: 156.9
Word: nie, start_time: 156.9, end_time: 157.2
Word: uśmiecha, start_time: 157.2, end_time: 159.0
Word: się, start_time: 159.0, end_time: 159.1
Word: i, start_time: 159.1, end_time: 159.2
Word: pięścią, start_time: 159.2, end_time: 159.9
Word: grozi, start_time: 159.9, end_time: 160.4
Word: jednocześnie, start_time: 160.4, end_time: 160.9
