Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce Cafe
Confidence: 0.9785358309745789
Word: Bruno, start_time: 0.0, end_time: 0.4
Word: dość, start_time: 36.2, end_time: 36.8
Word: Nie, start_time: 36.8, end_time: 36.9
Word: róbcie, start_time: 36.9, end_time: 37.6
Word: że, start_time: 37.6, end_time: 37.9
Word: z, start_time: 37.9, end_time: 37.9
Word: kawiarni, start_time: 37.9, end_time: 38.5
Word: jakieś, start_time: 38.5, end_time: 38.8
Word: extra, start_time: 38.8, end_time: 39.3
Word: sernik, start_time: 39.3, end_time: 39.9
Word: tlenione, start_time: 39.9, end_time: 41.3
Word: liliowy, start_time: 41.3, end_time: 41.9
Word: moje, start_time: 41.9, end_time: 42.2
Word: Visa, start_time: 42.2, end_time: 42.5
Word: VIP, start_time: 42.5, end_time: 42.9
Word: grog, start_time: 42.9, end_time: 43.5
Word: jak, start_time: 43.5, end_time: 43.8
Word: wytrawny, start_time: 43.8, end_time: 44.5
Word: stary, start_time: 44.5, end_time: 44.9
Word: alkoholik, start_time: 44.9, end_time: 45.6
Word: No, start_time: 45.6, end_time: 46.6
Word: w, start_time: 46.6, end_time: 46.7
Word: sobie, start_time: 46.7, end_time: 46.9
Word: coś, start_time: 46.9, end_time: 47.1
Word: z, start_time: 47.1, end_time: 47.2
Word: kościoła, start_time: 47.2, end_time: 47.8
Word: i, start_time: 47.8, end_time: 47.9
Word: coś, start_time: 47.9, end_time: 48.3
Word: z, start_time: 48.3, end_time: 48.3
Word: hamburger, start_time: 48.3, end_time: 49.1
Word: nie, start_time: 49.1, end_time: 49.2
Word: pół, start_time: 49.2, end_time: 50.2
Word: profilem, start_time: 50.2, end_time: 50.7
Word: Efron, start_time: 50.7, end_time: 51.2
Word: oparta, start_time: 51.2, end_time: 51.9
Word: o, start_time: 51.9, end_time: 52.0
Word: stolik, start_time: 52.0, end_time: 52.5
Word: pani, start_time: 52.5, end_time: 53.4
Word: umie, start_time: 53.4, end_time: 53.6
Word: cudownie, start_time: 53.6, end_time: 54.1
Word: nosić, start_time: 54.1, end_time: 54.4
Word: swoją, start_time: 54.4, end_time: 54.7
Word: twarz, start_time: 54.7, end_time: 55.2
Word: Dlaczego, start_time: 55.2, end_time: 56.8
Word: pędzisz, start_time: 56.8, end_time: 57.3
Word: tak, start_time: 57.3, end_time: 57.4
Word: dużo, start_time: 57.4, end_time: 57.7
Word: pije, start_time: 57.7, end_time: 58.0
Word: Pani, start_time: 58.0, end_time: 59.3
Word: jest, start_time: 59.3, end_time: 59.4
Word: teraz, start_time: 59.4, end_time: 59.6
Word: w, start_time: 59.6, end_time: 59.8
Word: to, start_time: 59.8, end_time: 60.3
Word: nie, start_time: 60.3, end_time: 60.6
Word: idę, start_time: 60.6, end_time: 61.0
Word: do, start_time: 61.0, end_time: 61.0
Word: lekarza, start_time: 61.0, end_time: 61.7
Word: Jak, start_time: 61.7, end_time: 62.4
Word: dyskretnie, start_time: 62.4, end_time: 62.9
Word: odsłania, start_time: 62.9, end_time: 63.7
Word: wszystko, start_time: 63.7, end_time: 64.2
Word: a, start_time: 64.2, end_time: 64.4
Word: nie, start_time: 64.4, end_time: 64.9
Word: żyje, start_time: 64.9, end_time: 65.4
Word: Niech, start_time: 65.4, end_time: 66.8
Word: się, start_time: 66.8, end_time: 66.9
Word: pani, start_time: 66.9, end_time: 67.1
Word: nie, start_time: 67.1, end_time: 67.2
Word: gniewa, start_time: 67.2, end_time: 67.6
Word: ja, start_time: 67.6, end_time: 68.3
Word: dziś, start_time: 68.3, end_time: 68.4
Word: nie, start_time: 68.4, end_time: 68.6
Word: wiem, start_time: 68.6, end_time: 68.7
Word: sam, start_time: 68.7, end_time: 69.1
Word: i, start_time: 69.1, end_time: 69.2
Word: myśli, start_time: 69.2, end_time: 69.8
Word: zaprawione, start_time: 69.8, end_time: 70.4
Word: mam, start_time: 70.4, end_time: 70.6
Word: dobry, start_time: 70.6, end_time: 70.8
Word: Kotuniu, start_time: 70.8, end_time: 71.1
Transcript:  Jestem słodki dla wszystkich przestarzałych dam i upajam nie nawet Tango Argentino coś rozrasta się we mnie i gdzie mnie przez pół w jakich liniach komicznych rytmicznych i prostych czuję że zaraz wstanę i wskoczył na stół i recytować zacznę nowy futuro strych
Confidence: 0.9294524192810059
Word: Jestem, start_time: 72.1, end_time: 72.4
Word: słodki, start_time: 72.4, end_time: 72.7
Word: dla, start_time: 72.7, end_time: 73.0
Word: wszystkich, start_time: 73.0, end_time: 73.5
Word: przestarzałych, start_time: 73.5, end_time: 74.3
Word: dam, start_time: 74.3, end_time: 74.6
Word: i, start_time: 74.6, end_time: 74.8
Word: upajam, start_time: 74.8, end_time: 75.6
Word: nie, start_time: 75.6, end_time: 75.7
Word: nawet, start_time: 75.7, end_time: 76.0
Word: Tango, start_time: 76.0, end_time: 77.0
Word: Argentino, start_time: 77.0, end_time: 77.4
Word: coś, start_time: 77.4, end_time: 79.6
Word: rozrasta, start_time: 79.6, end_time: 80.2
Word: się, start_time: 80.2, end_time: 80.3
Word: we, start_time: 80.3, end_time: 80.5
Word: mnie, start_time: 80.5, end_time: 80.7
Word: i, start_time: 80.7, end_time: 80.9
Word: gdzie, start_time: 80.9, end_time: 81.1
Word: mnie, start_time: 81.1, end_time: 81.4
Word: przez, start_time: 81.4, end_time: 81.6
Word: pół, start_time: 81.6, end_time: 81.9
Word: w, start_time: 81.9, end_time: 82.0
Word: jakich, start_time: 82.0, end_time: 82.4
Word: liniach, start_time: 82.4, end_time: 82.9
Word: komicznych, start_time: 82.9, end_time: 83.9
Word: rytmicznych, start_time: 83.9, end_time: 84.7
Word: i, start_time: 84.7, end_time: 84.8
Word: prostych, start_time: 84.8, end_time: 85.4
Word: czuję, start_time: 85.4, end_time: 86.3
Word: że, start_time: 86.3, end_time: 86.5
Word: zaraz, start_time: 86.5, end_time: 86.7
Word: wstanę, start_time: 86.7, end_time: 87.2
Word: i, start_time: 87.2, end_time: 87.4
Word: wskoczył, start_time: 87.4, end_time: 87.9
Word: na, start_time: 87.9, end_time: 87.9
Word: stół, start_time: 87.9, end_time: 88.3
Word: i, start_time: 88.3, end_time: 88.4
Word: recytować, start_time: 88.4, end_time: 89.5
Word: zacznę, start_time: 89.5, end_time: 89.9
Word: nowy, start_time: 89.9, end_time: 90.3
Word: futuro, start_time: 90.3, end_time: 90.7
Word: strych, start_time: 90.7, end_time: 91.1
