Waiting for operation to complete...
Transcript: Adam Mickiewicz Sonety Krymskie grób Potockiej w kraju wiosny pomiędzy rozkosznym is a ty uwiodłeś młoda róża bo przeszłości chwilę ratująca od ciebie jak złote motyle rzuciły w głębi serca pamiątek owady tam na 0:00 w Polsce świecą gwiazd gromady Dlaczego że na tej drodze Błyszczy się ich tyle czy wzrok twój ognia pełen nim zgasną w Mogile tam wiecznie lecąc Jasne po wypalał ślady Polko ja dni skończę samotnej żałobie to niech mi garstka ziemi dłoń Przyjazna rzuci podróżni Często przed tym rozmawiają grobie i mnie w ten czas dźwięk mowy rodzinnego co ci i wiesz w samotną piosenkę mając o Tobie mówi że blisko mogiłę
Confidence: 0.828056275844574
Word: Adam, start_time: 0.0, end_time: 1.0
Word: ja, start_time: 38.5, end_time: 40.6
Word: dni, start_time: 40.6, end_time: 40.8
Word: skończę, start_time: 40.8, end_time: 41.3
Word: samotnej, start_time: 41.3, end_time: 41.9
Word: żałobie, start_time: 41.9, end_time: 42.3
Word: to, start_time: 42.3, end_time: 44.3
Word: niech, start_time: 44.3, end_time: 44.5
Word: mi, start_time: 44.5, end_time: 44.6
Word: garstka, start_time: 44.6, end_time: 45.1
Word: ziemi, start_time: 45.1, end_time: 45.1
Word: dłoń, start_time: 45.1, end_time: 45.7
Word: Przyjazna, start_time: 45.7, end_time: 46.2
Word: rzuci, start_time: 46.2, end_time: 46.6
Word: podróżni, start_time: 46.6, end_time: 48.8
Word: Często, start_time: 48.8, end_time: 49.2
Word: przed, start_time: 49.2, end_time: 49.4
Word: tym, start_time: 49.4, end_time: 49.6
Word: rozmawiają, start_time: 49.6, end_time: 50.0
Word: grobie, start_time: 50.0, end_time: 50.6
Word: i, start_time: 50.6, end_time: 50.7
Word: mnie, start_time: 50.7, end_time: 51.5
Word: w, start_time: 51.5, end_time: 51.5
Word: ten, start_time: 51.5, end_time: 51.7
Word: czas, start_time: 51.7, end_time: 51.9
Word: dźwięk, start_time: 51.9, end_time: 52.3
Word: mowy, start_time: 52.3, end_time: 52.5
Word: rodzinnego, start_time: 52.5, end_time: 53.1
Word: co, start_time: 53.1, end_time: 53.3
Word: ci, start_time: 53.3, end_time: 53.5
Word: i, start_time: 53.5, end_time: 53.7
Word: wiesz, start_time: 53.7, end_time: 55.1
Word: w, start_time: 55.1, end_time: 55.2
Word: samotną, start_time: 55.2, end_time: 55.8
Word: piosenkę, start_time: 55.8, end_time: 56.4
Word: mając, start_time: 56.4, end_time: 56.8
Word: o, start_time: 56.8, end_time: 57.0
Word: Tobie, start_time: 57.0, end_time: 57.4
Word: mówi, start_time: 57.4, end_time: 58.5
Word: że, start_time: 58.5, end_time: 58.6
Word: blisko, start_time: 58.6, end_time: 59.0
Word: mogiłę, start_time: 59.0, end_time: 59.6
Transcript: i dla mnie ze mną ci
Confidence: 0.7042267918586731
Word: i, start_time: 59.9, end_time: 60.0
Word: dla, start_time: 60.0, end_time: 60.9
Word: mnie, start_time: 60.9, end_time: 61.0
Word: ze, start_time: 61.0, end_time: 61.3
Word: mną, start_time: 61.3, end_time: 61.4
Word: ci, start_time: 61.4, end_time: 61.6
