Waiting for operation to complete...
Transcript: Adam Mickiewicz Sonety Krymskie Droga nad przepaścią w czufut-kale Mirza i Pielgrzym i Mirza zmów pacierz o Puść wodze odwróć na bok lica to jeździec końskim nogą swój rozum Powierza dzielny koń Patrz jak staje głąb okiem rozmiarze Ukrainka Brzeg z szarą kopytem pochwyt i zawisnął tam nie patrz tam spadła źrenica jak w studni Altair od No nie uderza Irenką tam nie wskazuj nie masz u rąk pierza i myśli tam nie puszczaj bo myśli
Confidence: 0.9442759156227112
Word: Adam, start_time: 0.0, end_time: 1.0
Transcript: jak kotwica z Łodzi drobnej ciśnienia w niezmienność głębiny piorunem spadnie morza dodanie przewierci i Łódź sobą przychyli w otchłanie chaosu Pielgrzym nie w zoo i A spojrzałem przez świata szczeliny tam widziałem cię widział opowiem po śmierci bo żyjących języku nie ma na to głosu
Confidence: 0.9392868280410767
Word: jak, start_time: 59.9, end_time: 60.1
Word: kotwica, start_time: 60.1, end_time: 60.8
Word: z, start_time: 60.8, end_time: 60.9
Word: Łodzi, start_time: 60.9, end_time: 62.3
Word: drobnej, start_time: 62.3, end_time: 62.8
Word: ciśnienia, start_time: 62.8, end_time: 63.4
Word: w, start_time: 63.4, end_time: 63.6
Word: niezmienność, start_time: 63.6, end_time: 64.7
Word: głębiny, start_time: 64.7, end_time: 65.4
Word: piorunem, start_time: 65.4, end_time: 66.0
Word: spadnie, start_time: 66.0, end_time: 66.6
Word: morza, start_time: 66.6, end_time: 68.1
Word: dodanie, start_time: 68.1, end_time: 68.6
Word: przewierci, start_time: 68.6, end_time: 69.3
Word: i, start_time: 69.3, end_time: 69.4
Word: Łódź, start_time: 69.4, end_time: 71.0
Word: sobą, start_time: 71.0, end_time: 71.7
Word: przychyli, start_time: 71.7, end_time: 72.5
Word: w, start_time: 72.5, end_time: 72.5
Word: otchłanie, start_time: 72.5, end_time: 73.0
Word: chaosu, start_time: 73.0, end_time: 73.5
Word: Pielgrzym, start_time: 73.5, end_time: 74.7
Word: nie, start_time: 74.7, end_time: 75.6
Word: w, start_time: 75.6, end_time: 75.7
Word: zoo, start_time: 75.7, end_time: 75.9
Word: i, start_time: 75.9, end_time: 76.0
Word: A, start_time: 76.0, end_time: 76.8
Word: spojrzałem, start_time: 76.8, end_time: 77.2
Word: przez, start_time: 77.2, end_time: 78.6
Word: świata, start_time: 78.6, end_time: 79.2
Word: szczeliny, start_time: 79.2, end_time: 79.2
Word: tam, start_time: 79.2, end_time: 80.6
Word: widziałem, start_time: 80.6, end_time: 81.2
Word: cię, start_time: 81.2, end_time: 82.8
Word: widział, start_time: 82.8, end_time: 83.3
Word: opowiem, start_time: 83.3, end_time: 85.8
Word: po, start_time: 85.8, end_time: 85.9
Word: śmierci, start_time: 85.9, end_time: 86.4
Word: bo, start_time: 86.4, end_time: 88.8
Word: żyjących, start_time: 88.8, end_time: 90.0
Word: języku, start_time: 90.0, end_time: 90.6
Word: nie, start_time: 90.6, end_time: 91.7
Word: ma, start_time: 91.7, end_time: 91.8
Word: na, start_time: 91.8, end_time: 92.0
Word: to, start_time: 92.0, end_time: 92.1
Word: głosu, start_time: 92.1, end_time: 92.6
