Waiting for operation to complete...
Transcript: Adam Mickiewicz Ballady i romanse rękawiczka Schillera chcąc być widzę dzikich boeuf już u Zwierzyńca podbojów król Zasiada przy nim książęta i panowie rada A gdzie wzniosłe krążą ganek rycerze obok kochanek król skinął palcem zaczęto igrzysko spadły wrzeciądze ogrodowisko z wolna się toczy podnosi czoło milczkiem obraca oczy wokoło idziemy rozdarł straszliwie i kudły zatrząsł na grzywie i wyciągnął ciężka brzemię i oddalił się na ziemię
Confidence: 0.9605035185813904
Word: Adam, start_time: 0.30000000000000004, end_time: 1.0
Transcript: król skinął znowu znowu Przymknij się krata szybkie mi skoki chciwy połowu tygrys wylata z Postala i kłami błyska język wywala ogonem ciska ilva dokoła obiega topiąc wzrok jaszczurczy wyje i Burczy Burczy na stronie przylega król skinął znowu znowu pod otwarty i z jednego zachowuj 2 wyskakują lamparty łakoma boju para Zjadła już tygrysa opadła już się tygrys z nimi drapie już obydwu trzyma w łapie w tym lez podniósł łeb do góry zagrzmiało i znowu ci
Confidence: 0.9287283420562744
Word: król, start_time: 60.3, end_time: 60.9
Word: skinął, start_time: 60.9, end_time: 61.4
Word: znowu, start_time: 61.4, end_time: 61.7
Word: znowu, start_time: 61.7, end_time: 63.4
Word: Przymknij, start_time: 63.4, end_time: 64.2
Word: się, start_time: 64.2, end_time: 64.3
Word: krata, start_time: 64.3, end_time: 64.9
Word: szybkie, start_time: 64.9, end_time: 66.3
Word: mi, start_time: 66.3, end_time: 66.4
Word: skoki, start_time: 66.4, end_time: 67.0
Word: chciwy, start_time: 67.0, end_time: 67.9
Word: połowu, start_time: 67.9, end_time: 68.6
Word: tygrys, start_time: 68.6, end_time: 69.6
Word: wylata, start_time: 69.6, end_time: 70.4
Word: z, start_time: 70.4, end_time: 70.5
Word: Postala, start_time: 70.5, end_time: 72.2
Word: i, start_time: 72.2, end_time: 72.4
Word: kłami, start_time: 72.4, end_time: 73.1
Word: błyska, start_time: 73.1, end_time: 73.2
Word: język, start_time: 73.2, end_time: 74.9
Word: wywala, start_time: 74.9, end_time: 75.5
Word: ogonem, start_time: 75.5, end_time: 76.4
Word: ciska, start_time: 76.4, end_time: 77.0
Word: ilva, start_time: 77.0, end_time: 78.0
Word: dokoła, start_time: 78.0, end_time: 78.9
Word: obiega, start_time: 78.9, end_time: 79.4
Word: topiąc, start_time: 79.4, end_time: 80.8
Word: wzrok, start_time: 80.8, end_time: 81.3
Word: jaszczurczy, start_time: 81.3, end_time: 82.5
Word: wyje, start_time: 82.5, end_time: 84.1
Word: i, start_time: 84.1, end_time: 84.2
Word: Burczy, start_time: 84.2, end_time: 85.5
Word: Burczy, start_time: 85.5, end_time: 87.8
Word: na, start_time: 87.8, end_time: 89.3
Word: stronie, start_time: 89.3, end_time: 89.9
Word: przylega, start_time: 89.9, end_time: 90.5
Word: król, start_time: 90.5, end_time: 93.5
Word: skinął, start_time: 93.5, end_time: 94.0
Word: znowu, start_time: 94.0, end_time: 94.3
Word: znowu, start_time: 94.3, end_time: 95.8
Word: pod, start_time: 95.8, end_time: 96.2
Word: otwarty, start_time: 96.2, end_time: 97.1
Word: i, start_time: 97.1, end_time: 97.1
Word: z, start_time: 97.1, end_time: 98.0
Word: jednego, start_time: 98.0, end_time: 98.5
Word: zachowuj, start_time: 98.5, end_time: 99.2
Word: 2, start_time: 99.2, end_time: 99.8
Word: wyskakują, start_time: 99.8, end_time: 100.7
Word: lamparty, start_time: 100.7, end_time: 101.6
Word: łakoma, start_time: 101.6, end_time: 102.8
Word: boju, start_time: 102.8, end_time: 103.2
Word: para, start_time: 103.2, end_time: 103.7
Word: Zjadła, start_time: 103.7, end_time: 104.2
Word: już, start_time: 104.2, end_time: 104.7
Word: tygrysa, start_time: 104.7, end_time: 105.5
Word: opadła, start_time: 105.5, end_time: 106.0
Word: już, start_time: 106.0, end_time: 106.7
Word: się, start_time: 106.7, end_time: 107.0
Word: tygrys, start_time: 107.0, end_time: 107.5
Word: z, start_time: 107.5, end_time: 107.6
Word: nimi, start_time: 107.6, end_time: 108.0
Word: drapie, start_time: 108.0, end_time: 108.5
Word: już, start_time: 108.5, end_time: 109.0
Word: obydwu, start_time: 109.0, end_time: 109.8
Word: trzyma, start_time: 109.8, end_time: 110.1
Word: w, start_time: 110.1, end_time: 110.2
Word: łapie, start_time: 110.2, end_time: 110.6
Word: w, start_time: 110.6, end_time: 110.8
Word: tym, start_time: 110.8, end_time: 111.4
Word: lez, start_time: 111.4, end_time: 113.1
Word: podniósł, start_time: 113.1, end_time: 114.4
Word: łeb, start_time: 114.4, end_time: 114.8
Word: do, start_time: 114.8, end_time: 115.1
Word: góry, start_time: 115.1, end_time: 115.1
Word: zagrzmiało, start_time: 115.1, end_time: 117.6
Word: i, start_time: 117.6, end_time: 117.6
Word: znowu, start_time: 117.6, end_time: 119.9
Word: ci, start_time: 119.9, end_time: 120.1
Transcript: Radzicz skrwa mi pazury obiega za mordem dysze dysząc na stronie przylega ten leci rękawiczka z krużganku w Pałacu z rączek nadobnej Marty pada między tygrysa i między lamparty na środek placu Marta z uśmiechem rzeczy do emroda kto mnie tak kocha jak po tysiąc razy czułem i przysiągł wyrazy Niechaj mi teraz rękawiczkę poda emrod przeskoczył zapory idzie pomiędzy potwory śmiało rękawiczkę bierze dziwią się pa Nie dziwię się rycerze AON
Confidence: 0.9632866382598877
Word: Radzicz, start_time: 120.3, end_time: 122.8
Word: skrwa, start_time: 122.8, end_time: 123.7
Word: mi, start_time: 123.7, end_time: 124.0
Word: pazury, start_time: 124.0, end_time: 124.3
Word: obiega, start_time: 124.3, end_time: 125.7
Word: za, start_time: 125.7, end_time: 126.1
Word: mordem, start_time: 126.1, end_time: 126.8
Word: dysze, start_time: 126.8, end_time: 127.2
Word: dysząc, start_time: 127.2, end_time: 128.3
Word: na, start_time: 128.3, end_time: 129.3
Word: stronie, start_time: 129.3, end_time: 129.9
Word: przylega, start_time: 129.9, end_time: 130.5
Word: ten, start_time: 130.5, end_time: 132.5
Word: leci, start_time: 132.5, end_time: 134.2
Word: rękawiczka, start_time: 134.2, end_time: 135.1
Word: z, start_time: 135.1, end_time: 135.2
Word: krużganku, start_time: 135.2, end_time: 136.6
Word: w, start_time: 136.6, end_time: 136.7
Word: Pałacu, start_time: 136.7, end_time: 137.3
Word: z, start_time: 137.3, end_time: 137.5
Word: rączek, start_time: 137.5, end_time: 139.4
Word: nadobnej, start_time: 139.4, end_time: 140.0
Word: Marty, start_time: 140.0, end_time: 140.5
Word: pada, start_time: 140.5, end_time: 142.1
Word: między, start_time: 142.1, end_time: 143.2
Word: tygrysa, start_time: 143.2, end_time: 144.0
Word: i, start_time: 144.0, end_time: 144.2
Word: między, start_time: 144.2, end_time: 145.4
Word: lamparty, start_time: 145.4, end_time: 146.2
Word: na, start_time: 146.2, end_time: 147.4
Word: środek, start_time: 147.4, end_time: 147.9
Word: placu, start_time: 147.9, end_time: 148.6
Word: Marta, start_time: 148.6, end_time: 151.0
Word: z, start_time: 151.0, end_time: 151.3
Word: uśmiechem, start_time: 151.3, end_time: 152.4
Word: rzeczy, start_time: 152.4, end_time: 153.0
Word: do, start_time: 153.0, end_time: 153.2
Word: emroda, start_time: 153.2, end_time: 153.7
Word: kto, start_time: 153.7, end_time: 155.6
Word: mnie, start_time: 155.6, end_time: 155.9
Word: tak, start_time: 155.9, end_time: 156.1
Word: kocha, start_time: 156.1, end_time: 156.7
Word: jak, start_time: 156.7, end_time: 157.6
Word: po, start_time: 157.6, end_time: 157.8
Word: tysiąc, start_time: 157.8, end_time: 158.3
Word: razy, start_time: 158.3, end_time: 158.4
Word: czułem, start_time: 158.4, end_time: 160.0
Word: i, start_time: 160.0, end_time: 160.0
Word: przysiągł, start_time: 160.0, end_time: 160.5
Word: wyrazy, start_time: 160.5, end_time: 161.5
Word: Niechaj, start_time: 161.5, end_time: 162.6
Word: mi, start_time: 162.6, end_time: 162.7
Word: teraz, start_time: 162.7, end_time: 163.1
Word: rękawiczkę, start_time: 163.1, end_time: 164.7
Word: poda, start_time: 164.7, end_time: 165.3
Word: emrod, start_time: 165.3, end_time: 167.7
Word: przeskoczył, start_time: 167.7, end_time: 168.6
Word: zapory, start_time: 168.6, end_time: 169.1
Word: idzie, start_time: 169.1, end_time: 169.8
Word: pomiędzy, start_time: 169.8, end_time: 170.1
Word: potwory, start_time: 170.1, end_time: 170.9
Word: śmiało, start_time: 170.9, end_time: 172.0
Word: rękawiczkę, start_time: 172.0, end_time: 172.7
Word: bierze, start_time: 172.7, end_time: 173.1
Word: dziwią, start_time: 173.1, end_time: 175.1
Word: się, start_time: 175.1, end_time: 175.2
Word: pa, start_time: 175.2, end_time: 175.5
Word: Nie, start_time: 175.5, end_time: 175.6
Word: dziwię, start_time: 175.6, end_time: 177.1
Word: się, start_time: 177.1, end_time: 177.2
Word: rycerze, start_time: 177.2, end_time: 177.9
Word: AON, start_time: 177.9, end_time: 179.3
Transcript: w Zwycięskiej chwalę wstępuje na krużganki tam od radosnej witany kochanki rycerz jej w oczy rękawiczkę rzucił pani twych wdzięków nie trzeba mi wcale to rzekł i poszedł i więcej nie wrócił
Confidence: 0.9137991666793823
Word: w, start_time: 180.2, end_time: 180.3
Word: Zwycięskiej, start_time: 180.3, end_time: 181.5
Word: chwalę, start_time: 181.5, end_time: 182.3
Word: wstępuje, start_time: 182.3, end_time: 184.0
Word: na, start_time: 184.0, end_time: 184.2
Word: krużganki, start_time: 184.2, end_time: 185.2
Word: tam, start_time: 185.2, end_time: 187.0
Word: od, start_time: 187.0, end_time: 187.8
Word: radosnej, start_time: 187.8, end_time: 188.5
Word: witany, start_time: 188.5, end_time: 189.1
Word: kochanki, start_time: 189.1, end_time: 189.8
Word: rycerz, start_time: 189.8, end_time: 190.7
Word: jej, start_time: 190.7, end_time: 191.0
Word: w, start_time: 191.0, end_time: 191.1
Word: oczy, start_time: 191.1, end_time: 191.4
Word: rękawiczkę, start_time: 191.4, end_time: 192.5
Word: rzucił, start_time: 192.5, end_time: 193.0
Word: pani, start_time: 193.0, end_time: 195.8
Word: twych, start_time: 195.8, end_time: 196.3
Word: wdzięków, start_time: 196.3, end_time: 197.9
Word: nie, start_time: 197.9, end_time: 200.5
Word: trzeba, start_time: 200.5, end_time: 200.8
Word: mi, start_time: 200.8, end_time: 201.0
Word: wcale, start_time: 201.0, end_time: 201.1
Word: to, start_time: 201.1, end_time: 204.2
Word: rzekł, start_time: 204.2, end_time: 204.7
Word: i, start_time: 204.7, end_time: 204.8
Word: poszedł, start_time: 204.8, end_time: 206.2
Word: i, start_time: 206.2, end_time: 206.3
Word: więcej, start_time: 206.3, end_time: 208.4
Word: nie, start_time: 208.4, end_time: 208.6
Word: wrócił, start_time: 208.6, end_time: 209.2
