Waiting for operation to complete...
Transcript: Bolesław Leśmian Kopciuszek
Confidence: 0.9785358309745789
Word: Bolesław, start_time: 0.0, end_time: 0.7000000000000001
Word: z, start_time: 24.2, end_time: 24.3
Word: pajęczyny, start_time: 24.3, end_time: 25.1
Word: skradzionej, start_time: 25.1, end_time: 25.8
Word: spod, start_time: 25.8, end_time: 26.1
Word: płota, start_time: 26.1, end_time: 26.5
Word: suknie, start_time: 26.5, end_time: 27.8
Word: co, start_time: 27.8, end_time: 28.0
Word: prześwituje, start_time: 28.0, end_time: 28.6
Word: do, start_time: 28.6, end_time: 29.1
Word: oczu, start_time: 29.1, end_time: 29.4
Word: pobliża, start_time: 29.4, end_time: 29.9
Word: oddala, start_time: 29.9, end_time: 31.0
Word: mi, start_time: 31.0, end_time: 31.2
Word: w, start_time: 31.2, end_time: 31.3
Word: szkarłatkach, start_time: 31.3, end_time: 31.8
Word: zanikowego, start_time: 31.8, end_time: 32.5
Word: złota, start_time: 32.5, end_time: 33.0
Transcript:  szczypta z Woody źdźbło Jawy Zaufaj nim zgaśnie wdzięk nicości zdrobniałe garść zwykłego głogu już gotów koralowy naszyjnik co właśnie śniąc na piersi dziewczęce i podobał się Bogu
Confidence: 0.8988471627235413
Word: szczypta, start_time: 34.2, end_time: 35.2
Word: z, start_time: 35.2, end_time: 35.3
Word: Woody, start_time: 35.3, end_time: 35.7
Word: źdźbło, start_time: 35.7, end_time: 36.8
Word: Jawy, start_time: 36.8, end_time: 37.3
Word: Zaufaj, start_time: 37.3, end_time: 38.5
Word: nim, start_time: 38.5, end_time: 38.6
Word: zgaśnie, start_time: 38.6, end_time: 38.9
Word: wdzięk, start_time: 38.9, end_time: 40.4
Word: nicości, start_time: 40.4, end_time: 41.1
Word: zdrobniałe, start_time: 41.1, end_time: 41.7
Word: garść, start_time: 41.7, end_time: 42.9
Word: zwykłego, start_time: 42.9, end_time: 43.5
Word: głogu, start_time: 43.5, end_time: 44.0
Word: już, start_time: 44.0, end_time: 45.3
Word: gotów, start_time: 45.3, end_time: 45.8
Word: koralowy, start_time: 45.8, end_time: 46.4
Word: naszyjnik, start_time: 46.4, end_time: 47.1
Word: co, start_time: 47.1, end_time: 47.3
Word: właśnie, start_time: 47.3, end_time: 47.7
Word: śniąc, start_time: 47.7, end_time: 48.4
Word: na, start_time: 48.4, end_time: 48.6
Word: piersi, start_time: 48.6, end_time: 49.1
Word: dziewczęce, start_time: 49.1, end_time: 49.7
Word: i, start_time: 49.7, end_time: 49.8
Word: podobał, start_time: 49.8, end_time: 50.2
Word: się, start_time: 50.2, end_time: 50.3
Word: Bogu, start_time: 50.3, end_time: 50.9
Transcript:  Wal się zaczął czas jechać No mów że aż się zachciewa więc szczura przecież grała w tym Niegowonice a myszy w dwa rumaki a wiatr w łazience a szum drzew w ten ten koński stworzyły się drzewa
Confidence: 0.9226800799369812
Word: Wal, start_time: 52.6, end_time: 53.1
Word: się, start_time: 53.1, end_time: 53.3
Word: zaczął, start_time: 53.3, end_time: 53.6
Word: czas, start_time: 53.6, end_time: 54.3
Word: jechać, start_time: 54.3, end_time: 54.7
Word: No, start_time: 54.7, end_time: 55.6
Word: mów, start_time: 55.6, end_time: 55.8
Word: że, start_time: 55.8, end_time: 55.8
Word: aż, start_time: 55.8, end_time: 56.0
Word: się, start_time: 56.0, end_time: 56.2
Word: zachciewa, start_time: 56.2, end_time: 56.4
Word: więc, start_time: 56.4, end_time: 57.5
Word: szczura, start_time: 57.5, end_time: 58.1
Word: przecież, start_time: 58.1, end_time: 58.4
Word: grała, start_time: 58.4, end_time: 58.8
Word: w, start_time: 58.8, end_time: 58.8
Word: tym, start_time: 58.8, end_time: 59.1
Word: Niegowonice, start_time: 59.1, end_time: 59.9
Word: a, start_time: 59.9, end_time: 59.9
Word: myszy, start_time: 59.9, end_time: 61.0
Word: w, start_time: 61.0, end_time: 61.0
Word: dwa, start_time: 61.0, end_time: 61.3
Word: rumaki, start_time: 61.3, end_time: 61.7
Word: a, start_time: 61.7, end_time: 61.8
Word: wiatr, start_time: 61.8, end_time: 62.5
Word: w, start_time: 62.5, end_time: 63.2
Word: łazience, start_time: 63.2, end_time: 63.7
Word: a, start_time: 63.7, end_time: 63.9
Word: szum, start_time: 63.9, end_time: 64.5
Word: drzew, start_time: 64.5, end_time: 64.7
Word: w, start_time: 64.7, end_time: 65.0
Word: ten, start_time: 65.0, end_time: 65.3
Word: ten, start_time: 65.3, end_time: 65.5
Word: koński, start_time: 65.5, end_time: 66.1
Word: stworzyły, start_time: 66.1, end_time: 67.4
Word: się, start_time: 67.4, end_time: 67.6
Word: drzewa, start_time: 67.6, end_time: 68.0
Transcript:  bywały różne czasy i różne bez czasy Więc dynie która soków nabrzmiała z fasolą przeobraziła w pudło złocistej klasy co skrzynię od wieczności że Aż oczy bolą b30 stał ruszyły rumaki Z kopyta złe jary werwy w długach z mur pełne kałużę przepaść śni się w końskim śmierć Sokoła chwyta baczność durny Woźnica Oszalałeś szczurze już zmyliłaś otchłanie brniesz w nicość po grudzie mrok się zasięg strach spojrzeć duch blednie człowieczy Pędzą Konie O Boże szczęść myszą fiksuje grzmi Kolasa O Boże nie jedynie w Skypie Czy
Confidence: 0.7718107104301453
Word: bywały, start_time: 69.1, end_time: 69.8
Word: różne, start_time: 69.8, end_time: 70.1
Word: czasy, start_time: 70.1, end_time: 70.5
Word: i, start_time: 70.5, end_time: 70.6
Word: różne, start_time: 70.6, end_time: 71.7
Word: bez, start_time: 71.7, end_time: 72.0
Word: czasy, start_time: 72.0, end_time: 72.4
Word: Więc, start_time: 72.4, end_time: 73.2
Word: dynie, start_time: 73.2, end_time: 73.7
Word: która, start_time: 73.7, end_time: 74.0
Word: soków, start_time: 74.0, end_time: 74.4
Word: nabrzmiała, start_time: 74.4, end_time: 75.0
Word: z, start_time: 75.0, end_time: 75.1
Word: fasolą, start_time: 75.1, end_time: 75.5
Word: przeobraziła, start_time: 75.5, end_time: 76.7
Word: w, start_time: 76.7, end_time: 76.8
Word: pudło, start_time: 76.8, end_time: 77.2
Word: złocistej, start_time: 77.2, end_time: 77.9
Word: klasy, start_time: 77.9, end_time: 78.3
Word: co, start_time: 78.3, end_time: 79.0
Word: skrzynię, start_time: 79.0, end_time: 79.5
Word: od, start_time: 79.5, end_time: 79.6
Word: wieczności, start_time: 79.6, end_time: 80.3
Word: że, start_time: 80.3, end_time: 80.4
Word: Aż, start_time: 80.4, end_time: 80.5
Word: oczy, start_time: 80.5, end_time: 81.0
Word: bolą, start_time: 81.0, end_time: 81.0
Word: b30, start_time: 81.0, end_time: 83.3
Word: stał, start_time: 83.3, end_time: 83.6
Word: ruszyły, start_time: 83.6, end_time: 84.4
Word: rumaki, start_time: 84.4, end_time: 84.8
Word: Z, start_time: 84.8, end_time: 84.9
Word: kopyta, start_time: 84.9, end_time: 85.3
Word: złe, start_time: 85.3, end_time: 86.5
Word: jary, start_time: 86.5, end_time: 86.9
Word: werwy, start_time: 86.9, end_time: 87.9
Word: w, start_time: 87.9, end_time: 88.1
Word: długach, start_time: 88.1, end_time: 88.7
Word: z, start_time: 88.7, end_time: 88.9
Word: mur, start_time: 88.9, end_time: 89.3
Word: pełne, start_time: 89.3, end_time: 89.7
Word: kałużę, start_time: 89.7, end_time: 90.1
Word: przepaść, start_time: 90.1, end_time: 91.4
Word: śni, start_time: 91.4, end_time: 91.8
Word: się, start_time: 91.8, end_time: 91.9
Word: w, start_time: 91.9, end_time: 92.1
Word: końskim, start_time: 92.1, end_time: 92.8
Word: śmierć, start_time: 92.8, end_time: 93.9
Word: Sokoła, start_time: 93.9, end_time: 94.3
Word: chwyta, start_time: 94.3, end_time: 94.7
Word: baczność, start_time: 94.7, end_time: 96.3
Word: durny, start_time: 96.3, end_time: 96.8
Word: Woźnica, start_time: 96.8, end_time: 97.3
Word: Oszalałeś, start_time: 97.3, end_time: 98.0
Word: szczurze, start_time: 98.0, end_time: 98.4
Word: już, start_time: 98.4, end_time: 99.6
Word: zmyliłaś, start_time: 99.6, end_time: 100.1
Word: otchłanie, start_time: 100.1, end_time: 100.7
Word: brniesz, start_time: 100.7, end_time: 102.0
Word: w, start_time: 102.0, end_time: 102.1
Word: nicość, start_time: 102.1, end_time: 102.6
Word: po, start_time: 102.6, end_time: 102.8
Word: grudzie, start_time: 102.8, end_time: 103.1
Word: mrok, start_time: 103.1, end_time: 104.6
Word: się, start_time: 104.6, end_time: 104.7
Word: zasięg, start_time: 104.7, end_time: 105.0
Word: strach, start_time: 105.0, end_time: 105.7
Word: spojrzeć, start_time: 105.7, end_time: 106.2
Word: duch, start_time: 106.2, end_time: 107.0
Word: blednie, start_time: 107.0, end_time: 107.4
Word: człowieczy, start_time: 107.4, end_time: 107.9
Word: Pędzą, start_time: 107.9, end_time: 108.9
Word: Konie, start_time: 108.9, end_time: 109.0
Word: O, start_time: 109.0, end_time: 109.4
Word: Boże, start_time: 109.4, end_time: 109.9
Word: szczęść, start_time: 109.9, end_time: 110.6
Word: myszą, start_time: 110.6, end_time: 111.1
Word: fiksuje, start_time: 111.1, end_time: 111.8
Word: grzmi, start_time: 111.8, end_time: 112.5
Word: Kolasa, start_time: 112.5, end_time: 113.0
Word: O, start_time: 113.0, end_time: 113.2
Word: Boże, start_time: 113.2, end_time: 113.7
Word: nie, start_time: 113.7, end_time: 114.4
Word: jedynie, start_time: 114.4, end_time: 114.9
Word: w, start_time: 114.9, end_time: 115.0
Word: Skypie, start_time: 115.0, end_time: 115.4
Word: Czy, start_time: 115.4, end_time: 115.7
