Waiting for operation to complete...
Transcript: Scena druga Kleant doryna Plant co do mnie chyba to zostanę znów bym czymś mógł zasłużyć na swoją przygodę Atomic starowinka doryna to szkoda prawdziwa że nie może usłyszeć jakie pan nazywa powiedziałaby panu iż nie dał a wcale przyczyn byś z nią obchodził się tak poufale Kleant najlepiej świadczy o ma Humoru odmiana jak ona przez Tarifa swego osiadła na dole na z tego Niechaj pojęcie sobie pan wytworzy o synu ale tutaj to już trochę gorzej był to w przód człowiek z duszą Roztropna i godną w służbach króla okazał ten gość niezawodną teraz odkąd tarcicę swym Przejął się cały od tego czasu chodzi nie było głupie nazywa go swoim bratem miłuje go bardziej niż własną matkę przy nim żoną dziećmi gardzi to dziś tajemnic jego powiernik jedyny
Confidence: 0.9573459625244141
Word: Scena, start_time: 0.0, end_time: 0.8
Word: najlepiej, start_time: 24.2, end_time: 25.2
Word: świadczy, start_time: 25.2, end_time: 25.7
Word: o, start_time: 25.7, end_time: 25.9
Word: ma, start_time: 25.9, end_time: 26.3
Word: Humoru, start_time: 26.3, end_time: 27.0
Word: odmiana, start_time: 27.0, end_time: 27.5
Word: jak, start_time: 27.5, end_time: 28.3
Word: ona, start_time: 28.3, end_time: 28.8
Word: przez, start_time: 28.8, end_time: 29.1
Word: Tarifa, start_time: 29.1, end_time: 29.8
Word: swego, start_time: 29.8, end_time: 30.3
Word: osiadła, start_time: 30.3, end_time: 31.0
Word: na, start_time: 31.0, end_time: 31.1
Word: dole, start_time: 31.1, end_time: 32.1
Word: na, start_time: 32.1, end_time: 32.2
Word: z, start_time: 32.2, end_time: 32.4
Word: tego, start_time: 32.4, end_time: 33.3
Word: Niechaj, start_time: 33.3, end_time: 33.6
Word: pojęcie, start_time: 33.6, end_time: 34.1
Word: sobie, start_time: 34.1, end_time: 34.4
Word: pan, start_time: 34.4, end_time: 34.6
Word: wytworzy, start_time: 34.6, end_time: 35.1
Word: o, start_time: 35.1, end_time: 35.2
Word: synu, start_time: 35.2, end_time: 35.8
Word: ale, start_time: 35.8, end_time: 36.3
Word: tutaj, start_time: 36.3, end_time: 36.7
Word: to, start_time: 36.7, end_time: 37.0
Word: już, start_time: 37.0, end_time: 37.2
Word: trochę, start_time: 37.2, end_time: 37.4
Word: gorzej, start_time: 37.4, end_time: 37.9
Word: był, start_time: 37.9, end_time: 38.5
Word: to, start_time: 38.5, end_time: 38.7
Word: w, start_time: 38.7, end_time: 38.7
Word: przód, start_time: 38.7, end_time: 39.0
Word: człowiek, start_time: 39.0, end_time: 39.6
Word: z, start_time: 39.6, end_time: 39.7
Word: duszą, start_time: 39.7, end_time: 39.9
Word: Roztropna, start_time: 39.9, end_time: 40.7
Word: i, start_time: 40.7, end_time: 40.8
Word: godną, start_time: 40.8, end_time: 41.3
Word: w, start_time: 41.3, end_time: 41.5
Word: służbach, start_time: 41.5, end_time: 42.3
Word: króla, start_time: 42.3, end_time: 42.8
Word: okazał, start_time: 42.8, end_time: 43.4
Word: ten, start_time: 43.4, end_time: 43.7
Word: gość, start_time: 43.7, end_time: 44.0
Word: niezawodną, start_time: 44.0, end_time: 44.8
Word: teraz, start_time: 44.8, end_time: 45.6
Word: odkąd, start_time: 45.6, end_time: 46.3
Word: tarcicę, start_time: 46.3, end_time: 47.0
Word: swym, start_time: 47.0, end_time: 47.4
Word: Przejął, start_time: 47.4, end_time: 47.9
Word: się, start_time: 47.9, end_time: 48.0
Word: cały, start_time: 48.0, end_time: 48.4
Word: od, start_time: 48.4, end_time: 48.8
Word: tego, start_time: 48.8, end_time: 49.1
Word: czasu, start_time: 49.1, end_time: 49.3
Word: chodzi, start_time: 49.3, end_time: 49.8
Word: nie, start_time: 49.8, end_time: 50.0
Word: było, start_time: 50.0, end_time: 50.2
Word: głupie, start_time: 50.2, end_time: 50.5
Word: nazywa, start_time: 50.5, end_time: 51.6
Word: go, start_time: 51.6, end_time: 51.7
Word: swoim, start_time: 51.7, end_time: 52.0
Word: bratem, start_time: 52.0, end_time: 52.3
Word: miłuje, start_time: 52.3, end_time: 53.3
Word: go, start_time: 53.3, end_time: 53.4
Word: bardziej, start_time: 53.4, end_time: 53.7
Word: niż, start_time: 53.7, end_time: 54.1
Word: własną, start_time: 54.1, end_time: 54.5
Word: matkę, start_time: 54.5, end_time: 55.0
Word: przy, start_time: 55.0, end_time: 55.5
Word: nim, start_time: 55.5, end_time: 55.6
Word: żoną, start_time: 55.6, end_time: 56.0
Word: dziećmi, start_time: 56.0, end_time: 56.3
Word: gardzi, start_time: 56.3, end_time: 57.0
Word: to, start_time: 57.0, end_time: 57.5
Word: dziś, start_time: 57.5, end_time: 57.7
Word: tajemnic, start_time: 57.7, end_time: 58.2
Word: jego, start_time: 58.2, end_time: 58.5
Word: powiernik, start_time: 58.5, end_time: 59.1
Word: jedyny, start_time: 59.1, end_time: 59.5
Transcript: jego zdaniem kieruje się każdej godziny jego wciąż ściska pieści dla kochanki młodej tkliwość iść By nie mogła z tym czuciem zawody przy stole pierwsze miejsce daje jak księciu patrzy z lubością gdy ten zjada za dziesięć dobrego konska przednim nikt tu wziąć nie może A gdy mu się odbija pan woła Szczęść Boże słowem szaleje zanim świat w nim widzi cały przytacza jego słowa odnosi pochwały każdy postępek zachwyt w nim budzi niezwłocznie a słówko bynajmniej Szema wprost wyrocznie tamten to szczwana sztuka nic mu nie jest trudno sidłach swoją ofiarę świętością obłudne i raz w tak niezawodną trafi przyszła biznes szczytne maksymy ciągnąć gotowizna bo idę sługus jego też bawi się w księdza i nam również zrzędzenia z tego nie oszczędza przewraca gały wzdycha i prawie jak
Confidence: 0.9505152106285095
Word: jego, start_time: 59.9, end_time: 60.2
Word: zdaniem, start_time: 60.2, end_time: 60.5
Word: kieruje, start_time: 60.5, end_time: 61.1
Word: się, start_time: 61.1, end_time: 61.3
Word: każdej, start_time: 61.3, end_time: 61.9
Word: godziny, start_time: 61.9, end_time: 62.3
Word: jego, start_time: 62.3, end_time: 62.9
Word: wciąż, start_time: 62.9, end_time: 63.2
Word: ściska, start_time: 63.2, end_time: 63.9
Word: pieści, start_time: 63.9, end_time: 64.7
Word: dla, start_time: 64.7, end_time: 65.3
Word: kochanki, start_time: 65.3, end_time: 65.9
Word: młodej, start_time: 65.9, end_time: 66.3
Word: tkliwość, start_time: 66.3, end_time: 67.0
Word: iść, start_time: 67.0, end_time: 67.4
Word: By, start_time: 67.4, end_time: 67.7
Word: nie, start_time: 67.7, end_time: 67.9
Word: mogła, start_time: 67.9, end_time: 68.3
Word: z, start_time: 68.3, end_time: 68.4
Word: tym, start_time: 68.4, end_time: 68.6
Word: czuciem, start_time: 68.6, end_time: 69.0
Word: zawody, start_time: 69.0, end_time: 69.6
Word: przy, start_time: 69.6, end_time: 70.2
Word: stole, start_time: 70.2, end_time: 70.5
Word: pierwsze, start_time: 70.5, end_time: 71.0
Word: miejsce, start_time: 71.0, end_time: 71.4
Word: daje, start_time: 71.4, end_time: 71.7
Word: jak, start_time: 71.7, end_time: 72.0
Word: księciu, start_time: 72.0, end_time: 72.6
Word: patrzy, start_time: 72.6, end_time: 73.3
Word: z, start_time: 73.3, end_time: 73.4
Word: lubością, start_time: 73.4, end_time: 73.8
Word: gdy, start_time: 73.8, end_time: 74.3
Word: ten, start_time: 74.3, end_time: 74.5
Word: zjada, start_time: 74.5, end_time: 75.0
Word: za, start_time: 75.0, end_time: 75.4
Word: dziesięć, start_time: 75.4, end_time: 75.9
Word: dobrego, start_time: 75.9, end_time: 77.0
Word: konska, start_time: 77.0, end_time: 77.5
Word: przednim, start_time: 77.5, end_time: 78.1
Word: nikt, start_time: 78.1, end_time: 78.5
Word: tu, start_time: 78.5, end_time: 78.7
Word: wziąć, start_time: 78.7, end_time: 78.9
Word: nie, start_time: 78.9, end_time: 79.3
Word: może, start_time: 79.3, end_time: 79.7
Word: A, start_time: 79.7, end_time: 79.8
Word: gdy, start_time: 79.8, end_time: 80.4
Word: mu, start_time: 80.4, end_time: 80.5
Word: się, start_time: 80.5, end_time: 80.6
Word: odbija, start_time: 80.6, end_time: 81.2
Word: pan, start_time: 81.2, end_time: 81.9
Word: woła, start_time: 81.9, end_time: 82.3
Word: Szczęść, start_time: 82.3, end_time: 83.2
Word: Boże, start_time: 83.2, end_time: 83.6
Word: słowem, start_time: 83.6, end_time: 84.8
Word: szaleje, start_time: 84.8, end_time: 85.5
Word: zanim, start_time: 85.5, end_time: 85.9
Word: świat, start_time: 85.9, end_time: 86.2
Word: w, start_time: 86.2, end_time: 86.4
Word: nim, start_time: 86.4, end_time: 86.7
Word: widzi, start_time: 86.7, end_time: 87.0
Word: cały, start_time: 87.0, end_time: 87.4
Word: przytacza, start_time: 87.4, end_time: 88.2
Word: jego, start_time: 88.2, end_time: 88.4
Word: słowa, start_time: 88.4, end_time: 88.9
Word: odnosi, start_time: 88.9, end_time: 89.4
Word: pochwały, start_time: 89.4, end_time: 90.0
Word: każdy, start_time: 90.0, end_time: 90.8
Word: postępek, start_time: 90.8, end_time: 91.4
Word: zachwyt, start_time: 91.4, end_time: 92.0
Word: w, start_time: 92.0, end_time: 92.1
Word: nim, start_time: 92.1, end_time: 92.3
Word: budzi, start_time: 92.3, end_time: 92.5
Word: niezwłocznie, start_time: 92.5, end_time: 93.2
Word: a, start_time: 93.2, end_time: 93.5
Word: słówko, start_time: 93.5, end_time: 94.3
Word: bynajmniej, start_time: 94.3, end_time: 94.7
Word: Szema, start_time: 94.7, end_time: 95.3
Word: wprost, start_time: 95.3, end_time: 95.8
Word: wyrocznie, start_time: 95.8, end_time: 96.7
Word: tamten, start_time: 96.7, end_time: 97.5
Word: to, start_time: 97.5, end_time: 97.7
Word: szczwana, start_time: 97.7, end_time: 98.5
Word: sztuka, start_time: 98.5, end_time: 99.0
Word: nic, start_time: 99.0, end_time: 99.9
Word: mu, start_time: 99.9, end_time: 100.1
Word: nie, start_time: 100.1, end_time: 100.2
Word: jest, start_time: 100.2, end_time: 100.6
Word: trudno, start_time: 100.6, end_time: 101.1
Word: sidłach, start_time: 101.1, end_time: 101.7
Word: swoją, start_time: 101.7, end_time: 102.1
Word: ofiarę, start_time: 102.1, end_time: 102.6
Word: świętością, start_time: 102.6, end_time: 103.2
Word: obłudne, start_time: 103.2, end_time: 103.9
Word: i, start_time: 103.9, end_time: 104.0
Word: raz, start_time: 104.0, end_time: 104.6
Word: w, start_time: 104.6, end_time: 104.7
Word: tak, start_time: 104.7, end_time: 104.9
Word: niezawodną, start_time: 104.9, end_time: 105.6
Word: trafi, start_time: 105.6, end_time: 106.0
Word: przyszła, start_time: 106.0, end_time: 106.4
Word: biznes, start_time: 106.4, end_time: 107.0
Word: szczytne, start_time: 107.0, end_time: 108.2
Word: maksymy, start_time: 108.2, end_time: 108.8
Word: ciągnąć, start_time: 108.8, end_time: 109.4
Word: gotowizna, start_time: 109.4, end_time: 109.9
Word: bo, start_time: 109.9, end_time: 110.8
Word: idę, start_time: 110.8, end_time: 111.6
Word: sługus, start_time: 111.6, end_time: 112.2
Word: jego, start_time: 112.2, end_time: 112.5
Word: też, start_time: 112.5, end_time: 112.7
Word: bawi, start_time: 112.7, end_time: 113.0
Word: się, start_time: 113.0, end_time: 113.2
Word: w, start_time: 113.2, end_time: 113.3
Word: księdza, start_time: 113.3, end_time: 113.8
Word: i, start_time: 113.8, end_time: 113.9
Word: nam, start_time: 113.9, end_time: 114.4
Word: również, start_time: 114.4, end_time: 114.7
Word: zrzędzenia, start_time: 114.7, end_time: 115.5
Word: z, start_time: 115.5, end_time: 115.6
Word: tego, start_time: 115.6, end_time: 115.8
Word: nie, start_time: 115.8, end_time: 116.0
Word: oszczędza, start_time: 116.0, end_time: 116.6
Word: przewraca, start_time: 116.6, end_time: 117.6
Word: gały, start_time: 117.6, end_time: 118.1
Word: wzdycha, start_time: 118.1, end_time: 118.8
Word: i, start_time: 118.8, end_time: 118.9
Word: prawie, start_time: 118.9, end_time: 119.5
Word: jak, start_time: 119.5, end_time: 119.7
Transcript: książki wskazania na muszki B2 i wstążki wszak nie dalej niż wczoraj rzucił mi do błota chusteczkę wyznaczoną gdzieś świętych żywota mówiąc że to jest zbrodnia straszna niesłychana mieszać ze świętością i przybory szatana
Confidence: 0.92652827501297
Word: książki, start_time: 119.9, end_time: 120.5
Word: wskazania, start_time: 120.5, end_time: 121.7
Word: na, start_time: 121.7, end_time: 121.8
Word: muszki, start_time: 121.8, end_time: 122.3
Word: B2, start_time: 122.3, end_time: 123.2
Word: i, start_time: 123.2, end_time: 123.3
Word: wstążki, start_time: 123.3, end_time: 124.1
Word: wszak, start_time: 124.1, end_time: 124.9
Word: nie, start_time: 124.9, end_time: 125.0
Word: dalej, start_time: 125.0, end_time: 125.3
Word: niż, start_time: 125.3, end_time: 125.4
Word: wczoraj, start_time: 125.4, end_time: 125.9
Word: rzucił, start_time: 125.9, end_time: 126.3
Word: mi, start_time: 126.3, end_time: 126.4
Word: do, start_time: 126.4, end_time: 126.5
Word: błota, start_time: 126.5, end_time: 127.0
Word: chusteczkę, start_time: 127.0, end_time: 127.9
Word: wyznaczoną, start_time: 127.9, end_time: 128.7
Word: gdzieś, start_time: 128.7, end_time: 129.0
Word: świętych, start_time: 129.0, end_time: 129.7
Word: żywota, start_time: 129.7, end_time: 130.2
Word: mówiąc, start_time: 130.2, end_time: 131.0
Word: że, start_time: 131.0, end_time: 131.4
Word: to, start_time: 131.4, end_time: 131.6
Word: jest, start_time: 131.6, end_time: 131.7
Word: zbrodnia, start_time: 131.7, end_time: 132.3
Word: straszna, start_time: 132.3, end_time: 132.9
Word: niesłychana, start_time: 132.9, end_time: 133.6
Word: mieszać, start_time: 133.6, end_time: 134.4
Word: ze, start_time: 134.4, end_time: 134.6
Word: świętością, start_time: 134.6, end_time: 135.1
Word: i, start_time: 135.1, end_time: 135.4
Word: przybory, start_time: 135.4, end_time: 136.1
Word: szatana, start_time: 136.1, end_time: 136.7
