Waiting for operation to complete...
Transcript: Jakub i Wilhelm Grimm mali czarodzieje tłumaczenie Bolesław londyński więc szewc nie z własnej winy także uważam że nic mu już nie zostało jak tylko trochę skóry na jedną parę trzewików Razu pewnego wieczorem przegrają skórę i chciał Nazajutrz z rana wziąć się do roboty a że miał czyste sumienie położył się przeto spokojnie do łóżka Bogusię polecił i zasnął z rana z mówi przy pacierz chciał zacząć robotę patrzy a tu na stole oba trzewiki stoją zupełnie wykończony Zdziwił się i nie wiedział co ma o tym sądzić wziął trzewiki do rąk Żeby jest bliska obejrzeć były wykonane tak porządnie i żaden z cieknie był błędny było to po prostu arcydzieło kunsztu Szewskiego wkrótce potem znalazł się amator a ponieważ trzewiki bardzo mu się spodobały zapłacił przeto więcej niż zwykle a szewc mógł za te pieniądze kup
Confidence: 0.9763725399971008
Word: Jakub, start_time: 0.0, end_time: 1.2
Word: się, start_time: 54.8, end_time: 54.8
Word: spodobały, start_time: 54.8, end_time: 55.4
Word: zapłacił, start_time: 55.4, end_time: 56.3
Word: przeto, start_time: 56.3, end_time: 56.6
Word: więcej, start_time: 56.6, end_time: 57.1
Word: niż, start_time: 57.1, end_time: 57.2
Word: zwykle, start_time: 57.2, end_time: 57.6
Word: a, start_time: 57.6, end_time: 57.7
Word: szewc, start_time: 57.7, end_time: 58.3
Word: mógł, start_time: 58.3, end_time: 58.9
Word: za, start_time: 58.9, end_time: 59.1
Word: te, start_time: 59.1, end_time: 59.2
Word: pieniądze, start_time: 59.2, end_time: 59.5
Word: kup, start_time: 59.5, end_time: 59.9
Transcript: skóry na dwie pary trzewików przy krajowej wieczorem i chciał Nazajutrz wziąć się z zapałem do roboty ale było to zbyteczne gdyż Wstaw się z łóżka znalazł trzewiki gotowy ojców zjawili się też niebawem i dostał tyle pieniędzy że mógł nabyć skóry na cztery pary trzy cztery pary Nazajutrz rano były Także wykonany wzorowo i tak działo się ciągle cokolwiek przegrają z wieczora to było wykończone z rana także znowu przybrał wygląd stateczny i wyszedł na porządnego człowieka pewnego wieczora przed samym Bożym narodzeniem przykleja wszystkich szefów do żony jak myślisz A może byśmy tej nocy nie spali a żeby się przekonać to też przychodzi nam z taką pomocą żona przestała na ten projekt i obsadził a świece potem oboje schowali się w jednym z kątów w pokoju za pobraniem które tam dzisiaj o samej północy Przyszło czterech maluteńkie ludzkich nagich mężczyzn wsiadła do warsztatu szewca
Confidence: 0.8603411316871643
Word: skóry, start_time: 59.9, end_time: 60.4
Word: na, start_time: 60.4, end_time: 60.5
Word: dwie, start_time: 60.5, end_time: 60.8
Word: pary, start_time: 60.8, end_time: 61.0
Word: trzewików, start_time: 61.0, end_time: 61.7
Word: przy, start_time: 61.7, end_time: 62.4
Word: krajowej, start_time: 62.4, end_time: 62.8
Word: wieczorem, start_time: 62.8, end_time: 63.4
Word: i, start_time: 63.4, end_time: 63.5
Word: chciał, start_time: 63.5, end_time: 64.1
Word: Nazajutrz, start_time: 64.1, end_time: 64.4
Word: wziąć, start_time: 64.4, end_time: 65.1
Word: się, start_time: 65.1, end_time: 65.3
Word: z, start_time: 65.3, end_time: 65.4
Word: zapałem, start_time: 65.4, end_time: 65.9
Word: do, start_time: 65.9, end_time: 65.9
Word: roboty, start_time: 65.9, end_time: 66.3
Word: ale, start_time: 66.3, end_time: 66.7
Word: było, start_time: 66.7, end_time: 66.9
Word: to, start_time: 66.9, end_time: 67.0
Word: zbyteczne, start_time: 67.0, end_time: 67.3
Word: gdyż, start_time: 67.3, end_time: 68.1
Word: Wstaw, start_time: 68.1, end_time: 68.6
Word: się, start_time: 68.6, end_time: 68.7
Word: z, start_time: 68.7, end_time: 68.8
Word: łóżka, start_time: 68.8, end_time: 69.0
Word: znalazł, start_time: 69.0, end_time: 70.0
Word: trzewiki, start_time: 70.0, end_time: 70.6
Word: gotowy, start_time: 70.6, end_time: 71.0
Word: ojców, start_time: 71.0, end_time: 72.1
Word: zjawili, start_time: 72.1, end_time: 72.3
Word: się, start_time: 72.3, end_time: 72.4
Word: też, start_time: 72.4, end_time: 72.7
Word: niebawem, start_time: 72.7, end_time: 73.0
Word: i, start_time: 73.0, end_time: 73.2
Word: dostał, start_time: 73.2, end_time: 73.8
Word: tyle, start_time: 73.8, end_time: 74.1
Word: pieniędzy, start_time: 74.1, end_time: 74.3
Word: że, start_time: 74.3, end_time: 74.7
Word: mógł, start_time: 74.7, end_time: 75.2
Word: nabyć, start_time: 75.2, end_time: 75.5
Word: skóry, start_time: 75.5, end_time: 76.0
Word: na, start_time: 76.0, end_time: 76.1
Word: cztery, start_time: 76.1, end_time: 76.5
Word: pary, start_time: 76.5, end_time: 76.8
Word: trzy, start_time: 76.8, end_time: 77.0
Word: cztery, start_time: 77.0, end_time: 78.5
Word: pary, start_time: 78.5, end_time: 78.8
Word: Nazajutrz, start_time: 78.8, end_time: 79.4
Word: rano, start_time: 79.4, end_time: 79.8
Word: były, start_time: 79.8, end_time: 80.6
Word: Także, start_time: 80.6, end_time: 80.8
Word: wykonany, start_time: 80.8, end_time: 81.4
Word: wzorowo, start_time: 81.4, end_time: 81.9
Word: i, start_time: 81.9, end_time: 82.1
Word: tak, start_time: 82.1, end_time: 82.6
Word: działo, start_time: 82.6, end_time: 83.0
Word: się, start_time: 83.0, end_time: 83.1
Word: ciągle, start_time: 83.1, end_time: 83.5
Word: cokolwiek, start_time: 83.5, end_time: 84.4
Word: przegrają, start_time: 84.4, end_time: 85.0
Word: z, start_time: 85.0, end_time: 85.1
Word: wieczora, start_time: 85.1, end_time: 85.5
Word: to, start_time: 85.5, end_time: 86.0
Word: było, start_time: 86.0, end_time: 86.2
Word: wykończone, start_time: 86.2, end_time: 86.7
Word: z, start_time: 86.7, end_time: 86.8
Word: rana, start_time: 86.8, end_time: 87.1
Word: także, start_time: 87.1, end_time: 87.8
Word: znowu, start_time: 87.8, end_time: 88.0
Word: przybrał, start_time: 88.0, end_time: 88.6
Word: wygląd, start_time: 88.6, end_time: 89.0
Word: stateczny, start_time: 89.0, end_time: 89.6
Word: i, start_time: 89.6, end_time: 89.7
Word: wyszedł, start_time: 89.7, end_time: 90.4
Word: na, start_time: 90.4, end_time: 90.5
Word: porządnego, start_time: 90.5, end_time: 91.1
Word: człowieka, start_time: 91.1, end_time: 91.2
Word: pewnego, start_time: 91.2, end_time: 92.6
Word: wieczora, start_time: 92.6, end_time: 93.0
Word: przed, start_time: 93.0, end_time: 93.6
Word: samym, start_time: 93.6, end_time: 93.9
Word: Bożym, start_time: 93.9, end_time: 94.3
Word: narodzeniem, start_time: 94.3, end_time: 94.8
Word: przykleja, start_time: 94.8, end_time: 95.5
Word: wszystkich, start_time: 95.5, end_time: 96.1
Word: szefów, start_time: 96.1, end_time: 96.5
Word: do, start_time: 96.5, end_time: 97.1
Word: żony, start_time: 97.1, end_time: 97.5
Word: jak, start_time: 97.5, end_time: 98.3
Word: myślisz, start_time: 98.3, end_time: 98.8
Word: A, start_time: 98.8, end_time: 98.9
Word: może, start_time: 98.9, end_time: 99.5
Word: byśmy, start_time: 99.5, end_time: 99.7
Word: tej, start_time: 99.7, end_time: 99.9
Word: nocy, start_time: 99.9, end_time: 100.2
Word: nie, start_time: 100.2, end_time: 100.3
Word: spali, start_time: 100.3, end_time: 100.7
Word: a, start_time: 100.7, end_time: 100.9
Word: żeby, start_time: 100.9, end_time: 101.4
Word: się, start_time: 101.4, end_time: 101.4
Word: przekonać, start_time: 101.4, end_time: 101.8
Word: to, start_time: 101.8, end_time: 102.5
Word: też, start_time: 102.5, end_time: 102.7
Word: przychodzi, start_time: 102.7, end_time: 103.3
Word: nam, start_time: 103.3, end_time: 103.4
Word: z, start_time: 103.4, end_time: 103.5
Word: taką, start_time: 103.5, end_time: 103.7
Word: pomocą, start_time: 103.7, end_time: 104.2
Word: żona, start_time: 104.2, end_time: 105.2
Word: przestała, start_time: 105.2, end_time: 105.6
Word: na, start_time: 105.6, end_time: 105.8
Word: ten, start_time: 105.8, end_time: 105.9
Word: projekt, start_time: 105.9, end_time: 106.4
Word: i, start_time: 106.4, end_time: 106.5
Word: obsadził, start_time: 106.5, end_time: 107.3
Word: a, start_time: 107.3, end_time: 107.3
Word: świece, start_time: 107.3, end_time: 107.7
Word: potem, start_time: 107.7, end_time: 108.6
Word: oboje, start_time: 108.6, end_time: 108.9
Word: schowali, start_time: 108.9, end_time: 109.4
Word: się, start_time: 109.4, end_time: 109.4
Word: w, start_time: 109.4, end_time: 109.6
Word: jednym, start_time: 109.6, end_time: 109.8
Word: z, start_time: 109.8, end_time: 109.9
Word: kątów, start_time: 109.9, end_time: 110.0
Word: w, start_time: 110.0, end_time: 110.3
Word: pokoju, start_time: 110.3, end_time: 110.7
Word: za, start_time: 110.7, end_time: 110.8
Word: pobraniem, start_time: 110.8, end_time: 111.3
Word: które, start_time: 111.3, end_time: 111.5
Word: tam, start_time: 111.5, end_time: 111.7
Word: dzisiaj, start_time: 111.7, end_time: 112.0
Word: o, start_time: 112.0, end_time: 112.2
Word: samej, start_time: 112.2, end_time: 113.0
Word: północy, start_time: 113.0, end_time: 113.6
Word: Przyszło, start_time: 113.6, end_time: 114.4
Word: czterech, start_time: 114.4, end_time: 114.9
Word: maluteńkie, start_time: 114.9, end_time: 115.7
Word: ludzkich, start_time: 115.7, end_time: 116.8
Word: nagich, start_time: 116.8, end_time: 117.2
Word: mężczyzn, start_time: 117.2, end_time: 117.3
Word: wsiadła, start_time: 117.3, end_time: 118.5
Word: do, start_time: 118.5, end_time: 118.8
Word: warsztatu, start_time: 118.8, end_time: 119.2
Word: szewca, start_time: 119.2, end_time: 119.6
Transcript: wzięło w ręce przyklejoną skórę i jego swymi paluszkami tak zręcznie i prędko kleić zażywać przybijać i przykre pływać i szewc nie mógł oczu oderwać z podziwu nie przestali dopóty dopóki wszystko nie było gotowe Po czym trzewiki zrobione Postawili na stole i uciekli Nazajutrz z rana Życzę majstrowa ci mali ludzie z bogaci nas trzeba im za to wdzięczność okazać biegają Nadzy nie okryci więc musi być zimno wiesz co ja uszyję dla nich koszulki kurtki i spodenki a także zrobię dla każdego po parze pończoszek zrób że ty dla każdego poparzy trzewików odparł Chętnie zgadzam się na to i wieczorem gdy skończyli wszystko ułożyli prezenty na stole zamiast przyklejane i skóry i schowali się znowu a żeby zobaczyć jak się też mali Ludzie zachowują O północy zjawili się martwisz chcieli niezwłocznie przystąpić do pracy gdy Jednak zamiast skóry znaleźli piękne ubranka
Confidence: 0.8857547044754028
Word: wzięło, start_time: 119.9, end_time: 120.3
Word: w, start_time: 120.3, end_time: 120.4
Word: ręce, start_time: 120.4, end_time: 120.7
Word: przyklejoną, start_time: 120.7, end_time: 121.3
Word: skórę, start_time: 121.3, end_time: 121.7
Word: i, start_time: 121.7, end_time: 121.8
Word: jego, start_time: 121.8, end_time: 122.3
Word: swymi, start_time: 122.3, end_time: 122.6
Word: paluszkami, start_time: 122.6, end_time: 122.8
Word: tak, start_time: 122.8, end_time: 123.3
Word: zręcznie, start_time: 123.3, end_time: 123.7
Word: i, start_time: 123.7, end_time: 124.1
Word: prędko, start_time: 124.1, end_time: 124.6
Word: kleić, start_time: 124.6, end_time: 125.1
Word: zażywać, start_time: 125.1, end_time: 126.0
Word: przybijać, start_time: 126.0, end_time: 126.7
Word: i, start_time: 126.7, end_time: 126.8
Word: przykre, start_time: 126.8, end_time: 127.2
Word: pływać, start_time: 127.2, end_time: 127.5
Word: i, start_time: 127.5, end_time: 127.7
Word: szewc, start_time: 127.7, end_time: 128.5
Word: nie, start_time: 128.5, end_time: 128.9
Word: mógł, start_time: 128.9, end_time: 129.2
Word: oczu, start_time: 129.2, end_time: 129.6
Word: oderwać, start_time: 129.6, end_time: 129.7
Word: z, start_time: 129.7, end_time: 130.1
Word: podziwu, start_time: 130.1, end_time: 130.6
Word: nie, start_time: 130.6, end_time: 131.2
Word: przestali, start_time: 131.2, end_time: 131.6
Word: dopóty, start_time: 131.6, end_time: 132.1
Word: dopóki, start_time: 132.1, end_time: 132.6
Word: wszystko, start_time: 132.6, end_time: 133.3
Word: nie, start_time: 133.3, end_time: 133.4
Word: było, start_time: 133.4, end_time: 133.6
Word: gotowe, start_time: 133.6, end_time: 133.8
Word: Po, start_time: 133.8, end_time: 134.6
Word: czym, start_time: 134.6, end_time: 134.7
Word: trzewiki, start_time: 134.7, end_time: 135.2
Word: zrobione, start_time: 135.2, end_time: 135.7
Word: Postawili, start_time: 135.7, end_time: 136.2
Word: na, start_time: 136.2, end_time: 136.4
Word: stole, start_time: 136.4, end_time: 136.7
Word: i, start_time: 136.7, end_time: 136.8
Word: uciekli, start_time: 136.8, end_time: 137.6
Word: Nazajutrz, start_time: 137.6, end_time: 138.7
Word: z, start_time: 138.7, end_time: 139.1
Word: rana, start_time: 139.1, end_time: 139.5
Word: Życzę, start_time: 139.5, end_time: 140.0
Word: majstrowa, start_time: 140.0, end_time: 140.6
Word: ci, start_time: 140.6, end_time: 141.3
Word: mali, start_time: 141.3, end_time: 141.6
Word: ludzie, start_time: 141.6, end_time: 141.9
Word: z, start_time: 141.9, end_time: 142.0
Word: bogaci, start_time: 142.0, end_time: 142.4
Word: nas, start_time: 142.4, end_time: 142.7
Word: trzeba, start_time: 142.7, end_time: 143.6
Word: im, start_time: 143.6, end_time: 143.7
Word: za, start_time: 143.7, end_time: 143.8
Word: to, start_time: 143.8, end_time: 144.0
Word: wdzięczność, start_time: 144.0, end_time: 144.6
Word: okazać, start_time: 144.6, end_time: 145.1
Word: biegają, start_time: 145.1, end_time: 146.2
Word: Nadzy, start_time: 146.2, end_time: 146.6
Word: nie, start_time: 146.6, end_time: 146.9
Word: okryci, start_time: 146.9, end_time: 147.4
Word: więc, start_time: 147.4, end_time: 148.0
Word: musi, start_time: 148.0, end_time: 148.2
Word: być, start_time: 148.2, end_time: 148.3
Word: zimno, start_time: 148.3, end_time: 148.7
Word: wiesz, start_time: 148.7, end_time: 149.9
Word: co, start_time: 149.9, end_time: 150.1
Word: ja, start_time: 150.1, end_time: 150.6
Word: uszyję, start_time: 150.6, end_time: 151.0
Word: dla, start_time: 151.0, end_time: 151.2
Word: nich, start_time: 151.2, end_time: 151.4
Word: koszulki, start_time: 151.4, end_time: 152.0
Word: kurtki, start_time: 152.0, end_time: 152.6
Word: i, start_time: 152.6, end_time: 152.7
Word: spodenki, start_time: 152.7, end_time: 153.3
Word: a, start_time: 153.3, end_time: 153.5
Word: także, start_time: 153.5, end_time: 154.0
Word: zrobię, start_time: 154.0, end_time: 154.4
Word: dla, start_time: 154.4, end_time: 154.5
Word: każdego, start_time: 154.5, end_time: 155.0
Word: po, start_time: 155.0, end_time: 155.1
Word: parze, start_time: 155.1, end_time: 155.4
Word: pończoszek, start_time: 155.4, end_time: 156.0
Word: zrób, start_time: 156.0, end_time: 156.8
Word: że, start_time: 156.8, end_time: 156.9
Word: ty, start_time: 156.9, end_time: 157.1
Word: dla, start_time: 157.1, end_time: 157.2
Word: każdego, start_time: 157.2, end_time: 157.6
Word: poparzy, start_time: 157.6, end_time: 158.0
Word: trzewików, start_time: 158.0, end_time: 158.6
Word: odparł, start_time: 158.6, end_time: 159.8
Word: Chętnie, start_time: 159.8, end_time: 160.7
Word: zgadzam, start_time: 160.7, end_time: 160.8
Word: się, start_time: 160.8, end_time: 161.1
Word: na, start_time: 161.1, end_time: 161.3
Word: to, start_time: 161.3, end_time: 161.5
Word: i, start_time: 161.5, end_time: 161.6
Word: wieczorem, start_time: 161.6, end_time: 162.6
Word: gdy, start_time: 162.6, end_time: 163.1
Word: skończyli, start_time: 163.1, end_time: 163.5
Word: wszystko, start_time: 163.5, end_time: 164.0
Word: ułożyli, start_time: 164.0, end_time: 164.6
Word: prezenty, start_time: 164.6, end_time: 165.1
Word: na, start_time: 165.1, end_time: 165.2
Word: stole, start_time: 165.2, end_time: 165.6
Word: zamiast, start_time: 165.6, end_time: 165.8
Word: przyklejane, start_time: 165.8, end_time: 166.6
Word: i, start_time: 166.6, end_time: 166.6
Word: skóry, start_time: 166.6, end_time: 167.0
Word: i, start_time: 167.0, end_time: 167.1
Word: schowali, start_time: 167.1, end_time: 167.8
Word: się, start_time: 167.8, end_time: 167.9
Word: znowu, start_time: 167.9, end_time: 168.3
Word: a, start_time: 168.3, end_time: 168.5
Word: żeby, start_time: 168.5, end_time: 169.0
Word: zobaczyć, start_time: 169.0, end_time: 169.5
Word: jak, start_time: 169.5, end_time: 170.1
Word: się, start_time: 170.1, end_time: 170.2
Word: też, start_time: 170.2, end_time: 170.4
Word: mali, start_time: 170.4, end_time: 170.7
Word: Ludzie, start_time: 170.7, end_time: 171.0
Word: zachowują, start_time: 171.0, end_time: 171.3
Word: O, start_time: 171.3, end_time: 171.6
Word: północy, start_time: 171.6, end_time: 173.0
Word: zjawili, start_time: 173.0, end_time: 173.7
Word: się, start_time: 173.7, end_time: 173.8
Word: martwisz, start_time: 173.8, end_time: 174.7
Word: chcieli, start_time: 174.7, end_time: 175.0
Word: niezwłocznie, start_time: 175.0, end_time: 175.5
Word: przystąpić, start_time: 175.5, end_time: 176.0
Word: do, start_time: 176.0, end_time: 176.1
Word: pracy, start_time: 176.1, end_time: 176.5
Word: gdy, start_time: 176.5, end_time: 177.2
Word: Jednak, start_time: 177.2, end_time: 177.5
Word: zamiast, start_time: 177.5, end_time: 177.7
Word: skóry, start_time: 177.7, end_time: 178.2
Word: znaleźli, start_time: 178.2, end_time: 178.8
Word: piękne, start_time: 178.8, end_time: 179.4
Word: ubranka, start_time: 179.4, end_time: 179.7
Transcript: Zdziwił się zrazu po czym jednak pokazali nadzwyczajną radość ubrali się jak najpiękniej śpiewając Może nie ładni chłopcy z nas więc szewstwo już porzucić czy z tymi słowy jeli klaskać w ręce tańczyć skakać po stołkach i ławkach w końcu do skakali do drzwi od tego czasu już się nie pokazywali ale szef co wyszło dobrze aż do końca życia i tak wszystkim mu się powiodło cokolwiek przedsięwziął czytał Wiktor Korzeniewski
Confidence: 0.8896156549453735
Word: Zdziwił, start_time: 179.9, end_time: 181.0
Word: się, start_time: 181.0, end_time: 181.0
Word: zrazu, start_time: 181.0, end_time: 181.5
Word: po, start_time: 181.5, end_time: 182.0
Word: czym, start_time: 182.0, end_time: 182.2
Word: jednak, start_time: 182.2, end_time: 182.5
Word: pokazali, start_time: 182.5, end_time: 183.0
Word: nadzwyczajną, start_time: 183.0, end_time: 183.8
Word: radość, start_time: 183.8, end_time: 184.4
Word: ubrali, start_time: 184.4, end_time: 185.4
Word: się, start_time: 185.4, end_time: 185.4
Word: jak, start_time: 185.4, end_time: 185.7
Word: najpiękniej, start_time: 185.7, end_time: 186.4
Word: śpiewając, start_time: 186.4, end_time: 187.1
Word: Może, start_time: 187.1, end_time: 187.2
Word: nie, start_time: 187.2, end_time: 188.2
Word: ładni, start_time: 188.2, end_time: 188.5
Word: chłopcy, start_time: 188.5, end_time: 188.9
Word: z, start_time: 188.9, end_time: 189.0
Word: nas, start_time: 189.0, end_time: 189.3
Word: więc, start_time: 189.3, end_time: 190.1
Word: szewstwo, start_time: 190.1, end_time: 190.8
Word: już, start_time: 190.8, end_time: 191.0
Word: porzucić, start_time: 191.0, end_time: 191.6
Word: czy, start_time: 191.6, end_time: 191.7
Word: z, start_time: 191.7, end_time: 191.8
Word: tymi, start_time: 191.8, end_time: 192.9
Word: słowy, start_time: 192.9, end_time: 193.3
Word: jeli, start_time: 193.3, end_time: 193.5
Word: klaskać, start_time: 193.5, end_time: 193.9
Word: w, start_time: 193.9, end_time: 194.0
Word: ręce, start_time: 194.0, end_time: 194.3
Word: tańczyć, start_time: 194.3, end_time: 194.9
Word: skakać, start_time: 194.9, end_time: 195.5
Word: po, start_time: 195.5, end_time: 195.8
Word: stołkach, start_time: 195.8, end_time: 196.3
Word: i, start_time: 196.3, end_time: 196.4
Word: ławkach, start_time: 196.4, end_time: 196.8
Word: w, start_time: 196.8, end_time: 196.9
Word: końcu, start_time: 196.9, end_time: 197.6
Word: do, start_time: 197.6, end_time: 198.1
Word: skakali, start_time: 198.1, end_time: 198.5
Word: do, start_time: 198.5, end_time: 198.6
Word: drzwi, start_time: 198.6, end_time: 199.0
Word: od, start_time: 199.0, end_time: 199.8
Word: tego, start_time: 199.8, end_time: 200.1
Word: czasu, start_time: 200.1, end_time: 200.2
Word: już, start_time: 200.2, end_time: 200.9
Word: się, start_time: 200.9, end_time: 201.0
Word: nie, start_time: 201.0, end_time: 201.2
Word: pokazywali, start_time: 201.2, end_time: 201.8
Word: ale, start_time: 201.8, end_time: 202.4
Word: szef, start_time: 202.4, end_time: 202.6
Word: co, start_time: 202.6, end_time: 202.8
Word: wyszło, start_time: 202.8, end_time: 203.1
Word: dobrze, start_time: 203.1, end_time: 203.4
Word: aż, start_time: 203.4, end_time: 203.7
