Waiting for operation to complete...
Transcript: Adam Mickiewicz Sonety Krymskie cisza morska na wysokości tarkankut już wstążkę pawilonu wiatr zaledwie muśnie ciche Migra piersiami rozjaśniona wodę jak marząca o szczęściu narzeczona młoda zbudzi się aby westchnąć i w nocy znowu uśnie żagle na kształt chorągwi gdy wojny skończoną drzemią na masztach nagich okręt lekkim ruchem kołysać się jak gdyby przykuty łańcuchem majtek wytknął podróży Nero śmiało się grono o Może pośród twoich wesołych żyjątek jest polip coś
Confidence: 0.9604358673095703
Word: Adam, start_time: 0.0, end_time: 0.8
Word: gdyby, start_time: 41.8, end_time: 42.3
Word: przykuty, start_time: 42.3, end_time: 42.8
Word: łańcuchem, start_time: 42.8, end_time: 42.9
Word: majtek, start_time: 42.9, end_time: 45.3
Word: wytknął, start_time: 45.3, end_time: 45.8
Word: podróży, start_time: 45.8, end_time: 47.7
Word: Nero, start_time: 47.7, end_time: 47.9
Word: śmiało, start_time: 47.9, end_time: 48.3
Word: się, start_time: 48.3, end_time: 48.5
Word: grono, start_time: 48.5, end_time: 48.9
Word: o, start_time: 48.9, end_time: 49.0
Word: Może, start_time: 49.0, end_time: 52.1
Word: pośród, start_time: 52.1, end_time: 55.1
Word: twoich, start_time: 55.1, end_time: 55.6
Word: wesołych, start_time: 55.6, end_time: 56.2
Word: żyjątek, start_time: 56.2, end_time: 56.9
Word: jest, start_time: 56.9, end_time: 58.4
Word: polip, start_time: 58.4, end_time: 58.8
Word: coś, start_time: 58.8, end_time: 59.9
Transcript: peanut nie gdy się niebo chmurzy a na ciszę długiem i wybija ramion i o myśli twojej głębi jest Hydra pamiątek coś pi wpośród złych lotów i namiętnej burzy A gdy serce spokojne zatapia w Niemczech Pony
Confidence: 0.9390066862106323
Word: peanut, start_time: 59.9, end_time: 60.4
Word: nie, start_time: 60.4, end_time: 60.6
Word: gdy, start_time: 60.6, end_time: 61.5
Word: się, start_time: 61.5, end_time: 61.7
Word: niebo, start_time: 61.7, end_time: 62.0
Word: chmurzy, start_time: 62.0, end_time: 62.5
Word: a, start_time: 62.5, end_time: 62.6
Word: na, start_time: 62.6, end_time: 64.3
Word: ciszę, start_time: 64.3, end_time: 64.7
Word: długiem, start_time: 64.7, end_time: 65.1
Word: i, start_time: 65.1, end_time: 65.2
Word: wybija, start_time: 65.2, end_time: 65.6
Word: ramion, start_time: 65.6, end_time: 66.1
Word: i, start_time: 66.1, end_time: 66.2
Word: o, start_time: 66.2, end_time: 66.3
Word: myśli, start_time: 66.3, end_time: 68.6
Word: twojej, start_time: 68.6, end_time: 70.8
Word: głębi, start_time: 70.8, end_time: 71.3
Word: jest, start_time: 71.3, end_time: 71.6
Word: Hydra, start_time: 71.6, end_time: 72.0
Word: pamiątek, start_time: 72.0, end_time: 72.6
Word: coś, start_time: 72.6, end_time: 73.9
Word: pi, start_time: 73.9, end_time: 74.2
Word: wpośród, start_time: 74.2, end_time: 74.6
Word: złych, start_time: 74.6, end_time: 75.2
Word: lotów, start_time: 75.2, end_time: 75.7
Word: i, start_time: 75.7, end_time: 75.9
Word: namiętnej, start_time: 75.9, end_time: 76.6
Word: burzy, start_time: 76.6, end_time: 77.1
Word: A, start_time: 77.1, end_time: 77.2
Word: gdy, start_time: 77.2, end_time: 78.8
Word: serce, start_time: 78.8, end_time: 79.1
Word: spokojne, start_time: 79.1, end_time: 79.5
Word: zatapia, start_time: 79.5, end_time: 81.5
Word: w, start_time: 81.5, end_time: 81.6
Word: Niemczech, start_time: 81.6, end_time: 82.1
Word: Pony, start_time: 82.1, end_time: 82.4
