Waiting for operation to complete...
Transcript: Jakub i Wilhelm Grimm trzej bracia tłumaczenie Bolesław londyński człowiek który miał trzech synów a za całe mienie jeden Dom w którym mieszka każdy z synów chętnie bym był ten dom po jego śmierci ale ojciec zarówno kochał jednego jak i drugiego sam nie wiedział jak miał zrobić ażeby żadnego nie skrzywdzić sprzedawać domu nie chciał gdyż dom ten był jeszcze własnością jego przodków prawda że mógłby był w ten sposób jednakowo synów obdzielić ale przyszłam inna myśl do głowy i rzeczy Idźcie w świat i zmierzcie się Niech każdy z was nauczy się jakiego Rzemiosła a gdy wrócicie to ten który wykaże najlepszy rezultat swej pracy dom po mnie obejmie synowie Zgodzili się na to Starszy obrał sobie zawód Kowal średni golibrody A najmłodszy fechmistrza czyli szermierza następnie oznaczyli czas w którym mają się zejść z powrotem IP
Confidence: 0.889314591884613
Word: Jakub, start_time: 0.0, end_time: 1.1
Word: Rzemiosła, start_time: 39.2, end_time: 39.7
Word: a, start_time: 39.7, end_time: 39.8
Word: gdy, start_time: 39.8, end_time: 40.5
Word: wrócicie, start_time: 40.5, end_time: 41.0
Word: to, start_time: 41.0, end_time: 41.6
Word: ten, start_time: 41.6, end_time: 41.8
Word: który, start_time: 41.8, end_time: 42.1
Word: wykaże, start_time: 42.1, end_time: 42.5
Word: najlepszy, start_time: 42.5, end_time: 43.1
Word: rezultat, start_time: 43.1, end_time: 43.3
Word: swej, start_time: 43.3, end_time: 43.9
Word: pracy, start_time: 43.9, end_time: 44.0
Word: dom, start_time: 44.0, end_time: 45.0
Word: po, start_time: 45.0, end_time: 45.2
Word: mnie, start_time: 45.2, end_time: 45.5
Word: obejmie, start_time: 45.5, end_time: 46.0
Word: synowie, start_time: 46.0, end_time: 47.1
Word: Zgodzili, start_time: 47.1, end_time: 47.5
Word: się, start_time: 47.5, end_time: 47.6
Word: na, start_time: 47.6, end_time: 47.7
Word: to, start_time: 47.7, end_time: 48.0
Word: Starszy, start_time: 48.0, end_time: 48.8
Word: obrał, start_time: 48.8, end_time: 49.2
Word: sobie, start_time: 49.2, end_time: 49.2
Word: zawód, start_time: 49.2, end_time: 49.7
Word: Kowal, start_time: 49.7, end_time: 50.0
Word: średni, start_time: 50.0, end_time: 51.2
Word: golibrody, start_time: 51.2, end_time: 51.9
Word: A, start_time: 51.9, end_time: 52.0
Word: najmłodszy, start_time: 52.0, end_time: 53.0
Word: fechmistrza, start_time: 53.0, end_time: 54.1
Word: czyli, start_time: 54.1, end_time: 54.6
Word: szermierza, start_time: 54.6, end_time: 55.2
Word: następnie, start_time: 55.2, end_time: 56.5
Word: oznaczyli, start_time: 56.5, end_time: 57.1
Word: czas, start_time: 57.1, end_time: 57.4
Word: w, start_time: 57.4, end_time: 57.5
Word: którym, start_time: 57.5, end_time: 58.1
Word: mają, start_time: 58.1, end_time: 58.4
Word: się, start_time: 58.4, end_time: 58.5
Word: zejść, start_time: 58.5, end_time: 58.8
Word: z, start_time: 58.8, end_time: 58.9
Word: powrotem, start_time: 58.9, end_time: 59.1
Word: IP, start_time: 59.1, end_time: 59.9
Transcript: wcieli się w drogę zdarzyło się tak że każdy z nich dostał się do zdolnego majstra i mógł się dobrze w zawodzie swym wy doskonalić Kowal musiał podkuwacz koni króla i myślał sobie No nic ci nie brakuje będziesz miał dom golibroda oskroby mam zarost samym wybrednym panom i także twierdził że dom będzie jego własnością tak mistrz otrzymał nie jedno cięcie ale zaciskam zęby i wcale się nie zrażam myśląc sobie jeżeli się mylę cię nie zdradzi to domu nigdy nie dostaniesz skoro więc termin oznaczony minął bracia zeszli się znowu ojca nie wiedzieli jednak kiedy znajdę odpowiednią okazję do wykazania swoich talentów siedzieli przez to razem i radzi gdy tak siedzą żagle tuż obok leci zając przez pole zawołał golibroda ten się zjawia jak na zawołanie wziął kubek mydło i rozwijał pianę dopóty dopóki zając nie nad biegał wtedy na mydło w pełnym biegu i wygonił
Confidence: 0.8638460040092468
Word: wcieli, start_time: 59.9, end_time: 60.3
Word: się, start_time: 60.3, end_time: 60.3
Word: w, start_time: 60.3, end_time: 60.5
Word: drogę, start_time: 60.5, end_time: 60.7
Word: zdarzyło, start_time: 60.7, end_time: 61.8
Word: się, start_time: 61.8, end_time: 62.0
Word: tak, start_time: 62.0, end_time: 62.3
Word: że, start_time: 62.3, end_time: 62.6
Word: każdy, start_time: 62.6, end_time: 63.0
Word: z, start_time: 63.0, end_time: 63.1
Word: nich, start_time: 63.1, end_time: 63.1
Word: dostał, start_time: 63.1, end_time: 63.7
Word: się, start_time: 63.7, end_time: 63.8
Word: do, start_time: 63.8, end_time: 63.9
Word: zdolnego, start_time: 63.9, end_time: 64.4
Word: majstra, start_time: 64.4, end_time: 64.9
Word: i, start_time: 64.9, end_time: 65.0
Word: mógł, start_time: 65.0, end_time: 65.6
Word: się, start_time: 65.6, end_time: 65.8
Word: dobrze, start_time: 65.8, end_time: 66.1
Word: w, start_time: 66.1, end_time: 66.2
Word: zawodzie, start_time: 66.2, end_time: 66.5
Word: swym, start_time: 66.5, end_time: 66.9
Word: wy, start_time: 66.9, end_time: 67.0
Word: doskonalić, start_time: 67.0, end_time: 67.6
Word: Kowal, start_time: 67.6, end_time: 68.6
Word: musiał, start_time: 68.6, end_time: 68.9
Word: podkuwacz, start_time: 68.9, end_time: 69.4
Word: koni, start_time: 69.4, end_time: 69.5
Word: króla, start_time: 69.5, end_time: 70.2
Word: i, start_time: 70.2, end_time: 70.3
Word: myślał, start_time: 70.3, end_time: 70.8
Word: sobie, start_time: 70.8, end_time: 70.8
Word: No, start_time: 70.8, end_time: 71.9
Word: nic, start_time: 71.9, end_time: 72.4
Word: ci, start_time: 72.4, end_time: 72.6
Word: nie, start_time: 72.6, end_time: 72.6
Word: brakuje, start_time: 72.6, end_time: 72.8
Word: będziesz, start_time: 72.8, end_time: 73.9
Word: miał, start_time: 73.9, end_time: 74.1
Word: dom, start_time: 74.1, end_time: 74.3
Word: golibroda, start_time: 74.3, end_time: 75.7
Word: oskroby, start_time: 75.7, end_time: 76.4
Word: mam, start_time: 76.4, end_time: 76.6
Word: zarost, start_time: 76.6, end_time: 76.9
Word: samym, start_time: 76.9, end_time: 77.4
Word: wybrednym, start_time: 77.4, end_time: 78.0
Word: panom, start_time: 78.0, end_time: 78.4
Word: i, start_time: 78.4, end_time: 78.5
Word: także, start_time: 78.5, end_time: 79.1
Word: twierdził, start_time: 79.1, end_time: 79.6
Word: że, start_time: 79.6, end_time: 79.7
Word: dom, start_time: 79.7, end_time: 80.3
Word: będzie, start_time: 80.3, end_time: 80.6
Word: jego, start_time: 80.6, end_time: 80.8
Word: własnością, start_time: 80.8, end_time: 81.5
Word: tak, start_time: 81.5, end_time: 82.5
Word: mistrz, start_time: 82.5, end_time: 82.8
Word: otrzymał, start_time: 82.8, end_time: 83.4
Word: nie, start_time: 83.4, end_time: 83.5
Word: jedno, start_time: 83.5, end_time: 83.8
Word: cięcie, start_time: 83.8, end_time: 84.1
Word: ale, start_time: 84.1, end_time: 84.5
Word: zaciskam, start_time: 84.5, end_time: 85.0
Word: zęby, start_time: 85.0, end_time: 85.1
Word: i, start_time: 85.1, end_time: 85.5
Word: wcale, start_time: 85.5, end_time: 86.1
Word: się, start_time: 86.1, end_time: 86.3
Word: nie, start_time: 86.3, end_time: 86.4
Word: zrażam, start_time: 86.4, end_time: 86.9
Word: myśląc, start_time: 86.9, end_time: 87.4
Word: sobie, start_time: 87.4, end_time: 87.7
Word: jeżeli, start_time: 87.7, end_time: 88.3
Word: się, start_time: 88.3, end_time: 88.5
Word: mylę, start_time: 88.5, end_time: 88.8
Word: cię, start_time: 88.8, end_time: 88.8
Word: nie, start_time: 88.8, end_time: 89.0
Word: zdradzi, start_time: 89.0, end_time: 89.5
Word: to, start_time: 89.5, end_time: 89.9
Word: domu, start_time: 89.9, end_time: 90.2
Word: nigdy, start_time: 90.2, end_time: 90.4
Word: nie, start_time: 90.4, end_time: 90.5
Word: dostaniesz, start_time: 90.5, end_time: 91.1
Word: skoro, start_time: 91.1, end_time: 92.1
Word: więc, start_time: 92.1, end_time: 92.2
Word: termin, start_time: 92.2, end_time: 92.5
Word: oznaczony, start_time: 92.5, end_time: 93.1
Word: minął, start_time: 93.1, end_time: 93.5
Word: bracia, start_time: 93.5, end_time: 94.3
Word: zeszli, start_time: 94.3, end_time: 94.7
Word: się, start_time: 94.7, end_time: 94.9
Word: znowu, start_time: 94.9, end_time: 95.2
Word: ojca, start_time: 95.2, end_time: 95.8
Word: nie, start_time: 95.8, end_time: 96.8
Word: wiedzieli, start_time: 96.8, end_time: 97.1
Word: jednak, start_time: 97.1, end_time: 97.5
Word: kiedy, start_time: 97.5, end_time: 98.0
Word: znajdę, start_time: 98.0, end_time: 98.4
Word: odpowiednią, start_time: 98.4, end_time: 99.0
Word: okazję, start_time: 99.0, end_time: 99.2
Word: do, start_time: 99.2, end_time: 99.6
Word: wykazania, start_time: 99.6, end_time: 100.0
Word: swoich, start_time: 100.0, end_time: 100.4
Word: talentów, start_time: 100.4, end_time: 100.8
Word: siedzieli, start_time: 100.8, end_time: 101.8
Word: przez, start_time: 101.8, end_time: 102.0
Word: to, start_time: 102.0, end_time: 102.1
Word: razem, start_time: 102.1, end_time: 102.2
Word: i, start_time: 102.2, end_time: 102.6
Word: radzi, start_time: 102.6, end_time: 103.1
Word: gdy, start_time: 103.1, end_time: 104.1
Word: tak, start_time: 104.1, end_time: 104.3
Word: siedzą, start_time: 104.3, end_time: 104.5
Word: żagle, start_time: 104.5, end_time: 105.2
Word: tuż, start_time: 105.2, end_time: 105.3
Word: obok, start_time: 105.3, end_time: 105.6
Word: leci, start_time: 105.6, end_time: 106.0
Word: zając, start_time: 106.0, end_time: 106.4
Word: przez, start_time: 106.4, end_time: 106.7
Word: pole, start_time: 106.7, end_time: 107.0
Word: zawołał, start_time: 107.0, end_time: 109.2
Word: golibroda, start_time: 109.2, end_time: 109.7
Word: ten, start_time: 109.7, end_time: 110.4
Word: się, start_time: 110.4, end_time: 110.5
Word: zjawia, start_time: 110.5, end_time: 111.0
Word: jak, start_time: 111.0, end_time: 111.2
Word: na, start_time: 111.2, end_time: 111.3
Word: zawołanie, start_time: 111.3, end_time: 111.6
Word: wziął, start_time: 111.6, end_time: 112.7
Word: kubek, start_time: 112.7, end_time: 113.1
Word: mydło, start_time: 113.1, end_time: 113.7
Word: i, start_time: 113.7, end_time: 113.8
Word: rozwijał, start_time: 113.8, end_time: 114.6
Word: pianę, start_time: 114.6, end_time: 114.9
Word: dopóty, start_time: 114.9, end_time: 115.3
Word: dopóki, start_time: 115.3, end_time: 115.8
Word: zając, start_time: 115.8, end_time: 116.4
Word: nie, start_time: 116.4, end_time: 116.6
Word: nad, start_time: 116.6, end_time: 116.7
Word: biegał, start_time: 116.7, end_time: 117.1
Word: wtedy, start_time: 117.1, end_time: 117.8
Word: na, start_time: 117.8, end_time: 117.9
Word: mydło, start_time: 117.9, end_time: 118.1
Word: w, start_time: 118.1, end_time: 118.4
Word: pełnym, start_time: 118.4, end_time: 118.8
Word: biegu, start_time: 118.8, end_time: 118.9
Word: i, start_time: 118.9, end_time: 119.2
Word: wygonił, start_time: 119.2, end_time: 119.9
Transcript: bródkę nie zaczął czy go ani razu to mi się podoba że ojciec jeżeli tam ci nie popiszę się lepiej dom będzie twoim nie długo trwało aż tu w pełnym galopie jedzie jakiś pan powozem No teraz ojciec zobaczy co ja umiem zawołał Kowal skoczył za powozem oderwał koniowi pędzące mu galopem wszystkie Cztery Podkowy i w pełnym biegu przebił mu cztery nowe ale z ciebie zuch rzekł ojciec wykonywać swoje rzemiosło tak dobrze jak twój brat swoje i doprawdy nie wiem któremu z was dom oddać No to odzywał się trzeci Ojcze pozwól im nie się popisać a że właśnie deszcz zaczął padać rachmistrz obdarzył swoją szpadę i krzyżową sztuką ziemią manewrować nad twoją głową tak że ani jedna kropla Nani nie spadła gdy zaś deszcz się Powiększył i stał się wreszcie tak ulewnym jak gdyby ktoś na niebie cebr opróżniam ją machać szpadą coraz mocniej
Confidence: 0.9483436942100525
Word: bródkę, start_time: 119.9, end_time: 120.5
Word: nie, start_time: 120.5, end_time: 120.9
Word: zaczął, start_time: 120.9, end_time: 121.2
Word: czy, start_time: 121.2, end_time: 121.5
Word: go, start_time: 121.5, end_time: 121.6
Word: ani, start_time: 121.6, end_time: 121.8
Word: razu, start_time: 121.8, end_time: 121.9
Word: to, start_time: 121.9, end_time: 123.2
Word: mi, start_time: 123.2, end_time: 123.4
Word: się, start_time: 123.4, end_time: 123.5
Word: podoba, start_time: 123.5, end_time: 123.6
Word: że, start_time: 123.6, end_time: 124.5
Word: ojciec, start_time: 124.5, end_time: 124.9
Word: jeżeli, start_time: 124.9, end_time: 125.9
Word: tam, start_time: 125.9, end_time: 126.2
Word: ci, start_time: 126.2, end_time: 126.3
Word: nie, start_time: 126.3, end_time: 126.4
Word: popiszę, start_time: 126.4, end_time: 126.9
Word: się, start_time: 126.9, end_time: 127.0
Word: lepiej, start_time: 127.0, end_time: 127.4
Word: dom, start_time: 127.4, end_time: 128.1
Word: będzie, start_time: 128.1, end_time: 128.6
Word: twoim, start_time: 128.6, end_time: 128.9
Word: nie, start_time: 128.9, end_time: 130.1
Word: długo, start_time: 130.1, end_time: 130.4
Word: trwało, start_time: 130.4, end_time: 130.6
Word: aż, start_time: 130.6, end_time: 131.3
Word: tu, start_time: 131.3, end_time: 131.5
Word: w, start_time: 131.5, end_time: 131.5
Word: pełnym, start_time: 131.5, end_time: 132.1
Word: galopie, start_time: 132.1, end_time: 132.2
Word: jedzie, start_time: 132.2, end_time: 133.2
Word: jakiś, start_time: 133.2, end_time: 133.4
Word: pan, start_time: 133.4, end_time: 133.8
Word: powozem, start_time: 133.8, end_time: 134.3
Word: No, start_time: 134.3, end_time: 135.3
Word: teraz, start_time: 135.3, end_time: 136.1
Word: ojciec, start_time: 136.1, end_time: 136.3
Word: zobaczy, start_time: 136.3, end_time: 136.9
Word: co, start_time: 136.9, end_time: 137.0
Word: ja, start_time: 137.0, end_time: 137.1
Word: umiem, start_time: 137.1, end_time: 137.5
Word: zawołał, start_time: 137.5, end_time: 138.2
Word: Kowal, start_time: 138.2, end_time: 138.5
Word: skoczył, start_time: 138.5, end_time: 139.4
Word: za, start_time: 139.4, end_time: 139.5
Word: powozem, start_time: 139.5, end_time: 139.9
Word: oderwał, start_time: 139.9, end_time: 140.6
Word: koniowi, start_time: 140.6, end_time: 141.1
Word: pędzące, start_time: 141.1, end_time: 141.7
Word: mu, start_time: 141.7, end_time: 141.8
Word: galopem, start_time: 141.8, end_time: 142.2
Word: wszystkie, start_time: 142.2, end_time: 142.7
Word: Cztery, start_time: 142.7, end_time: 143.0
Word: Podkowy, start_time: 143.0, end_time: 143.2
Word: i, start_time: 143.2, end_time: 143.5
Word: w, start_time: 143.5, end_time: 143.8
Word: pełnym, start_time: 143.8, end_time: 144.2
Word: biegu, start_time: 144.2, end_time: 144.3
Word: przebił, start_time: 144.3, end_time: 145.0
Word: mu, start_time: 145.0, end_time: 145.1
Word: cztery, start_time: 145.1, end_time: 145.5
Word: nowe, start_time: 145.5, end_time: 145.8
Word: ale, start_time: 145.8, end_time: 146.8
Word: z, start_time: 146.8, end_time: 146.9
Word: ciebie, start_time: 146.9, end_time: 147.2
Word: zuch, start_time: 147.2, end_time: 147.4
Word: rzekł, start_time: 147.4, end_time: 148.2
Word: ojciec, start_time: 148.2, end_time: 148.7
Word: wykonywać, start_time: 148.7, end_time: 149.7
Word: swoje, start_time: 149.7, end_time: 150.0
Word: rzemiosło, start_time: 150.0, end_time: 150.5
Word: tak, start_time: 150.5, end_time: 150.8
Word: dobrze, start_time: 150.8, end_time: 151.2
Word: jak, start_time: 151.2, end_time: 151.7
Word: twój, start_time: 151.7, end_time: 152.0
Word: brat, start_time: 152.0, end_time: 152.1
Word: swoje, start_time: 152.1, end_time: 152.6
Word: i, start_time: 152.6, end_time: 152.7
Word: doprawdy, start_time: 152.7, end_time: 153.6
Word: nie, start_time: 153.6, end_time: 153.8
Word: wiem, start_time: 153.8, end_time: 153.9
Word: któremu, start_time: 153.9, end_time: 154.6
Word: z, start_time: 154.6, end_time: 154.7
Word: was, start_time: 154.7, end_time: 155.0
Word: dom, start_time: 155.0, end_time: 155.3
Word: oddać, start_time: 155.3, end_time: 155.7
Word: No, start_time: 155.7, end_time: 156.8
Word: to, start_time: 156.8, end_time: 156.9
Word: odzywał, start_time: 156.9, end_time: 157.2
Word: się, start_time: 157.2, end_time: 157.3
Word: trzeci, start_time: 157.3, end_time: 157.8
Word: Ojcze, start_time: 157.8, end_time: 159.0
Word: pozwól, start_time: 159.0, end_time: 159.9
Word: im, start_time: 159.9, end_time: 160.1
Word: nie, start_time: 160.1, end_time: 160.3
Word: się, start_time: 160.3, end_time: 160.4
Word: popisać, start_time: 160.4, end_time: 161.0
Word: a, start_time: 161.0, end_time: 161.1
Word: że, start_time: 161.1, end_time: 161.8
Word: właśnie, start_time: 161.8, end_time: 162.1
Word: deszcz, start_time: 162.1, end_time: 162.4
Word: zaczął, start_time: 162.4, end_time: 162.8
Word: padać, start_time: 162.8, end_time: 162.9
Word: rachmistrz, start_time: 162.9, end_time: 164.1
Word: obdarzył, start_time: 164.1, end_time: 164.6
Word: swoją, start_time: 164.6, end_time: 164.9
Word: szpadę, start_time: 164.9, end_time: 165.2
Word: i, start_time: 165.2, end_time: 165.4
Word: krzyżową, start_time: 165.4, end_time: 166.2
Word: sztuką, start_time: 166.2, end_time: 166.6
Word: ziemią, start_time: 166.6, end_time: 167.4
Word: manewrować, start_time: 167.4, end_time: 168.1
Word: nad, start_time: 168.1, end_time: 168.4
Word: twoją, start_time: 168.4, end_time: 168.6
Word: głową, start_time: 168.6, end_time: 168.8
Word: tak, start_time: 168.8, end_time: 169.2
Word: że, start_time: 169.2, end_time: 169.8
Word: ani, start_time: 169.8, end_time: 170.1
Word: jedna, start_time: 170.1, end_time: 170.4
Word: kropla, start_time: 170.4, end_time: 170.4
Word: Nani, start_time: 170.4, end_time: 171.2
Word: nie, start_time: 171.2, end_time: 171.3
Word: spadła, start_time: 171.3, end_time: 171.8
Word: gdy, start_time: 171.8, end_time: 172.7
Word: zaś, start_time: 172.7, end_time: 172.8
Word: deszcz, start_time: 172.8, end_time: 173.1
Word: się, start_time: 173.1, end_time: 173.3
Word: Powiększył, start_time: 173.3, end_time: 173.8
Word: i, start_time: 173.8, end_time: 173.9
Word: stał, start_time: 173.9, end_time: 174.4
Word: się, start_time: 174.4, end_time: 174.5
Word: wreszcie, start_time: 174.5, end_time: 174.8
Word: tak, start_time: 174.8, end_time: 175.1
Word: ulewnym, start_time: 175.1, end_time: 175.7
Word: jak, start_time: 175.7, end_time: 175.8
Word: gdyby, start_time: 175.8, end_time: 176.1
Word: ktoś, start_time: 176.1, end_time: 176.3
Word: na, start_time: 176.3, end_time: 176.5
Word: niebie, start_time: 176.5, end_time: 176.8
Word: cebr, start_time: 176.8, end_time: 177.1
Word: opróżniam, start_time: 177.1, end_time: 177.7
Word: ją, start_time: 177.7, end_time: 178.2
Word: machać, start_time: 178.2, end_time: 178.5
Word: szpadą, start_time: 178.5, end_time: 178.8
Word: coraz, start_time: 178.8, end_time: 179.2
Word: mocniej, start_time: 179.2, end_time: 179.6
Transcript: pozostał najzupełniej suchym jak gdyby siedział pod dachem gdy ojciec to zobaczył Zdziwił się i rzekł byś się najlepiej wykształcił i dom należy do ciebie tam cicho by przestali na to bądź tak było poprzednio umówione ale że wszyscy trzej kochali się bardzo sobą zostali więc przez to razem a każdy prowadził swoje rzemiosło że zaś byli majstra mi co się zowie przeto zarabiali dużo pieniędzy i tak zadowoleniu obopólnym dożyli późnej starości a gdy jeden zachorował i umarł to dwaj pozostali tak się tym z martwili że także po chorowali się wkrótce i pomarli a ponieważ wszyscy trzej byli tak zręcznie i tak się wzajem kochali pochowano ich przed razem we wspólnym grobie czytał Wiktor Korzeniewski
Confidence: 0.9760656952857971
Word: pozostał, start_time: 179.9, end_time: 180.5
Word: najzupełniej, start_time: 180.5, end_time: 181.0
Word: suchym, start_time: 181.0, end_time: 181.7
Word: jak, start_time: 181.7, end_time: 182.2
Word: gdyby, start_time: 182.2, end_time: 182.6
Word: siedział, start_time: 182.6, end_time: 182.9
Word: pod, start_time: 182.9, end_time: 183.1
Word: dachem, start_time: 183.1, end_time: 183.4
Word: gdy, start_time: 183.4, end_time: 184.4
Word: ojciec, start_time: 184.4, end_time: 184.6
Word: to, start_time: 184.6, end_time: 184.9
Word: zobaczył, start_time: 184.9, end_time: 185.3
Word: Zdziwił, start_time: 185.3, end_time: 186.3
Word: się, start_time: 186.3, end_time: 186.3
Word: i, start_time: 186.3, end_time: 186.5
Word: rzekł, start_time: 186.5, end_time: 186.9
Word: byś, start_time: 186.9, end_time: 187.8
Word: się, start_time: 187.8, end_time: 188.0
Word: najlepiej, start_time: 188.0, end_time: 188.4
Word: wykształcił, start_time: 188.4, end_time: 189.1
Word: i, start_time: 189.1, end_time: 189.2
Word: dom, start_time: 189.2, end_time: 190.0
Word: należy, start_time: 190.0, end_time: 190.6
Word: do, start_time: 190.6, end_time: 190.7
Word: ciebie, start_time: 190.7, end_time: 190.8
Word: tam, start_time: 190.8, end_time: 192.2
Word: cicho, start_time: 192.2, end_time: 192.4
Word: by, start_time: 192.4, end_time: 192.6
Word: przestali, start_time: 192.6, end_time: 193.0
Word: na, start_time: 193.0, end_time: 193.2
Word: to, start_time: 193.2, end_time: 193.3
Word: bądź, start_time: 193.3, end_time: 193.7
Word: tak, start_time: 193.7, end_time: 194.0
Word: było, start_time: 194.0, end_time: 194.2
Word: poprzednio, start_time: 194.2, end_time: 194.7
Word: umówione, start_time: 194.7, end_time: 195.2
Word: ale, start_time: 195.2, end_time: 196.0
Word: że, start_time: 196.0, end_time: 196.2
Word: wszyscy, start_time: 196.2, end_time: 196.5
Word: trzej, start_time: 196.5, end_time: 196.9
Word: kochali, start_time: 196.9, end_time: 197.3
Word: się, start_time: 197.3, end_time: 197.4
Word: bardzo, start_time: 197.4, end_time: 197.9
Word: sobą, start_time: 197.9, end_time: 198.3
Word: zostali, start_time: 198.3, end_time: 199.1
