Waiting for operation to complete...
Transcript: scena 8:00 pani pernelle orgon elmira Marianna cleant Walery Damis doryna Cloud panuj nad swoim porywem nie poniżaj sam siebie wybuchem z żywym zostaw nędznik alo są jego przeznaczenia i szyderstwem nie zwiększa jego poniżenia życzę raczej aby dusze jego dziś skróconą szczęśliwy zwrot pozyskał znów na cnoty łono by poprawił swe życie i chęcią odmiany złagodził wyrok księcia dzisiaj na niewydane za Skins szczodry dziś doznane ręki przed tron jego na klęczkach zanieść Korne Dzięki orgon masz słuszność bracie zatem śpieszmy wśród wesela wielbić tego co łaski swej dziś nam rozdziela potem skoro już spłacił dług wdzięczności pierwszy drugiemu się poświęcić
Confidence: 0.8438276648521423
Word: scena, start_time: 0.0, end_time: 0.8
Word: potem, start_time: 53.6, end_time: 54.5
Word: skoro, start_time: 54.5, end_time: 55.0
Word: już, start_time: 55.0, end_time: 55.1
Word: spłacił, start_time: 55.1, end_time: 55.8
Word: dług, start_time: 55.8, end_time: 56.3
Word: wdzięczności, start_time: 56.3, end_time: 56.5
Word: pierwszy, start_time: 56.5, end_time: 57.7
Word: drugiemu, start_time: 57.7, end_time: 58.8
Word: się, start_time: 58.8, end_time: 58.9
Word: poświęcić, start_time: 58.9, end_time: 59.7
Transcript: mam zamiar najszczerszy i szczęśliwie uwieńczyć kochanka Zapały co i w niedoli umiał być wierny i stały czytała Joanna Domańska czytał Wiktor Korzeniewski
Confidence: 0.9191869497299194
Word: mam, start_time: 59.9, end_time: 60.1
Word: zamiar, start_time: 60.1, end_time: 60.5
Word: najszczerszy, start_time: 60.5, end_time: 61.4
Word: i, start_time: 61.4, end_time: 61.6
Word: szczęśliwie, start_time: 61.6, end_time: 62.7
Word: uwieńczyć, start_time: 62.7, end_time: 63.5
Word: kochanka, start_time: 63.5, end_time: 64.2
Word: Zapały, start_time: 64.2, end_time: 64.7
Word: co, start_time: 64.7, end_time: 65.3
Word: i, start_time: 65.3, end_time: 65.3
Word: w, start_time: 65.3, end_time: 65.5
Word: niedoli, start_time: 65.5, end_time: 65.8
Word: umiał, start_time: 65.8, end_time: 66.6
Word: być, start_time: 66.6, end_time: 66.9
Word: wierny, start_time: 66.9, end_time: 67.5
Word: i, start_time: 67.5, end_time: 67.7
Word: stały, start_time: 67.7, end_time: 68.5
Word: czytała, start_time: 68.5, end_time: 69.9
Word: Joanna, start_time: 69.9, end_time: 70.7
Word: Domańska, start_time: 70.7, end_time: 71.1
Word: czytał, start_time: 71.1, end_time: 72.4
Word: Wiktor, start_time: 72.4, end_time: 72.9
Word: Korzeniewski, start_time: 72.9, end_time: 73.1
