Waiting for operation to complete...
Transcript: Jakub i Wilhelm Grimm upiec Kopeć tłumaczenie Bolesław londyński Był raz pewien biedak który miał ładną córkę zdarzyło mu się mówić z królem Więc chcąc się pokazać jaki to on wielki rzeczy do króla Ja mam córkę która umie prząść złoto zasłony a król mu na to to sztuka która mi się bardzo podoba Jeżeli Twoja córka jest tak z ręczną jak mówisz to przyprowadź ją jutro do mego pałacu a wystawiają na próbę gdy dziewczyna przyszła król zaprowadził ją do izby pełnej słomy dał jej koń dziel motowidło i rzekł weź się do roboty a jeżeli przez całą noc do jutrzejszego rana Nie usiądziesz złota z tej strony to musisz umrzeć to powiedziawszy zamkną komórkę własnoręcznie Ona zaś pozostała sama siedzi biedna córka ambitnego ojca i nie wie jak ma życie ocalić bo nie miała przecie najmniej
Confidence: 0.8949702382087708
Word: Jakub, start_time: 0.0, end_time: 1.0
Transcript: której było jeszcze więcej i kazał jej te słomy uprość przez jedną noc pod groźbą utraty życia dziewczyna nie mogła sobie zaradzić i płakała i znowu drzwi się otworzyły a do pokoju Wszedł Mały człowieczek i życzę co mi dasz Jeżeli ci te słomy w złoto Zamienię dam ci pierścionek z palca odparła dziewczę człowiek wziął pierścień zaczął znowu prząść i do rana u prądu cały zapas słomy na błyszczące złoto król ucieszył się bardzo na widok takiego stosuj nici złotych ale wciąż jeszcze nienasycony kazał córce ambitnego ojca przenieść się do innej komnaty o wiele większej a pełnej słomy którą polecił jej usiąść w ciągu jednej nocy Jeżeli ci się to uda rzeczy Odchodząc to się z Tobą ożenię bo chociaż to córka pospolitego trudna pomyślał sobie to jednak bogatszej panny nie znajdę na całym świecie gdy dziewczę zostało same przyszedł karzeł po raz trzeci i rzeczy co mi dasz Jeżeli ci jeszcze i tym razem up
Confidence: 0.892829418182373
Word: której, start_time: 119.9, end_time: 120.2
Word: było, start_time: 120.2, end_time: 120.4
Word: jeszcze, start_time: 120.4, end_time: 120.6
Word: więcej, start_time: 120.6, end_time: 121.1
Word: i, start_time: 121.1, end_time: 121.2
Word: kazał, start_time: 121.2, end_time: 121.9
Word: jej, start_time: 121.9, end_time: 122.1
Word: te, start_time: 122.1, end_time: 122.2
Word: słomy, start_time: 122.2, end_time: 122.6
Word: uprość, start_time: 122.6, end_time: 123.1
Word: przez, start_time: 123.1, end_time: 123.4
Word: jedną, start_time: 123.4, end_time: 123.7
Word: noc, start_time: 123.7, end_time: 124.0
Word: pod, start_time: 124.0, end_time: 124.2
Word: groźbą, start_time: 124.2, end_time: 124.4
Word: utraty, start_time: 124.4, end_time: 124.7
Word: życia, start_time: 124.7, end_time: 125.2
Word: dziewczyna, start_time: 125.2, end_time: 126.1
Word: nie, start_time: 126.1, end_time: 126.4
Word: mogła, start_time: 126.4, end_time: 126.5
Word: sobie, start_time: 126.5, end_time: 126.8
Word: zaradzić, start_time: 126.8, end_time: 127.4
Word: i, start_time: 127.4, end_time: 127.5
Word: płakała, start_time: 127.5, end_time: 128.1
Word: i, start_time: 128.1, end_time: 128.2
Word: znowu, start_time: 128.2, end_time: 129.1
Word: drzwi, start_time: 129.1, end_time: 129.4
Word: się, start_time: 129.4, end_time: 129.5
Word: otworzyły, start_time: 129.5, end_time: 129.9
Word: a, start_time: 129.9, end_time: 130.2
Word: do, start_time: 130.2, end_time: 130.6
Word: pokoju, start_time: 130.6, end_time: 130.9
Word: Wszedł, start_time: 130.9, end_time: 131.1
Word: Mały, start_time: 131.1, end_time: 131.6
Word: człowieczek, start_time: 131.6, end_time: 132.1
Word: i, start_time: 132.1, end_time: 132.3
Word: życzę, start_time: 132.3, end_time: 132.8
Word: co, start_time: 132.8, end_time: 133.8
Word: mi, start_time: 133.8, end_time: 134.0
Word: dasz, start_time: 134.0, end_time: 134.2
Word: Jeżeli, start_time: 134.2, end_time: 134.9
Word: ci, start_time: 134.9, end_time: 135.0
Word: te, start_time: 135.0, end_time: 135.1
Word: słomy, start_time: 135.1, end_time: 135.5
Word: w, start_time: 135.5, end_time: 135.5
Word: złoto, start_time: 135.5, end_time: 135.9
Word: Zamienię, start_time: 135.9, end_time: 136.3
Word: dam, start_time: 136.3, end_time: 137.5
Word: ci, start_time: 137.5, end_time: 137.6
Word: pierścionek, start_time: 137.6, end_time: 138.2
Word: z, start_time: 138.2, end_time: 138.3
Word: palca, start_time: 138.3, end_time: 138.5
Word: odparła, start_time: 138.5, end_time: 139.4
Word: dziewczę, start_time: 139.4, end_time: 139.8
Word: człowiek, start_time: 139.8, end_time: 140.8
Word: wziął, start_time: 140.8, end_time: 141.2
Word: pierścień, start_time: 141.2, end_time: 141.7
Word: zaczął, start_time: 141.7, end_time: 142.5
Word: znowu, start_time: 142.5, end_time: 142.8
Word: prząść, start_time: 142.8, end_time: 143.2
Word: i, start_time: 143.2, end_time: 143.4
Word: do, start_time: 143.4, end_time: 143.7
Word: rana, start_time: 143.7, end_time: 143.9
Word: u, start_time: 143.9, end_time: 144.0
Word: prądu, start_time: 144.0, end_time: 144.5
Word: cały, start_time: 144.5, end_time: 144.8
Word: zapas, start_time: 144.8, end_time: 145.2
Word: słomy, start_time: 145.2, end_time: 145.6
Word: na, start_time: 145.6, end_time: 145.6
Word: błyszczące, start_time: 145.6, end_time: 146.2
Word: złoto, start_time: 146.2, end_time: 146.6
Word: król, start_time: 146.6, end_time: 147.5
Word: ucieszył, start_time: 147.5, end_time: 148.0
Word: się, start_time: 148.0, end_time: 148.0
Word: bardzo, start_time: 148.0, end_time: 148.4
Word: na, start_time: 148.4, end_time: 148.6
Word: widok, start_time: 148.6, end_time: 148.8
Word: takiego, start_time: 148.8, end_time: 149.1
Word: stosuj, start_time: 149.1, end_time: 149.6
Word: nici, start_time: 149.6, end_time: 149.8
Word: złotych, start_time: 149.8, end_time: 150.2
Word: ale, start_time: 150.2, end_time: 150.8
Word: wciąż, start_time: 150.8, end_time: 151.3
Word: jeszcze, start_time: 151.3, end_time: 151.5
Word: nienasycony, start_time: 151.5, end_time: 152.4
Word: kazał, start_time: 152.4, end_time: 152.8
Word: córce, start_time: 152.8, end_time: 153.2
Word: ambitnego, start_time: 153.2, end_time: 153.7
Word: ojca, start_time: 153.7, end_time: 154.1
Word: przenieść, start_time: 154.1, end_time: 154.9
Word: się, start_time: 154.9, end_time: 155.1
Word: do, start_time: 155.1, end_time: 155.3
Word: innej, start_time: 155.3, end_time: 155.7
Word: komnaty, start_time: 155.7, end_time: 156.2
Word: o, start_time: 156.2, end_time: 156.3
Word: wiele, start_time: 156.3, end_time: 156.9
Word: większej, start_time: 156.9, end_time: 157.4
Word: a, start_time: 157.4, end_time: 157.5
Word: pełnej, start_time: 157.5, end_time: 158.0
Word: słomy, start_time: 158.0, end_time: 158.4
Word: którą, start_time: 158.4, end_time: 159.0
Word: polecił, start_time: 159.0, end_time: 159.5
Word: jej, start_time: 159.5, end_time: 159.6
Word: usiąść, start_time: 159.6, end_time: 160.2
Word: w, start_time: 160.2, end_time: 160.4
Word: ciągu, start_time: 160.4, end_time: 160.6
Word: jednej, start_time: 160.6, end_time: 161.0
Word: nocy, start_time: 161.0, end_time: 161.4
Word: Jeżeli, start_time: 161.4, end_time: 162.3
Word: ci, start_time: 162.3, end_time: 162.5
Word: się, start_time: 162.5, end_time: 162.5
Word: to, start_time: 162.5, end_time: 162.7
Word: uda, start_time: 162.7, end_time: 162.9
Word: rzeczy, start_time: 162.9, end_time: 163.7
Word: Odchodząc, start_time: 163.7, end_time: 164.2
Word: to, start_time: 164.2, end_time: 164.6
Word: się, start_time: 164.6, end_time: 164.7
Word: z, start_time: 164.7, end_time: 164.8
Word: Tobą, start_time: 164.8, end_time: 164.9
Word: ożenię, start_time: 164.9, end_time: 165.6
Word: bo, start_time: 165.6, end_time: 165.8
Word: chociaż, start_time: 165.8, end_time: 166.5
Word: to, start_time: 166.5, end_time: 166.6
Word: córka, start_time: 166.6, end_time: 166.9
Word: pospolitego, start_time: 166.9, end_time: 167.5
Word: trudna, start_time: 167.5, end_time: 168.0
Word: pomyślał, start_time: 168.0, end_time: 168.6
Word: sobie, start_time: 168.6, end_time: 168.7
Word: to, start_time: 168.7, end_time: 169.4
Word: jednak, start_time: 169.4, end_time: 169.7
Word: bogatszej, start_time: 169.7, end_time: 170.1
Word: panny, start_time: 170.1, end_time: 170.5
Word: nie, start_time: 170.5, end_time: 170.6
Word: znajdę, start_time: 170.6, end_time: 171.0
Word: na, start_time: 171.0, end_time: 171.1
Word: całym, start_time: 171.1, end_time: 171.4
Word: świecie, start_time: 171.4, end_time: 171.8
Word: gdy, start_time: 171.8, end_time: 172.8
Word: dziewczę, start_time: 172.8, end_time: 173.1
Word: zostało, start_time: 173.1, end_time: 173.4
Word: same, start_time: 173.4, end_time: 173.7
Word: przyszedł, start_time: 173.7, end_time: 174.6
Word: karzeł, start_time: 174.6, end_time: 175.0
Word: po, start_time: 175.0, end_time: 175.1
Word: raz, start_time: 175.1, end_time: 175.3
Word: trzeci, start_time: 175.3, end_time: 175.6
Word: i, start_time: 175.6, end_time: 175.9
Word: rzeczy, start_time: 175.9, end_time: 176.5
Word: co, start_time: 176.5, end_time: 177.2
Word: mi, start_time: 177.2, end_time: 177.3
Word: dasz, start_time: 177.3, end_time: 177.6
Word: Jeżeli, start_time: 177.6, end_time: 178.3
Word: ci, start_time: 178.3, end_time: 178.4
Word: jeszcze, start_time: 178.4, end_time: 178.7
Word: i, start_time: 178.7, end_time: 178.8
Word: tym, start_time: 178.8, end_time: 179.2
Word: razem, start_time: 179.2, end_time: 179.3
Word: up, start_time: 179.3, end_time: 179.8
Transcript: będę złoto ze słomy nie mam nic więcej do dodania odparła dziewczę Przyrzeknij mi iż gdy zostaniesz królową to oddasz mi pierwsze swoje dziecko kto wie kiedy to tam będzie pomyślała sobie dziewczyna bo zresztą jak że mogła sobie pomóc inaczej takiej niedoli więc obiecała karlikow i to czego żądał on zaś jeszcze raz uprząż złoto ze słomy a gdy Nazajutrz król przyszedł i tak to wszystko według życzenia wyprawił wesele i córko ubogiego człowieka stała się królowo ale po upływie roku mówiłaś śliczne dziecko gdy w ten mały człowieczek znienacka zjawił się przednią i mówi No tak że mi to coś mi obiecała królowa przestraszyła się i ofiarowała Karłowicz wszystkie skarby państwa leje dziecko zostawił ale on rzekł Nie istota żyjąca jest mi o wiele droższe od wszystkich skarbów świata na to królowa zaczęła tak strasznie wyrzekać jęczeć że karzeł zlitował się nad nią
Confidence: 0.8717613816261292
Word: będę, start_time: 179.9, end_time: 180.1
Word: złoto, start_time: 180.1, end_time: 180.5
Word: ze, start_time: 180.5, end_time: 180.6
Word: słomy, start_time: 180.6, end_time: 181.1
Word: nie, start_time: 181.1, end_time: 182.0
Word: mam, start_time: 182.0, end_time: 182.1
Word: nic, start_time: 182.1, end_time: 182.3
Word: więcej, start_time: 182.3, end_time: 182.5
Word: do, start_time: 182.5, end_time: 182.7
Word: dodania, start_time: 182.7, end_time: 182.9
Word: odparła, start_time: 182.9, end_time: 183.9
Word: dziewczę, start_time: 183.9, end_time: 184.3
Word: Przyrzeknij, start_time: 184.3, end_time: 185.6
Word: mi, start_time: 185.6, end_time: 185.6
Word: iż, start_time: 185.6, end_time: 186.3
Word: gdy, start_time: 186.3, end_time: 186.5
Word: zostaniesz, start_time: 186.5, end_time: 186.9
Word: królową, start_time: 186.9, end_time: 187.4
Word: to, start_time: 187.4, end_time: 187.8
Word: oddasz, start_time: 187.8, end_time: 188.2
Word: mi, start_time: 188.2, end_time: 188.4
Word: pierwsze, start_time: 188.4, end_time: 189.0
Word: swoje, start_time: 189.0, end_time: 189.3
Word: dziecko, start_time: 189.3, end_time: 189.6
Word: kto, start_time: 189.6, end_time: 190.7
Word: wie, start_time: 190.7, end_time: 190.9
Word: kiedy, start_time: 190.9, end_time: 191.3
Word: to, start_time: 191.3, end_time: 191.4
Word: tam, start_time: 191.4, end_time: 191.6
Word: będzie, start_time: 191.6, end_time: 191.7
Word: pomyślała, start_time: 191.7, end_time: 192.6
Word: sobie, start_time: 192.6, end_time: 192.7
Word: dziewczyna, start_time: 192.7, end_time: 193.2
Word: bo, start_time: 193.2, end_time: 193.9
Word: zresztą, start_time: 193.9, end_time: 194.1
Word: jak, start_time: 194.1, end_time: 194.4
Word: że, start_time: 194.4, end_time: 194.5
Word: mogła, start_time: 194.5, end_time: 194.8
