Waiting for operation to complete...
Transcript: scena trzecia Marian na dole na dole na cóż to czy nagle język coś odjęło pan nie ja mam za nią nadstawiać karku nieustannie panna znosi ojca szalone koncepcji najlżejszego słówka nawet nie wyszedł ta Marianna cóż wyrzec przeciw ojca boli Tak surowej Dory na to co trzeba aby wybić mu ten zamiast głowy Marianna cóż więc doryna że serce samo stanowi o sobie że twój mąż ma być miły nie ojcu lecz tobie że gdy ciebie na celu ma owo zamel z ciebie pytać się godzi w czym widzisz swoje szczęście gdy zaś jego tak nęci Tartuffe z tym powodem może choćby dziś jeszcze żenić się z tym grabem Marian cóż Gdynia widok ojca taki strach mnie zbiera że wprost na ustach słówko mi każde zamiera doryna mówmy zatem rozsądnie Walery cię kocha a ty
Confidence: 0.8093453645706177
Word: scena, start_time: 0.0, end_time: 0.6000000000000001
Word: Walery, start_time: 58.0, end_time: 58.8
Word: cię, start_time: 58.8, end_time: 59.0
Word: kocha, start_time: 59.0, end_time: 59.3
Word: a, start_time: 59.3, end_time: 59.5
Word: ty, start_time: 59.5, end_time: 59.8
Transcript: Kochasz go czy nie Zastanów się trochę Marianna Dory No więc Bo miłość docenisz tak mało to bierz stawiać mi takie pytanie przystało czy której setki razy Czy nie mam zwierzęciem uczuć możesz mnie mieć że ja się odmienia doryna kto wie czy serce twymi przemawiał ousted i czy to była miłość nie zaś kaprys pusty Marianna ranisz wielce moją duszę wątpiący w moje słowa dość jasno uczuć moich oczach była wymowa doryna zatem panna go kocha Marianna nie można goręcej doryna on też jak mniemam Panny kocha coraz więcej Marianna tak sądzę do Rena i oboje chcielibyście wiecznie być sobą połączeni Marianna koniecznie koniecznie doryna a o tym drugim związku jakieś sąd panienki Marianna by mnie do nich zł
Confidence: 0.8112308382987976
Word: Kochasz, start_time: 59.9, end_time: 60.7
Word: go, start_time: 60.7, end_time: 60.8
Word: czy, start_time: 60.8, end_time: 61.0
Word: nie, start_time: 61.0, end_time: 61.0
Word: Zastanów, start_time: 61.0, end_time: 62.3
Word: się, start_time: 62.3, end_time: 62.4
Word: trochę, start_time: 62.4, end_time: 62.7
Word: Marianna, start_time: 62.7, end_time: 64.1
Word: Dory, start_time: 64.1, end_time: 64.9
Word: No, start_time: 64.9, end_time: 65.1
Word: więc, start_time: 65.1, end_time: 65.9
Word: Bo, start_time: 65.9, end_time: 66.1
Word: miłość, start_time: 66.1, end_time: 66.6
Word: docenisz, start_time: 66.6, end_time: 67.2
Word: tak, start_time: 67.2, end_time: 67.4
Word: mało, start_time: 67.4, end_time: 67.8
Word: to, start_time: 67.8, end_time: 68.4
Word: bierz, start_time: 68.4, end_time: 68.6
Word: stawiać, start_time: 68.6, end_time: 69.1
Word: mi, start_time: 69.1, end_time: 69.2
Word: takie, start_time: 69.2, end_time: 69.5
Word: pytanie, start_time: 69.5, end_time: 69.9
Word: przystało, start_time: 69.9, end_time: 70.5
Word: czy, start_time: 70.5, end_time: 71.1
Word: której, start_time: 71.1, end_time: 71.4
Word: setki, start_time: 71.4, end_time: 71.8
Word: razy, start_time: 71.8, end_time: 72.0
Word: Czy, start_time: 72.0, end_time: 72.1
Word: nie, start_time: 72.1, end_time: 72.3
Word: mam, start_time: 72.3, end_time: 72.5
Word: zwierzęciem, start_time: 72.5, end_time: 73.1
Word: uczuć, start_time: 73.1, end_time: 73.7
Word: możesz, start_time: 73.7, end_time: 74.3
Word: mnie, start_time: 74.3, end_time: 74.6
Word: mieć, start_time: 74.6, end_time: 74.6
Word: że, start_time: 74.6, end_time: 74.9
Word: ja, start_time: 74.9, end_time: 75.1
Word: się, start_time: 75.1, end_time: 75.3
Word: odmienia, start_time: 75.3, end_time: 75.8
Word: doryna, start_time: 75.8, end_time: 76.9
Word: kto, start_time: 76.9, end_time: 77.8
Word: wie, start_time: 77.8, end_time: 77.9
Word: czy, start_time: 77.9, end_time: 78.2
Word: serce, start_time: 78.2, end_time: 78.5
Word: twymi, start_time: 78.5, end_time: 78.9
Word: przemawiał, start_time: 78.9, end_time: 79.4
Word: ousted, start_time: 79.4, end_time: 79.8
Word: i, start_time: 79.8, end_time: 80.0
Word: czy, start_time: 80.0, end_time: 80.3
Word: to, start_time: 80.3, end_time: 80.5
Word: była, start_time: 80.5, end_time: 80.7
Word: miłość, start_time: 80.7, end_time: 80.8
Word: nie, start_time: 80.8, end_time: 81.7
Word: zaś, start_time: 81.7, end_time: 81.9
Word: kaprys, start_time: 81.9, end_time: 82.4
Word: pusty, start_time: 82.4, end_time: 82.9
Word: Marianna, start_time: 82.9, end_time: 84.5
Word: ranisz, start_time: 84.5, end_time: 85.6
Word: wielce, start_time: 85.6, end_time: 86.0
Word: moją, start_time: 86.0, end_time: 86.2
Word: duszę, start_time: 86.2, end_time: 86.5
Word: wątpiący, start_time: 86.5, end_time: 87.5
Word: w, start_time: 87.5, end_time: 87.5
Word: moje, start_time: 87.5, end_time: 87.8
Word: słowa, start_time: 87.8, end_time: 87.9
Word: dość, start_time: 87.9, end_time: 89.2
Word: jasno, start_time: 89.2, end_time: 89.6
Word: uczuć, start_time: 89.6, end_time: 90.2
Word: moich, start_time: 90.2, end_time: 90.5
Word: oczach, start_time: 90.5, end_time: 90.8
Word: była, start_time: 90.8, end_time: 91.1
Word: wymowa, start_time: 91.1, end_time: 91.6
Word: doryna, start_time: 91.6, end_time: 92.8
Word: zatem, start_time: 92.8, end_time: 93.8
Word: panna, start_time: 93.8, end_time: 94.2
Word: go, start_time: 94.2, end_time: 94.4
Word: kocha, start_time: 94.4, end_time: 94.7
Word: Marianna, start_time: 94.7, end_time: 96.3
Word: nie, start_time: 96.3, end_time: 97.5
Word: można, start_time: 97.5, end_time: 97.8
Word: goręcej, start_time: 97.8, end_time: 98.3
Word: doryna, start_time: 98.3, end_time: 99.5
Word: on, start_time: 99.5, end_time: 100.2
Word: też, start_time: 100.2, end_time: 100.4
Word: jak, start_time: 100.4, end_time: 100.7
Word: mniemam, start_time: 100.7, end_time: 101.1
Word: Panny, start_time: 101.1, end_time: 101.5
Word: kocha, start_time: 101.5, end_time: 101.8
Word: coraz, start_time: 101.8, end_time: 102.1
Word: więcej, start_time: 102.1, end_time: 102.4
Word: Marianna, start_time: 102.4, end_time: 103.9
Word: tak, start_time: 103.9, end_time: 104.6
Word: sądzę, start_time: 104.6, end_time: 105.1
Word: do, start_time: 105.1, end_time: 105.8
Word: Rena, start_time: 105.8, end_time: 106.1
Word: i, start_time: 106.1, end_time: 106.2
Word: oboje, start_time: 106.2, end_time: 107.2
Word: chcielibyście, start_time: 107.2, end_time: 107.8
Word: wiecznie, start_time: 107.8, end_time: 108.3
Word: być, start_time: 108.3, end_time: 108.5
Word: sobą, start_time: 108.5, end_time: 108.8
Word: połączeni, start_time: 108.8, end_time: 109.5
Word: Marianna, start_time: 109.5, end_time: 110.6
Word: koniecznie, start_time: 110.6, end_time: 111.8
Word: koniecznie, start_time: 111.8, end_time: 112.4
Word: doryna, start_time: 112.4, end_time: 113.9
Word: a, start_time: 113.9, end_time: 114.0
Word: o, start_time: 114.0, end_time: 114.6
Word: tym, start_time: 114.6, end_time: 114.9
Word: drugim, start_time: 114.9, end_time: 115.2
Word: związku, start_time: 115.2, end_time: 115.4
Word: jakieś, start_time: 115.4, end_time: 116.1
Word: sąd, start_time: 116.1, end_time: 116.4
Word: panienki, start_time: 116.4, end_time: 116.9
Word: Marianna, start_time: 116.9, end_time: 118.5
Word: by, start_time: 118.5, end_time: 119.2
Word: mnie, start_time: 119.2, end_time: 119.3
Word: do, start_time: 119.3, end_time: 119.5
Word: nich, start_time: 119.5, end_time: 119.6
Word: zł, start_time: 119.6, end_time: 119.8
Transcript: Guinness własnej ręki wybornie wyznam szczerze Nie myślałam o tym wystarczy tylko zginąć by skończyć z kłopotem przednie lekarstwo Genius mnie porywa szalony Gdy słyszę jak ktoś takie wypłata androny Marianna durniu rzeczywistości twojej nie czułeś duszy żadnej ludzkiej niedoli obraz nie poruszy doryna nie wzruszają mnie ludzie którzy flotą baśnie a zaś w potrzebie tchórze tak jak pan na właśnie Marianna No cóż mnie obwiniasz że jestem trwożliwy do Rena prawdziwa miłość śmieszą w swych zadaniach bywa Marianna dla Walerego wiary wychowam tak stało Czyż nie jemu się starać o resztę przystało doryna jak to że ojciec Panny w zawziętym uporze poza taki sam świata już dojrzeć nie może i zrywa nagle związek z dawna ułożony czy zginę w tym ponosi Panny narzeczony
Confidence: 0.9621021747589111
Word: Guinness, start_time: 119.9, end_time: 121.0
Word: własnej, start_time: 121.0, end_time: 121.5
Word: ręki, start_time: 121.5, end_time: 121.6
Word: wybornie, start_time: 121.6, end_time: 124.1
Word: wyznam, start_time: 124.1, end_time: 125.0
Word: szczerze, start_time: 125.0, end_time: 125.1
Word: Nie, start_time: 125.1, end_time: 125.6
Word: myślałam, start_time: 125.6, end_time: 126.4
Word: o, start_time: 126.4, end_time: 126.4
Word: tym, start_time: 126.4, end_time: 126.5
Word: wystarczy, start_time: 126.5, end_time: 127.5
Word: tylko, start_time: 127.5, end_time: 127.7
Word: zginąć, start_time: 127.7, end_time: 128.2
Word: by, start_time: 128.2, end_time: 128.4
Word: skończyć, start_time: 128.4, end_time: 128.9
Word: z, start_time: 128.9, end_time: 128.9
Word: kłopotem, start_time: 128.9, end_time: 129.4
Word: przednie, start_time: 129.4, end_time: 130.3
Word: lekarstwo, start_time: 130.3, end_time: 130.9
Word: Genius, start_time: 130.9, end_time: 131.6
Word: mnie, start_time: 131.6, end_time: 131.8
Word: porywa, start_time: 131.8, end_time: 132.1
Word: szalony, start_time: 132.1, end_time: 132.6
Word: Gdy, start_time: 132.6, end_time: 132.8
Word: słyszę, start_time: 132.8, end_time: 133.1
Word: jak, start_time: 133.1, end_time: 133.3
Word: ktoś, start_time: 133.3, end_time: 133.4
Word: takie, start_time: 133.4, end_time: 133.8
Word: wypłata, start_time: 133.8, end_time: 134.2
Word: androny, start_time: 134.2, end_time: 134.8
Word: Marianna, start_time: 134.8, end_time: 136.3
Word: durniu, start_time: 136.3, end_time: 137.4
Word: rzeczywistości, start_time: 137.4, end_time: 138.5
Word: twojej, start_time: 138.5, end_time: 138.8
Word: nie, start_time: 138.8, end_time: 138.9
Word: czułeś, start_time: 138.9, end_time: 139.2
Word: duszy, start_time: 139.2, end_time: 139.6
Word: żadnej, start_time: 139.6, end_time: 140.4
Word: ludzkiej, start_time: 140.4, end_time: 140.8
Word: niedoli, start_time: 140.8, end_time: 141.0
Word: obraz, start_time: 141.0, end_time: 141.6
Word: nie, start_time: 141.6, end_time: 141.8
Word: poruszy, start_time: 141.8, end_time: 142.3
Word: doryna, start_time: 142.3, end_time: 143.3
Word: nie, start_time: 143.3, end_time: 144.0
Word: wzruszają, start_time: 144.0, end_time: 144.5
Word: mnie, start_time: 144.5, end_time: 144.8
Word: ludzie, start_time: 144.8, end_time: 145.1
Word: którzy, start_time: 145.1, end_time: 145.2
Word: flotą, start_time: 145.2, end_time: 145.7
Word: baśnie, start_time: 145.7, end_time: 146.3
Word: a, start_time: 146.3, end_time: 146.4
Word: zaś, start_time: 146.4, end_time: 146.8
Word: w, start_time: 146.8, end_time: 146.9
Word: potrzebie, start_time: 146.9, end_time: 147.3
Word: tchórze, start_time: 147.3, end_time: 147.8
Word: tak, start_time: 147.8, end_time: 148.3
Word: jak, start_time: 148.3, end_time: 148.7
Word: pan, start_time: 148.7, end_time: 148.9
Word: na, start_time: 148.9, end_time: 149.1
Word: właśnie, start_time: 149.1, end_time: 149.5
Word: Marianna, start_time: 149.5, end_time: 151.2
Word: No, start_time: 151.2, end_time: 151.8
Word: cóż, start_time: 151.8, end_time: 152.2
Word: mnie, start_time: 152.2, end_time: 152.5
Word: obwiniasz, start_time: 152.5, end_time: 153.0
Word: że, start_time: 153.0, end_time: 153.8
Word: jestem, start_time: 153.8, end_time: 154.1
Word: trwożliwy, start_time: 154.1, end_time: 154.7
Word: do, start_time: 154.7, end_time: 156.3
Word: Rena, start_time: 156.3, end_time: 156.6
Word: prawdziwa, start_time: 156.6, end_time: 157.8
Word: miłość, start_time: 157.8, end_time: 158.1
Word: śmieszą, start_time: 158.1, end_time: 158.8
Word: w, start_time: 158.8, end_time: 158.9
Word: swych, start_time: 158.9, end_time: 159.2
Word: zadaniach, start_time: 159.2, end_time: 159.7
Word: bywa, start_time: 159.7, end_time: 160.0
Word: Marianna, start_time: 160.0, end_time: 161.7
Word: dla, start_time: 161.7, end_time: 162.3
Word: Walerego, start_time: 162.3, end_time: 162.7
Word: wiary, start_time: 162.7, end_time: 163.2
Word: wychowam, start_time: 163.2, end_time: 163.8
Word: tak, start_time: 163.8, end_time: 164.0
Word: stało, start_time: 164.0, end_time: 164.5
Word: Czyż, start_time: 164.5, end_time: 165.1
Word: nie, start_time: 165.1, end_time: 165.3
Word: jemu, start_time: 165.3, end_time: 165.7
Word: się, start_time: 165.7, end_time: 165.8
Word: starać, start_time: 165.8, end_time: 166.2
Word: o, start_time: 166.2, end_time: 166.3
Word: resztę, start_time: 166.3, end_time: 166.7
Word: przystało, start_time: 166.7, end_time: 167.3
Word: doryna, start_time: 167.3, end_time: 168.2
Word: jak, start_time: 168.2, end_time: 168.9
Word: to, start_time: 168.9, end_time: 169.1
Word: że, start_time: 169.1, end_time: 169.7
Word: ojciec, start_time: 169.7, end_time: 169.9
Word: Panny, start_time: 169.9, end_time: 170.4
Word: w, start_time: 170.4, end_time: 170.6
Word: zawziętym, start_time: 170.6, end_time: 171.2
Word: uporze, start_time: 171.2, end_time: 171.7
Word: poza, start_time: 171.7, end_time: 172.0
Word: taki, start_time: 172.0, end_time: 172.3
Word: sam, start_time: 172.3, end_time: 172.4
Word: świata, start_time: 172.4, end_time: 172.8
Word: już, start_time: 172.8, end_time: 173.0
Word: dojrzeć, start_time: 173.0, end_time: 173.4
Word: nie, start_time: 173.4, end_time: 173.5
Word: może, start_time: 173.5, end_time: 173.8
Word: i, start_time: 173.8, end_time: 173.9
Word: zrywa, start_time: 173.9, end_time: 174.6
Word: nagle, start_time: 174.6, end_time: 174.9
Word: związek, start_time: 174.9, end_time: 175.3
Word: z, start_time: 175.3, end_time: 175.4
Word: dawna, start_time: 175.4, end_time: 175.7
Word: ułożony, start_time: 175.7, end_time: 176.4
Word: czy, start_time: 176.4, end_time: 176.8
Word: zginę, start_time: 176.8, end_time: 177.2
Word: w, start_time: 177.2, end_time: 177.2
Word: tym, start_time: 177.2, end_time: 177.5
Word: ponosi, start_time: 177.5, end_time: 177.9
Word: Panny, start_time: 177.9, end_time: 178.3
Word: narzeczony, start_time: 178.3, end_time: 179.0
Transcript: Anna mam Żywiec małą odmową jawną i wzgardliwym prawdziwych uczuć zdradzić skłonność nazbyt żywą mam dla niego chociaż serce najlepiej mu życzy zdeptać powinność córki i wstyd mój dziewiczy chcesz by Mark liwość w oczach świata tak nagana doryna nie ja wcale nic nie chce widzę już że panna chce być żoną Tartuffe i Zachodzę w głowę czemu miałabym związki odradzać takowe Z jakiej przyczyny zwalczać twoje słuszne chęci nie dziw że taka partia młodą panną ci fantastico to nie żadne bagatelle baba Tartuffe PPP można to że trzmiele jest człowiekiem nie lada i przyznam świat cały że zostać jego żoną to zaszczyt nie mały ptak wyraźnie skłonnością nie myślę więc dwoiny jest szlachetnego rodu rozumny przystojny twarz ma pulchną rumiano i uszy czerwone poście szczęście z nim spotkanie i czy mnie
Confidence: 0.9506089687347412
Word: Anna, start_time: 179.9, end_time: 180.3
Word: mam, start_time: 180.3, end_time: 181.0
Word: Żywiec, start_time: 181.0, end_time: 181.3
Word: małą, start_time: 181.3, end_time: 181.6
Word: odmową, start_time: 181.6, end_time: 182.0
Word: jawną, start_time: 182.0, end_time: 182.5
Word: i, start_time: 182.5, end_time: 182.7
Word: wzgardliwym, start_time: 182.7, end_time: 183.3
Word: prawdziwych, start_time: 183.3, end_time: 184.6
Word: uczuć, start_time: 184.6, end_time: 185.0
Word: zdradzić, start_time: 185.0, end_time: 185.6
Word: skłonność, start_time: 185.6, end_time: 186.3
Word: nazbyt, start_time: 186.3, end_time: 186.7
Word: żywą, start_time: 186.7, end_time: 187.1
Word: mam, start_time: 187.1, end_time: 188.0
Word: dla, start_time: 188.0, end_time: 188.2
Word: niego, start_time: 188.2, end_time: 188.4
Word: chociaż, start_time: 188.4, end_time: 189.1
Word: serce, start_time: 189.1, end_time: 189.5
Word: najlepiej, start_time: 189.5, end_time: 190.1
Word: mu, start_time: 190.1, end_time: 190.2
Word: życzy, start_time: 190.2, end_time: 190.6
Word: zdeptać, start_time: 190.6, end_time: 191.6
Word: powinność, start_time: 191.6, end_time: 192.3
Word: córki, start_time: 192.3, end_time: 192.9
Word: i, start_time: 192.9, end_time: 192.9
Word: wstyd, start_time: 192.9, end_time: 193.4
Word: mój, start_time: 193.4, end_time: 193.6
Word: dziewiczy, start_time: 193.6, end_time: 194.2
Word: chcesz, start_time: 194.2, end_time: 194.8
Word: by, start_time: 194.8, end_time: 195.7
Word: Mark, start_time: 195.7, end_time: 196.0
Word: liwość, start_time: 196.0, end_time: 196.5
Word: w, start_time: 196.5, end_time: 196.8
Word: oczach, start_time: 196.8, end_time: 197.2
Word: świata, start_time: 197.2, end_time: 197.3
Word: tak, start_time: 197.3, end_time: 197.9
Word: nagana, start_time: 197.9, end_time: 198.5
Word: doryna, start_time: 198.5, end_time: 199.4
Word: nie, start_time: 199.4, end_time: 200.2
Word: ja, start_time: 200.2, end_time: 200.7
Word: wcale, start_time: 200.7, end_time: 200.8
Word: nic, start_time: 200.8, end_time: 201.2
Word: nie, start_time: 201.2, end_time: 201.4
Word: chce, start_time: 201.4, end_time: 201.7
Word: widzę, start_time: 201.7, end_time: 202.5
Word: już, start_time: 202.5, end_time: 202.8
Word: że, start_time: 202.8, end_time: 202.8
Word: panna, start_time: 202.8, end_time: 203.2
Word: chce, start_time: 203.2, end_time: 203.5
Word: być, start_time: 203.5, end_time: 203.7
Word: żoną, start_time: 203.7, end_time: 203.8
Word: Tartuffe, start_time: 203.8, end_time: 204.4
Word: i, start_time: 204.4, end_time: 204.5
Word: Zachodzę, start_time: 204.5, end_time: 205.0
Word: w, start_time: 205.0, end_time: 205.1
Word: głowę, start_time: 205.1, end_time: 205.1
Word: czemu, start_time: 205.1, end_time: 205.9
Word: miałabym, start_time: 205.9, end_time: 206.3
Word: związki, start_time: 206.3, end_time: 206.9
Word: odradzać, start_time: 206.9, end_time: 207.4
Word: takowe, start_time: 207.4, end_time: 207.9
Word: Z, start_time: 207.9, end_time: 208.0
Word: jakiej, start_time: 208.0, end_time: 208.6
Word: przyczyny, start_time: 208.6, end_time: 208.8
Word: zwalczać, start_time: 208.8, end_time: 209.6
Word: twoje, start_time: 209.6, end_time: 210.0
Word: słuszne, start_time: 210.0, end_time: 210.3
Word: chęci, start_time: 210.3, end_time: 210.8
Word: nie, start_time: 210.8, end_time: 211.3
Word: dziw, start_time: 211.3, end_time: 211.5
Word: że, start_time: 211.5, end_time: 211.6
Word: taka, start_time: 211.6, end_time: 212.1
Word: partia, start_time: 212.1, end_time: 212.5
Word: młodą, start_time: 212.5, end_time: 212.8
Word: panną, start_time: 212.8, end_time: 213.0
Word: ci, start_time: 213.0, end_time: 213.6
Word: fantastico, start_time: 213.6, end_time: 215.0
Word: to, start_time: 215.0, end_time: 215.8
Word: nie, start_time: 215.8, end_time: 216.0
Word: żadne, start_time: 216.0, end_time: 216.4
Word: bagatelle, start_time: 216.4, end_time: 216.9
Word: baba, start_time: 216.9, end_time: 218.1
Word: Tartuffe, start_time: 218.1, end_time: 218.9
Word: PPP, start_time: 218.9, end_time: 219.5
Word: można, start_time: 219.5, end_time: 220.4
Word: to, start_time: 220.4, end_time: 220.5
Word: że, start_time: 220.5, end_time: 220.6
Word: trzmiele, start_time: 220.6, end_time: 221.2
Word: jest, start_time: 221.2, end_time: 221.7
Word: człowiekiem, start_time: 221.7, end_time: 222.2
Word: nie, start_time: 222.2, end_time: 222.6
Word: lada, start_time: 222.6, end_time: 223.0
Word: i, start_time: 223.0, end_time: 223.1
Word: przyznam, start_time: 223.1, end_time: 223.6
Word: świat, start_time: 223.6, end_time: 223.8
Word: cały, start_time: 223.8, end_time: 224.2
Word: że, start_time: 224.2, end_time: 224.7
Word: zostać, start_time: 224.7, end_time: 225.1
Word: jego, start_time: 225.1, end_time: 225.2
Word: żoną, start_time: 225.2, end_time: 225.6
Word: to, start_time: 225.6, end_time: 225.8
Word: zaszczyt, start_time: 225.8, end_time: 226.4
Word: nie, start_time: 226.4, end_time: 226.5
Word: mały, start_time: 226.5, end_time: 226.9
