Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce wiersz
Confidence: 0.9553835988044739
Word: Bruno, start_time: 0.0, end_time: 0.5
Word: łoże, start_time: 30.2, end_time: 30.4
Word: małżeńskie, start_time: 30.4, end_time: 30.6
Word: jak, start_time: 30.6, end_time: 31.2
Word: przyzwoite, start_time: 31.2, end_time: 31.7
Word: obywatel, start_time: 31.7, end_time: 32.2
Transcript:  a księżyca nie ma księżyc ma stosunek z kotem na dachu sąsiedniej kamienicy Zegar tyka już czas już czas teraz wrócę już zaraz ze swojego koncertu pełen owacji recytacji wibracje potrącona mandolinę kiedy biegnie po schodach i stanął na progu MOPS ugryzie mnie w łydkę a ty podniesiesz się wolno ze swojego maleńkiego udanego fotelika będziesz wyższej smuklejsze niż zwykle AB o końcach roku w taki spadają na szyję poznam że się na mnie czekała dlatego powiem jak na jej obojętni dzień dobry śliczna pogoda a potem Strasznie mi się chce pić wtedy ty podejdziesz do mnie zupełnie blisko blisko i bez słowa podasz mi swoje małe wykrojone ładne usta pochylam się nad nimi i piję aż powoli lampa mops i porcelanowy Paderewski zaczynają tańczyć jakiegoś dziwnego Kate Walker
Confidence: 0.9588134288787842
Word: a, start_time: 33.5, end_time: 33.6
Word: księżyca, start_time: 33.6, end_time: 34.3
Word: nie, start_time: 34.3, end_time: 34.5
Word: ma, start_time: 34.5, end_time: 34.7
Word: księżyc, start_time: 34.7, end_time: 36.1
Word: ma, start_time: 36.1, end_time: 36.2
Word: stosunek, start_time: 36.2, end_time: 36.6
Word: z, start_time: 36.6, end_time: 36.7
Word: kotem, start_time: 36.7, end_time: 37.1
Word: na, start_time: 37.1, end_time: 37.2
Word: dachu, start_time: 37.2, end_time: 37.5
Word: sąsiedniej, start_time: 37.5, end_time: 37.9
Word: kamienicy, start_time: 37.9, end_time: 38.0
Word: Zegar, start_time: 38.0, end_time: 39.2
Word: tyka, start_time: 39.2, end_time: 39.5
Word: już, start_time: 39.5, end_time: 40.4
Word: czas, start_time: 40.4, end_time: 41.0
Word: już, start_time: 41.0, end_time: 42.0
Word: czas, start_time: 42.0, end_time: 42.3
Word: teraz, start_time: 42.3, end_time: 43.7
Word: wrócę, start_time: 43.7, end_time: 44.0
Word: już, start_time: 44.0, end_time: 44.2
Word: zaraz, start_time: 44.2, end_time: 44.5
Word: ze, start_time: 44.5, end_time: 44.6
Word: swojego, start_time: 44.6, end_time: 44.9
Word: koncertu, start_time: 44.9, end_time: 45.2
Word: pełen, start_time: 45.2, end_time: 45.9
Word: owacji, start_time: 45.9, end_time: 46.4
Word: recytacji, start_time: 46.4, end_time: 47.6
Word: wibracje, start_time: 47.6, end_time: 48.5
Word: potrącona, start_time: 48.5, end_time: 49.5
Word: mandolinę, start_time: 49.5, end_time: 50.1
Word: kiedy, start_time: 50.1, end_time: 51.2
Word: biegnie, start_time: 51.2, end_time: 51.4
Word: po, start_time: 51.4, end_time: 51.6
Word: schodach, start_time: 51.6, end_time: 51.7
Word: i, start_time: 51.7, end_time: 52.0
Word: stanął, start_time: 52.0, end_time: 52.4
Word: na, start_time: 52.4, end_time: 52.5
Word: progu, start_time: 52.5, end_time: 52.9
Word: MOPS, start_time: 52.9, end_time: 53.7
Word: ugryzie, start_time: 53.7, end_time: 54.1
Word: mnie, start_time: 54.1, end_time: 54.2
Word: w, start_time: 54.2, end_time: 54.4
Word: łydkę, start_time: 54.4, end_time: 54.8
Word: a, start_time: 54.8, end_time: 54.9
Word: ty, start_time: 54.9, end_time: 55.2
Word: podniesiesz, start_time: 55.2, end_time: 56.0
Word: się, start_time: 56.0, end_time: 56.1
Word: wolno, start_time: 56.1, end_time: 56.6
Word: ze, start_time: 56.6, end_time: 56.7
Word: swojego, start_time: 56.7, end_time: 57.1
Word: maleńkiego, start_time: 57.1, end_time: 57.7
Word: udanego, start_time: 57.7, end_time: 58.3
Word: fotelika, start_time: 58.3, end_time: 59.0
Word: będziesz, start_time: 59.0, end_time: 59.8
Word: wyższej, start_time: 59.8, end_time: 60.2
Word: smuklejsze, start_time: 60.2, end_time: 60.7
Word: niż, start_time: 60.7, end_time: 60.9
Word: zwykle, start_time: 60.9, end_time: 61.3
Word: AB, start_time: 61.3, end_time: 61.8
Word: o, start_time: 61.8, end_time: 61.9
Word: końcach, start_time: 61.9, end_time: 61.9
Word: roku, start_time: 61.9, end_time: 62.6
Word: w, start_time: 62.6, end_time: 62.7
Word: taki, start_time: 62.7, end_time: 62.9
Word: spadają, start_time: 62.9, end_time: 63.3
Word: na, start_time: 63.3, end_time: 63.3
Word: szyję, start_time: 63.3, end_time: 63.7
Word: poznam, start_time: 63.7, end_time: 64.2
Word: że, start_time: 64.2, end_time: 64.7
Word: się, start_time: 64.7, end_time: 64.8
Word: na, start_time: 64.8, end_time: 64.8
Word: mnie, start_time: 64.8, end_time: 64.9
Word: czekała, start_time: 64.9, end_time: 65.4
Word: dlatego, start_time: 65.4, end_time: 66.4
Word: powiem, start_time: 66.4, end_time: 66.7
Word: jak, start_time: 66.7, end_time: 66.9
Word: na, start_time: 66.9, end_time: 67.0
Word: jej, start_time: 67.0, end_time: 67.2
Word: obojętni, start_time: 67.2, end_time: 68.0
Word: dzień, start_time: 68.0, end_time: 69.3
Word: dobry, start_time: 69.3, end_time: 69.6
Word: śliczna, start_time: 69.6, end_time: 72.0
Word: pogoda, start_time: 72.0, end_time: 72.1
Word: a, start_time: 72.1, end_time: 72.5
Word: potem, start_time: 72.5, end_time: 73.7
Word: Strasznie, start_time: 73.7, end_time: 74.7
Word: mi, start_time: 74.7, end_time: 75.0
Word: się, start_time: 75.0, end_time: 75.0
Word: chce, start_time: 75.0, end_time: 75.2
Word: pić, start_time: 75.2, end_time: 75.5
Word: wtedy, start_time: 75.5, end_time: 76.3
Word: ty, start_time: 76.3, end_time: 76.4
Word: podejdziesz, start_time: 76.4, end_time: 76.9
Word: do, start_time: 76.9, end_time: 76.9
Word: mnie, start_time: 76.9, end_time: 77.2
Word: zupełnie, start_time: 77.2, end_time: 78.0
Word: blisko, start_time: 78.0, end_time: 78.5
Word: blisko, start_time: 78.5, end_time: 78.8
Word: i, start_time: 78.8, end_time: 79.1
Word: bez, start_time: 79.1, end_time: 79.5
Word: słowa, start_time: 79.5, end_time: 79.9
Word: podasz, start_time: 79.9, end_time: 80.2
Word: mi, start_time: 80.2, end_time: 80.4
Word: swoje, start_time: 80.4, end_time: 80.7
Word: małe, start_time: 80.7, end_time: 81.1
Word: wykrojone, start_time: 81.1, end_time: 82.2
Word: ładne, start_time: 82.2, end_time: 82.6
Word: usta, start_time: 82.6, end_time: 83.1
Word: pochylam, start_time: 83.1, end_time: 84.3
Word: się, start_time: 84.3, end_time: 84.4
Word: nad, start_time: 84.4, end_time: 84.7
Word: nimi, start_time: 84.7, end_time: 85.0
Word: i, start_time: 85.0, end_time: 85.2
Word: piję, start_time: 85.2, end_time: 85.7
Word: aż, start_time: 85.7, end_time: 86.7
Word: powoli, start_time: 86.7, end_time: 87.1
Word: lampa, start_time: 87.1, end_time: 87.6
Word: mops, start_time: 87.6, end_time: 88.6
Word: i, start_time: 88.6, end_time: 88.8
Word: porcelanowy, start_time: 88.8, end_time: 89.8
Word: Paderewski, start_time: 89.8, end_time: 90.5
Word: zaczynają, start_time: 90.5, end_time: 90.9
Word: tańczyć, start_time: 90.9, end_time: 91.2
Word: jakiegoś, start_time: 91.2, end_time: 91.9
Word: dziwnego, start_time: 91.9, end_time: 92.4
Word: Kate, start_time: 92.4, end_time: 93.0
Word: Walker, start_time: 93.0, end_time: 93.3
Transcript:  coraz prędzej teraz prędzej a po środku tego wszystkiego siedzi wielki czarny kot z zielonymi fosforyzujący mi oczy na które znam tak dobrze ale po trochu i te oczy zaczynają się powleka ci lekką puszystą głową A skąd wiesz z daleka z zaświatów słyszę ciche mistyczne szept jak szelest strun wieczorem
Confidence: 0.9145545959472656
Word: coraz, start_time: 93.5, end_time: 94.0
Word: prędzej, start_time: 94.0, end_time: 94.4
Word: teraz, start_time: 94.4, end_time: 94.8
Word: prędzej, start_time: 94.8, end_time: 95.4
Word: a, start_time: 95.4, end_time: 95.5
Word: po, start_time: 95.5, end_time: 96.1
Word: środku, start_time: 96.1, end_time: 96.4
Word: tego, start_time: 96.4, end_time: 96.5
Word: wszystkiego, start_time: 96.5, end_time: 97.1
Word: siedzi, start_time: 97.1, end_time: 97.5
Word: wielki, start_time: 97.5, end_time: 98.0
Word: czarny, start_time: 98.0, end_time: 98.4
Word: kot, start_time: 98.4, end_time: 98.8
Word: z, start_time: 98.8, end_time: 99.0
Word: zielonymi, start_time: 99.0, end_time: 99.2
Word: fosforyzujący, start_time: 99.2, end_time: 100.6
Word: mi, start_time: 100.6, end_time: 100.7
Word: oczy, start_time: 100.7, end_time: 101.1
Word: na, start_time: 101.1, end_time: 101.2
Word: które, start_time: 101.2, end_time: 102.0
Word: znam, start_time: 102.0, end_time: 102.3
Word: tak, start_time: 102.3, end_time: 102.4
Word: dobrze, start_time: 102.4, end_time: 102.6
Word: ale, start_time: 102.6, end_time: 104.4
Word: po, start_time: 104.4, end_time: 104.5
Word: trochu, start_time: 104.5, end_time: 104.8
Word: i, start_time: 104.8, end_time: 104.9
Word: te, start_time: 104.9, end_time: 105.0
Word: oczy, start_time: 105.0, end_time: 105.4
Word: zaczynają, start_time: 105.4, end_time: 105.6
Word: się, start_time: 105.6, end_time: 106.0
Word: powleka, start_time: 106.0, end_time: 106.5
Word: ci, start_time: 106.5, end_time: 106.6
Word: lekką, start_time: 106.6, end_time: 107.0
Word: puszystą, start_time: 107.0, end_time: 107.6
Word: głową, start_time: 107.6, end_time: 108.1
Word: A, start_time: 108.1, end_time: 108.1
Word: skąd, start_time: 108.1, end_time: 108.9
Word: wiesz, start_time: 108.9, end_time: 109.1
Word: z, start_time: 109.1, end_time: 109.2
Word: daleka, start_time: 109.2, end_time: 109.7
Word: z, start_time: 109.7, end_time: 109.8
Word: zaświatów, start_time: 109.8, end_time: 110.5
Word: słyszę, start_time: 110.5, end_time: 111.5
Word: ciche, start_time: 111.5, end_time: 111.8
Word: mistyczne, start_time: 111.8, end_time: 112.1
Word: szept, start_time: 112.1, end_time: 113.1
Word: jak, start_time: 113.1, end_time: 113.4
Word: szelest, start_time: 113.4, end_time: 114.2
Word: strun, start_time: 114.2, end_time: 114.6
Word: wieczorem, start_time: 114.6, end_time: 115.2
Transcript:  Zanieś mnie na otomany
Confidence: 0.9000561237335205
Word: Zanieś, start_time: 116.4, end_time: 117.2
Word: mnie, start_time: 117.2, end_time: 117.3
Word: na, start_time: 117.3, end_time: 117.5
Word: otomany, start_time: 117.5, end_time: 118.1
