Waiting for operation to complete...
Transcript: Bolesław Leśmian Dusiołek szedł po świecie bajdała co go wiosna zagrzał a oprócz siebie I odłóż KP oprócz HPV test Andy Cohen wyszedł z nimi pospołu Zachciało się by dalej przespać upał w upale wypatrzył zezem ściółkę zamku pod lasem czy dogodne dla karku spróbował obcasem poległ cielska tobą między mną a wołem skrzywił gębę na bakier z jęzorem Love Chloe Ziewnął wniebogłosy i splunął i zasnął nie wiadomo dziś wcale co się śniło Bajda lecz wiadomo że szpecące przystojność przestworza wyrazy z obu Dusiołek jak pół babek złoża pysk miał z Żabia ślimaczy że też takie życie raczej Azoty licu kwoka kiedy znosi jajo Milcz gebo nieposłuszna
Confidence: 0.977172315120697
Word: Bolesław, start_time: 0.0, end_time: 1.3
Word: ci, start_time: 62.3, end_time: 62.4
Word: z, start_time: 62.4, end_time: 62.5
Word: rzemyka, start_time: 62.5, end_time: 63.0
Word: PO, start_time: 63.0, end_time: 63.4
Word: to, start_time: 63.4, end_time: 63.6
Word: go, start_time: 63.6, end_time: 63.8
Word: nie, start_time: 63.8, end_time: 64.0
Word: zaś, start_time: 64.0, end_time: 64.2
Word: z, start_time: 64.2, end_time: 64.3
Word: łyka, start_time: 64.3, end_time: 64.8
Word: siadł, start_time: 64.8, end_time: 66.2
Word: bajdale, start_time: 66.2, end_time: 66.8
Word: na, start_time: 66.8, end_time: 66.9
Word: piersi, start_time: 66.9, end_time: 67.4
Word: jak, start_time: 67.4, end_time: 68.0
Word: ten, start_time: 68.0, end_time: 68.2
Word: klub, start_time: 68.2, end_time: 68.6
Word: na, start_time: 68.6, end_time: 68.8
Word: Snapie, start_time: 68.8, end_time: 69.3
Word: buty, start_time: 69.3, end_time: 70.3
Word: Dusił, start_time: 70.3, end_time: 70.7
Word: dusił, start_time: 70.7, end_time: 70.8
Word: masz, start_time: 70.8, end_time: 72.1
Word: coś, start_time: 72.1, end_time: 72.3
Word: wart, start_time: 72.3, end_time: 72.7
Word: chłopie, start_time: 72.7, end_time: 73.4
Word: vargo, start_time: 73.4, end_time: 74.6
Word: trzasło, start_time: 74.6, end_time: 75.2
Word: spotkało, start_time: 75.2, end_time: 76.2
Word: co, start_time: 76.2, end_time: 77.1
Word: ci, start_time: 77.1, end_time: 77.3
Word: się, start_time: 77.3, end_time: 77.3
Word: stało, start_time: 77.3, end_time: 77.4
Word: by, start_time: 77.4, end_time: 77.9
Word: dało, start_time: 77.9, end_time: 78.2
Word: to, start_time: 78.2, end_time: 79.5
Word: Mucha, start_time: 79.5, end_time: 79.7
Word: włosy, start_time: 79.7, end_time: 80.3
Word: ze, start_time: 80.3, end_time: 80.4
Word: zgrozy, start_time: 80.4, end_time: 80.9
Word: jękiem, start_time: 80.9, end_time: 81.6
Word: złemu, start_time: 81.6, end_time: 82.1
Word: przeczy, start_time: 82.1, end_time: 82.6
Word: słuchaj, start_time: 82.6, end_time: 83.6
Word: tam, start_time: 83.6, end_time: 83.8
Word: wszystkie, start_time: 83.8, end_time: 84.2
Word: wierzby, start_time: 84.2, end_time: 84.5
Word: jak, start_time: 84.5, end_time: 84.8
Word: chłop, start_time: 84.8, end_time: 85.2
Word: przez, start_time: 85.2, end_time: 85.6
Word: sen, start_time: 85.6, end_time: 85.9
Word: beczy, start_time: 85.9, end_time: 86.4
Word: starał, start_time: 86.4, end_time: 87.7
Word: we, start_time: 87.7, end_time: 87.9
Word: śnie, start_time: 87.9, end_time: 88.2
Word: bajdała, start_time: 88.2, end_time: 88.8
Word: półtuszy, start_time: 88.8, end_time: 89.9
Word: i, start_time: 89.9, end_time: 90.0
Word: pół, start_time: 90.0, end_time: 90.4
Word: działa, start_time: 90.4, end_time: 90.8
Word: już, start_time: 90.8, end_time: 91.8
Word: poprawnie, start_time: 91.8, end_time: 92.0
Word: długo, start_time: 92.0, end_time: 92.9
Word: ze, start_time: 92.9, end_time: 93.0
Word: zmorą, start_time: 93.0, end_time: 93.4
Word: marudził, start_time: 93.4, end_time: 94.0
Word: wypatrują, start_time: 94.0, end_time: 95.8
Word: nozdrzami, start_time: 95.8, end_time: 96.5
Word: zmarszczył, start_time: 96.5, end_time: 97.5
Word: się, start_time: 97.5, end_time: 97.7
Word: i, start_time: 97.7, end_time: 97.8
Word: zbudził, start_time: 97.8, end_time: 98.8
Word: że, start_time: 98.8, end_time: 99.7
Word: Kuba, start_time: 99.7, end_time: 100.0
Word: i, start_time: 100.0, end_time: 100.1
Word: dała, start_time: 100.1, end_time: 100.4
Word: do, start_time: 100.4, end_time: 100.5
Word: szkoły, start_time: 100.5, end_time: 101.0
Word: Czemu, start_time: 101.0, end_time: 101.2
Word: Zwierzasz, start_time: 101.2, end_time: 101.8
Word: swetra, start_time: 101.8, end_time: 102.2
Word: by, start_time: 102.2, end_time: 102.4
Word: trzeba, start_time: 102.4, end_time: 103.3
Word: było, start_time: 103.3, end_time: 103.6
Word: kobietę, start_time: 103.6, end_time: 104.0
Word: dusiołka, start_time: 104.0, end_time: 104.6
Word: przetrącić, start_time: 104.6, end_time: 105.1
Word: zanim, start_time: 105.1, end_time: 106.4
Word: zdążył, start_time: 106.4, end_time: 106.8
Word: mój, start_time: 106.8, end_time: 107.0
Word: spokój, start_time: 107.0, end_time: 107.3
Word: chciałem, start_time: 107.3, end_time: 107.7
Word: porozmawiać, start_time: 107.7, end_time: 108.1
Word: brzegu, start_time: 108.1, end_time: 110.0
Word: Bajda, start_time: 110.0, end_time: 110.4
Word: ładował, start_time: 110.4, end_time: 110.9
Word: Czemu, start_time: 110.9, end_time: 111.4
Word: się, start_time: 111.4, end_time: 111.5
Word: skończył, start_time: 111.5, end_time: 112.0
Word: mozołu, start_time: 112.0, end_time: 112.5
Word: trzeba, start_time: 112.5, end_time: 113.7
Word: było, start_time: 113.7, end_time: 114.1
Word: rogami, start_time: 114.1, end_time: 114.5
Word: dusiołka, start_time: 114.5, end_time: 115.0
Word: po, start_time: 115.0, end_time: 115.1
Word: stronić, start_time: 115.1, end_time: 115.6
Word: Gdy, start_time: 115.6, end_time: 116.9
Word: chciał, start_time: 116.9, end_time: 117.2
Word: na, start_time: 117.2, end_time: 117.3
Word: mnie, start_time: 117.3, end_time: 117.5
Word: swej, start_time: 117.5, end_time: 117.8
Word: duszy, start_time: 117.8, end_time: 117.9
Word: paskudy, start_time: 117.9, end_time: 118.6
Word: wyłonić, start_time: 118.6, end_time: 119.1
Transcript: rzekł bajdała do Boga o rety olaboga nie dość ci rzeźb otworzył mnie szkapę Iwonka jesteś musiał takiego zmajstrować dusiołka
Confidence: 0.9342859983444214
Word: rzekł, start_time: 119.9, end_time: 121.1
Word: bajdała, start_time: 121.1, end_time: 121.6
Word: do, start_time: 121.6, end_time: 121.8
Word: Boga, start_time: 121.8, end_time: 122.1
Word: o, start_time: 122.1, end_time: 122.2
Word: rety, start_time: 122.2, end_time: 122.8
Word: olaboga, start_time: 122.8, end_time: 123.3
Word: nie, start_time: 123.3, end_time: 123.6
Word: dość, start_time: 123.6, end_time: 125.1
Word: ci, start_time: 125.1, end_time: 125.3
Word: rzeźb, start_time: 125.3, end_time: 126.0
Word: otworzył, start_time: 126.0, end_time: 126.5
Word: mnie, start_time: 126.5, end_time: 126.8
Word: szkapę, start_time: 126.8, end_time: 127.3
Word: Iwonka, start_time: 127.3, end_time: 127.9
Word: jesteś, start_time: 127.9, end_time: 128.9
Word: musiał, start_time: 128.9, end_time: 129.2
Word: takiego, start_time: 129.2, end_time: 129.7
Word: zmajstrować, start_time: 129.7, end_time: 130.1
Word: dusiołka, start_time: 130.1, end_time: 131.1
