Waiting for operation to complete...
Transcript: scena 5 orgon elmira dummies Cardiff Devils podchodzisz Ojcze szczęśliwym przypadkiem może się to uraczyć widowiskiem rzadkie ładne i doznał za swoje starania zapłaty i ten pan wdzięcznym ci się ukazał zakaty w swej tkliwości dla ciebie cały zapał mieści w tym aby cię obedrzeć z honoru i części właśnie słyszałem pani to za świadka stanie jakiej swych brudnych huj ci uczynił wyznanie na rzecz w swej dobroci biorąc zbyt łagodny chciała ukryć przed tobą te bezczelna zbrodnie lecz ja żądam byś wiedział jak to rzeczy stoją i Mniemam że Milczenie jest zniewagę twoją a Mira Nie sądzę by w istocie żona była dużą głowę węża zaprzątać lada baśnią próżno mi w tym honor jej czerpie
Confidence: 0.9466516375541687
Word: scena, start_time: 0.0, end_time: 0.9
Word: ten, start_time: 17.9, end_time: 18.6
Word: pan, start_time: 18.6, end_time: 18.8
Word: wdzięcznym, start_time: 18.8, end_time: 19.5
Word: ci, start_time: 19.5, end_time: 19.7
Word: się, start_time: 19.7, end_time: 19.9
Word: ukazał, start_time: 19.9, end_time: 20.6
Word: zakaty, start_time: 20.6, end_time: 21.3
Word: w, start_time: 21.3, end_time: 21.5
Word: swej, start_time: 21.5, end_time: 22.1
Word: tkliwości, start_time: 22.1, end_time: 22.8
Word: dla, start_time: 22.8, end_time: 23.0
Word: ciebie, start_time: 23.0, end_time: 23.3
Word: cały, start_time: 23.3, end_time: 23.7
Word: zapał, start_time: 23.7, end_time: 24.2
Word: mieści, start_time: 24.2, end_time: 24.7
Word: w, start_time: 24.7, end_time: 24.8
Word: tym, start_time: 24.8, end_time: 25.5
Word: aby, start_time: 25.5, end_time: 26.0
Word: cię, start_time: 26.0, end_time: 26.2
Word: obedrzeć, start_time: 26.2, end_time: 27.0
Word: z, start_time: 27.0, end_time: 27.2
Word: honoru, start_time: 27.2, end_time: 27.9
Word: i, start_time: 27.9, end_time: 28.0
Word: części, start_time: 28.0, end_time: 28.7
Word: właśnie, start_time: 28.7, end_time: 29.6
Word: słyszałem, start_time: 29.6, end_time: 30.1
Word: pani, start_time: 30.1, end_time: 31.0
Word: to, start_time: 31.0, end_time: 31.2
Word: za, start_time: 31.2, end_time: 31.4
Word: świadka, start_time: 31.4, end_time: 31.8
Word: stanie, start_time: 31.8, end_time: 32.3
Word: jakiej, start_time: 32.3, end_time: 33.1
Word: swych, start_time: 33.1, end_time: 33.5
Word: brudnych, start_time: 33.5, end_time: 34.0
Word: huj, start_time: 34.0, end_time: 34.5
Word: ci, start_time: 34.5, end_time: 34.7
Word: uczynił, start_time: 34.7, end_time: 35.5
Word: wyznanie, start_time: 35.5, end_time: 36.1
Word: na, start_time: 36.1, end_time: 36.8
Word: rzecz, start_time: 36.8, end_time: 37.5
Word: w, start_time: 37.5, end_time: 37.7
Word: swej, start_time: 37.7, end_time: 38.1
Word: dobroci, start_time: 38.1, end_time: 38.2
Word: biorąc, start_time: 38.2, end_time: 39.3
Word: zbyt, start_time: 39.3, end_time: 39.7
Word: łagodny, start_time: 39.7, end_time: 40.2
Word: chciała, start_time: 40.2, end_time: 40.8
Word: ukryć, start_time: 40.8, end_time: 41.3
Word: przed, start_time: 41.3, end_time: 41.7
Word: tobą, start_time: 41.7, end_time: 42.1
Word: te, start_time: 42.1, end_time: 42.4
Word: bezczelna, start_time: 42.4, end_time: 43.2
Word: zbrodnie, start_time: 43.2, end_time: 43.7
Word: lecz, start_time: 43.7, end_time: 44.4
Word: ja, start_time: 44.4, end_time: 44.5
Word: żądam, start_time: 44.5, end_time: 44.8
Word: byś, start_time: 44.8, end_time: 45.1
Word: wiedział, start_time: 45.1, end_time: 45.6
Word: jak, start_time: 45.6, end_time: 45.8
Word: to, start_time: 45.8, end_time: 46.0
Word: rzeczy, start_time: 46.0, end_time: 46.3
Word: stoją, start_time: 46.3, end_time: 46.6
Word: i, start_time: 46.6, end_time: 46.8
Word: Mniemam, start_time: 46.8, end_time: 47.5
Word: że, start_time: 47.5, end_time: 47.6
Word: Milczenie, start_time: 47.6, end_time: 48.7
Word: jest, start_time: 48.7, end_time: 49.2
Word: zniewagę, start_time: 49.2, end_time: 50.1
Word: twoją, start_time: 50.1, end_time: 50.6
Word: a, start_time: 50.6, end_time: 51.5
Word: Mira, start_time: 51.5, end_time: 51.8
Word: Nie, start_time: 51.8, end_time: 53.1
Word: sądzę, start_time: 53.1, end_time: 53.5
Word: by, start_time: 53.5, end_time: 53.6
Word: w, start_time: 53.6, end_time: 53.7
Word: istocie, start_time: 53.7, end_time: 54.0
Word: żona, start_time: 54.0, end_time: 54.3
Word: była, start_time: 54.3, end_time: 54.5
Word: dużą, start_time: 54.5, end_time: 55.0
Word: głowę, start_time: 55.0, end_time: 55.8
Word: węża, start_time: 55.8, end_time: 55.9
Word: zaprzątać, start_time: 55.9, end_time: 56.8
Word: lada, start_time: 56.8, end_time: 57.2
Word: baśnią, start_time: 57.2, end_time: 57.6
Word: próżno, start_time: 57.6, end_time: 58.1
Word: mi, start_time: 58.1, end_time: 58.3
Word: w, start_time: 58.3, end_time: 58.7
Word: tym, start_time: 58.7, end_time: 58.8
Word: honor, start_time: 58.8, end_time: 59.3
Word: jej, start_time: 59.3, end_time: 59.5
Word: czerpie, start_time: 59.5, end_time: 59.9
Transcript: Lasków swoich pełni jeśli umie obronić się starczy zupełnie tak ja Mniemam i gdyby Damis w tej potrzebie mnie bym słuchał rzecz całą schował by dla siebie
Confidence: 0.8916950821876526
Word: Lasków, start_time: 59.9, end_time: 60.4
Word: swoich, start_time: 60.4, end_time: 60.7
Word: pełni, start_time: 60.7, end_time: 61.1
Word: jeśli, start_time: 61.1, end_time: 61.8
Word: umie, start_time: 61.8, end_time: 62.0
Word: obronić, start_time: 62.0, end_time: 62.6
Word: się, start_time: 62.6, end_time: 62.7
Word: starczy, start_time: 62.7, end_time: 63.5
Word: zupełnie, start_time: 63.5, end_time: 64.1
Word: tak, start_time: 64.1, end_time: 64.8
Word: ja, start_time: 64.8, end_time: 65.0
Word: Mniemam, start_time: 65.0, end_time: 65.5
Word: i, start_time: 65.5, end_time: 65.7
Word: gdyby, start_time: 65.7, end_time: 66.1
Word: Damis, start_time: 66.1, end_time: 66.5
Word: w, start_time: 66.5, end_time: 66.6
Word: tej, start_time: 66.6, end_time: 66.8
Word: potrzebie, start_time: 66.8, end_time: 67.4
Word: mnie, start_time: 67.4, end_time: 67.9
Word: bym, start_time: 67.9, end_time: 68.1
Word: słuchał, start_time: 68.1, end_time: 68.4
Word: rzecz, start_time: 68.4, end_time: 69.1
Word: całą, start_time: 69.1, end_time: 69.5
Word: schował, start_time: 69.5, end_time: 70.0
Word: by, start_time: 70.0, end_time: 70.2
Word: dla, start_time: 70.2, end_time: 70.3
Word: siebie, start_time: 70.3, end_time: 70.7
