Waiting for operation to complete...
Transcript: Adam Mickiewicz Sonety Krymskie bajdary wypuszczam na wiatr konia i nie szczędzą razów lasy doliny głazy w kolei w natłoku u nóg my wpłyną giną jak fale potoku chcę odurzyć się upić tym biurem obrazów a gdy spieniony Rumak nie słucha rozkazów gdy świat kolory traci pod całunem mroku jak w rozbitym zwierciadle tak mem z piekłem oku snują się Mary lasów i dolin i głazów ziemia śpij mnie snu nie ma skacze w morskie łona czarny wydęty bałwan z hukiem na Brzeg Dolny z kilku niemu czoło wyciągam ramiona pęka nad głową fala chaos miał krąży Czekam aż myśl jak łódka wirami kręcona z błąka się i na chwilę w niepamięć pogrąży
Confidence: 0.953277587890625
Word: Adam, start_time: 0.0, end_time: 1.1
Word: Brzeg, start_time: 38.2, end_time: 38.5
Word: Dolny, start_time: 38.5, end_time: 38.8
Word: z, start_time: 38.8, end_time: 39.0
Word: kilku, start_time: 39.0, end_time: 39.8
Word: niemu, start_time: 39.8, end_time: 40.1
Word: czoło, start_time: 40.1, end_time: 40.4
Word: wyciągam, start_time: 40.4, end_time: 40.9
Word: ramiona, start_time: 40.9, end_time: 41.4
Word: pęka, start_time: 41.4, end_time: 42.1
Word: nad, start_time: 42.1, end_time: 42.3
Word: głową, start_time: 42.3, end_time: 42.5
Word: fala, start_time: 42.5, end_time: 43.0
Word: chaos, start_time: 43.0, end_time: 43.4
Word: miał, start_time: 43.4, end_time: 43.7
Word: krąży, start_time: 43.7, end_time: 44.1
Word: Czekam, start_time: 44.1, end_time: 45.9
Word: aż, start_time: 45.9, end_time: 46.2
Word: myśl, start_time: 46.2, end_time: 46.7
Word: jak, start_time: 46.7, end_time: 46.9
Word: łódka, start_time: 46.9, end_time: 47.2
Word: wirami, start_time: 47.2, end_time: 47.8
Word: kręcona, start_time: 47.8, end_time: 48.3
Word: z, start_time: 48.3, end_time: 48.5
Word: błąka, start_time: 48.5, end_time: 49.8
Word: się, start_time: 49.8, end_time: 49.9
Word: i, start_time: 49.9, end_time: 50.2
Word: na, start_time: 50.2, end_time: 50.4
Word: chwilę, start_time: 50.4, end_time: 50.9
Word: w, start_time: 50.9, end_time: 50.9
Word: niepamięć, start_time: 50.9, end_time: 51.2
Word: pogrąży, start_time: 51.2, end_time: 52.0
