Waiting for operation to complete...
Transcript: Bolesław Leśmian Dziewczyna Władysławowie Jaroszewicz jego entuzjastycznym zapałą dla dzie twórczych i szczerym wyczuciem czarów poetyckich 12 braci wierząc w sny zwada o mur od marzeń ze strony a poza murem płakał głos dziewczęcy głos zaprzepaszczone i pokochali głosu dźwięk i chętny domysły dziewczynie i zgadywanie kształtu ust po tym jak śpiewa Lublinie mówili o niej UK więc jest nic innego nie mówili i prze żegnali cały świat i świat zadumała się w tej chwili porwali młodych twardą dłoń i Wigury tłuc z łoskotem nie wiedziała ślepa noc Kto jest człowiekiem a kto młotem o prędzej skrusz mnie zimny głaz nim śmierć dziewczyny rodzą po wlecze tak wolę
Confidence: 0.8279277086257935
Word: Bolesław, start_time: 0.0, end_time: 1.1
Word: się, start_time: 41.7, end_time: 41.7
Word: w, start_time: 41.7, end_time: 41.9
Word: tej, start_time: 41.9, end_time: 42.1
Word: chwili, start_time: 42.1, end_time: 42.2
Word: porwali, start_time: 42.2, end_time: 44.2
Word: młodych, start_time: 44.2, end_time: 44.6
Word: twardą, start_time: 44.6, end_time: 45.0
Word: dłoń, start_time: 45.0, end_time: 45.3
Word: i, start_time: 45.3, end_time: 45.4
Word: Wigury, start_time: 45.4, end_time: 46.4
Word: tłuc, start_time: 46.4, end_time: 46.7
Word: z, start_time: 46.7, end_time: 46.8
Word: łoskotem, start_time: 46.8, end_time: 47.2
Word: nie, start_time: 47.2, end_time: 48.6
Word: wiedziała, start_time: 48.6, end_time: 48.9
Word: ślepa, start_time: 48.9, end_time: 49.0
Word: noc, start_time: 49.0, end_time: 49.6
Word: Kto, start_time: 49.6, end_time: 50.1
Word: jest, start_time: 50.1, end_time: 50.3
Word: człowiekiem, start_time: 50.3, end_time: 50.9
Word: a, start_time: 50.9, end_time: 51.1
Word: kto, start_time: 51.1, end_time: 51.8
Word: młotem, start_time: 51.8, end_time: 52.3
Word: o, start_time: 52.3, end_time: 52.4
Word: prędzej, start_time: 52.4, end_time: 54.4
Word: skrusz, start_time: 54.4, end_time: 54.8
Word: mnie, start_time: 54.8, end_time: 54.9
Word: zimny, start_time: 54.9, end_time: 55.3
Word: głaz, start_time: 55.3, end_time: 55.4
Word: nim, start_time: 55.4, end_time: 56.3
Word: śmierć, start_time: 56.3, end_time: 56.8
Word: dziewczyny, start_time: 56.8, end_time: 57.4
Word: rodzą, start_time: 57.4, end_time: 57.6
Word: po, start_time: 57.6, end_time: 57.8
Word: wlecze, start_time: 57.8, end_time: 58.2
Word: tak, start_time: 58.2, end_time: 59.4
Word: wolę, start_time: 59.4, end_time: 59.9
Transcript: dwór 12 pracy do 11 innych rzeczy ale daremne były wśród daremny ramion sprzętu z oddali ciała swemu swemu synowi coś skusił łamią się piersi trzeszczy kość próchnieje dłonie twarzy bledną i wszyscy w jednym zmarli dniu i nocy czystą mieli lecz cienie zmarłych Boże mój nie wypuściły modów z dłoni i tylko inny płynie czas i tylko inaczej dzwoni i dzwoni w przód i dzwoni wspak i wzwyż za każdym brzmi nawrotem i nie wiedziała ślepa noc Kto to jest cieniem A kto młotem o prędzej skrusz mnie zimny głaz nim śmierć dziewczyny rodzą po wlecze tak waląc w mur 12 cień do 11 innych rzeczy
Confidence: 0.8045945763587952
Word: dwór, start_time: 59.9, end_time: 60.4
Word: 12, start_time: 60.4, end_time: 61.6
Word: pracy, start_time: 61.6, end_time: 61.9
Word: do, start_time: 61.9, end_time: 62.0
Word: 11, start_time: 62.0, end_time: 62.5
Word: innych, start_time: 62.5, end_time: 62.7
Word: rzeczy, start_time: 62.7, end_time: 63.2
Word: ale, start_time: 63.2, end_time: 65.0
Word: daremne, start_time: 65.0, end_time: 65.4
Word: były, start_time: 65.4, end_time: 65.7
Word: wśród, start_time: 65.7, end_time: 65.9
Word: daremny, start_time: 65.9, end_time: 67.0
Word: ramion, start_time: 67.0, end_time: 67.3
Word: sprzętu, start_time: 67.3, end_time: 67.8
Word: z, start_time: 67.8, end_time: 68.2
Word: oddali, start_time: 68.2, end_time: 69.3
Word: ciała, start_time: 69.3, end_time: 69.6
Word: swemu, start_time: 69.6, end_time: 70.0
Word: swemu, start_time: 70.0, end_time: 70.2
Word: synowi, start_time: 70.2, end_time: 71.2
Word: coś, start_time: 71.2, end_time: 72.2
Word: skusił, start_time: 72.2, end_time: 72.8
Word: łamią, start_time: 72.8, end_time: 74.2
Word: się, start_time: 74.2, end_time: 74.3
Word: piersi, start_time: 74.3, end_time: 74.8
Word: trzeszczy, start_time: 74.8, end_time: 75.7
Word: kość, start_time: 75.7, end_time: 76.2
Word: próchnieje, start_time: 76.2, end_time: 77.4
Word: dłonie, start_time: 77.4, end_time: 77.9
Word: twarzy, start_time: 77.9, end_time: 78.7
Word: bledną, start_time: 78.7, end_time: 79.1
Word: i, start_time: 79.1, end_time: 79.3
Word: wszyscy, start_time: 79.3, end_time: 80.6
Word: w, start_time: 80.6, end_time: 80.8
Word: jednym, start_time: 80.8, end_time: 81.1
Word: zmarli, start_time: 81.1, end_time: 81.5
Word: dniu, start_time: 81.5, end_time: 81.7
Word: i, start_time: 81.7, end_time: 81.9
Word: nocy, start_time: 81.9, end_time: 82.8
Word: czystą, start_time: 82.8, end_time: 83.4
Word: mieli, start_time: 83.4, end_time: 83.7
Word: lecz, start_time: 83.7, end_time: 86.8
Word: cienie, start_time: 86.8, end_time: 87.2
Word: zmarłych, start_time: 87.2, end_time: 87.8
Word: Boże, start_time: 87.8, end_time: 89.3
Word: mój, start_time: 89.3, end_time: 89.5
Word: nie, start_time: 89.5, end_time: 90.7
Word: wypuściły, start_time: 90.7, end_time: 91.3
Word: modów, start_time: 91.3, end_time: 91.7
Word: z, start_time: 91.7, end_time: 91.7
Word: dłoni, start_time: 91.7, end_time: 92.1
Word: i, start_time: 92.1, end_time: 92.2
Word: tylko, start_time: 92.2, end_time: 93.6
Word: inny, start_time: 93.6, end_time: 93.9
Word: płynie, start_time: 93.9, end_time: 94.2
Word: czas, start_time: 94.2, end_time: 94.6
Word: i, start_time: 94.6, end_time: 94.8
Word: tylko, start_time: 94.8, end_time: 95.6
Word: inaczej, start_time: 95.6, end_time: 96.5
Word: dzwoni, start_time: 96.5, end_time: 97.1
Word: i, start_time: 97.1, end_time: 97.2
Word: dzwoni, start_time: 97.2, end_time: 98.5
Word: w, start_time: 98.5, end_time: 98.9
Word: przód, start_time: 98.9, end_time: 99.2
Word: i, start_time: 99.2, end_time: 99.4
Word: dzwoni, start_time: 99.4, end_time: 100.2
Word: wspak, start_time: 100.2, end_time: 100.7
Word: i, start_time: 100.7, end_time: 100.8
Word: wzwyż, start_time: 100.8, end_time: 101.8
Word: za, start_time: 101.8, end_time: 102.0
Word: każdym, start_time: 102.0, end_time: 102.4
Word: brzmi, start_time: 102.4, end_time: 102.7
Word: nawrotem, start_time: 102.7, end_time: 103.2
Word: i, start_time: 103.2, end_time: 103.3
Word: nie, start_time: 103.3, end_time: 104.1
Word: wiedziała, start_time: 104.1, end_time: 104.5
Word: ślepa, start_time: 104.5, end_time: 104.5
Word: noc, start_time: 104.5, end_time: 105.1
Word: Kto, start_time: 105.1, end_time: 105.5
Word: to, start_time: 105.5, end_time: 105.6
Word: jest, start_time: 105.6, end_time: 105.9
Word: cieniem, start_time: 105.9, end_time: 106.4
Word: A, start_time: 106.4, end_time: 106.7
Word: kto, start_time: 106.7, end_time: 107.7
Word: młotem, start_time: 107.7, end_time: 108.2
Word: o, start_time: 108.2, end_time: 108.4
Word: prędzej, start_time: 108.4, end_time: 110.3
Word: skrusz, start_time: 110.3, end_time: 110.7
Word: mnie, start_time: 110.7, end_time: 110.8
Word: zimny, start_time: 110.8, end_time: 111.2
Word: głaz, start_time: 111.2, end_time: 111.3
Word: nim, start_time: 111.3, end_time: 112.2
Word: śmierć, start_time: 112.2, end_time: 112.6
Word: dziewczyny, start_time: 112.6, end_time: 113.2
Word: rodzą, start_time: 113.2, end_time: 113.5
Word: po, start_time: 113.5, end_time: 113.7
Word: wlecze, start_time: 113.7, end_time: 114.1
Word: tak, start_time: 114.1, end_time: 115.2
Word: waląc, start_time: 115.2, end_time: 115.6
Word: w, start_time: 115.6, end_time: 115.7
Word: mur, start_time: 115.7, end_time: 116.0
Word: 12, start_time: 116.0, end_time: 117.1
Word: cień, start_time: 117.1, end_time: 117.5
Word: do, start_time: 117.5, end_time: 117.9
Word: 11, start_time: 117.9, end_time: 118.5
Word: innych, start_time: 118.5, end_time: 118.7
Word: rzeczy, start_time: 118.7, end_time: 119.4
Transcript: pierścienie zabrakło nagle sił a cienie mroku mnie opiera i posmaruj jeszcze raz bo nigdy dość się nie umiera nigdy dość i nigdy tak jak tego pragnie of Sokola i znikła treść i zginął ślad i powieść o nich już skończona lecz dzieli młody Boże mój mydła i nie poddamy się żałobie i same przez siebie w mur huczały zbliżam same w sobie huczały w mroku cały blask i uciekamy ludzkim potem i nie wiedziała ślepa noc Czym była młot gdy nie jest młotem obrońcy i skrusz mnie zimny głaz nim śmierć dziewczyny rodzą w ogóle Tak waląc w mur 12 mod do 11 innych rzeczy i runął mur 1000ml wstrząsający Wzgórza i doliny lecz poza murem
Confidence: 0.7783783674240112
Word: pierścienie, start_time: 119.9, end_time: 121.4
Word: zabrakło, start_time: 121.4, end_time: 121.9
Word: nagle, start_time: 121.9, end_time: 122.2
Word: sił, start_time: 122.2, end_time: 122.5
Word: a, start_time: 122.5, end_time: 122.6
Word: cienie, start_time: 122.6, end_time: 123.5
Word: mroku, start_time: 123.5, end_time: 123.8
Word: mnie, start_time: 123.8, end_time: 124.0
Word: opiera, start_time: 124.0, end_time: 124.4
Word: i, start_time: 124.4, end_time: 124.5
Word: posmaruj, start_time: 124.5, end_time: 125.9
Word: jeszcze, start_time: 125.9, end_time: 126.2
Word: raz, start_time: 126.2, end_time: 126.4
Word: bo, start_time: 126.4, end_time: 127.5
Word: nigdy, start_time: 127.5, end_time: 127.8
Word: dość, start_time: 127.8, end_time: 128.0
Word: się, start_time: 128.0, end_time: 128.2
Word: nie, start_time: 128.2, end_time: 128.3
Word: umiera, start_time: 128.3, end_time: 128.6
Word: nigdy, start_time: 128.6, end_time: 128.8
Word: dość, start_time: 128.8, end_time: 130.4
Word: i, start_time: 130.4, end_time: 130.6
Word: nigdy, start_time: 130.6, end_time: 131.6
Word: tak, start_time: 131.6, end_time: 131.8
Word: jak, start_time: 131.8, end_time: 132.7
Word: tego, start_time: 132.7, end_time: 132.9
Word: pragnie, start_time: 132.9, end_time: 133.4
Word: of, start_time: 133.4, end_time: 133.6
Word: Sokola, start_time: 133.6, end_time: 134.5
Word: i, start_time: 134.5, end_time: 134.6
Word: znikła, start_time: 134.6, end_time: 136.7
Word: treść, start_time: 136.7, end_time: 137.1
Word: i, start_time: 137.1, end_time: 137.3
Word: zginął, start_time: 137.3, end_time: 138.4
Word: ślad, start_time: 138.4, end_time: 138.9
Word: i, start_time: 138.9, end_time: 139.1
Word: powieść, start_time: 139.1, end_time: 140.2
Word: o, start_time: 140.2, end_time: 140.3
Word: nich, start_time: 140.3, end_time: 140.5
Word: już, start_time: 140.5, end_time: 140.7
Word: skończona, start_time: 140.7, end_time: 141.4
Word: lecz, start_time: 141.4, end_time: 143.5
Word: dzieli, start_time: 143.5, end_time: 143.8
Word: młody, start_time: 143.8, end_time: 144.4
Word: Boże, start_time: 144.4, end_time: 145.8
Word: mój, start_time: 145.8, end_time: 146.0
Word: mydła, start_time: 146.0, end_time: 147.2
Word: i, start_time: 147.2, end_time: 147.3
Word: nie, start_time: 147.3, end_time: 147.5
Word: poddamy, start_time: 147.5, end_time: 147.9
Word: się, start_time: 147.9, end_time: 148.0
Word: żałobie, start_time: 148.0, end_time: 148.5
Word: i, start_time: 148.5, end_time: 148.6
Word: same, start_time: 148.6, end_time: 149.9
Word: przez, start_time: 149.9, end_time: 150.2
Word: siebie, start_time: 150.2, end_time: 150.5
Word: w, start_time: 150.5, end_time: 150.6
Word: mur, start_time: 150.6, end_time: 151.0
Word: huczały, start_time: 151.0, end_time: 151.9
Word: zbliżam, start_time: 151.9, end_time: 152.4
Word: same, start_time: 152.4, end_time: 152.6
Word: w, start_time: 152.6, end_time: 152.7
Word: sobie, start_time: 152.7, end_time: 152.7
Word: huczały, start_time: 152.7, end_time: 154.6
Word: w, start_time: 154.6, end_time: 154.7
Word: mroku, start_time: 154.7, end_time: 155.2
Word: cały, start_time: 155.2, end_time: 155.8
Word: blask, start_time: 155.8, end_time: 156.3
Word: i, start_time: 156.3, end_time: 156.5
Word: uciekamy, start_time: 156.5, end_time: 157.1
Word: ludzkim, start_time: 157.1, end_time: 157.5
Word: potem, start_time: 157.5, end_time: 157.9
Word: i, start_time: 157.9, end_time: 158.0
Word: nie, start_time: 158.0, end_time: 159.0
Word: wiedziała, start_time: 159.0, end_time: 159.3
Word: ślepa, start_time: 159.3, end_time: 159.4
Word: noc, start_time: 159.4, end_time: 159.9
Word: Czym, start_time: 159.9, end_time: 160.5
Word: była, start_time: 160.5, end_time: 160.8
Word: młot, start_time: 160.8, end_time: 161.2
Word: gdy, start_time: 161.2, end_time: 161.8
Word: nie, start_time: 161.8, end_time: 162.0
Word: jest, start_time: 162.0, end_time: 162.2
Word: młotem, start_time: 162.2, end_time: 162.7
Word: obrońcy, start_time: 162.7, end_time: 164.2
Word: i, start_time: 164.2, end_time: 164.2
Word: skrusz, start_time: 164.2, end_time: 164.6
Word: mnie, start_time: 164.6, end_time: 164.7
Word: zimny, start_time: 164.7, end_time: 165.1
Word: głaz, start_time: 165.1, end_time: 165.2
Word: nim, start_time: 165.2, end_time: 166.1
Word: śmierć, start_time: 166.1, end_time: 166.6
Word: dziewczyny, start_time: 166.6, end_time: 167.1
Word: rodzą, start_time: 167.1, end_time: 167.4
Word: w, start_time: 167.4, end_time: 167.5
Word: ogóle, start_time: 167.5, end_time: 167.8
Word: Tak, start_time: 167.8, end_time: 169.1
Word: waląc, start_time: 169.1, end_time: 169.5
Word: w, start_time: 169.5, end_time: 169.6
Word: mur, start_time: 169.6, end_time: 170.0
Word: 12, start_time: 170.0, end_time: 171.0
Word: mod, start_time: 171.0, end_time: 171.4
Word: do, start_time: 171.4, end_time: 171.6
Word: 11, start_time: 171.6, end_time: 172.1
Word: innych, start_time: 172.1, end_time: 172.3
Word: rzeczy, start_time: 172.3, end_time: 172.9
Word: i, start_time: 172.9, end_time: 173.0
Word: runął, start_time: 173.0, end_time: 174.3
Word: mur, start_time: 174.3, end_time: 174.5
Word: 1000ml, start_time: 174.5, end_time: 175.9
Word: wstrząsający, start_time: 175.9, end_time: 176.8
Word: Wzgórza, start_time: 176.8, end_time: 177.2
Word: i, start_time: 177.2, end_time: 177.3
Word: doliny, start_time: 177.3, end_time: 177.4
Word: lecz, start_time: 177.4, end_time: 178.6
Word: poza, start_time: 178.6, end_time: 178.9
Word: murem, start_time: 178.9, end_time: 179.2
Transcript: nic i nic nie żywej duszy nie dziewczyny niczyich oczu ani ust i niczyjego w kwiatach losu bo to był głos i tylko głos i nic nie było Oprócz głosu nic tylko płacz i żal i mrok i nie wiadomości zatrata Tak już to świat niedobry świat czemuż innego nie ma świat wobec kłamliwych jawnie synów wobec zmarłych w nicość cudów potem motylek wygląda znak spełnionych godnie trudów i była zgroza nagły ścisz i była próżnia w całym niebie a ty z tej próżni czemu drwisz kiedy to próżnia niedrogi z ciebie
Confidence: 0.8512202501296997
Word: nic, start_time: 179.9, end_time: 180.5
Word: i, start_time: 180.5, end_time: 180.8
Word: nic, start_time: 180.8, end_time: 181.4
Word: nie, start_time: 181.4, end_time: 182.3
Word: żywej, start_time: 182.3, end_time: 182.6
Word: duszy, start_time: 182.6, end_time: 182.7
Word: nie, start_time: 182.7, end_time: 183.2
Word: dziewczyny, start_time: 183.2, end_time: 184.2
Word: niczyich, start_time: 184.2, end_time: 185.7
Word: oczu, start_time: 185.7, end_time: 186.0
Word: ani, start_time: 186.0, end_time: 186.3
Word: ust, start_time: 186.3, end_time: 186.8
Word: i, start_time: 186.8, end_time: 186.9
Word: niczyjego, start_time: 186.9, end_time: 188.0
Word: w, start_time: 188.0, end_time: 188.1
Word: kwiatach, start_time: 188.1, end_time: 188.5
Word: losu, start_time: 188.5, end_time: 188.9
Word: bo, start_time: 188.9, end_time: 190.0
Word: to, start_time: 190.0, end_time: 190.1
Word: był, start_time: 190.1, end_time: 190.3
Word: głos, start_time: 190.3, end_time: 190.6
Word: i, start_time: 190.6, end_time: 190.8
Word: tylko, start_time: 190.8, end_time: 191.6
Word: głos, start_time: 191.6, end_time: 192.1
Word: i, start_time: 192.1, end_time: 192.3
Word: nic, start_time: 192.3, end_time: 192.9
Word: nie, start_time: 192.9, end_time: 193.1
Word: było, start_time: 193.1, end_time: 193.2
Word: Oprócz, start_time: 193.2, end_time: 193.8
Word: głosu, start_time: 193.8, end_time: 194.3
Word: nic, start_time: 194.3, end_time: 195.3
Word: tylko, start_time: 195.3, end_time: 195.7
Word: płacz, start_time: 195.7, end_time: 196.2
Word: i, start_time: 196.2, end_time: 196.3
Word: żal, start_time: 196.3, end_time: 196.7
Word: i, start_time: 196.7, end_time: 196.8
Word: mrok, start_time: 196.8, end_time: 197.4
Word: i, start_time: 197.4, end_time: 197.6
Word: nie, start_time: 197.6, end_time: 198.2
Word: wiadomości, start_time: 198.2, end_time: 198.8
Word: zatrata, start_time: 198.8, end_time: 199.3
Word: Tak, start_time: 199.3, end_time: 199.9
Word: już, start_time: 199.9, end_time: 200.1
Word: to, start_time: 200.1, end_time: 200.2
Word: świat, start_time: 200.2, end_time: 200.6
Word: niedobry, start_time: 200.6, end_time: 201.3
Word: świat, start_time: 201.3, end_time: 201.7
Word: czemuż, start_time: 201.7, end_time: 202.7
Word: innego, start_time: 202.7, end_time: 203.1
Word: nie, start_time: 203.1, end_time: 203.2
Word: ma, start_time: 203.2, end_time: 203.4
Word: świat, start_time: 203.4, end_time: 203.7
Word: wobec, start_time: 203.7, end_time: 205.1
Word: kłamliwych, start_time: 205.1, end_time: 205.7
Word: jawnie, start_time: 205.7, end_time: 206.1
Word: synów, start_time: 206.1, end_time: 206.5
Word: wobec, start_time: 206.5, end_time: 207.3
Word: zmarłych, start_time: 207.3, end_time: 208.0
Word: w, start_time: 208.0, end_time: 208.1
Word: nicość, start_time: 208.1, end_time: 208.4
Word: cudów, start_time: 208.4, end_time: 208.9
Word: potem, start_time: 208.9, end_time: 210.0
Word: motylek, start_time: 210.0, end_time: 210.6
Word: wygląda, start_time: 210.6, end_time: 211.2
Word: znak, start_time: 211.2, end_time: 211.6
Word: spełnionych, start_time: 211.6, end_time: 212.2
Word: godnie, start_time: 212.2, end_time: 212.5
Word: trudów, start_time: 212.5, end_time: 213.0
Word: i, start_time: 213.0, end_time: 213.1
Word: była, start_time: 213.1, end_time: 213.9
Word: zgroza, start_time: 213.9, end_time: 214.3
Word: nagły, start_time: 214.3, end_time: 214.7
Word: ścisz, start_time: 214.7, end_time: 215.0
Word: i, start_time: 215.0, end_time: 215.1
Word: była, start_time: 215.1, end_time: 215.6
Word: próżnia, start_time: 215.6, end_time: 215.9
Word: w, start_time: 215.9, end_time: 216.1
Word: całym, start_time: 216.1, end_time: 216.4
Word: niebie, start_time: 216.4, end_time: 216.8
Word: a, start_time: 216.8, end_time: 216.8
Word: ty, start_time: 216.8, end_time: 218.1
Word: z, start_time: 218.1, end_time: 218.2
Word: tej, start_time: 218.2, end_time: 218.4
Word: próżni, start_time: 218.4, end_time: 218.8
Word: czemu, start_time: 218.8, end_time: 219.1
Word: drwisz, start_time: 219.1, end_time: 219.3
Word: kiedy, start_time: 219.3, end_time: 220.3
Word: to, start_time: 220.3, end_time: 220.5
Word: próżnia, start_time: 220.5, end_time: 220.8
Word: niedrogi, start_time: 220.8, end_time: 221.2
Word: z, start_time: 221.2, end_time: 221.3
Word: ciebie, start_time: 221.3, end_time: 221.6
