Waiting for operation to complete...
Transcript: Jakub i Wilhelm Grimm Wilk i człowiek
Confidence: 0.9785357713699341
Word: Jakub, start_time: 0.0, end_time: 0.9
Word: o, start_time: 31.7, end_time: 31.9
Word: świcie, start_time: 31.9, end_time: 32.1
Word: Alice, start_time: 32.1, end_time: 32.8
Word: wyprowadził, start_time: 32.8, end_time: 33.4
Word: go, start_time: 33.4, end_time: 33.5
Word: na, start_time: 33.5, end_time: 33.6
Word: drogę, start_time: 33.6, end_time: 34.0
Word: po, start_time: 34.0, end_time: 34.1
Word: której, start_time: 34.1, end_time: 34.4
Word: codziennie, start_time: 34.4, end_time: 34.6
Word: chodził, start_time: 34.6, end_time: 35.2
Word: myśliwy, start_time: 35.2, end_time: 35.7
Word: z, start_time: 35.7, end_time: 35.8
Word: początku, start_time: 35.8, end_time: 36.9
Word: szedł, start_time: 36.9, end_time: 37.1
Word: drogą, start_time: 37.1, end_time: 37.3
Word: inwalida, start_time: 37.3, end_time: 38.1
Word: wojskowy, start_time: 38.1, end_time: 38.7
Word: czy, start_time: 38.7, end_time: 39.4
Word: to, start_time: 39.4, end_time: 39.5
Word: człowiek, start_time: 39.5, end_time: 39.9
Word: Zapytał, start_time: 39.9, end_time: 40.9
Word: wilk, start_time: 40.9, end_time: 41.0
Word: Nie, start_time: 41.0, end_time: 42.0
Word: odparł, start_time: 42.0, end_time: 43.0
Word: Lis, start_time: 43.0, end_time: 43.2
Word: Był, start_time: 43.2, end_time: 44.0
Word: nim, start_time: 44.0, end_time: 44.3
Word: dawniej, start_time: 44.3, end_time: 44.9
Word: Potem, start_time: 44.9, end_time: 45.9
Word: szedł, start_time: 45.9, end_time: 46.1
Word: mały, start_time: 46.1, end_time: 46.5
Word: chłopiec, start_time: 46.5, end_time: 46.8
Word: do, start_time: 46.8, end_time: 47.0
Word: szkoły, start_time: 47.0, end_time: 47.4
Word: a, start_time: 47.4, end_time: 47.5
Word: ten, start_time: 47.5, end_time: 48.7
Word: czy, start_time: 48.7, end_time: 49.3
Word: to, start_time: 49.3, end_time: 49.4
Word: człowiek, start_time: 49.4, end_time: 49.8
Word: nie, start_time: 49.8, end_time: 50.7
Word: ten, start_time: 50.7, end_time: 51.4
Word: dopiero, start_time: 51.4, end_time: 51.7
Word: ma, start_time: 51.7, end_time: 52.0
Word: być, start_time: 52.0, end_time: 52.3
Word: człowiekiem, start_time: 52.3, end_time: 53.0
Word: na, start_time: 53.0, end_time: 53.9
Word: koniec, start_time: 53.9, end_time: 54.2
Word: ukazał, start_time: 54.2, end_time: 54.6
Word: się, start_time: 54.6, end_time: 54.8
Word: myśliwy, start_time: 54.8, end_time: 55.3
Word: z, start_time: 55.3, end_time: 55.3
Word: dubeltówka, start_time: 55.3, end_time: 55.9
Word: na, start_time: 55.9, end_time: 56.1
Word: plecach, start_time: 56.1, end_time: 56.4
Word: i, start_time: 56.4, end_time: 56.5
Word: z, start_time: 56.5, end_time: 57.0
Word: nożem, start_time: 57.0, end_time: 57.3
Word: myśliwskim, start_time: 57.3, end_time: 57.4
Word: zapasem, start_time: 57.4, end_time: 58.5
Word: i, start_time: 58.5, end_time: 58.6
Word: życzę, start_time: 58.6, end_time: 59.4
Word: list, start_time: 59.4, end_time: 59.7
Word: do, start_time: 59.7, end_time: 59.8
Word: wilka, start_time: 59.8, end_time: 60.1
Word: widzisz, start_time: 60.1, end_time: 61.1
Word: to, start_time: 61.1, end_time: 61.8
Word: idzie, start_time: 61.8, end_time: 62.1
Word: człowiek, start_time: 62.1, end_time: 62.4
Word: z, start_time: 62.4, end_time: 62.8
Word: którym, start_time: 62.8, end_time: 63.2
Word: możesz, start_time: 63.2, end_time: 63.7
Word: się, start_time: 63.7, end_time: 63.8
Word: zmierzyć, start_time: 63.8, end_time: 64.3
Word: ale, start_time: 64.3, end_time: 64.4
Word: ja, start_time: 64.4, end_time: 65.2
Transcript:  prędzej wrócę do nory wilk poszedł wprost na człowieka ten spostrzegł go i zawołał Szkoda że mu z lotkami nie nabił i z tymi słowy palną śrutem Wilkowo Czy wilk skrzywił się niemiłosiernie ale to go nie odstraszyła i wyszedł dalej wtedy myśliwy wpakował mu drugi nabór wilk strawił ból i rzucił się na myśliwego wtedy ten wydobył noża i zadał mu parę ciosów z lewej i prawej strony tak że Wilk krwawiąc i krwawiąc w rozpaczliwym wyciem wrócił do Lisa i cóż bracie wilku i zapytał jak byś sobie poradził z człowiekiem od parownik nie wyobrażałem sobie tak mocnego człowieka zdjął on najprzód pleców dmuchnął na nią i Odrzucił mi czymś mordę strasznie mitoza łaskotał potem jeszcze raz dmuchnął pokoju a na nosie uczyłem istny piorun z gradem A gdy już byłem zupełnie blisko wtedy wydobył sobie
Confidence: 0.827673614025116
Word: prędzej, start_time: 65.4, end_time: 65.8
Word: wrócę, start_time: 65.8, end_time: 66.3
Word: do, start_time: 66.3, end_time: 66.4
Word: nory, start_time: 66.4, end_time: 66.8
Word: wilk, start_time: 66.8, end_time: 67.8
Word: poszedł, start_time: 67.8, end_time: 68.3
Word: wprost, start_time: 68.3, end_time: 68.8
Word: na, start_time: 68.8, end_time: 69.0
Word: człowieka, start_time: 69.0, end_time: 69.4
Word: ten, start_time: 69.4, end_time: 70.1
Word: spostrzegł, start_time: 70.1, end_time: 70.7
Word: go, start_time: 70.7, end_time: 70.8
Word: i, start_time: 70.8, end_time: 71.0
Word: zawołał, start_time: 71.0, end_time: 71.5
Word: Szkoda, start_time: 71.5, end_time: 72.6
Word: że, start_time: 72.6, end_time: 73.1
Word: mu, start_time: 73.1, end_time: 73.3
Word: z, start_time: 73.3, end_time: 73.6
Word: lotkami, start_time: 73.6, end_time: 74.0
Word: nie, start_time: 74.0, end_time: 74.2
Word: nabił, start_time: 74.2, end_time: 74.5
Word: i, start_time: 74.5, end_time: 74.6
Word: z, start_time: 74.6, end_time: 75.4
Word: tymi, start_time: 75.4, end_time: 75.6
Word: słowy, start_time: 75.6, end_time: 76.0
Word: palną, start_time: 76.0, end_time: 76.5
Word: śrutem, start_time: 76.5, end_time: 77.1
Word: Wilkowo, start_time: 77.1, end_time: 77.6
Word: Czy, start_time: 77.6, end_time: 78.0
Word: wilk, start_time: 78.0, end_time: 79.0
Word: skrzywił, start_time: 79.0, end_time: 79.4
Word: się, start_time: 79.4, end_time: 79.5
Word: niemiłosiernie, start_time: 79.5, end_time: 80.0
Word: ale, start_time: 80.0, end_time: 80.4
Word: to, start_time: 80.4, end_time: 81.1
Word: go, start_time: 81.1, end_time: 81.2
Word: nie, start_time: 81.2, end_time: 81.3
Word: odstraszyła, start_time: 81.3, end_time: 82.0
Word: i, start_time: 82.0, end_time: 82.1
Word: wyszedł, start_time: 82.1, end_time: 82.7
Word: dalej, start_time: 82.7, end_time: 83.0
Word: wtedy, start_time: 83.0, end_time: 83.9
Word: myśliwy, start_time: 83.9, end_time: 84.4
Word: wpakował, start_time: 84.4, end_time: 85.0
Word: mu, start_time: 85.0, end_time: 85.1
Word: drugi, start_time: 85.1, end_time: 85.4
Word: nabór, start_time: 85.4, end_time: 85.7
Word: wilk, start_time: 85.7, end_time: 86.6
Word: strawił, start_time: 86.6, end_time: 87.3
Word: ból, start_time: 87.3, end_time: 87.5
Word: i, start_time: 87.5, end_time: 87.6
Word: rzucił, start_time: 87.6, end_time: 88.1
Word: się, start_time: 88.1, end_time: 88.2
Word: na, start_time: 88.2, end_time: 88.3
Word: myśliwego, start_time: 88.3, end_time: 88.7
Word: wtedy, start_time: 88.7, end_time: 89.6
Word: ten, start_time: 89.6, end_time: 89.8
Word: wydobył, start_time: 89.8, end_time: 90.2
Word: noża, start_time: 90.2, end_time: 90.5
Word: i, start_time: 90.5, end_time: 90.7
Word: zadał, start_time: 90.7, end_time: 91.3
Word: mu, start_time: 91.3, end_time: 91.4
Word: parę, start_time: 91.4, end_time: 91.7
Word: ciosów, start_time: 91.7, end_time: 92.1
Word: z, start_time: 92.1, end_time: 92.2
Word: lewej, start_time: 92.2, end_time: 92.6
Word: i, start_time: 92.6, end_time: 92.6
Word: prawej, start_time: 92.6, end_time: 92.8
Word: strony, start_time: 92.8, end_time: 93.5
Word: tak, start_time: 93.5, end_time: 93.8
Word: że, start_time: 93.8, end_time: 94.4
Word: Wilk, start_time: 94.4, end_time: 94.6
Word: krwawiąc, start_time: 94.6, end_time: 95.3
Word: i, start_time: 95.3, end_time: 95.5
Word: krwawiąc, start_time: 95.5, end_time: 96.1
Word: w, start_time: 96.1, end_time: 96.3
Word: rozpaczliwym, start_time: 96.3, end_time: 97.1
Word: wyciem, start_time: 97.1, end_time: 97.5
Word: wrócił, start_time: 97.5, end_time: 98.2
Word: do, start_time: 98.2, end_time: 98.3
Word: Lisa, start_time: 98.3, end_time: 98.6
Word: i, start_time: 98.6, end_time: 98.7
Word: cóż, start_time: 98.7, end_time: 99.8
Word: bracie, start_time: 99.8, end_time: 100.3
Word: wilku, start_time: 100.3, end_time: 100.4
Word: i, start_time: 100.4, end_time: 100.7
Word: zapytał, start_time: 100.7, end_time: 101.9
Word: jak, start_time: 101.9, end_time: 102.5
Word: byś, start_time: 102.5, end_time: 102.7
Word: sobie, start_time: 102.7, end_time: 102.8
Word: poradził, start_time: 102.8, end_time: 103.4
Word: z, start_time: 103.4, end_time: 103.4
Word: człowiekiem, start_time: 103.4, end_time: 103.9
Word: od, start_time: 103.9, end_time: 104.1
Word: parownik, start_time: 104.1, end_time: 106.6
Word: nie, start_time: 106.6, end_time: 107.2
Word: wyobrażałem, start_time: 107.2, end_time: 107.8
Word: sobie, start_time: 107.8, end_time: 107.9
Word: tak, start_time: 107.9, end_time: 108.4
Word: mocnego, start_time: 108.4, end_time: 108.8
Word: człowieka, start_time: 108.8, end_time: 109.4
Word: zdjął, start_time: 109.4, end_time: 110.3
Word: on, start_time: 110.3, end_time: 110.6
Word: najprzód, start_time: 110.6, end_time: 111.0
Word: pleców, start_time: 111.0, end_time: 111.9
Word: dmuchnął, start_time: 111.9, end_time: 112.9
Word: na, start_time: 112.9, end_time: 113.1
Word: nią, start_time: 113.1, end_time: 113.2
Word: i, start_time: 113.2, end_time: 113.3
Word: Odrzucił, start_time: 113.3, end_time: 114.3
Word: mi, start_time: 114.3, end_time: 114.4
Word: czymś, start_time: 114.4, end_time: 114.7
Word: mordę, start_time: 114.7, end_time: 115.1
Word: strasznie, start_time: 115.1, end_time: 116.2
Word: mitoza, start_time: 116.2, end_time: 116.5
Word: łaskotał, start_time: 116.5, end_time: 117.0
Word: potem, start_time: 117.0, end_time: 117.9
Word: jeszcze, start_time: 117.9, end_time: 118.0
Word: raz, start_time: 118.0, end_time: 118.2
Word: dmuchnął, start_time: 118.2, end_time: 118.7
Word: pokoju, start_time: 118.7, end_time: 119.1
Word: a, start_time: 119.1, end_time: 119.2
Word: na, start_time: 119.2, end_time: 119.8
Word: nosie, start_time: 119.8, end_time: 120.0
Word: uczyłem, start_time: 120.0, end_time: 120.5
Word: istny, start_time: 120.5, end_time: 121.1
Word: piorun, start_time: 121.1, end_time: 121.5
Word: z, start_time: 121.5, end_time: 121.5
Word: gradem, start_time: 121.5, end_time: 122.0
Word: A, start_time: 122.0, end_time: 122.1
Word: gdy, start_time: 122.1, end_time: 122.7
Word: już, start_time: 122.7, end_time: 122.8
Word: byłem, start_time: 122.8, end_time: 122.9
Word: zupełnie, start_time: 122.9, end_time: 123.1
Word: blisko, start_time: 123.1, end_time: 123.8
Word: wtedy, start_time: 123.8, end_time: 124.5
Word: wydobył, start_time: 124.5, end_time: 125.0
Word: sobie, start_time: 125.0, end_time: 125.3
Transcript:  chciała gołe żebro i tak mnie zaczął nim prać że o mało nie padłem bez życia widzisz rzeczy Lis tak to chwal co bywa czytał Wiktor Korzeniewski
Confidence: 0.8985434174537659
Word: chciała, start_time: 125.3, end_time: 125.8
Word: gołe, start_time: 125.8, end_time: 126.1
Word: żebro, start_time: 126.1, end_time: 126.6
Word: i, start_time: 126.6, end_time: 126.7
Word: tak, start_time: 126.7, end_time: 127.2
Word: mnie, start_time: 127.2, end_time: 127.4
Word: zaczął, start_time: 127.4, end_time: 127.6
Word: nim, start_time: 127.6, end_time: 127.9
Word: prać, start_time: 127.9, end_time: 128.2
Word: że, start_time: 128.2, end_time: 128.7
Word: o, start_time: 128.7, end_time: 128.8
Word: mało, start_time: 128.8, end_time: 129.1
Word: nie, start_time: 129.1, end_time: 129.1
Word: padłem, start_time: 129.1, end_time: 129.6
Word: bez, start_time: 129.6, end_time: 129.8
Word: życia, start_time: 129.8, end_time: 130.2
Word: widzisz, start_time: 130.2, end_time: 131.5
Word: rzeczy, start_time: 131.5, end_time: 132.4
Word: Lis, start_time: 132.4, end_time: 132.7
Word: tak, start_time: 132.7, end_time: 133.9
Word: to, start_time: 133.9, end_time: 134.2
Word: chwal, start_time: 134.2, end_time: 134.6
Word: co, start_time: 134.6, end_time: 134.9
Word: bywa, start_time: 134.9, end_time: 135.3
Word: czytał, start_time: 135.3, end_time: 137.1
Word: Wiktor, start_time: 137.1, end_time: 137.7
Word: Korzeniewski, start_time: 137.7, end_time: 137.8
