Waiting for operation to complete...
Transcript: Jakub i Wilhelm Grimm pan grubas tłumaczenie Bolesław londyński była skórka i był raz kogucik które chciały razem odbyć pewną podróży w tym celu kogucik zbudował ładny powozić o czterech czerwonych kółkach i zaprzęgów 4 myszki kulka wpadła do środka z Kogucikiem i pojechali sobie razem niebawem w drodze na wino im się kot który rzekł dokąd jedziecie kogucik mu na to nasza klasa toczy się aż do domu INCI pana grubasa Weźcie mnie ze sobą że kot kogut odpadł z tobą chęcią Siądź sobie z tyłu bo z przodu mógłbyś wypłacić A Uważaj przy tym kocie byś czerwonych moich kółek nie uważał w błocie w kółeczka świszcz siedemdziesiątka gwiżdż cię i niech się toczy Kolasa hasz do domu im cipa na grubasa potem natknęli się na kamień Młyński potem na jajko na kaczkę na szpilkę Eve
Confidence: 0.836426317691803
Word: Jakub, start_time: 0.0, end_time: 0.8
Word: i, start_time: 114.8, end_time: 114.9
Word: Wściekłych, start_time: 114.9, end_time: 115.6
Word: chciałby, start_time: 115.6, end_time: 115.9
Word: biec, start_time: 115.9, end_time: 116.0
Word: dom, start_time: 116.0, end_time: 116.4
Word: zaledwie, start_time: 116.4, end_time: 117.3
Word: jednak, start_time: 117.3, end_time: 117.7
Word: zbliżył, start_time: 117.7, end_time: 118.3
Word: się, start_time: 118.3, end_time: 118.4
Word: do, start_time: 118.4, end_time: 118.5
Word: wyjścia, start_time: 118.5, end_time: 118.7
Word: wskoczył, start_time: 118.7, end_time: 119.6
Word: na, start_time: 119.6, end_time: 119.7
Transcript: kamień Młyński i zabił go pan grubas musiał być jednak bardzo złym człowiekiem czytał Wiktor Korzeniewski
Confidence: 0.9615706205368042
Word: kamień, start_time: 119.9, end_time: 120.2
Word: Młyński, start_time: 120.2, end_time: 120.4
Word: i, start_time: 120.4, end_time: 120.9
Word: zabił, start_time: 120.9, end_time: 121.5
Word: go, start_time: 121.5, end_time: 121.7
Word: pan, start_time: 121.7, end_time: 122.5
Word: grubas, start_time: 122.5, end_time: 122.9
Word: musiał, start_time: 122.9, end_time: 123.6
Word: być, start_time: 123.6, end_time: 123.8
Word: jednak, start_time: 123.8, end_time: 124.1
Word: bardzo, start_time: 124.1, end_time: 124.6
Word: złym, start_time: 124.6, end_time: 125.0
Word: człowiekiem, start_time: 125.0, end_time: 125.6
Word: czytał, start_time: 125.6, end_time: 127.1
Word: Wiktor, start_time: 127.1, end_time: 127.7
Word: Korzeniewski, start_time: 127.7, end_time: 127.9
