Waiting for operation to complete...
Transcript: Bolesław Leśmian Magda
Confidence: 0.9739453196525574
Word: Bolesław, start_time: 0.1, end_time: 0.9
Transcript:  bar to teraz na Magdę popatrzeć cię Beatą jak na czele swych czworga małomówny chłopiąt siedzi na progu chałupy i milczy samo 5
Confidence: 0.8409913778305054
Word: bar, start_time: 74.1, end_time: 74.6
Word: to, start_time: 74.6, end_time: 74.8
Word: teraz, start_time: 74.8, end_time: 75.1
Word: na, start_time: 75.1, end_time: 75.3
Word: Magdę, start_time: 75.3, end_time: 75.7
Word: popatrzeć, start_time: 75.7, end_time: 76.4
Word: cię, start_time: 76.4, end_time: 76.5
Word: Beatą, start_time: 76.5, end_time: 76.9
Word: jak, start_time: 76.9, end_time: 78.0
Word: na, start_time: 78.0, end_time: 78.2
Word: czele, start_time: 78.2, end_time: 78.5
Word: swych, start_time: 78.5, end_time: 78.8
Word: czworga, start_time: 78.8, end_time: 79.4
Word: małomówny, start_time: 79.4, end_time: 80.0
Word: chłopiąt, start_time: 80.0, end_time: 80.6
Word: siedzi, start_time: 80.6, end_time: 81.8
Word: na, start_time: 81.8, end_time: 81.9
Word: progu, start_time: 81.9, end_time: 82.2
Word: chałupy, start_time: 82.2, end_time: 82.7
Word: i, start_time: 82.7, end_time: 82.9
Word: milczy, start_time: 82.9, end_time: 84.0
Word: samo, start_time: 84.0, end_time: 84.4
Word: 5, start_time: 84.4, end_time: 84.9
