Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce żygające posągi pani sztuce na klawiszach usiadły pokrzywione bemole przeraźliwie się nudzą ziewają rozebrana gdzie on stoi w majtkach na stole i nabiera się głośno kakao czuła za oknami przyświeca żółtych ale jesienną jak wędrowne pochody bytujących się seks tylko białe posągi strony w swoją kamienną Stoją zawsze na miejscu niewzruszenie correct pani dzisiaj do prawdy Jest klasycznie Niedbała pani która tak zimno z sercami w sercu taka sztywna i dumna tak cudownie umiała nawet puścić się z krzykiem po trzech szkołach kurasa i przedziwne jak pani nie przestaje być w to nie będąc Zresztą obecnie najzupełniej Modern
Confidence: 0.8370568156242371
Word: Bruno, start_time: 0.0, end_time: 0.4
Word: myśli, start_time: 71.9, end_time: 72.6
Word: i, start_time: 72.6, end_time: 72.7
Word: kocha, start_time: 72.7, end_time: 73.5
Word: i, start_time: 73.5, end_time: 73.7
Word: rozprawie, start_time: 73.7, end_time: 75.0
Word: i, start_time: 75.0, end_time: 75.0
Word: je, start_time: 75.0, end_time: 75.9
Word: mam, start_time: 75.9, end_time: 77.0
Word: otwarty, start_time: 77.0, end_time: 77.4
Word: wieczorem, start_time: 77.4, end_time: 77.8
Word: popielaty, start_time: 77.8, end_time: 78.3
Word: buduar, start_time: 78.3, end_time: 78.9
Word: platonicznie, start_time: 78.9, end_time: 80.0
Word: podziwiać, start_time: 80.0, end_time: 80.6
Word: pani, start_time: 80.6, end_time: 80.9
Word: debile, start_time: 80.9, end_time: 81.7
Word: ale, start_time: 81.7, end_time: 83.1
Word: teraz, start_time: 83.1, end_time: 83.3
Word: Jednakże, start_time: 83.3, end_time: 83.7
Word: niech, start_time: 83.7, end_time: 84.0
Word: się, start_time: 84.0, end_time: 84.2
Word: pani, start_time: 84.2, end_time: 84.4
Word: ocali, start_time: 84.4, end_time: 84.9
Word: nawet, start_time: 84.9, end_time: 85.9
Word: lokaj, start_time: 85.9, end_time: 86.2
Word: drewniany, start_time: 86.2, end_time: 86.8
Word: już, start_time: 86.8, end_time: 86.9
Word: uśmiecha, start_time: 86.9, end_time: 87.4
Word: się, start_time: 87.4, end_time: 87.5
Word: śmierć, start_time: 87.5, end_time: 87.9
Word: dziś, start_time: 87.9, end_time: 88.8
Word: będziemy, start_time: 88.8, end_time: 89.1
Word: po, start_time: 89.1, end_time: 89.3
Word: parku, start_time: 89.3, end_time: 89.7
Word: na, start_time: 89.7, end_time: 89.8
Word: wyścigi, start_time: 89.8, end_time: 90.4
Word: biegali, start_time: 90.4, end_time: 90.9
Word: i, start_time: 90.9, end_time: 91.0
Word: na, start_time: 91.0, end_time: 91.6
Word: ławki, start_time: 91.6, end_time: 92.0
Word: badali, start_time: 92.0, end_time: 92.5
Word: zawieszanie, start_time: 92.5, end_time: 93.6
Word: na, start_time: 93.6, end_time: 93.7
Word: śmierć, start_time: 93.7, end_time: 94.1
Transcript: wpatrując się w gwiazdy całujące się z nami w pewnym dzikim momencie po 10:00 zobaczymy raptownie Świat do góry nogami jak na filmie odwrotnym firmy pasek ikon zatańczą nonsensy po ulicach jak on jednej nocy pijanej od szampana i warg kiedy w krzakach widziałem rzygające posągi przez 12 lokalu wniesiony przez park
Confidence: 0.9603101015090942
Word: wpatrując, start_time: 95.6, end_time: 96.4
Word: się, start_time: 96.4, end_time: 96.5
Word: w, start_time: 96.5, end_time: 96.7
Word: gwiazdy, start_time: 96.7, end_time: 97.2
Word: całujące, start_time: 97.2, end_time: 97.7
Word: się, start_time: 97.7, end_time: 97.8
Word: z, start_time: 97.8, end_time: 98.0
Word: nami, start_time: 98.0, end_time: 98.4
Word: w, start_time: 98.4, end_time: 98.5
Word: pewnym, start_time: 98.5, end_time: 99.4
Word: dzikim, start_time: 99.4, end_time: 99.9
Word: momencie, start_time: 99.9, end_time: 100.4
Word: po, start_time: 100.4, end_time: 101.2
Word: 10:00, start_time: 101.2, end_time: 101.7
Word: zobaczymy, start_time: 101.7, end_time: 103.4
Word: raptownie, start_time: 103.4, end_time: 103.9
Word: Świat, start_time: 103.9, end_time: 104.3
Word: do, start_time: 104.3, end_time: 104.5
Word: góry, start_time: 104.5, end_time: 104.6
Word: nogami, start_time: 104.6, end_time: 105.0
Word: jak, start_time: 105.0, end_time: 105.8
Word: na, start_time: 105.8, end_time: 105.9
Word: filmie, start_time: 105.9, end_time: 106.4
Word: odwrotnym, start_time: 106.4, end_time: 107.1
Word: firmy, start_time: 107.1, end_time: 107.4
Word: pasek, start_time: 107.4, end_time: 107.8
Word: ikon, start_time: 107.8, end_time: 108.1
Word: zatańczą, start_time: 108.1, end_time: 109.8
Word: nonsensy, start_time: 109.8, end_time: 110.4
Word: po, start_time: 110.4, end_time: 110.6
Word: ulicach, start_time: 110.6, end_time: 111.0
Word: jak, start_time: 111.0, end_time: 111.8
Word: on, start_time: 111.8, end_time: 111.9
Word: jednej, start_time: 111.9, end_time: 112.4
Word: nocy, start_time: 112.4, end_time: 112.8
Word: pijanej, start_time: 112.8, end_time: 113.6
Word: od, start_time: 113.6, end_time: 113.8
Word: szampana, start_time: 113.8, end_time: 114.3
Word: i, start_time: 114.3, end_time: 114.3
Word: warg, start_time: 114.3, end_time: 114.8
Word: kiedy, start_time: 114.8, end_time: 115.8
Word: w, start_time: 115.8, end_time: 115.9
Word: krzakach, start_time: 115.9, end_time: 116.2
Word: widziałem, start_time: 116.2, end_time: 116.7
Word: rzygające, start_time: 116.7, end_time: 117.7
Word: posągi, start_time: 117.7, end_time: 117.8
Word: przez, start_time: 117.8, end_time: 119.4
Word: 12, start_time: 119.4, end_time: 120.0
Word: lokalu, start_time: 120.0, end_time: 120.5
Word: wniesiony, start_time: 120.5, end_time: 121.1
Word: przez, start_time: 121.1, end_time: 121.6
Word: park, start_time: 121.6, end_time: 122.1
