Waiting for operation to complete...
Transcript: Jakub i Wilhelm Grimm zając pijesz tłumaczenie Bolesław londyński Powiedz tata wydawać się może trochę nieprawdopodobne a jednak jest prawdziwą A mój dziadek które mówią zawdzięczam zwykł mawiać jeżeli coś opowiadał z przejęciem prawdziwą musi być mój drogi bo inaczej nie mógłbym wam jej powtarzać a rzecz się miała tak w 100 dzień świąteczny poranek jesienią stajesz przed wrotami swojego domku ręce założył jedną na drugiej przyglądał się fillon porannego wiatr i pośpię wyrwał sobie piosenkę ale przyszły mi na myśl że mógłbym przejść się nieco po polu i przyjrzeć się zarazem co też dzieje się z jego żoną i od odwrócił się drzwi domku zamknął i puścił się w drogę na pole odszedł jeszcze niedaleko gdy mu się trafia zając jest powitał go przyjaźnie Dzień dobry ale Zając był bardzo dumnym panem
Confidence: 0.8670915365219116
Word: Jakub, start_time: 0.0, end_time: 1.5
Word: krzywymi, start_time: 98.0, end_time: 98.5
Word: łapami, start_time: 98.5, end_time: 98.9
Word: rzekł, start_time: 98.9, end_time: 99.6
Word: zając, start_time: 99.6, end_time: 100.0
Word: Ależ, start_time: 100.0, end_time: 100.7
Word: to, start_time: 100.7, end_time: 100.9
Word: można, start_time: 100.9, end_time: 101.1
Word: wykonać, start_time: 101.1, end_time: 101.6
Word: ze, start_time: 101.6, end_time: 101.7
Word: śmiechu, start_time: 101.7, end_time: 102.1
Word: chcesz, start_time: 102.1, end_time: 103.1
Word: się, start_time: 103.1, end_time: 103.2
Word: założyć, start_time: 103.2, end_time: 103.4
Word: zawołał, start_time: 103.4, end_time: 104.6
Word: Wiesz, start_time: 104.6, end_time: 104.7
Word: o, start_time: 104.7, end_time: 104.9
Word: co, start_time: 104.9, end_time: 105.9
Word: pytam, start_time: 105.9, end_time: 106.1
Word: zając, start_time: 106.1, end_time: 107.1
Word: do, start_time: 107.1, end_time: 107.8
Word: Złotego, start_time: 107.8, end_time: 108.2
Word: luidora, start_time: 108.2, end_time: 108.8
Word: odpowiesz, start_time: 108.8, end_time: 109.9
Word: wyciągając, start_time: 109.9, end_time: 110.8
Word: rękę, start_time: 110.8, end_time: 110.9
Word: do, start_time: 110.9, end_time: 111.3
Word: zająca, start_time: 111.3, end_time: 111.8
Word: Zgadzam, start_time: 111.8, end_time: 113.0
Word: się, start_time: 113.0, end_time: 113.1
Word: rzekło, start_time: 113.1, end_time: 113.8
Word: zając, start_time: 113.8, end_time: 114.2
Word: i, start_time: 114.2, end_time: 114.3
Word: przebijam, start_time: 114.3, end_time: 115.2
Word: nie, start_time: 115.2, end_time: 116.4
Word: mam, start_time: 116.4, end_time: 116.6
Word: co, start_time: 116.6, end_time: 116.7
Word: się, start_time: 116.7, end_time: 116.8
Word: spieszyć, start_time: 116.8, end_time: 117.3
Word: zauważył, start_time: 117.3, end_time: 118.2
Word: Wiesz, start_time: 118.2, end_time: 118.4
Word: ja, start_time: 118.4, end_time: 119.4
Word: bo, start_time: 119.4, end_time: 119.5
Word: dotąd, start_time: 119.5, end_time: 119.8
Transcript: na czczo więc naprzód muszę pójść do domu i trochę przekąsić za pół godziny Stanę na placu a wtedy możemy zacząć co rzekłszy jeż odszedł bo zając nie miał nic przeciwko temu w drodze myśli sobie jesz zając liczy na swoje długie nogi ale ja go wezmę uważa on się za bardzo dystyngowane go jegomościa ale jest tylko głupim smarkacz m i musi zapłacić choćby się nie wiem co wstał wróciwszy do domu rzeczy już do żony żono ubieraj się prędko musisz pójść ze mną na pole Założyłem się z zającem o złotego luidora że mam nogi bardziej Roczeń Sean więc musisz być przy tym drugim mężu rzekła pani Jeżowa przez zmysły stracił jak że możesz zakładać się z zającem cicho babo rzekun A to Jeż to już moja rzecz dalej ubieraj się i pójdź ze mną po drodze mówił jeszcze do żony teraz uważaj tam na wielkim polu ma się rozegrać masz wyjść
Confidence: 0.8721835613250732
Word: na, start_time: 119.9, end_time: 120.2
Word: czczo, start_time: 120.2, end_time: 120.4
Word: więc, start_time: 120.4, end_time: 120.9
Word: naprzód, start_time: 120.9, end_time: 121.1
Word: muszę, start_time: 121.1, end_time: 121.5
Word: pójść, start_time: 121.5, end_time: 121.7
Word: do, start_time: 121.7, end_time: 121.9
Word: domu, start_time: 121.9, end_time: 122.2
Word: i, start_time: 122.2, end_time: 122.3
Word: trochę, start_time: 122.3, end_time: 122.7
Word: przekąsić, start_time: 122.7, end_time: 123.4
Word: za, start_time: 123.4, end_time: 124.1
Word: pół, start_time: 124.1, end_time: 124.3
Word: godziny, start_time: 124.3, end_time: 124.7
Word: Stanę, start_time: 124.7, end_time: 125.0
Word: na, start_time: 125.0, end_time: 125.0
Word: placu, start_time: 125.0, end_time: 125.5
Word: a, start_time: 125.5, end_time: 125.6
Word: wtedy, start_time: 125.6, end_time: 126.2
Word: możemy, start_time: 126.2, end_time: 126.8
Word: zacząć, start_time: 126.8, end_time: 127.1
Word: co, start_time: 127.1, end_time: 128.3
Word: rzekłszy, start_time: 128.3, end_time: 128.7
Word: jeż, start_time: 128.7, end_time: 129.4
Word: odszedł, start_time: 129.4, end_time: 129.9
Word: bo, start_time: 129.9, end_time: 130.4
Word: zając, start_time: 130.4, end_time: 130.7
Word: nie, start_time: 130.7, end_time: 130.9
Word: miał, start_time: 130.9, end_time: 131.1
Word: nic, start_time: 131.1, end_time: 131.3
Word: przeciwko, start_time: 131.3, end_time: 131.3
Word: temu, start_time: 131.3, end_time: 131.8
Word: w, start_time: 131.8, end_time: 132.1
Word: drodze, start_time: 132.1, end_time: 133.0
Word: myśli, start_time: 133.0, end_time: 133.4
Word: sobie, start_time: 133.4, end_time: 133.5
Word: jesz, start_time: 133.5, end_time: 133.8
Word: zając, start_time: 133.8, end_time: 134.8
Word: liczy, start_time: 134.8, end_time: 135.2
Word: na, start_time: 135.2, end_time: 135.3
Word: swoje, start_time: 135.3, end_time: 135.6
Word: długie, start_time: 135.6, end_time: 135.9
Word: nogi, start_time: 135.9, end_time: 136.3
Word: ale, start_time: 136.3, end_time: 137.0
Word: ja, start_time: 137.0, end_time: 137.1
Word: go, start_time: 137.1, end_time: 137.2
Word: wezmę, start_time: 137.2, end_time: 137.3
Word: uważa, start_time: 137.3, end_time: 138.4
Word: on, start_time: 138.4, end_time: 138.6
Word: się, start_time: 138.6, end_time: 138.7
Word: za, start_time: 138.7, end_time: 138.9
Word: bardzo, start_time: 138.9, end_time: 139.2
Word: dystyngowane, start_time: 139.2, end_time: 140.0
Word: go, start_time: 140.0, end_time: 140.1
Word: jegomościa, start_time: 140.1, end_time: 140.7
Word: ale, start_time: 140.7, end_time: 141.3
Word: jest, start_time: 141.3, end_time: 141.4
Word: tylko, start_time: 141.4, end_time: 141.7
Word: głupim, start_time: 141.7, end_time: 142.1
Word: smarkacz, start_time: 142.1, end_time: 142.6
Word: m, start_time: 142.6, end_time: 142.7
Word: i, start_time: 142.7, end_time: 142.8
Word: musi, start_time: 142.8, end_time: 143.3
Word: zapłacić, start_time: 143.3, end_time: 143.7
Word: choćby, start_time: 143.7, end_time: 144.5
Word: się, start_time: 144.5, end_time: 144.6
Word: nie, start_time: 144.6, end_time: 144.8
Word: wiem, start_time: 144.8, end_time: 145.0
Word: co, start_time: 145.0, end_time: 145.1
Word: wstał, start_time: 145.1, end_time: 145.4
Word: wróciwszy, start_time: 145.4, end_time: 146.7
Word: do, start_time: 146.7, end_time: 146.9
Word: domu, start_time: 146.9, end_time: 147.2
Word: rzeczy, start_time: 147.2, end_time: 147.8
Word: już, start_time: 147.8, end_time: 148.0
Word: do, start_time: 148.0, end_time: 148.1
Word: żony, start_time: 148.1, end_time: 148.3
Word: żono, start_time: 148.3, end_time: 149.6
Word: ubieraj, start_time: 149.6, end_time: 150.3
Word: się, start_time: 150.3, end_time: 150.4
Word: prędko, start_time: 150.4, end_time: 150.8
Word: musisz, start_time: 150.8, end_time: 151.4
Word: pójść, start_time: 151.4, end_time: 151.7
Word: ze, start_time: 151.7, end_time: 152.0
Word: mną, start_time: 152.0, end_time: 152.1
Word: na, start_time: 152.1, end_time: 152.4
Word: pole, start_time: 152.4, end_time: 152.6
Word: Założyłem, start_time: 152.6, end_time: 153.6
Word: się, start_time: 153.6, end_time: 153.7
Word: z, start_time: 153.7, end_time: 153.8
Word: zającem, start_time: 153.8, end_time: 154.2
Word: o, start_time: 154.2, end_time: 154.4
Word: złotego, start_time: 154.4, end_time: 154.9
Word: luidora, start_time: 154.9, end_time: 155.4
Word: że, start_time: 155.4, end_time: 156.0
Word: mam, start_time: 156.0, end_time: 156.3
Word: nogi, start_time: 156.3, end_time: 156.6
Word: bardziej, start_time: 156.6, end_time: 157.1
Word: Roczeń, start_time: 157.1, end_time: 157.5
Word: Sean, start_time: 157.5, end_time: 157.9
Word: więc, start_time: 157.9, end_time: 158.5
Word: musisz, start_time: 158.5, end_time: 158.8
Word: być, start_time: 158.8, end_time: 159.0
Word: przy, start_time: 159.0, end_time: 159.3
Word: tym, start_time: 159.3, end_time: 159.4
Word: drugim, start_time: 159.4, end_time: 161.1
Word: mężu, start_time: 161.1, end_time: 161.5
Word: rzekła, start_time: 161.5, end_time: 162.2
Word: pani, start_time: 162.2, end_time: 162.4
Word: Jeżowa, start_time: 162.4, end_time: 162.8
Word: przez, start_time: 162.8, end_time: 163.4
Word: zmysły, start_time: 163.4, end_time: 163.9
Word: stracił, start_time: 163.9, end_time: 164.5
Word: jak, start_time: 164.5, end_time: 165.3
Word: że, start_time: 165.3, end_time: 165.4
Word: możesz, start_time: 165.4, end_time: 165.7
Word: zakładać, start_time: 165.7, end_time: 165.9
Word: się, start_time: 165.9, end_time: 166.3
Word: z, start_time: 166.3, end_time: 166.3
Word: zającem, start_time: 166.3, end_time: 166.8
Word: cicho, start_time: 166.8, end_time: 168.1
Word: babo, start_time: 168.1, end_time: 168.4
Word: rzekun, start_time: 168.4, end_time: 169.3
Word: A, start_time: 169.3, end_time: 169.4
Word: to, start_time: 169.4, end_time: 169.5
Word: Jeż, start_time: 169.5, end_time: 169.7
Word: to, start_time: 169.7, end_time: 170.3
Word: już, start_time: 170.3, end_time: 170.4
Word: moja, start_time: 170.4, end_time: 170.6
Word: rzecz, start_time: 170.6, end_time: 171.0
Word: dalej, start_time: 171.0, end_time: 171.6
Word: ubieraj, start_time: 171.6, end_time: 172.2
Word: się, start_time: 172.2, end_time: 172.3
Word: i, start_time: 172.3, end_time: 172.5
Word: pójdź, start_time: 172.5, end_time: 173.1
Word: ze, start_time: 173.1, end_time: 173.2
Word: mną, start_time: 173.2, end_time: 173.4
Word: po, start_time: 173.4, end_time: 174.4
Word: drodze, start_time: 174.4, end_time: 174.8
Word: mówił, start_time: 174.8, end_time: 175.1
Word: jeszcze, start_time: 175.1, end_time: 175.4
Word: do, start_time: 175.4, end_time: 175.6
Word: żony, start_time: 175.6, end_time: 175.9
Word: teraz, start_time: 175.9, end_time: 176.5
Word: uważaj, start_time: 176.5, end_time: 177.1
Word: tam, start_time: 177.1, end_time: 177.8
Word: na, start_time: 177.8, end_time: 177.8
Word: wielkim, start_time: 177.8, end_time: 178.3
Word: polu, start_time: 178.3, end_time: 178.4
Word: ma, start_time: 178.4, end_time: 178.8
Word: się, start_time: 178.8, end_time: 178.9
Word: rozegrać, start_time: 178.9, end_time: 179.3
Word: masz, start_time: 179.3, end_time: 179.6
Word: wyjść, start_time: 179.6, end_time: 179.9
Transcript: zając będzie leciał jedną bluzę i a drugą a wiek Rozpoczniemy z góry Otóż ty nie masz nic innego do roboty Jak tylko siąść sobie w bruździe tu na dole a gdy zając przyleci z drugiej strony zawołasz Ja już jestem ułoży się w ten sposób doszli do pola jest wskazał że nie miejsce i Skierował się w górę pole druku łuszczy się na miejsce został już zająca możemy zacząć zapytał i owszem od paru zając każdy stanął w swojej bruździe zając zawołał raz dwa trzy i pomknął jak wicher w dół podajesz ledwie że dał trzy kroki naprzód Kutno sobie wygodnie w bruździe i siedział z całym spokojem gdy teraz dając w pełnym biegu dolatuje do mety mi tego pani Jeżowa tymi słowy
Confidence: 0.8565336465835571
Word: zając, start_time: 179.9, end_time: 181.0
Word: będzie, start_time: 181.0, end_time: 181.1
Word: leciał, start_time: 181.1, end_time: 181.6
Word: jedną, start_time: 181.6, end_time: 181.9
Word: bluzę, start_time: 181.9, end_time: 182.3
Word: i, start_time: 182.3, end_time: 182.7
Word: a, start_time: 182.7, end_time: 182.8
Word: drugą, start_time: 182.8, end_time: 183.1
Word: a, start_time: 183.1, end_time: 183.2
Word: wiek, start_time: 183.2, end_time: 183.9
Word: Rozpoczniemy, start_time: 183.9, end_time: 184.8
Word: z, start_time: 184.8, end_time: 184.9
Word: góry, start_time: 184.9, end_time: 185.2
Word: Otóż, start_time: 185.2, end_time: 186.0
Word: ty, start_time: 186.0, end_time: 186.2
Word: nie, start_time: 186.2, end_time: 186.6
Word: masz, start_time: 186.6, end_time: 186.8
Word: nic, start_time: 186.8, end_time: 186.9
Word: innego, start_time: 186.9, end_time: 187.5
Word: do, start_time: 187.5, end_time: 187.7
Word: roboty, start_time: 187.7, end_time: 187.7
Word: Jak, start_time: 187.7, end_time: 188.5
Word: tylko, start_time: 188.5, end_time: 188.7
Word: siąść, start_time: 188.7, end_time: 189.0
Word: sobie, start_time: 189.0, end_time: 189.3
Word: w, start_time: 189.3, end_time: 189.6
Word: bruździe, start_time: 189.6, end_time: 189.9
Word: tu, start_time: 189.9, end_time: 190.3
Word: na, start_time: 190.3, end_time: 190.8
Word: dole, start_time: 190.8, end_time: 190.9
Word: a, start_time: 190.9, end_time: 191.2
Word: gdy, start_time: 191.2, end_time: 191.9
Word: zając, start_time: 191.9, end_time: 192.2
Word: przyleci, start_time: 192.2, end_time: 192.7
Word: z, start_time: 192.7, end_time: 192.8
Word: drugiej, start_time: 192.8, end_time: 193.1
Word: strony, start_time: 193.1, end_time: 193.4
Word: zawołasz, start_time: 193.4, end_time: 194.3
Word: Ja, start_time: 194.3, end_time: 194.8
Word: już, start_time: 194.8, end_time: 195.0
Word: jestem, start_time: 195.0, end_time: 195.2
Word: ułoży, start_time: 195.2, end_time: 196.8
Word: się, start_time: 196.8, end_time: 197.1
Word: w, start_time: 197.1, end_time: 197.2
Word: ten, start_time: 197.2, end_time: 197.4
Word: sposób, start_time: 197.4, end_time: 197.4
Word: doszli, start_time: 197.4, end_time: 198.5
Word: do, start_time: 198.5, end_time: 198.5
Word: pola, start_time: 198.5, end_time: 198.9
Word: jest, start_time: 198.9, end_time: 199.8
Word: wskazał, start_time: 199.8, end_time: 200.4
Word: że, start_time: 200.4, end_time: 200.5
Word: nie, start_time: 200.5, end_time: 200.7
Word: miejsce, start_time: 200.7, end_time: 201.1
Word: i, start_time: 201.1, end_time: 201.2
Word: Skierował, start_time: 201.2, end_time: 201.9
Word: się, start_time: 201.9, end_time: 202.0
Word: w, start_time: 202.0, end_time: 202.1
Word: górę, start_time: 202.1, end_time: 202.4
Word: pole, start_time: 202.4, end_time: 202.7
Word: druku, start_time: 202.7, end_time: 203.8
Word: łuszczy, start_time: 203.8, end_time: 204.0
Word: się, start_time: 204.0, end_time: 204.1
Word: na, start_time: 204.1, end_time: 204.2
Word: miejsce, start_time: 204.2, end_time: 204.6
Word: został, start_time: 204.6, end_time: 205.4
Word: już, start_time: 205.4, end_time: 205.6
