Waiting for operation to complete...
Transcript: Adam Mickiewicz Ballady i romanse Romantyczność missing I see Where in My Eyes Szekspir Zdaje mi się że widzę gdzie przed oczyma duszy mojej Słuchaj dzieweczko Ona nie słucha to dzień Biały to miasteczko przy tobie nie ma żywego ducha co tam wkoło siebie chwytasz kogo wołasz z kim się witasz ona nie słucha to jak martwa Opoka nie zwróci w stronę oka To strzela w koło oczyma to się łzami zaleje coś niby chwyta coś niby trzyma rozpłaczę się i zaśmieje ty żeś to w nocy to ty Jasieńku ahi po śmierci kocha tutaj tutaj pomaleńku czasem usłyszy macocha
Confidence: 0.8845067024230957
Word: Adam, start_time: 0.0, end_time: 1.3
Word: to, start_time: 70.3, end_time: 70.4
Word: on, start_time: 70.4, end_time: 70.7
Word: nic, start_time: 70.7, end_time: 71.2
Word: A, start_time: 71.2, end_time: 71.4
Word: twoje, start_time: 71.4, end_time: 71.8
Word: oczki, start_time: 71.8, end_time: 72.3
Word: twoje, start_time: 72.3, end_time: 72.7
Word: twoja, start_time: 72.7, end_time: 73.4
Word: biała, start_time: 73.4, end_time: 73.6
Word: sukienka, start_time: 73.6, end_time: 74.1
Word: is, start_time: 74.1, end_time: 75.7
Word: antybiały, start_time: 75.7, end_time: 76.3
Word: jak, start_time: 76.3, end_time: 76.5
Word: chusta, start_time: 76.5, end_time: 77.0
Word: zimny, start_time: 77.0, end_time: 78.0
Word: jakie, start_time: 78.0, end_time: 78.3
Word: zimne, start_time: 78.3, end_time: 78.6
Word: dłonie, start_time: 78.6, end_time: 78.8
Word: tutaj, start_time: 78.8, end_time: 80.1
Word: Połóż, start_time: 80.1, end_time: 80.5
Word: to, start_time: 80.5, end_time: 80.8
Word: na, start_time: 80.8, end_time: 80.9
Word: łonie, start_time: 80.9, end_time: 81.3
Word: przyciśnij, start_time: 81.3, end_time: 82.7
Word: mnie, start_time: 82.7, end_time: 83.0
Word: do, start_time: 83.0, end_time: 83.3
Word: ust, start_time: 83.3, end_time: 83.7
Word: usta, start_time: 83.7, end_time: 84.3
Word: ah, start_time: 84.3, end_time: 85.8
Word: jak, start_time: 85.8, end_time: 86.2
Word: tam, start_time: 86.2, end_time: 86.4
Word: zimno, start_time: 86.4, end_time: 86.7
Word: musi, start_time: 86.7, end_time: 87.0
Word: być, start_time: 87.0, end_time: 87.2
Word: w, start_time: 87.2, end_time: 87.2
Word: grobie, start_time: 87.2, end_time: 87.7
Word: umarłeś, start_time: 87.7, end_time: 88.8
Word: tak, start_time: 88.8, end_time: 89.3
Word: 2, start_time: 89.3, end_time: 89.6
Word: lat, start_time: 89.6, end_time: 89.7
Word: A, start_time: 89.7, end_time: 90.0
Word: weź, start_time: 90.0, end_time: 91.0
Word: mnie, start_time: 91.0, end_time: 91.2
Word: ja, start_time: 91.2, end_time: 91.5
Word: umrę, start_time: 91.5, end_time: 91.8
Word: przy, start_time: 91.8, end_time: 92.0
Word: tobie, start_time: 92.0, end_time: 92.4
Word: nie, start_time: 92.4, end_time: 93.2
Word: lubię, start_time: 93.2, end_time: 93.5
Word: świata, start_time: 93.5, end_time: 93.8
Word: źle, start_time: 93.8, end_time: 95.6
Word: mnie, start_time: 95.6, end_time: 95.7
Word: w, start_time: 95.7, end_time: 95.9
Word: złych, start_time: 95.9, end_time: 96.0
Word: ludzi, start_time: 96.0, end_time: 96.5
Word: tłumie, start_time: 96.5, end_time: 96.6
Word: płacze, start_time: 96.6, end_time: 98.0
Word: a, start_time: 98.0, end_time: 98.2
Word: oni, start_time: 98.2, end_time: 99.0
Word: szydzą, start_time: 99.0, end_time: 99.3
Word: mówię, start_time: 99.3, end_time: 100.4
Word: nikt, start_time: 100.4, end_time: 101.1
Word: nie, start_time: 101.1, end_time: 101.2
Word: rozumie, start_time: 101.2, end_time: 101.4
Word: widzę, start_time: 101.4, end_time: 102.9
Word: oni, start_time: 102.9, end_time: 103.3
Word: nie, start_time: 103.3, end_time: 103.4
Word: widzą, start_time: 103.4, end_time: 103.5
Word: wśród, start_time: 103.5, end_time: 105.6
Word: dnia, start_time: 105.6, end_time: 105.8
Word: przyjdź, start_time: 105.8, end_time: 106.4
Word: kiedy, start_time: 106.4, end_time: 106.6
Word: to, start_time: 106.6, end_time: 107.4
Word: może, start_time: 107.4, end_time: 107.6
Word: weź, start_time: 107.6, end_time: 107.9
Word: nie, start_time: 107.9, end_time: 108.1
Word: nie, start_time: 108.1, end_time: 109.0
Word: nie, start_time: 109.0, end_time: 109.1
Word: trzymam, start_time: 109.1, end_time: 110.1
Word: ciebie, start_time: 110.1, end_time: 110.4
Word: w, start_time: 110.4, end_time: 110.5
Word: ręku, start_time: 110.5, end_time: 110.9
Word: Gdzie, start_time: 110.9, end_time: 111.7
Word: znikasz, start_time: 111.7, end_time: 112.2
Word: Gdzie, start_time: 112.2, end_time: 112.6
Word: mój, start_time: 112.6, end_time: 112.9
Word: Jasieńku, start_time: 112.9, end_time: 113.2
Word: jeszcze, start_time: 113.2, end_time: 114.4
Word: wcześnie, start_time: 114.4, end_time: 114.9
Word: jeszcze, start_time: 114.9, end_time: 115.3
Word: wcześnie, start_time: 115.3, end_time: 116.0
Word: mój, start_time: 116.0, end_time: 117.6
Word: Boże, start_time: 117.6, end_time: 118.0
Word: kursie, start_time: 118.0, end_time: 118.8
Word: odzywa, start_time: 118.8, end_time: 119.3
Transcript: Zorza błyska w okienku gdzie znikłeś ahs to Jasieńku ja nieszczęśliwa tak się dziewczyna z kochankiem pieści bierze zanim krzyczy pada na ten upadek na krzyk boleści skupia się ludzi Gromada mówcie pacierze krzyczy prostota to jego dusza być musi Jasio być musi przy swej Karusi on ją kochał za żywota i ja to słyszę i ja tak wierzę płacze i mówię pacierza Słuchaj dzieweczko krzyknie śród zgiełku starzec i naród zawoła ufajcie memu oku i szkiełku nic tu nie widzę dokoła duchy karczemnej tworem gawiedzi w głupstwa wyważone kuźni dziewczyna duby smalone bredzi a gmin rozumowi bluźni dziewczyna czuję odpowiadam skromnie a gawiedzi wieży
Confidence: 0.9761080145835876
Word: Zorza, start_time: 119.9, end_time: 120.5
Word: błyska, start_time: 120.5, end_time: 120.9
Word: w, start_time: 120.9, end_time: 121.0
Word: okienku, start_time: 121.0, end_time: 121.5
Word: gdzie, start_time: 121.5, end_time: 122.6
Word: znikłeś, start_time: 122.6, end_time: 123.1
Word: ahs, start_time: 123.1, end_time: 123.6
Word: to, start_time: 123.6, end_time: 123.8
Word: Jasieńku, start_time: 123.8, end_time: 124.7
Word: ja, start_time: 124.7, end_time: 125.3
Word: nieszczęśliwa, start_time: 125.3, end_time: 126.2
Word: tak, start_time: 126.2, end_time: 128.3
Word: się, start_time: 128.3, end_time: 128.5
Word: dziewczyna, start_time: 128.5, end_time: 128.9
Word: z, start_time: 128.9, end_time: 129.0
Word: kochankiem, start_time: 129.0, end_time: 129.6
Word: pieści, start_time: 129.6, end_time: 130.2
Word: bierze, start_time: 130.2, end_time: 131.2
Word: zanim, start_time: 131.2, end_time: 131.6
Word: krzyczy, start_time: 131.6, end_time: 132.2
Word: pada, start_time: 132.2, end_time: 132.7
Word: na, start_time: 132.7, end_time: 133.6
Word: ten, start_time: 133.6, end_time: 133.8
Word: upadek, start_time: 133.8, end_time: 134.3
Word: na, start_time: 134.3, end_time: 134.6
Word: krzyk, start_time: 134.6, end_time: 135.0
Word: boleści, start_time: 135.0, end_time: 135.6
Word: skupia, start_time: 135.6, end_time: 136.5
Word: się, start_time: 136.5, end_time: 136.6
Word: ludzi, start_time: 136.6, end_time: 137.0
Word: Gromada, start_time: 137.0, end_time: 137.5
Word: mówcie, start_time: 137.5, end_time: 139.2
Word: pacierze, start_time: 139.2, end_time: 139.4
Word: krzyczy, start_time: 139.4, end_time: 140.7
Word: prostota, start_time: 140.7, end_time: 141.3
Word: to, start_time: 141.3, end_time: 141.8
Word: jego, start_time: 141.8, end_time: 142.0
Word: dusza, start_time: 142.0, end_time: 142.4
Word: być, start_time: 142.4, end_time: 142.6
Word: musi, start_time: 142.6, end_time: 143.0
Word: Jasio, start_time: 143.0, end_time: 144.0
Word: być, start_time: 144.0, end_time: 144.2
Word: musi, start_time: 144.2, end_time: 144.6
Word: przy, start_time: 144.6, end_time: 144.7
Word: swej, start_time: 144.7, end_time: 145.0
Word: Karusi, start_time: 145.0, end_time: 145.5
Word: on, start_time: 145.5, end_time: 146.2
Word: ją, start_time: 146.2, end_time: 146.3
Word: kochał, start_time: 146.3, end_time: 146.9
Word: za, start_time: 146.9, end_time: 147.0
Word: żywota, start_time: 147.0, end_time: 147.5
Word: i, start_time: 147.5, end_time: 147.5
Word: ja, start_time: 147.5, end_time: 148.7
Word: to, start_time: 148.7, end_time: 148.8
Word: słyszę, start_time: 148.8, end_time: 149.3
Word: i, start_time: 149.3, end_time: 149.5
Word: ja, start_time: 149.5, end_time: 150.0
Word: tak, start_time: 150.0, end_time: 150.2
Word: wierzę, start_time: 150.2, end_time: 150.6
Word: płacze, start_time: 150.6, end_time: 151.6
Word: i, start_time: 151.6, end_time: 151.8
Word: mówię, start_time: 151.8, end_time: 152.2
Word: pacierza, start_time: 152.2, end_time: 152.4
Word: Słuchaj, start_time: 152.4, end_time: 154.4
Word: dzieweczko, start_time: 154.4, end_time: 154.7
Word: krzyknie, start_time: 154.7, end_time: 156.0
Word: śród, start_time: 156.0, end_time: 156.3
Word: zgiełku, start_time: 156.3, end_time: 156.8
Word: starzec, start_time: 156.8, end_time: 158.0
Word: i, start_time: 158.0, end_time: 158.3
Word: naród, start_time: 158.3, end_time: 158.8
Word: zawoła, start_time: 158.8, end_time: 159.3
Word: ufajcie, start_time: 159.3, end_time: 160.2
Word: memu, start_time: 160.2, end_time: 160.4
Word: oku, start_time: 160.4, end_time: 160.9
Word: i, start_time: 160.9, end_time: 161.1
Word: szkiełku, start_time: 161.1, end_time: 161.2
Word: nic, start_time: 161.2, end_time: 161.8
Word: tu, start_time: 161.8, end_time: 162.4
Word: nie, start_time: 162.4, end_time: 162.5
Word: widzę, start_time: 162.5, end_time: 162.8
Word: dokoła, start_time: 162.8, end_time: 163.2
Word: duchy, start_time: 163.2, end_time: 164.9
Word: karczemnej, start_time: 164.9, end_time: 165.5
Word: tworem, start_time: 165.5, end_time: 165.9
Word: gawiedzi, start_time: 165.9, end_time: 166.4
Word: w, start_time: 166.4, end_time: 166.6
Word: głupstwa, start_time: 166.6, end_time: 167.6
Word: wyważone, start_time: 167.6, end_time: 168.1
Word: kuźni, start_time: 168.1, end_time: 168.6
Word: dziewczyna, start_time: 168.6, end_time: 169.7
Word: duby, start_time: 169.7, end_time: 170.0
Word: smalone, start_time: 170.0, end_time: 170.1
Word: bredzi, start_time: 170.1, end_time: 170.6
Word: a, start_time: 170.6, end_time: 171.1
Word: gmin, start_time: 171.1, end_time: 171.6
Word: rozumowi, start_time: 171.6, end_time: 172.0
Word: bluźni, start_time: 172.0, end_time: 172.6
Word: dziewczyna, start_time: 172.6, end_time: 175.1
Word: czuję, start_time: 175.1, end_time: 175.5
Word: odpowiadam, start_time: 175.5, end_time: 177.2
Word: skromnie, start_time: 177.2, end_time: 177.8
Word: a, start_time: 177.8, end_time: 177.9
Word: gawiedzi, start_time: 177.9, end_time: 179.1
Word: wieży, start_time: 179.1, end_time: 179.7
Transcript: głęboko czucie i wiarą silniej mówi do mnie niż mędrca szkiełko i oko martwe znasz prawdy nieznane dla ludu widzisz świat w proszku w każdej gwiazd iskierce nie znasz prawd żywych nie obaczysz cudu Miej serce i patrzaj w serce
Confidence: 0.9772567749023438
Word: głęboko, start_time: 179.9, end_time: 180.5
Word: czucie, start_time: 180.5, end_time: 182.2
Word: i, start_time: 182.2, end_time: 182.4
Word: wiarą, start_time: 182.4, end_time: 182.7
Word: silniej, start_time: 182.7, end_time: 183.3
Word: mówi, start_time: 183.3, end_time: 184.3
Word: do, start_time: 184.3, end_time: 184.4
Word: mnie, start_time: 184.4, end_time: 184.6
Word: niż, start_time: 184.6, end_time: 184.9
Word: mędrca, start_time: 184.9, end_time: 185.8
Word: szkiełko, start_time: 185.8, end_time: 186.4
Word: i, start_time: 186.4, end_time: 186.9
Word: oko, start_time: 186.9, end_time: 187.4
Word: martwe, start_time: 187.4, end_time: 188.6
Word: znasz, start_time: 188.6, end_time: 188.8
Word: prawdy, start_time: 188.8, end_time: 189.0
Word: nieznane, start_time: 189.0, end_time: 189.6
Word: dla, start_time: 189.6, end_time: 190.1
Word: ludu, start_time: 190.1, end_time: 190.3
Word: widzisz, start_time: 190.3, end_time: 191.6
Word: świat, start_time: 191.6, end_time: 192.1
Word: w, start_time: 192.1, end_time: 192.2
Word: proszku, start_time: 192.2, end_time: 192.9
Word: w, start_time: 192.9, end_time: 193.0
Word: każdej, start_time: 193.0, end_time: 193.5
Word: gwiazd, start_time: 193.5, end_time: 194.0
Word: iskierce, start_time: 194.0, end_time: 194.5
Word: nie, start_time: 194.5, end_time: 195.6
Word: znasz, start_time: 195.6, end_time: 195.8
Word: prawd, start_time: 195.8, end_time: 196.2
Word: żywych, start_time: 196.2, end_time: 196.6
Word: nie, start_time: 196.6, end_time: 197.1
Word: obaczysz, start_time: 197.1, end_time: 197.2
Word: cudu, start_time: 197.2, end_time: 197.7
Word: Miej, start_time: 197.7, end_time: 199.0
Word: serce, start_time: 199.0, end_time: 199.5
Word: i, start_time: 199.5, end_time: 199.7
Word: patrzaj, start_time: 199.7, end_time: 200.1
Word: w, start_time: 200.1, end_time: 200.7
Word: serce, start_time: 200.7, end_time: 200.8
