Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce podróżniczki dedykacja towarzyszką podróży na wszystkich kolejach świata poświęca o podróże jednostajny na strzeżonym miękkim pluszem wczoraj marne dzisiaj Wołga jutro może Janusek Young patrzę w oczy smutne i pani działkowym kapeluszu i już Kocham cię jak sztubak taki duży sławny pan o wytarty Plush poduszki dosyć szorstkie policzki turkot ciszą ukołysze wszystko będzie jak przez mgłę
Confidence: 0.8514110445976257
Word: Bruno, start_time: 0.0, end_time: 0.5
Word: sztubak, start_time: 26.6, end_time: 27.0
Word: taki, start_time: 27.0, end_time: 28.0
Word: duży, start_time: 28.0, end_time: 28.3
Word: sławny, start_time: 28.3, end_time: 28.8
Word: pan, start_time: 28.8, end_time: 29.1
Word: o, start_time: 29.1, end_time: 29.3
Word: wytarty, start_time: 29.3, end_time: 30.7
Word: Plush, start_time: 30.7, end_time: 31.0
Word: poduszki, start_time: 31.0, end_time: 31.6
Word: dosyć, start_time: 31.6, end_time: 32.2
Word: szorstkie, start_time: 32.2, end_time: 32.9
Word: policzki, start_time: 32.9, end_time: 33.5
Word: turkot, start_time: 33.5, end_time: 35.2
Word: ciszą, start_time: 35.2, end_time: 35.6
Word: ukołysze, start_time: 35.6, end_time: 36.3
Word: wszystko, start_time: 36.3, end_time: 36.7
Word: będzie, start_time: 36.7, end_time: 37.1
Word: jak, start_time: 37.1, end_time: 37.3
Word: przez, start_time: 37.3, end_time: 37.4
Word: mgłę, start_time: 37.4, end_time: 37.8
Transcript: i znów przyśnił mi się usta długie rzęsy podróżniczki całowane dziś wieczorem koło Moskwy czy Eleven przyjdą myśli wypłowiałe jak daleki sny oddana tych co kiedyś mnie kochały zapomniały może czas panieneczki złoto główki zmysłową w okno ramach ostrym wiatrem się oddają z całej siły pierwszy raz może się im się wiatrak jaśniejące złote zamki pociąg pchał przez pola wężem z siłą 400hp panieneczki złoto główki obudziły w sobie sanki z pękniętymi powiekami leżą wsparte vkont kupę znowu zacznie się Sonata tylko nie ta nasza Jana moja biedna moja córka miała Matuś małej mi coś pod Kradnie się do okna jakaś bajka Kellerman będzie patrzeć nie widziana w tańcu spermy ciał i krwi
Confidence: 0.8234701156616211
Word: i, start_time: 38.9, end_time: 39.0
Word: znów, start_time: 39.0, end_time: 39.5
Word: przyśnił, start_time: 39.5, end_time: 40.1
Word: mi, start_time: 40.1, end_time: 40.2
Word: się, start_time: 40.2, end_time: 40.2
Word: usta, start_time: 40.2, end_time: 40.7
Word: długie, start_time: 40.7, end_time: 41.0
Word: rzęsy, start_time: 41.0, end_time: 41.1
Word: podróżniczki, start_time: 41.1, end_time: 42.2
Word: całowane, start_time: 42.2, end_time: 43.2
Word: dziś, start_time: 43.2, end_time: 43.4
Word: wieczorem, start_time: 43.4, end_time: 43.8
Word: koło, start_time: 43.8, end_time: 44.1
Word: Moskwy, start_time: 44.1, end_time: 44.6
Word: czy, start_time: 44.6, end_time: 44.9
Word: Eleven, start_time: 44.9, end_time: 45.4
Word: przyjdą, start_time: 45.4, end_time: 46.6
Word: myśli, start_time: 46.6, end_time: 47.0
Word: wypłowiałe, start_time: 47.0, end_time: 47.7
Word: jak, start_time: 47.7, end_time: 47.9
Word: daleki, start_time: 47.9, end_time: 48.4
Word: sny, start_time: 48.4, end_time: 48.7
Word: oddana, start_time: 48.7, end_time: 49.3
Word: tych, start_time: 49.3, end_time: 50.5
Word: co, start_time: 50.5, end_time: 50.6
Word: kiedyś, start_time: 50.6, end_time: 50.7
Word: mnie, start_time: 50.7, end_time: 51.0
Word: kochały, start_time: 51.0, end_time: 51.6
Word: zapomniały, start_time: 51.6, end_time: 52.9
Word: może, start_time: 52.9, end_time: 54.1
Word: czas, start_time: 54.1, end_time: 54.4
Word: panieneczki, start_time: 54.4, end_time: 55.9
Word: złoto, start_time: 55.9, end_time: 56.2
Word: główki, start_time: 56.2, end_time: 56.7
Word: zmysłową, start_time: 56.7, end_time: 57.3
Word: w, start_time: 57.3, end_time: 57.6
Word: okno, start_time: 57.6, end_time: 58.0
Word: ramach, start_time: 58.0, end_time: 58.4
Word: ostrym, start_time: 58.4, end_time: 59.2
Word: wiatrem, start_time: 59.2, end_time: 59.6
Word: się, start_time: 59.6, end_time: 59.8
Word: oddają, start_time: 59.8, end_time: 60.3
Word: z, start_time: 60.3, end_time: 60.4
Word: całej, start_time: 60.4, end_time: 60.8
Word: siły, start_time: 60.8, end_time: 61.1
Word: pierwszy, start_time: 61.1, end_time: 62.0
Word: raz, start_time: 62.0, end_time: 62.3
Word: może, start_time: 62.3, end_time: 63.5
Word: się, start_time: 63.5, end_time: 63.6
Word: im, start_time: 63.6, end_time: 63.8
Word: się, start_time: 63.8, end_time: 63.9
Word: wiatrak, start_time: 63.9, end_time: 64.4
Word: jaśniejące, start_time: 64.4, end_time: 65.3
Word: złote, start_time: 65.3, end_time: 65.6
Word: zamki, start_time: 65.6, end_time: 66.0
Word: pociąg, start_time: 66.0, end_time: 66.9
Word: pchał, start_time: 66.9, end_time: 67.3
Word: przez, start_time: 67.3, end_time: 67.6
Word: pola, start_time: 67.6, end_time: 67.9
Word: wężem, start_time: 67.9, end_time: 68.4
Word: z, start_time: 68.4, end_time: 68.4
Word: siłą, start_time: 68.4, end_time: 68.8
Word: 400hp, start_time: 68.8, end_time: 69.8
Word: panieneczki, start_time: 69.8, end_time: 71.1
Word: złoto, start_time: 71.1, end_time: 71.4
Word: główki, start_time: 71.4, end_time: 71.8
Word: obudziły, start_time: 71.8, end_time: 72.3
Word: w, start_time: 72.3, end_time: 72.3
Word: sobie, start_time: 72.3, end_time: 72.6
Word: sanki, start_time: 72.6, end_time: 73.0
Word: z, start_time: 73.0, end_time: 73.2
Word: pękniętymi, start_time: 73.2, end_time: 74.2
Word: powiekami, start_time: 74.2, end_time: 74.8
Word: leżą, start_time: 74.8, end_time: 75.1
Word: wsparte, start_time: 75.1, end_time: 75.8
Word: vkont, start_time: 75.8, end_time: 76.2
Word: kupę, start_time: 76.2, end_time: 76.5
Word: znowu, start_time: 76.5, end_time: 77.8
Word: zacznie, start_time: 77.8, end_time: 78.1
Word: się, start_time: 78.1, end_time: 78.2
Word: Sonata, start_time: 78.2, end_time: 78.7
Word: tylko, start_time: 78.7, end_time: 79.7
Word: nie, start_time: 79.7, end_time: 79.9
Word: ta, start_time: 79.9, end_time: 80.0
Word: nasza, start_time: 80.0, end_time: 80.4
Word: Jana, start_time: 80.4, end_time: 81.0
Word: moja, start_time: 81.0, end_time: 82.1
Word: biedna, start_time: 82.1, end_time: 82.5
Word: moja, start_time: 82.5, end_time: 82.8
Word: córka, start_time: 82.8, end_time: 83.3
Word: miała, start_time: 83.3, end_time: 83.8
Word: Matuś, start_time: 83.8, end_time: 84.4
Word: małej, start_time: 84.4, end_time: 84.8
Word: mi, start_time: 84.8, end_time: 85.1
Word: coś, start_time: 85.1, end_time: 86.1
Word: pod, start_time: 86.1, end_time: 86.3
Word: Kradnie, start_time: 86.3, end_time: 86.6
Word: się, start_time: 86.6, end_time: 86.7
Word: do, start_time: 86.7, end_time: 86.9
Word: okna, start_time: 86.9, end_time: 87.2
Word: jakaś, start_time: 87.2, end_time: 88.2
Word: bajka, start_time: 88.2, end_time: 88.5
Word: Kellerman, start_time: 88.5, end_time: 89.2
Word: będzie, start_time: 89.2, end_time: 90.0
Word: patrzeć, start_time: 90.0, end_time: 90.3
Word: nie, start_time: 90.3, end_time: 90.6
Word: widziana, start_time: 90.6, end_time: 91.1
Word: w, start_time: 91.1, end_time: 91.2
Word: tańcu, start_time: 91.2, end_time: 91.6
Word: spermy, start_time: 91.6, end_time: 92.2
Word: ciał, start_time: 92.2, end_time: 92.6
Word: i, start_time: 92.6, end_time: 92.7
Word: krwi, start_time: 92.7, end_time: 92.8
Transcript: Może jestem trochę senny Może jestem trochę chory niestrawiony pieprzny obiad wywołuje refleks żal w rozdz wiem paszczę nocy DPD semafory jadę król do Polinezji na swój cital
Confidence: 0.909056544303894
Word: Może, start_time: 94.1, end_time: 94.5
Word: jestem, start_time: 94.5, end_time: 94.8
Word: trochę, start_time: 94.8, end_time: 95.0
Word: senny, start_time: 95.0, end_time: 95.5
Word: Może, start_time: 95.5, end_time: 96.6
Word: jestem, start_time: 96.6, end_time: 96.9
Word: trochę, start_time: 96.9, end_time: 97.1
Word: chory, start_time: 97.1, end_time: 97.6
Word: niestrawiony, start_time: 97.6, end_time: 99.2
Word: pieprzny, start_time: 99.2, end_time: 99.7
Word: obiad, start_time: 99.7, end_time: 100.2
Word: wywołuje, start_time: 100.2, end_time: 100.7
Word: refleks, start_time: 100.7, end_time: 101.2
Word: żal, start_time: 101.2, end_time: 101.5
Word: w, start_time: 101.5, end_time: 101.6
Word: rozdz, start_time: 101.6, end_time: 102.4
Word: wiem, start_time: 102.4, end_time: 102.5
Word: paszczę, start_time: 102.5, end_time: 103.0
Word: nocy, start_time: 103.0, end_time: 103.5
Word: DPD, start_time: 103.5, end_time: 104.0
Word: semafory, start_time: 104.0, end_time: 104.8
Word: jadę, start_time: 104.8, end_time: 105.8
Word: król, start_time: 105.8, end_time: 106.7
Word: do, start_time: 106.7, end_time: 107.6
Word: Polinezji, start_time: 107.6, end_time: 107.9
Word: na, start_time: 107.9, end_time: 109.1
Word: swój, start_time: 109.1, end_time: 109.3
Word: cital, start_time: 109.3, end_time: 110.5
