Waiting for operation to complete...
Transcript: Bruno Jasieński but w butonierce trupy z kawiorem dedykacja pani Jance gruzińskiej
Confidence: 0.9182650446891785
Word: Bruno, start_time: 0.0, end_time: 0.5
Word: opadnie, start_time: 26.3, end_time: 26.9
Word: białe, start_time: 26.9, end_time: 28.0
Word: Astry, start_time: 28.0, end_time: 28.5
Word: flakonach, start_time: 28.5, end_time: 29.2
Word: umierają, start_time: 29.2, end_time: 29.8
Word: przez, start_time: 29.8, end_time: 30.0
Word: sen, start_time: 30.0, end_time: 30.4
Word: pani, start_time: 30.4, end_time: 32.1
Word: milczy, start_time: 32.1, end_time: 32.3
Word: tak, start_time: 32.3, end_time: 32.5
Word: cicho, start_time: 32.5, end_time: 32.9
Word: melodyjnie, start_time: 32.9, end_time: 33.5
Word: i, start_time: 33.5, end_time: 33.7
Word: ładnie, start_time: 33.7, end_time: 34.3
Word: jak, start_time: 34.3, end_time: 35.2
Word: w, start_time: 35.2, end_time: 35.2
Word: najlepszych, start_time: 35.2, end_time: 35.9
Word: preludia, start_time: 35.9, end_time: 36.4
Word: chromatyczny, start_time: 36.4, end_time: 37.1
Word: verlaine, start_time: 37.1, end_time: 37.6
Word: może, start_time: 37.6, end_time: 38.8
Word: smutek, start_time: 38.8, end_time: 39.2
Word: zielony, start_time: 39.2, end_time: 39.7
Word: z, start_time: 39.7, end_time: 39.7
Word: twarzą, start_time: 39.7, end_time: 40.1
Word: negras, start_time: 40.1, end_time: 40.6
Word: zombes.io, start_time: 40.6, end_time: 41.3
Word: wachlarzu, start_time: 41.3, end_time: 42.0
Word: dziś, start_time: 42.0, end_time: 42.2
Word: panią, start_time: 42.2, end_time: 42.6
Word: otuloną, start_time: 42.6, end_time: 43.6
Word: wpół, start_time: 43.6, end_time: 44.0
Word: zmrok, start_time: 44.0, end_time: 44.3
Transcript:  pani słuchać chcę moich egzotycznych syntezy i tak jak pije się z kawą jakiś kordialny dot jednak pani nie lubi przecież rzeczy zbyt ostry a Czyż można być zawsze dżentelmenem parfors za minutę przyniesie nam szampana i ostry klocki z twarzą wyblakł i pamiętam jak go zresztą stać mnie dać nawet własne serce na rożen jeśli z niego przyrządzam apetyczne Viele pani pachnie listę ostrygami i morzem a ja kocham tak może zapłakany we mgle za szybami ponury w zielenicach się okien pierwszy Brzask się czołgał znieruchomiał ile
Confidence: 0.9425492882728577
Word: pani, start_time: 45.3, end_time: 45.8
Word: słuchać, start_time: 45.8, end_time: 46.1
Word: chcę, start_time: 46.1, end_time: 46.3
Word: moich, start_time: 46.3, end_time: 46.5
Word: egzotycznych, start_time: 46.5, end_time: 47.4
Word: syntezy, start_time: 47.4, end_time: 48.1
Word: i, start_time: 48.1, end_time: 48.1
Word: tak, start_time: 48.1, end_time: 48.4
Word: jak, start_time: 48.4, end_time: 49.5
Word: pije, start_time: 49.5, end_time: 49.7
Word: się, start_time: 49.7, end_time: 49.8
Word: z, start_time: 49.8, end_time: 50.0
Word: kawą, start_time: 50.0, end_time: 50.3
Word: jakiś, start_time: 50.3, end_time: 50.7
Word: kordialny, start_time: 50.7, end_time: 51.7
Word: dot, start_time: 51.7, end_time: 52.1
Word: jednak, start_time: 52.1, end_time: 53.2
Word: pani, start_time: 53.2, end_time: 53.5
Word: nie, start_time: 53.5, end_time: 53.6
Word: lubi, start_time: 53.6, end_time: 53.8
Word: przecież, start_time: 53.8, end_time: 54.1
Word: rzeczy, start_time: 54.1, end_time: 54.7
Word: zbyt, start_time: 54.7, end_time: 54.9
Word: ostry, start_time: 54.9, end_time: 55.5
Word: a, start_time: 55.5, end_time: 55.5
Word: Czyż, start_time: 55.5, end_time: 56.2
Word: można, start_time: 56.2, end_time: 56.9
Word: być, start_time: 56.9, end_time: 57.1
Word: zawsze, start_time: 57.1, end_time: 57.4
Word: dżentelmenem, start_time: 57.4, end_time: 58.2
Word: parfors, start_time: 58.2, end_time: 58.9
Word: za, start_time: 58.9, end_time: 59.9
Word: minutę, start_time: 59.9, end_time: 60.2
Word: przyniesie, start_time: 60.2, end_time: 60.8
Word: nam, start_time: 60.8, end_time: 60.9
Word: szampana, start_time: 60.9, end_time: 61.5
Word: i, start_time: 61.5, end_time: 61.6
Word: ostry, start_time: 61.6, end_time: 62.2
Word: klocki, start_time: 62.2, end_time: 62.6
Word: z, start_time: 62.6, end_time: 62.7
Word: twarzą, start_time: 62.7, end_time: 63.2
Word: wyblakł, start_time: 63.2, end_time: 63.8
Word: i, start_time: 63.8, end_time: 63.9
Word: pamiętam, start_time: 63.9, end_time: 64.6
Word: jak, start_time: 64.6, end_time: 65.0
Word: go, start_time: 65.0, end_time: 65.2
Word: zresztą, start_time: 65.2, end_time: 67.1
Word: stać, start_time: 67.1, end_time: 68.0
Word: mnie, start_time: 68.0, end_time: 68.1
Word: dać, start_time: 68.1, end_time: 68.4
Word: nawet, start_time: 68.4, end_time: 68.7
Word: własne, start_time: 68.7, end_time: 69.1
Word: serce, start_time: 69.1, end_time: 69.4
Word: na, start_time: 69.4, end_time: 69.7
Word: rożen, start_time: 69.7, end_time: 70.0
Word: jeśli, start_time: 70.0, end_time: 70.4
Word: z, start_time: 70.4, end_time: 70.5
Word: niego, start_time: 70.5, end_time: 70.7
Word: przyrządzam, start_time: 70.7, end_time: 71.2
Word: apetyczne, start_time: 71.2, end_time: 71.8
Word: Viele, start_time: 71.8, end_time: 72.2
Word: pani, start_time: 72.2, end_time: 73.5
Word: pachnie, start_time: 73.5, end_time: 73.8
Word: listę, start_time: 73.8, end_time: 74.1
Word: ostrygami, start_time: 74.1, end_time: 74.8
Word: i, start_time: 74.8, end_time: 74.9
Word: morzem, start_time: 74.9, end_time: 75.4
Word: a, start_time: 75.4, end_time: 75.5
Word: ja, start_time: 75.5, end_time: 75.7
Word: kocham, start_time: 75.7, end_time: 76.3
Word: tak, start_time: 76.3, end_time: 76.5
Word: może, start_time: 76.5, end_time: 76.9
Word: zapłakany, start_time: 76.9, end_time: 78.2
Word: we, start_time: 78.2, end_time: 78.3
Word: mgle, start_time: 78.3, end_time: 78.5
Word: za, start_time: 78.5, end_time: 80.2
Word: szybami, start_time: 80.2, end_time: 80.6
Word: ponury, start_time: 80.6, end_time: 81.2
Word: w, start_time: 81.2, end_time: 81.2
Word: zielenicach, start_time: 81.2, end_time: 81.8
Word: się, start_time: 81.8, end_time: 82.1
Word: okien, start_time: 82.1, end_time: 82.6
Word: pierwszy, start_time: 82.6, end_time: 83.1
Word: Brzask, start_time: 83.1, end_time: 83.4
Word: się, start_time: 83.4, end_time: 83.6
Word: czołgał, start_time: 83.6, end_time: 84.5
Word: znieruchomiał, start_time: 84.5, end_time: 85.2
Word: ile, start_time: 85.2, end_time: 85.9
Transcript:  pani dzisiaj jest chora pani płakać chce Talking wypłowiały kotary słyszą wszystko jak szpieg pani widzi w drobnostka zaraz stąd psychodramy chwile życia są kruche i słodkie jak chrust Czy dlatego że my się parę egzemplarzy kochamy nie możemy całować twoich oczu i ust a ja chcę dzisiaj pieścić piersi bez bluzki chcę być dziką bezczelny i mocny jak to u pani Dużo ma w sobie z rozpalony i zuluski pani usta się śmieją i mówią Toujours pani dzisiaj się marzy jakiś sen o Wikingu Purpurowy ekscesy niewyspany i Nino tak jak pani bierze się w pędzącym Sleeping na poduszkach pluszowych rozebrano i mydło i chce zająć się w piersi pani ostro mdły zapach w końcach palców poznaje się budzący się wstręt do tych kobiet Co dają się na brudnych kanapach karmelkowo lubieżne i pokorny
Confidence: 0.8450853824615479
Word: pani, start_time: 87.0, end_time: 87.5
Word: dzisiaj, start_time: 87.5, end_time: 87.6
Word: jest, start_time: 87.6, end_time: 87.9
Word: chora, start_time: 87.9, end_time: 88.3
Word: pani, start_time: 88.3, end_time: 89.6
Word: płakać, start_time: 89.6, end_time: 89.9
Word: chce, start_time: 89.9, end_time: 90.2
Word: Talking, start_time: 90.2, end_time: 90.9
Word: wypłowiały, start_time: 90.9, end_time: 92.1
Word: kotary, start_time: 92.1, end_time: 92.5
Word: słyszą, start_time: 92.5, end_time: 92.9
Word: wszystko, start_time: 92.9, end_time: 93.4
Word: jak, start_time: 93.4, end_time: 94.5
Word: szpieg, start_time: 94.5, end_time: 95.0
Word: pani, start_time: 95.0, end_time: 96.5
Word: widzi, start_time: 96.5, end_time: 96.7
Word: w, start_time: 96.7, end_time: 96.8
Word: drobnostka, start_time: 96.8, end_time: 97.3
Word: zaraz, start_time: 97.3, end_time: 97.6
Word: stąd, start_time: 97.6, end_time: 97.7
Word: psychodramy, start_time: 97.7, end_time: 98.6
Word: chwile, start_time: 98.6, end_time: 99.1
Word: życia, start_time: 99.1, end_time: 99.2
Word: są, start_time: 99.2, end_time: 99.6
Word: kruche, start_time: 99.6, end_time: 99.9
Word: i, start_time: 99.9, end_time: 100.1
Word: słodkie, start_time: 100.1, end_time: 100.7
Word: jak, start_time: 100.7, end_time: 101.3
Word: chrust, start_time: 101.3, end_time: 101.9
Word: Czy, start_time: 101.9, end_time: 103.2
Word: dlatego, start_time: 103.2, end_time: 103.4
Word: że, start_time: 103.4, end_time: 103.7
Word: my, start_time: 103.7, end_time: 103.9
Word: się, start_time: 103.9, end_time: 104.0
Word: parę, start_time: 104.0, end_time: 104.8
Word: egzemplarzy, start_time: 104.8, end_time: 105.0
Word: kochamy, start_time: 105.0, end_time: 106.4
Word: nie, start_time: 106.4, end_time: 106.6
Word: możemy, start_time: 106.6, end_time: 107.0
Word: całować, start_time: 107.0, end_time: 107.5
Word: twoich, start_time: 107.5, end_time: 107.8
Word: oczu, start_time: 107.8, end_time: 108.1
Word: i, start_time: 108.1, end_time: 108.2
Word: ust, start_time: 108.2, end_time: 108.6
Word: a, start_time: 108.6, end_time: 108.9
Word: ja, start_time: 108.9, end_time: 110.0
Word: chcę, start_time: 110.0, end_time: 110.1
Word: dzisiaj, start_time: 110.1, end_time: 110.3
Word: pieścić, start_time: 110.3, end_time: 111.0
Word: piersi, start_time: 111.0, end_time: 111.7
Word: bez, start_time: 111.7, end_time: 111.9
Word: bluzki, start_time: 111.9, end_time: 112.2
Word: chcę, start_time: 112.2, end_time: 112.8
Word: być, start_time: 112.8, end_time: 112.9
Word: dziką, start_time: 112.9, end_time: 113.3
Word: bezczelny, start_time: 113.3, end_time: 114.0
Word: i, start_time: 114.0, end_time: 114.1
Word: mocny, start_time: 114.1, end_time: 114.7
Word: jak, start_time: 114.7, end_time: 114.7
Word: to, start_time: 114.7, end_time: 115.0
Word: u, start_time: 115.0, end_time: 115.2
Word: pani, start_time: 115.2, end_time: 116.3
Word: Dużo, start_time: 116.3, end_time: 116.4
Word: ma, start_time: 116.4, end_time: 116.7
Word: w, start_time: 116.7, end_time: 116.7
Word: sobie, start_time: 116.7, end_time: 116.9
Word: z, start_time: 116.9, end_time: 117.0
Word: rozpalony, start_time: 117.0, end_time: 117.4
Word: i, start_time: 117.4, end_time: 117.5
Word: zuluski, start_time: 117.5, end_time: 118.1
Word: pani, start_time: 118.1, end_time: 118.4
Word: usta, start_time: 118.4, end_time: 118.7
Word: się, start_time: 118.7, end_time: 118.9
Word: śmieją, start_time: 118.9, end_time: 119.0
Word: i, start_time: 119.0, end_time: 119.4
Word: mówią, start_time: 119.4, end_time: 119.7
Word: Toujours, start_time: 119.7, end_time: 120.7
Word: pani, start_time: 120.7, end_time: 121.8
Word: dzisiaj, start_time: 121.8, end_time: 122.1
Word: się, start_time: 122.1, end_time: 122.2
Word: marzy, start_time: 122.2, end_time: 122.7
Word: jakiś, start_time: 122.7, end_time: 123.1
Word: sen, start_time: 123.1, end_time: 123.5
Word: o, start_time: 123.5, end_time: 123.7
Word: Wikingu, start_time: 123.7, end_time: 124.6
Word: Purpurowy, start_time: 124.6, end_time: 125.7
Word: ekscesy, start_time: 125.7, end_time: 126.4
Word: niewyspany, start_time: 126.4, end_time: 127.0
Word: i, start_time: 127.0, end_time: 127.0
Word: Nino, start_time: 127.0, end_time: 127.3
Word: tak, start_time: 127.3, end_time: 128.8
Word: jak, start_time: 128.8, end_time: 129.0
Word: pani, start_time: 129.0, end_time: 129.4
Word: bierze, start_time: 129.4, end_time: 130.1
Word: się, start_time: 130.1, end_time: 130.2
Word: w, start_time: 130.2, end_time: 130.3
Word: pędzącym, start_time: 130.3, end_time: 130.7
Word: Sleeping, start_time: 130.7, end_time: 131.5
Word: na, start_time: 131.5, end_time: 131.7
Word: poduszkach, start_time: 131.7, end_time: 132.1
Word: pluszowych, start_time: 132.1, end_time: 132.9
Word: rozebrano, start_time: 132.9, end_time: 133.9
Word: i, start_time: 133.9, end_time: 134.0
Word: mydło, start_time: 134.0, end_time: 134.4
Word: i, start_time: 134.4, end_time: 134.6
Word: chce, start_time: 134.6, end_time: 135.9
Word: zająć, start_time: 135.9, end_time: 136.2
Word: się, start_time: 136.2, end_time: 136.4
Word: w, start_time: 136.4, end_time: 136.5
Word: piersi, start_time: 136.5, end_time: 136.9
Word: pani, start_time: 136.9, end_time: 137.2
Word: ostro, start_time: 137.2, end_time: 137.6
Word: mdły, start_time: 137.6, end_time: 137.9
Word: zapach, start_time: 137.9, end_time: 138.0
Word: w, start_time: 138.0, end_time: 138.5
Word: końcach, start_time: 138.5, end_time: 138.8
Word: palców, start_time: 138.8, end_time: 139.0
Word: poznaje, start_time: 139.0, end_time: 139.9
Word: się, start_time: 139.9, end_time: 140.0
Word: budzący, start_time: 140.0, end_time: 140.7
Word: się, start_time: 140.7, end_time: 140.7
Word: wstręt, start_time: 140.7, end_time: 141.4
Word: do, start_time: 141.4, end_time: 141.8
Word: tych, start_time: 141.8, end_time: 142.0
Word: kobiet, start_time: 142.0, end_time: 142.3
Word: Co, start_time: 142.3, end_time: 143.0
Word: dają, start_time: 143.0, end_time: 143.3
Word: się, start_time: 143.3, end_time: 143.5
Word: na, start_time: 143.5, end_time: 143.5
Word: brudnych, start_time: 143.5, end_time: 144.0
Word: kanapach, start_time: 144.0, end_time: 144.6
Word: karmelkowo, start_time: 144.6, end_time: 145.7
Word: lubieżne, start_time: 145.7, end_time: 146.3
Word: i, start_time: 146.3, end_time: 146.3
Word: pokorny, start_time: 146.3, end_time: 146.9
Transcript:  jak sprzęt w pełni spazmach być musi coś sapią tych ekspresów pani nogi falują tak lubieżnie i zło w pani mieszka księżniczka księżycowych ekscesów i członkini Zrzeszenie oddam komilfo a chce pani zerwiemy raz to wszystko hołota polecimy na oślep w samochodzie Jak w śnie podjazdu na dole niecierpliwi już motorow Utrzymuj Szofer z twoim czarnym Pilsner zaskoczony po stopniach i zatrzasnę się drzwiczki wszystko zmierza się razem to co to co przed I co to z początków na rękach będziesz mieć rękawiczki i frajera na swoim chapeau zostawił latarnię w Oszalałem będzie za migocą się domy i odsunął się w dół pójdą słupy i słupy i kosmetyk gałęzie samolotem z łoskotem rozcinane przez pół dwustronnym salonie kiedyś późno wieczorem Kiedy będzie znów jasna i wesoła i źle
Confidence: 0.813315212726593
Word: jak, start_time: 147.1, end_time: 147.5
Word: sprzęt, start_time: 147.5, end_time: 148.1
Word: w, start_time: 148.1, end_time: 148.3
Word: pełni, start_time: 148.3, end_time: 150.2
Word: spazmach, start_time: 150.2, end_time: 150.6
Word: być, start_time: 150.6, end_time: 150.8
Word: musi, start_time: 150.8, end_time: 151.2
Word: coś, start_time: 151.2, end_time: 151.4
Word: sapią, start_time: 151.4, end_time: 151.7
Word: tych, start_time: 151.7, end_time: 152.0
Word: ekspresów, start_time: 152.0, end_time: 152.4
Word: pani, start_time: 152.4, end_time: 153.3
Word: nogi, start_time: 153.3, end_time: 153.7
Word: falują, start_time: 153.7, end_time: 154.1
Word: tak, start_time: 154.1, end_time: 154.3
Word: lubieżnie, start_time: 154.3, end_time: 154.9
Word: i, start_time: 154.9, end_time: 154.9
Word: zło, start_time: 154.9, end_time: 155.2
Word: w, start_time: 155.2, end_time: 155.3
Word: pani, start_time: 155.3, end_time: 156.2
Word: mieszka, start_time: 156.2, end_time: 156.5
Word: księżniczka, start_time: 156.5, end_time: 156.8
Word: księżycowych, start_time: 156.8, end_time: 157.9
Word: ekscesów, start_time: 157.9, end_time: 158.6
Word: i, start_time: 158.6, end_time: 158.7
Word: członkini, start_time: 158.7, end_time: 159.3
Word: Zrzeszenie, start_time: 159.3, end_time: 159.8
Word: oddam, start_time: 159.8, end_time: 160.2
Word: komilfo, start_time: 160.2, end_time: 160.9
Word: a, start_time: 160.9, end_time: 161.2
Word: chce, start_time: 161.2, end_time: 162.1
Word: pani, start_time: 162.1, end_time: 162.5
Word: zerwiemy, start_time: 162.5, end_time: 163.5
Word: raz, start_time: 163.5, end_time: 163.7
Word: to, start_time: 163.7, end_time: 164.0
Word: wszystko, start_time: 164.0, end_time: 164.4
Word: hołota, start_time: 164.4, end_time: 164.7
Word: polecimy, start_time: 164.7, end_time: 165.7
Word: na, start_time: 165.7, end_time: 165.8
Word: oślep, start_time: 165.8, end_time: 166.3
Word: w, start_time: 166.3, end_time: 166.4
Word: samochodzie, start_time: 166.4, end_time: 166.9
Word: Jak, start_time: 166.9, end_time: 167.0
Word: w, start_time: 167.0, end_time: 167.1
Word: śnie, start_time: 167.1, end_time: 167.4
Word: podjazdu, start_time: 167.4, end_time: 168.7
Word: na, start_time: 168.7, end_time: 169.1
Word: dole, start_time: 169.1, end_time: 169.3
Word: niecierpliwi, start_time: 169.3, end_time: 169.9
Word: już, start_time: 169.9, end_time: 170.1
Word: motorow, start_time: 170.1, end_time: 170.6
Word: Utrzymuj, start_time: 170.6, end_time: 171.2
Word: Szofer, start_time: 171.2, end_time: 171.6
Word: z, start_time: 171.6, end_time: 171.7
Word: twoim, start_time: 171.7, end_time: 172.0
Word: czarnym, start_time: 172.0, end_time: 172.3
Word: Pilsner, start_time: 172.3, end_time: 173.0
Word: zaskoczony, start_time: 173.0, end_time: 174.5
Word: po, start_time: 174.5, end_time: 174.7
Word: stopniach, start_time: 174.7, end_time: 175.2
Word: i, start_time: 175.2, end_time: 175.3
Word: zatrzasnę, start_time: 175.3, end_time: 175.8
Word: się, start_time: 175.8, end_time: 176.0
Word: drzwiczki, start_time: 176.0, end_time: 176.5
Word: wszystko, start_time: 176.5, end_time: 177.4
Word: zmierza, start_time: 177.4, end_time: 177.8
Word: się, start_time: 177.8, end_time: 177.9
Word: razem, start_time: 177.9, end_time: 178.3
Word: to, start_time: 178.3, end_time: 178.5
Word: co, start_time: 178.5, end_time: 178.7
Word: to, start_time: 178.7, end_time: 179.8
Word: co, start_time: 179.8, end_time: 179.9
Word: przed, start_time: 179.9, end_time: 180.2
Word: I, start_time: 180.2, end_time: 180.3
Word: co, start_time: 180.3, end_time: 180.5
Word: to, start_time: 180.5, end_time: 180.7
Word: z, start_time: 180.7, end_time: 180.9
Word: początków, start_time: 180.9, end_time: 182.0
Word: na, start_time: 182.0, end_time: 182.1
Word: rękach, start_time: 182.1, end_time: 182.5
Word: będziesz, start_time: 182.5, end_time: 182.8
Word: mieć, start_time: 182.8, end_time: 182.9
Word: rękawiczki, start_time: 182.9, end_time: 183.2
Word: i, start_time: 183.2, end_time: 183.7
Word: frajera, start_time: 183.7, end_time: 184.7
Word: na, start_time: 184.7, end_time: 184.9
Word: swoim, start_time: 184.9, end_time: 185.2
Word: chapeau, start_time: 185.2, end_time: 185.6
Word: zostawił, start_time: 185.6, end_time: 187.7
Word: latarnię, start_time: 187.7, end_time: 188.2
Word: w, start_time: 188.2, end_time: 188.3
Word: Oszalałem, start_time: 188.3, end_time: 188.8
Word: będzie, start_time: 188.8, end_time: 189.5
Word: za, start_time: 189.5, end_time: 190.1
Word: migocą, start_time: 190.1, end_time: 190.5
Word: się, start_time: 190.5, end_time: 190.7
Word: domy, start_time: 190.7, end_time: 191.1
Word: i, start_time: 191.1, end_time: 191.2
Word: odsunął, start_time: 191.2, end_time: 191.6
Word: się, start_time: 191.6, end_time: 191.7
Word: w, start_time: 191.7, end_time: 191.9
Word: dół, start_time: 191.9, end_time: 192.1
Word: pójdą, start_time: 192.1, end_time: 193.3
Word: słupy, start_time: 193.3, end_time: 193.7
Word: i, start_time: 193.7, end_time: 193.8
Word: słupy, start_time: 193.8, end_time: 194.3
Word: i, start_time: 194.3, end_time: 194.4
Word: kosmetyk, start_time: 194.4, end_time: 195.2
Word: gałęzie, start_time: 195.2, end_time: 195.7
Word: samolotem, start_time: 195.7, end_time: 196.4
Word: z, start_time: 196.4, end_time: 196.5
Word: łoskotem, start_time: 196.5, end_time: 196.9
Word: rozcinane, start_time: 196.9, end_time: 197.7
Word: przez, start_time: 197.7, end_time: 197.9
Word: pół, start_time: 197.9, end_time: 198.2
Word: dwustronnym, start_time: 198.2, end_time: 200.3
Word: salonie, start_time: 200.3, end_time: 200.9
Word: kiedyś, start_time: 200.9, end_time: 201.2
Word: późno, start_time: 201.2, end_time: 201.7
Word: wieczorem, start_time: 201.7, end_time: 202.2
Word: Kiedy, start_time: 202.2, end_time: 203.0
Word: będzie, start_time: 203.0, end_time: 203.3
Word: znów, start_time: 203.3, end_time: 203.5
Word: jasna, start_time: 203.5, end_time: 204.1
Word: i, start_time: 204.1, end_time: 204.2
Word: wesoła, start_time: 204.2, end_time: 204.7
Word: i, start_time: 204.7, end_time: 205.3
Word: źle, start_time: 205.3, end_time: 206.1
Transcript:  Blade Loki we Fraku nasze trupy z kawiorem podanie na tacy wytwornym umyje
Confidence: 0.8861438035964966
Word: Blade, start_time: 207.3, end_time: 207.8
Word: Loki, start_time: 207.8, end_time: 207.9
Word: we, start_time: 207.9, end_time: 208.3
Word: Fraku, start_time: 208.3, end_time: 208.8
Word: nasze, start_time: 208.8, end_time: 209.0
Word: trupy, start_time: 209.0, end_time: 209.4
Word: z, start_time: 209.4, end_time: 209.4
Word: kawiorem, start_time: 209.4, end_time: 209.5
Word: podanie, start_time: 209.5, end_time: 210.7
Word: na, start_time: 210.7, end_time: 210.9
Word: tacy, start_time: 210.9, end_time: 211.3
Word: wytwornym, start_time: 211.3, end_time: 212.4
Word: umyje, start_time: 212.4, end_time: 212.9
