fason	ˈfasɔ̃n	
ferm	fɛrm	
ferment	ˈfɛrmɛ̃nt	
fidel	ˈfʲidɛl	
figur	ˈfʲiɡur	
filtr	fʲiltr̥	
flag	flak	
fleks	flɛks	
flirt	flʲirt	
fluid	ˈfluʲit	
fok	fɔk	
fort	fɔrt	
fortepian	fɔrˈtɛpʲjãn	
fosfor	ˈfɔsfɔr	
fragment	ˈfraɡmɛ̃nt	
frak	frak	
front	frɔ̃nt	
frukt	frukt	
fum	fũm	
fundament	fũnˈdãmɛ̃nt	
funt	fũnt	
gad	ɡat	
gaj	ɡaj	
gal	ɡal	
galon	ˈɡalɔ̃n	
garb	ɡarp	
gazel	ˈɡazɛl	
gest	ɡɛst	
gips	ɟips	
glan	ɡlãn	
glob	ɡlɔp	
glut	ɡlut	
golf	ɡɔlf	
grad	ɡrat	
graf	ɡraf	
granat	ˈɡrãnat	
granit	ˈɡrãɲit	
grat	ɡrat	
gros	ɡrɔs	
gros	ɡrɔ	
grot	ɡrɔt	
gust	ɡust	
ster	stɛr	
hak	xak	
hel	xɛl	
herb	xɛrp	
honor	ˈxɔ̃nɔr	
hotel	ˈxɔtɛl	
humor	ˈxũmɔr	
i	i	
ibis	ˈibʲis	
id	it	
idol	ˈidɔl	
impres	ˈĩmprɛs	
ind	ĩnt	
insekt	ˈĩw̃sɛkt	
interes	ĩnˈtɛrɛs	
j	jɔt	jot
ja	ja	
jak	jak	
jam	jãm	
jam	ʤ̑ɛ̃m	dżem
jar	jar	
je	jɛ	
jen	jɛ̃n	
jug	juk	
juk	juk	
kadr	katr̥	
kaduk	ˈkaduk	
kamlot	ˈkãmlɔt	
kamp	kãmp	
kant	kãnt	
kantor	ˈkãntɔr	
kap	kap	
kapitan	kaˈpʲitãn	
kapot	ˈkapɔt	
kar	kar	
karb	karp	
kard	kart	
karmin	ˈkarmʲĩn	
karo	ˈkarɔ	
karob	ˈkarɔp	
karp	karp	
karton	ˈkartɔ̃n	
kask	kask	
kat	kat	
katar	ˈkatar	
kelner	ˈkɛlnɛr	
kitel	ˈcitɛl	
klarnet	ˈklarnɛt	
kler	klɛr	
klimat	ˈklʲĩmat	
klin	klʲĩn	
klister	ˈklʲistɛr	
klub	klup	
kobalt	ˈkɔbalt	
kok	kɔk	
kokos	ˈkɔkɔs	
koks	kɔks	
Kol	ˈlʲizd ˌːɔ‿kɔˈlɔsãn	list do Kolosan
kolor	ˈkɔlɔr	
komfort	ˈkɔ̃w̃fɔrt	
kompost	ˈkɔ̃mpɔst	
kompres	ˈkɔ̃mprɛs	
komunik	kɔ̃ˈmũɲik	
koncern	ˈkɔ̃nʦ̑ɛrn	
konkurs	ˈkɔ̃ŋkurs	
konsum	ˈkɔ̃w̃sũm	
kontent	ˈkɔ̃ntɛ̃nt	
kontrakt	ˈkɔ̃ntrakt	
kontur	ˈkɔ̃ntur	
konus	ˈkɔ̃nus	
Kor	ˈlʲizd ˌːɔ‿kɔˈrɨ̃ntʲjãn	list do Koryntian
kord	kɔrt	
korpus	ˈkɔrpus	
kort	kɔrt	
koturn	ˈkɔturn	
kran	krãn	
krater	ˈkratɛr	
krem	krɛ̃m	
kret	krɛt	
krom	krɔ̃m	
kuk	kuk	
kup	kup	
kur	kur	
kurator	kuˈratɔr	
kurier	ˈkurʲjɛr	
lak	lak	
las	las	
lek	lɛk	
leopard	lɛˈɔpart	
li	lʲi	
lin	lʲĩn	
link	lʲĩŋk	
lir	lʲir	
lit	lʲit	
log	lɔk	
lok	lɔk	
lot	lɔt	
lu	lu	
lud	lut	
lustr	lustr̥	
lut	lut	
magnet	ˈmaɡnɛt	
makler	ˈmaklɛr	
mam	mãm	
man	mɛ̃n	men
mana	ˈmãna	
mangan	ˈmãŋɡãn	
mason	ˈmasɔ̃n	
mat	mat	
medal	ˈmɛdal	
medalion	mɛˈdalʲjɔ̃n	
mejl	mɛjl	
mel	mɛl	
melon	ˈmɛlɔ̃n	
mem	mɛ̃m	
menton	ˈmɛ̃ntɔ̃n	
mes	mɛs	
Mi	ˈcɕɛ̃ŋɡa ˌmʲixɛˈaʃa	księga Micheasza
miks	mʲiks	
min	mʲĩn	
mir	mʲir	
mirt	mʲirt	
mister	ˈmʲistɛr	
model	ˈmɔdɛl	
mol	mɔl	
moment	ˈmɔ̃mɛ̃nt	
monument	mɔ̃ˈnũmɛ̃nt	
mops	mɔps	
mord	mɔrt	
mul	mul	
mur	mur	
mus	mus	
mustel	ˈmustɛl	
n	ɛ̃n	en
Ne	ɛ̃n‿ˈɛ	en-e
Ne	ˈcɕɛ̃ŋɡa ˌnɛxɛ̃ˈmʲjaʃa	księga Nehemiasza
nenia	ˈnɛ̃ɲja	
ni	ɲi	
nobel	ˈnɔbɛl	
nom	ˈnɔ̃m	
numer	ˈnũmɛr	
nur	nur	
o	ɔ	
oblat	ˈɔblat	
okaz	ˈɔkas	
okup	ˈɔkup	
on	ɔ̃n	
oni	ˈɔ̃ɲi	
op	ɔp	
opal	ˈɔpal	
ot	ɔt	
pak	pak	
pal	pal	
pan	pãn	
park	park	
parol	ˈparɔl	
parter	ˈpartɛr	
partia	ˈpartʲja	
pas	pas	
pas		pa
paser	ˈpasɛr	
pastel	ˈpastɛl	
pat	pat	
pelikan	pɛˈlʲikãn	
pens	pɛ̃w̃s	
perfekt	ˈpɛrfɛkt	
perl	pɛrl	
peron	ˈpɛrɔ̃n	
persona	pɛrˈsɔ̃na	
pet	pɛt	
pi	pʲi	
pik	pʲik	
pilot	ˈpʲilɔt	
pin	pʲĩn	
pirol	ˈpʲirɔl	
pistol	ˈpʲistɔl	
plac	plaʦ̑	
plafon	ˈplafɔ̃n	
plan	plãn	
plant	plãnt	
plik	plʲik	
plum	plũm	
po	pɔ	
pokal	ˈpɔkal	
poligon	pɔˈlʲiɡɔ̃n	
por	pɔr	
porfir	ˈpɔrfʲir	
port	pɔrt	
porter	ˈpɔrtɛr	
portret	ˈpɔrtrɛt	
post	pɔst	
pot	pɔt	
potas	ˈpɔtas	
pra-	pra	
pretekst	ˈprɛtɛkst	
prezent	ˈprɛzɛ̃nt	
procent	ˈprɔʦ̑ɛ̃nt	
proces	ˈprɔʦ̑ɛs	
produkt	ˈprɔdukt	
profit	ˈprɔfʲit	
progres	ˈprɔɡrɛs	
publika	ˈpublʲika	
pudel	ˈpudɛl	
punkt	pũŋkt	
pupil	ˈpupʲil	
rab	rap	
rabat	ˈrabat	
rad	rat	
rajd	rajt	
rap	rap	
rapir	ˈrapʲir	
raport	ˈrapɔrt	
raz	ras	
re	rɛ	
redaktor	rɛˈdaktɔr	
regiment	rɛˈɟĩmɛ̃nt	
region	ˈrɛɟɔ̃n	
rekrut	ˈrɛkrut	
rem	rɛ̃m	
ren	rɛ̃n	
respekt	ˈrɛspɛkt	
ring	rʲĩŋk	
rod	rɔt	
rost	rɔst	
rum	rũm	
sak	sak	
salon	ˈsalɔ̃n	
sam	sãm	
sceptr	sʦ̑ɛptr̥	
se	sɛ	
sek	sɛˈkũnda	sekunda|sekundy|sekund
sek	sɛˈkũndɨ	sekunda|sekundy|sekund
sek	ˈsɛkũnt	sekunda|sekundy|sekund
sekret	ˈsɛkrɛt	
seks	sɛks	
sep	sɛp	
sezon	ˈsɛzɔ̃n	
si	sʲi	
skatol	ˈskatɔl	
sol	sɔl	
son	sɔ̃n	
sopran	ˈsɔprãn	
sort	sɔrt	
spec	spɛʦ̑	
spin	spʲĩn	
stal	stal	
stan	stãn	
standard	ˈstãndart	
star	star	
step	stɛp	
student	ˈstudɛ̃nt	
stuk	stuk	
sublimat	subˈlʲĩmat	
suk	suk	
sukces	ˈsukʦ̑ɛs	
sum	sũm	
super	ˈsupɛr	
nie wszystko złoto, co się świeci	ɲɛ‿ˈfʃɨstkɔ ˈzwɔtɔ ˈʦ̑ɔ‿ɕɛ ˈɕfʲjɛ̇ʨ̑i	
żminda	ˈʒmʲĩnda	
czwartek	ˈʧ̑fartɛk	
niedziela	ɲɛ̇ˈʥ̑ɛla	
piątek	ˈpʲjɔ̃ntɛk	
poniedziałek	ˌpɔ̃ɲɛ̇ˈʥ̑awɛk	
sobota	sɔˈbɔta	
środa	ˈɕrɔda	
wtorek	ˈftɔrɛk	
Austria	ˈawstrʲja	
Dania	ˈdãɲja	
Francja	ˈfrãnʦ̑ʲja	
Niemcy	ˈɲɛ̃mʦ̑ɨ	
Rosja	ˈrɔsʲja	
Szwecja	ˈʃfɛʦ̑ʲja	
Ukraina	ˌukraˈʲĩna	
Anglia	ˈãŋɡlʲja	
świt	ɕfʲit	
karacena	ˌkaraˈʦ̑ɛ̃na	
karabela	ˌkaraˈbɛla	
mój	muj	
syn	sɨ̃n	
córka	ˈʦ̑urka	
matka	ˈmatka	
satyna	saˈtɨ̃na	
ćma	ʨ̑ma	
wiosna	ˈvʲjɔsna	
krzoska	ˈkʃɔska	
z	zet	
z	z	
deszcz	dɛʃʧ̑	
ze	zɛ	
córa	ˈʦ̑ura	
cieść	ʨ̑ɛ̇ɕʨ̑	
noc	nɔʦ̑	
krowa	ˈkrɔva	
pętca	ˈpɛ̃ntʦ̑a	
kobieta	kɔˈbʲjɛta	
mężczyzna	mɛ̃w̃ʃˈʧ̑ɨzna	
na	na	
suka	ˈsuka	
mieć	mʲjɛ̇ʨ̑	
musieć	ˈmuɕɛ̇ʨ̑	
pasja	ˈpasʲja	
napój	ˈnapuj	
historia	çiˈstɔrʲja	
bóbr	bupr̥	
ogon	ˈɔɡɔ̃n	
obiad	ˈɔbʲjat	
czapka	ˈʧ̑apka	
głowa	ˈɡwɔva	
wieśniak	ˈvʲjɛ̇ɕɲak	
para	ˈpara	
celownik	ʦ̑ɛˈlɔvʲɲik	
muszka	ˈmuʃka	
dzień	ʥ̑ɛ̇̃ɲ	
mianownik	mʲjãˈnɔvʲɲik	
dopełniacz	dɔˈpɛwʲɲaʧ̑	
biernik	ˈbʲjɛrʲɲik	
narzędnik	naˈʒɛ̃ndʲɲik	
miejscownik	mʲjɛ̇jsˈʦ̑ɔvʲɲik	
wołacz	ˈvɔwaʧ̑	
należeć	naˈlɛʒɛʨ̑	
pijany	pʲiˈjãnɨ	
panna	ˈpãnːa	
bałwan	ˈbawvãn	
kuchnia	ˈkuçɲa	
czekać	ˈʧ̑ɛkaʨ̑	
krzyż	kʃɨʃ	
pod	pɔt	
nad	nat	
internetowy	ˌĩntɛrnɛˈtɔvɨ	
korzystać	kɔˈʒɨstaʨ̑	
my	mɨ	
merdać	ˈmɛrdaʨ̑	
zaciągać	zaˈʨ̑ɔ̃ŋɡaʨ̑	
be	bɛ	
odlotowy	ˌɔdlɔˈtɔvɨ	
gregoriański	ˌɡrɛɡɔrʲˈjä̃j̃sʲci	
od	ɔt	
lub	lup	
że	ʒɛ	
ona	ˈɔ̃na	
ty	tɨ	
tylko	ˈtɨlkɔ	
jesień	ˈjɛ̇ɕɛ̇̃ɲ	
moneta	mɔ̃ˈnɛta	
jutro	ˈjutrɔ	
he	xɛ	
czy	ʧ̑ɨ	
ich	ix	
jest	jɛst	
się	ɕɛ	
nic	ɲiʦ̑	
we	vɛ	
imiesłów	ĩˈmʲjɛswuf	
wulgaryzm	vulˈɡarɨsm̥	
rzeczownik	ʒɛˈʧ̑ɔvʲɲik	
czasownik	ʧ̑aˈsɔvʲɲik	
szczur	ʃʧ̑ur	
przymiotnik	pʃɨ̃ˈmʲjɔtʲɲik	
rodzajnik	rɔˈʣ̑ajɲik	
liczebnik	lʲiˈʧ̑ɛbʲɲik	
przedimek	pʃɛdʲˈĩmɛk	
abentajer	ˌabɛ̃nˈtajɛr	
państwo	ˈpãj̃stfɔ	
człowiek	ˈʧ̑wɔvʲjɛk	
mięta	ˈmʲjɛ̃nta	
okrutny	ɔˈkrutnɨ	
warząchew	vaˈʒɔ̃w̃xɛf	
móc	muʦ̑	
szczypawka	ʃʧ̑ɨˈpafka	
wrzątek	ˈvʒɔ̃ntɛk	
ezoteryczny	ˌɛzɔtɛˈrɨʧ̑nɨ	
samochód	sãˈmɔxut	
krztusiec	ˈkʃtuɕɛʦ̑	
zgryz	zɡrɨs	
pątnik	ˈpɔ̃ntʲɲik	
trucizna	truˈʨ̑izna	
wróbelek	vruˈbɛlɛk	
krzyżak	ˈkʃɨʒak	
zasobnik	zaˈsɔbʲɲik	
abucht	ˈabuxt	
acan	ˈaʦ̑ãn	
eskulap	ɛˈskulap	
kantyna	kãnˈtɨ̃na	
optymalny	ˌɔptɨ̃ˈmalnɨ	
prenumerator	ˌprɛ̃nũmɛˈratɔr	
prenumerata	ˌprɛ̃nũmɛˈrata	
renoma	rɛ̃ˈnɔ̃ma	
bonus	ˈbɔ̃nus	
magister	maˈɟistɛr	
genus	ˈɡɛ̃nus	
umbra	ˈũmbra	
sznurowadło	ˌʃnurɔˈvadwɔ	
łach	wax	
pieczone gołąbki nie lecą same do gąbki	pʲjɛˈʧ̑ɔ̃nɛ ɡɔˈwɔ̃mpʲci ɲɛ‿ˈlɛʦ̑ɔ̃w̃ ˈsãmɛ dɔ‿ˈɡɔ̃mpʲci	
osoba	ɔˈsɔba	
który	ˈkturɨ	
morświn	ˈmɔrʲɕfʲĩn	
dyspozytornia	ˌdɨspɔzɨˈtɔrʲɲa	
kloszard	ˈklɔʃart	
halabarda	ˌxalaˈbarda	
wiosło	ˈvʲjɔswɔ	
premiera	prɛ̃ˈmʲjɛra	
używać	uˈʒɨvaʨ̑	
użyć	ˈuʒɨʨ̑	
flamaster	flãˈmastɛr	
desperat	dɛsˈpɛrat	
tabela	taˈbɛla	
gruszka	ˈɡruʃka	
aerodrom	ˌaɛˈrɔdrɔ̃m	
ulubiony	ˌuluˈbʲjɔ̃nɨ	
przez	pʃɛs	
odkurzacz	ɔtˈkuʒaʧ̑	
łokieć	ˈwɔcɛ̇ʨ̑	
tautologia	ˌtawtɔˈlɔɟja	
język	ˈjɛ̃w̃zɨk	
x	iks	iks
źrebiec	ˈʑrɛbʲjɛʦ̑	
autohipnoza	ˌawtɔçipˈnɔza	
autohipnotyczny	ˌawtɔçipnɔˈtɨʧ̑nɨ	
skrzypek	ˈskʃɨpɛk	
mięso	ˈmʲjɛ̃w̃sɔ	
skarzyk	ˈskaʒɨk	
Albania	alˈbãɲja	
lato	ˈlatɔ	
Białoruś	bʲjaˈwɔruɕ	
za	za	
czas	ʧ̑as	
Norwegia	nɔrˈvɛɟja	
mecenas	mɛˈʦ̑ɛ̃nas	
europejski	ˌɛwrɔˈpɛjsʲci	
cesarz	ˈʦ̑ɛsaʃ	
cesarzowa	ˌʦ̑ɛsaˈʒɔva	
Holandia	xɔˈlãndʲja	
spisek	ˈspʲisɛk	
tajny	ˈtajnɨ	
Czechy	ˈʧ̑ɛxɨ	
Republika Czeska	rɛˈpublʲika ˈʧ̑ɛska	
kapłan	ˈkapwãn	
czaj	ʧ̑aj	
FB	ɛv‿ˈbɛ	ef-be
b	bɛ	be
k	ka	
k	k	
m	ɛ̃m	em
l	ɛl	el
P	lʲistʲ ɕfʲjɛ̃nˈtɛɡɔ ˈpʲjɔtra	list świętego Piotra
r	ɛr	er
SB	ɛz‿ˈbɛ	es-be
s	ɛs	es
s	sɛˈkũnda	sekunda|sekundy|sekund
s	sɛˈkũndɨ	sekunda|sekundy|sekund
s	ˈsɛkũnt	sekunda|sekundy|sekund
h	xa	ha
ko	kɔ	
ko	kɔ	
d	dɛ	de
f	ɛf	ef
AL	a‿ˈɛl	a-el
AK	a‿ˈka	a-ka
AR		a-er
CO	ʦ̑ɛ‿ˈɔ	ce-o
KS	ka‿ˈɛs	ka-es
ME	mʲiˈsṭʃɔstfa ɛwˈrɔpɨ	mistrzostwa Europy
MO	ɛ̃m‿ˈɔ	em-o
ND	ɛ̃n‿ˈdɛ	en-de
SD	ɛz‿ˈdɛ	es-d'''e'''
TN	tɛ‿ˈɛ̃n	te-en
andzia	ˈãɲʥ̑a	
bania	ˈbãɲa	
bańka	ˈbãɲka	
barachło	baraxwˈɔ	
batłąch	ˈbatwɔ̃w̃x	
bejc	bɛjʦ̑	
chawira	xaˈvʲira	
cykor	ˈʦ̑ɨkɔr	
cynk	ʦ̑ɨ̃ŋk	
cynkwais	ʦ̑ɨ̃ŋˈkfaʲis	
dolina	dɔˈlʲĩna	
doliniarz	dɔˈlʲĩɲaʃ	
dziurszlak	ˈʥ̑urʃlak	
fant	fãnt	
git	ɟit	
giwera	ɟiˈvɛra	
gołda	ˈɡɔwda	
hawira	xaˈvʲira	
jara	ˈjara	
jarecka	jaˈrɛʦ̑ka	
kaniła	kãˈɲiwa	
kanioła	kãˈɲɔwa	
kima	ˈcĩma	
kimono	cĩˈmɔ̃nɔ	
kipisz	ˈcipʲiʃ	
kira	ˈcira	
kit	cit	
klamka	ˈklãmka	
koja	ˈkɔja	
kojo	ˈkɔjɔ	
komarunek	ˌkɔ̃maˈrũnɛk	
kosa	ˈkɔsa	
kosior	ˈkɔɕɔr	
kuban	ˈkubãn	
kwadrat	ˈkfadrat	
lala	ˈlala	
limo	ˈlʲĩmɔ	
lipo	ˈlʲipɔ	
maryśka	maˈrɨɕka	
omega	ɔ̃ˈmɛɡa	
pacyna	paˈʦ̑ɨ̃na	
patrzonek	paˈṭʃɔ̃nɛk	
pecyna	pɛˈʦ̑ɨ̃na	
pikawa	pʲiˈkava	
planeta	plãˈnɛta	
platynki	plaˈtɨ̃ŋʲci	
samara	sãˈmara	
sikora	ɕiˈkɔra	
skorupniak	skɔˈrupʲɲak	
słomiak	ˈswɔ̃mʲjak	
smutniak	ˈsmutʲɲak	
szamot	ˈʃãmɔt	
sznyt	ʃnɨt	
szpachlówa	ʃpaxˈluva	
tyrka	ˈtɨrka	
wacha	ˈva.xa	
wapniak	ˈvapʲɲak	
współlas	ˈfspuwlas	
atandzić	aˈtãɲʥ̑iʨ̑	
bujać	ˈbujäʨ̑	
dygać	ˈdɨɡaʨ̑	
dziargać się	ˈʥ̑arɡaʨ̑‿ɕɛ	
farcić się	ˈfarʲʨ̑iʨ̑‿ɕɛ	
filować	fʲiˈlɔvaʨ̑	
kitrać	ˈcitraʨ̑	
kopsnąć	ˈkɔpsnɔ̃ɲʨ̑	
korkować	kɔrˈkɔvaʨ̑	
podziałkować	ˌpɔʥ̑awˈkɔvaʨ̑	
przylipić	pʃɨˈlʲipʲiʨ̑	
rezać	ˈrɛzaʨ̑	
spienić się	ˈspʲjɛ̇̃ɲiʨ̑‿ɕɛ	
sterczeć	ˈstɛrʧ̑ɛʨ̑	
szamać	ˈʃãmaʨ̑	
śmigać	ˈɕmʲiɡaʨ̑	
tyrać	ˈtɨraʨ̑	
angielka	ãŋʲˈɟɛlka	
migawka	mʲiˈɡafka	
towar	ˈtɔvar	
berbelucha	ˌbɛrbɛˈluxa	
gira	ˈɟira	
gapa	ˈɡapa	
glanc	ɡlãnʦ̑	
globusik	ɡlɔˈbuɕik	
golarz	ˈɡɔlaʃ	
gościniec	ɡɔɕˈʨ̑ĩɲɛʦ̑	
góra	ˈɡura	
guzik	ˈɡuʑik	
KK	ka‿ˈka	ka-ka
brechtać	ˈbrɛxtaʨ̑	
tej	tɛj	
tuleja	tuˈlɛja	
macoszka	maˈʦ̑ɔʃka	
mączka	ˈmɔ̃n͇ʧ̑ka	
mela	ˈmɛla	
miałki	ˈmʲjawʲci	
motorowy	ˌmɔtɔˈrɔvɨ	
karbonada	ˌkarbɔ̃ˈnada	
kasta	ˈkasta	
katana	kaˈtãna	
kierz	cɛʃ	
kij	cij	
kiszczonka	ciʃˈʧ̑ɔ̃ŋka	
klamot	ˈklãmɔt	
knypek	ˈknɨpɛk	
kokot	ˈkɔkɔt	
kromka	ˈkrɔ̃mka	
kusić	ˈkuɕiʨ̑	
łata	ˈwata	
szneka	ˈʃnɛka	
papuga	paˈpuɡa	
siano	ˈɕãnɔ	
skiba	ˈsʲciba	
